A;087;20050502 14:11;PDANN;
B;087;754073;1;20050502 14:11;;1;33;AVENUE RD;MOSMAN;2088;;;20050322;20050404;800000;;R;RESIDENCE;1;;;0;AB416368;
C;087;754073;1;20050502 14:11;1/SP14730;
D;087;754073;1;20050502 14:11;P;;;;;;
D;087;754073;1;20050502 14:11;P;;;;;;
D;087;754073;1;20050502 14:11;V;;;;;;
D;087;754073;1;20050502 14:11;V;;;;;;
D;087;754073;1;20050502 14:11;V;;;;;;
D;087;754073;1;20050502 14:11;V;;;;;;
B;087;754276;2;20050502 14:11;;12;163;AVENUE RD;MOSMAN;2088;;;20050303;20050415;490000;;R;RESIDENCE;12;;;0;AB424142;
C;087;754276;2;20050502 14:11;12/SP13111;
D;087;754276;2;20050502 14:11;P;;;;;;
D;087;754276;2;20050502 14:11;P;;;;;;
D;087;754276;2;20050502 14:11;V;;;;;;
B;087;755571;3;20050502 14:11;;;1;BRADLEYS HEAD RD;MOSMAN;2088;;;20050211;20050329;3500000;A;R;RESIDENCE;;AG;;0;AB411374;
C;087;755571;3;20050502 14:11;11/3828;
D;087;755571;3;20050502 14:11;P;;;;;;
D;087;755571;3;20050502 14:11;V;;;;;;
B;087;756422;4;20050502 14:11;;1;7;CLANALPINE ST;MOSMAN;2088;;;20050322;20050415;745000;;R;RESIDENCE;1;;;0;AB415612;
C;087;756422;4;20050502 14:11;1/SP11770;
D;087;756422;4;20050502 14:11;P;;;;;;
D;087;756422;4;20050502 14:11;V;;;;;;
D;087;756422;4;20050502 14:11;V;;;;;;
B;087;757604;5;20050502 14:11;;7;81 A;GLOVER ST;MOSMAN;2088;;;20041020;20050121;1850000;;R;RESIDENCE;7;;;0;AB397113;
C;087;757604;5;20050502 14:11;7/SP57814;
D;087;757604;5;20050502 14:11;P;;;;;;
D;087;757604;5;20050502 14:11;P;;;;;;
D;087;757604;5;20050502 14:11;V;;;;;;
B;087;757776;6;20050502 14:11;;18;6;HALE RD;MOSMAN;2088;;;20050309;20050330;418000;;R;RESIDENCE;18;;;0;AB407869;
C;087;757776;6;20050502 14:11;18/SP33827;
D;087;757776;6;20050502 14:11;P;;;;;;
D;087;757776;6;20050502 14:11;V;;;;;;
B;087;758250;7;20050502 14:11;;3;120 A;HOLT AVE;CREMORNE;2090;;;20050304;20050408;1080000;;R;RESIDENCE;3;;;0;AB425297;
C;087;758250;7;20050502 14:11;3/SP42702;
D;087;758250;7;20050502 14:11;P;;;;;;
D;087;758250;7;20050502 14:11;V;;;;;;
D;087;758250;7;20050502 14:11;V;;;;;;
B;087;758513;8;20050502 14:11;;;32;JULIAN ST;MOSMAN;2088;1008.9;M;20040710;20050127;6600000;A;R;RESIDENCE;;AA;;0;AB260681;
C;087;758513;8;20050502 14:11;1/1070172 & NSW MARITIME LEASE OF 240 SQM;
D;087;758513;8;20050502 14:11;P;;;;;;
D;087;758513;8;20050502 14:11;V;;;;;;
B;087;759001;9;20050502 14:11;;;153;AWABA ST;MOSMAN;2088;;;20041122;20050331;1750000;A;R;RESIDENCE;;AD;;0;AB406578;
C;087;759001;9;20050502 14:11;13/8608;
D;087;759001;9;20050502 14:11;P;;;;;;
