A;152;20050201 15:02;PDANN;
B;152;1688550;1;20050201 15:02;;;758;ORARA WAY;NANA GLEN;2450;4.067;H;20041209;20050113;335000;R;R;RESIDENCE;;RE;;0;AB224406;
C;152;1688550;1;20050201 15:02;42/633047;
D;152;1688550;1;20050201 15:02;P;;;;;;
D;152;1688550;1;20050201 15:02;P;;;;;;
D;152;1688550;1;20050201 15:02;V;;;;;;
D;152;1688550;1;20050201 15:02;V;;;;;;
B;152;1688554;2;20050201 15:02;;;800;ORARA WAY;NANA GLEN;2450;6.151;H;20041119;20041217;473000;R;R;RESIDENCE;;RE;;0;AB188335;
C;152;1688554;2;20050201 15:02;1/263635 210/704264;
D;152;1688554;2;20050201 15:02;P;;;;;;
D;152;1688554;2;20050201 15:02;P;;;;;;
D;152;1688554;2;20050201 15:02;V;;;;;;
D;152;1688554;2;20050201 15:02;V;;;;;;
B;152;1689641;3;20050201 15:02;;;13;BORONIA ST;SAWTELL;2452;524.8;M;20041108;20041213;885000;A;R;RESIDENCE;;KJ;;0;AB224958;
C;152;1689641;3;20050201 15:02;49/20607;
D;152;1689641;3;20050201 15:02;P;;;;;;
D;152;1689641;3;20050201 15:02;P;;;;;;
D;152;1689641;3;20050201 15:02;V;;;;;;
B;152;1692301;4;20050201 15:02;;;2;ILLABO CRES;TOORMINA;2452;762.3;M;20041215;20050111;300000;A;R;RESIDENCE;;AV;;0;AB231662;
C;152;1692301;4;20050201 15:02;133/259394;
D;152;1692301;4;20050201 15:02;P;;;;;;
D;152;1692301;4;20050201 15:02;P;;;;;;
D;152;1692301;4;20050201 15:02;V;;;;;;
B;152;1692521;5;20050201 15:02;;;9;KEONA CCT;NORTH BOAMBEE VALLEY;2450;3053;M;20041117;20041222;858000;I;3;COMMERCIAL;;TG;;0;AB223134;
C;152;1692521;5;20050201 15:02;200/805163;
D;152;1692521;5;20050201 15:02;P;;;;;;
D;152;1692521;5;20050201 15:02;P;;;;;;
D;152;1692521;5;20050201 15:02;P;;;;;;
D;152;1692521;5;20050201 15:02;P;;;;;;
D;152;1692521;5;20050201 15:02;V;;;;;;
D;152;1692521;5;20050201 15:02;V;;;;;;
B;152;1692614;6;20050201 15:02;;;6;KINGFISHER CL;BOAMBEE EAST;2452;813.7;M;20041117;20041214;277500;A;R;RESIDENCE;;AP;;0;AB208644;
C;152;1692614;6;20050201 15:02;42/778036;
D;152;1692614;6;20050201 15:02;P;;;;;;
D;152;1692614;6;20050201 15:02;P;;;;;;
D;152;1692614;6;20050201 15:02;V;;;;;;
B;152;1693272;7;20050201 15:02;;;4;LUKIN CL;BOAMBEE EAST;2452;646;M;20040927;20041116;320000;A;R;RESIDENCE;;AP;;0;AB187805;
C;152;1693272;7;20050201 15:02;30/730185;
D;152;1693272;7;20050201 15:02;P;;;;;;
D;152;1693272;7;20050201 15:02;P;;;;;;
D;152;1693272;7;20050201 15:02;V;;;;;;
B;152;1695310;8;20050201 15:02;;;36 B;SIXTEENTH AVE;SAWTELL;2452;422.7;M;20041019;20041123;290000;A;R;RESIDENCE;;AT;;0;AB219215;
C;152;1695310;8;20050201 15:02;8/851934;
D;152;1695310;8;20050201 15:02;P;;;;;;
D;152;1695310;8;20050201 15:02;V;;;;;;
B;152;1695482;9;20050201 15:02;;;47;SUNBIRD CRES;BOAMBEE EAST;2452;700;M;20041115;20041220;402000;A;3;UNITS;;AP;;0;AB207976;
C;152;1695482;9;20050201 15:02;1010/787947;
D;152;1695482;9;20050201 15:02;P;;;;;;
D;152;1695482;9;20050201 15:02;P;;;;;;
D;152;1695482;9;20050201 15:02;P;;;;;;
D;152;1695482;9;20050201 15:02;V;;;;;;
D;152;1695482;9;20050201 15:02;V;;;;;;
B;152;1696451;10;20050201 15:02;;88;2;FIRMAN DR;COFFS HARBOUR;2450;;;20041201;20041230;330000;;R;RESIDENCE;14;;;0;AB225784;
C;152;1696451;10;20050201 15:02;14/SP48420;
D;152;1696451;10;20050201 15:02;P;;;;;;
D;152;1696451;10;20050201 15:02;P;;;;;;
D;152;1696451;10;20050201 15:02;V;;;;;;
D;152;1696451;10;20050201 15:02;V;;;;;;
B;152;1697101;11;20050201 15:02;;;24;SANDY BEACH RD;KORORA;2450;695.6;M;20040430;20040830;830000;A;R;RESIDENCE;;HB;;0;AB209102;
C;152;1697101;11;20050201 15:02;1/540441;
D;152;1697101;11;20050201 15:02;P;;;;;;
D;152;1697101;11;20050201 15:02;P;;;;;;
D;152;1697101;11;20050201 15:02;V;;;;;;
D;152;1697101;11;20050201 15:02;V;;;;;;
B;152;1697297;12;20050201 15:02;;;5 A;AIRLIE CL;COFFS HARBOUR;2450;418.7;M;20041011;20041115;252000;A;R;RESIDENCE;;AA;;0;AB226091;
C;152;1697297;12;20050201 15:02;881/840295;
D;152;1697297;12;20050201 15:02;P;;;;;;
D;152;1697297;12;20050201 15:02;V;;;;;;
B;152;1697304;13;20050201 15:02;;;127;ALBANY ST;COFFS HARBOUR;2450;1012;M;20041209;20050113;430000;A;R;RESIDENCE;;BH;;0;AB236783;
C;152;1697304;13;20050201 15:02;E/433335;
D;152;1697304;13;20050201 15:02;P;;;;;;
D;152;1697304;13;20050201 15:02;P;;;;;;
D;152;1697304;13;20050201 15:02;V;;;;;;
D;152;1697304;13;20050201 15:02;V;;;;;;
B;152;1698262;14;20050201 15:02;;7;60;BAY DR;COFFS HARBOUR;2450;;;20050121;20050121;660000;;V;VACANT LAND;7;;;0;AB236744;
C;152;1698262;14;20050201 15:02;7/SP53080;
D;152;1698262;14;20050201 15:02;P;;;;;;
D;152;1698262;14;20050201 15:02;V;;;;;;
B;152;1698733;15;20050201 15:02;;4;12;BONVILLE ST;COFFS HARBOUR;2450;;;20041026;20041207;160000;;R;RESIDENCE;4;;;0;AB227482;
C;152;1698733;15;20050201 15:02;4/SP9268;
D;152;1698733;15;20050201 15:02;P;;;;;;
D;152;1698733;15;20050201 15:02;P;;;;;;
D;152;1698733;15;20050201 15:02;V;;;;;;
B;152;1698855;16;20050201 15:02;;4;28;BOULTWOOD ST;COFFS HARBOUR;2450;;;20041208;20041223;161000;;R;RESIDENCE;4;;;0;AB233548;
C;152;1698855;16;20050201 15:02;4/SP40712;
D;152;1698855;16;20050201 15:02;P;;;;;;
D;152;1698855;16;20050201 15:02;V;;;;;;
B;152;1699400;17;20050201 15:02;;;26;CALTOWIE PL;COFFS HARBOUR;2450;764.1;M;20041116;20041210;316500;A;R;RESIDENCE;;AA;;0;AB229113;
C;152;1699400;17;20050201 15:02;4/246933;
D;152;1699400;17;20050201 15:02;P;;;;;;
D;152;1699400;17;20050201 15:02;V;;;;;;
B;152;1700396;18;20050201 15:02;;;28;DRIFTWOOD CT;COFFS HARBOUR;2450;833.9;M;20041111;20041216;587500;A;R;RESIDENCE;;AL;;0;AB206498;
C;152;1700396;18;20050201 15:02;11/833377;
D;152;1700396;18;20050201 15:02;P;;;;;;
D;152;1700396;18;20050201 15:02;P;;;;;;
D;152;1700396;18;20050201 15:02;V;;;;;;
D;152;1700396;18;20050201 15:02;V;;;;;;
B;152;1701375;19;20050201 15:02;;10;114;GRAFTON ST;COFFS HARBOUR;2450;;;20041103;20041217;160000;;R;RESIDENCE;10;;;0;AB218928;
C;152;1701375;19;20050201 15:02;10/SP9219;
D;152;1701375;19;20050201 15:02;P;;;;;;
D;152;1701375;19;20050201 15:02;P;;;;;;
D;152;1701375;19;20050201 15:02;V;;;;;;
B;152;1702698;20;20050201 15:02;;;3;JEAN ST;COFFS HARBOUR;2450;;;20040927;20041101;267000;A;R;RESIDENCE;;AA;;0;AB72258;
C;152;1702698;20;20050201 15:02;E/368722;
D;152;1702698;20;20050201 15:02;P;;;;;;
D;152;1702698;20;20050201 15:02;P;;;;;;
D;152;1702698;20;20050201 15:02;V;;;;;;
B;152;1702741;21;20050201 15:02;;8;20;JOYCE ST;COFFS HARBOUR;2450;;;20041214;20041223;168000;;R;RESIDENCE;8;;;0;AB213522;
C;152;1702741;21;20050201 15:02;8/SP12660;
D;152;1702741;21;20050201 15:02;P;;;;;;
D;152;1702741;21;20050201 15:02;V;;;;;;
B;152;1703728;22;20050201 15:02;;;6;MALOUF CL;COFFS HARBOUR;2450;714;M;20041019;20041122;320000;A;R;RESIDENCE;;AA;;0;AB237536;
C;152;1703728;22;20050201 15:02;28/263493;
D;152;1703728;22;20050201 15:02;P;;;;;;
D;152;1703728;22;20050201 15:02;P;;;;;;
D;152;1703728;22;20050201 15:02;V;;;;;;
D;152;1703728;22;20050201 15:02;V;;;;;;
B;152;1704185;23;20050201 15:02;;;5;MICHELLE CL;COFFS HARBOUR;2450;716.6;M;20040527;20040622;260000;A;R;RESIDENCE;;AA;;0;AB213700;
C;152;1704185;23;20050201 15:02;32/253739;
D;152;1704185;23;20050201 15:02;P;;;;;;
D;152;1704185;23;20050201 15:02;P;;;;;;
D;152;1704185;23;20050201 15:02;V;;;;;;
D;152;1704185;23;20050201 15:02;V;;;;;;
B;152;1704238;24;20050201 15:02;;8;48;MILDURA ST;COFFS HARBOUR;2450;;;20041129;20041223;280000;;R;RESIDENCE;8;;;0;AB218644;
C;152;1704238;24;20050201 15:02;8/SP10988;
D;152;1704238;24;20050201 15:02;P;;;;;;
D;152;1704238;24;20050201 15:02;P;;;;;;
D;152;1704238;24;20050201 15:02;V;;;;;;
B;152;1704345;25;20050201 15:02;;;18;MOORE ST;COFFS HARBOUR;2450;;;20041126;20041217;375000;A;R;RESIDENCE;;KA;;0;AB206225;
C;152;1704345;25;20050201 15:02;C/350081;
D;152;1704345;25;20050201 15:02;P;;;;;;
D;152;1704345;25;20050201 15:02;P;;;;;;
D;152;1704345;25;20050201 15:02;V;;;;;;
B;152;1704346;26;20050201 15:02;;;16;MOORE ST;COFFS HARBOUR;2450;;;20041126;20041217;425000;A;R;RESIDENCE;;KA;;0;AB206224;
C;152;1704346;26;20050201 15:02;B/350081;
D;152;1704346;26;20050201 15:02;P;;;;;;
D;152;1704346;26;20050201 15:02;P;;;;;;
D;152;1704346;26;20050201 15:02;V;;;;;;
D;152;1704346;26;20050201 15:02;V;;;;;;
B;152;1704976;27;20050201 15:02;;;87;OCEAN PDE;COFFS HARBOUR;2450;;;20041210;20050117;1650000;A;3;COMMERCIAL;;KD;;0;AB231834;
C;152;1704976;27;20050201 15:02;1, 2/E/17053;
D;152;1704976;27;20050201 15:02;P;;;;;;
D;152;1704976;27;20050201 15:02;V;;;;;;
B;152;1705343;28;20050201 15:02;;;111;ORLANDO ST;COFFS HARBOUR;2450;872.6;M;20041129;20041223;375000;A;R;RESIDENCE;;AJ;;0;AB209408;
C;152;1705343;28;20050201 15:02;1/99/237667;
D;152;1705343;28;20050201 15:02;P;;;;;;
D;152;1705343;28;20050201 15:02;P;;;;;;
D;152;1705343;28;20050201 15:02;V;;;;;;
B;152;1705743;29;20050201 15:02;;;32;PEARCE DR;COFFS HARBOUR;2450;683;M;20041112;20041222;395000;A;R;RESIDENCE;;BF;;0;AB213993;
C;152;1705743;29;20050201 15:02;1/738009;
D;152;1705743;29;20050201 15:02;P;;;;;;
D;152;1705743;29;20050201 15:02;P;;;;;;
D;152;1705743;29;20050201 15:02;V;;;;;;
D;152;1705743;29;20050201 15:02;V;;;;;;
B;152;1706232;30;20050201 15:02;;;8;PRINCE JAMES AVE;COFFS HARBOUR;2450;739.8;M;20041203;20041220;230000;A;R;RESIDENCE;;AB;;0;AB225745;
C;152;1706232;30;20050201 15:02;29/213215;
D;152;1706232;30;20050201 15:02;P;;;;;;
D;152;1706232;30;20050201 15:02;V;;;;;;
B;152;1706825;31;20050201 15:02;;6;9;SAN FRANCISCO AVE;COFFS HARBOUR;2450;;;20040907;20041214;175000;;R;RESIDENCE;6;;;0;AB214710;
C;152;1706825;31;20050201 15:02;6/SP17951;
D;152;1706825;31;20050201 15:02;P;;;;;;
D;152;1706825;31;20050201 15:02;V;;;;;;
D;152;1706825;31;20050201 15:02;V;;;;;;
D;152;1706825;31;20050201 15:02;V;;;;;;
D;152;1706825;31;20050201 15:02;V;;;;;;
B;152;1706825;32;20050201 15:02;;7;9;SAN FRANCISCO AVE;COFFS HARBOUR;2450;;;20040907;20041214;180000;;R;RESIDENCE;7;;;0;AB203107;
C;152;1706825;32;20050201 15:02;7/SP17951;
D;152;1706825;32;20050201 15:02;P;;;;;;
D;152;1706825;32;20050201 15:02;V;;;;;;
D;152;1706825;32;20050201 15:02;V;;;;;;
D;152;1706825;32;20050201 15:02;V;;;;;;
D;152;1706825;32;20050201 15:02;V;;;;;;
