A;529;20050316 11:19;PBARBER;
B;529;430084;1;20050316 11:19;;;196;ADDISON ST;GOULBURN;2580;1220;M;20050114;20050211;265000;A;R;RESIDENCE;;AG;;0;AB314854;
C;529;430084;1;20050316 11:19;1/1253;
D;529;430084;1;20050316 11:19;P;;;;;;
D;529;430084;1;20050316 11:19;P;;;;;;
D;529;430084;1;20050316 11:19;V;;;;;;
B;529;430571;2;20050316 11:19;;;46;AUBURN ST;GOULBURN;2580;505.9;M;20050123;20050225;238000;A;R;RESIDENCE;;AU;;0;AB323349;
C;529;430571;2;20050316 11:19;B/399739;
D;529;430571;2;20050316 11:19;P;;;;;;
D;529;430571;2;20050316 11:19;P;;;;;;
D;529;430571;2;20050316 11:19;V;;;;;;
B;529;430973;3;20050316 11:19;;;163;BOURKE ST;GOULBURN;2580;238;M;20040928;20050217;180000;B;R;RESIDENCE;;BG;;0;AB318789;
C;529;430973;3;20050316 11:19;1/940798;
D;529;430973;3;20050316 11:19;P;;;;;;
D;529;430973;3;20050316 11:19;V;;;;;;
D;529;430973;3;20050316 11:19;V;;;;;;
B;529;431021;4;20050316 11:19;;;220;BOURKE ST;GOULBURN;2580;385.7;M;20041118;20050224;169000;A;R;RESIDENCE;;AT;;0;AB328897;
C;529;431021;4;20050316 11:19;1/654379;
D;529;431021;4;20050316 11:19;P;;;;;;
D;529;431021;4;20050316 11:19;V;;;;;;
D;529;431021;4;20050316 11:19;V;;;;;;
B;529;431362;5;20050316 11:19;;;55;BUNGONIA RD;GOULBURN;2580;2940;M;20050124;20050221;252500;A;R;RESIDENCE;;AY;;0;AB307765;
C;529;431362;5;20050316 11:19;1/228050;
D;529;431362;5;20050316 11:19;P;;;;;;
D;529;431362;5;20050316 11:19;P;;;;;;
D;529;431362;5;20050316 11:19;V;;;;;;
D;529;431362;5;20050316 11:19;V;;;;;;
B;529;432252;6;20050316 11:19;;;23;CONSTANTINA CCT;GOULBURN;2580;948.5;M;20041223;20050203;372500;A;R;RESIDENCE;;AL;;0;AB317462;
C;529;432252;6;20050316 11:19;117/811411;
D;529;432252;6;20050316 11:19;P;;;;;;
D;529;432252;6;20050316 11:19;V;;;;;;
D;529;432252;6;20050316 11:19;V;;;;;;
