A;623;20050117 11:17;PBARBER;
B;623;1283514;1;20050117 11:17;;;;PH BALLYROE;BURRAGA;2795;12.7;H;20041104;20041216;4800;R;V;VACANT LAND;;ST;;0;AB172100;
C;623;1283514;1;20050117 11:17;7/619885;
D;623;1283514;1;20050117 11:17;P;;;;;;
D;623;1283514;1;20050117 11:17;V;;;;;;
B;623;1283527;2;20050117 11:17;;;;PH BALLYROE;BURRAGA;2795;91.64;H;20041103;20041215;52800;R;V;VACANT LAND;;ST;;0;AB172818;
C;623;1283527;2;20050117 11:17;54/605586;
D;623;1283527;2;20050117 11:17;P;;;;;;
D;623;1283527;2;20050117 11:17;V;;;;;;
B;623;1283663;3;20050117 11:17;;;;PH BUCUMBA;BURRAGA;2795;22.3;H;20041103;20041215;39710;R;3;FARM;;ST;;0;AB176997;
C;623;1283663;3;20050117 11:17;3/740988;
D;623;1283663;3;20050117 11:17;P;;;;;;
D;623;1283663;3;20050117 11:17;V;;;;;;
B;623;1283667;4;20050117 11:17;;;;PH BUCUMBA;BURRAGA;2795;22.04;H;20041103;20041215;41360;R;3;FARM;;ST;;0;AB176889;
C;623;1283667;4;20050117 11:17;7/740988;
D;623;1283667;4;20050117 11:17;P;;;;;;
D;623;1283667;4;20050117 11:17;V;;;;;;
B;623;1283672;5;20050117 11:17;;;;PH BUCUMBA;BURRAGA;2795;33.02;H;20041104;20041216;58520;R;3;FARM;;ST;;0;AB186407;
C;623;1283672;5;20050117 11:17;12/740988;
D;623;1283672;5;20050117 11:17;P;;;;;;
D;623;1283672;5;20050117 11:17;V;;;;;;
D;623;1283672;5;20050117 11:17;V;;;;;;
B;623;1283685;6;20050117 11:17;;;;BURRAGA RD;BURRAGA;2795;50.06;H;20041103;20041215;207765;R;3;FARM;;SD;;0;AB176236;
C;623;1283685;6;20050117 11:17;11/115083 41, 43, 44/753020;
D;623;1283685;6;20050117 11:17;P;;;;;;
D;623;1283685;6;20050117 11:17;V;;;;;;
B;623;1283688;7;20050117 11:17;;;;BURRAGA RD;BURRAGA;2795;24.46;H;20041103;20041215;51870;R;3;FARM;;ST;;0;AB176995;
C;623;1283688;7;20050117 11:17;3/713911;
D;623;1283688;7;20050117 11:17;P;;;;;;
D;623;1283688;7;20050117 11:17;V;;;;;;
B;623;1283689;8;20050117 11:17;;;2586;BURRAGA RD;BURRAGA;2795;25.91;H;20041102;20041214;56810;R;3;FARM;;ST;;0;AB176996;
C;623;1283689;8;20050117 11:17;4/713911;
D;623;1283689;8;20050117 11:17;P;;;;;;
D;623;1283689;8;20050117 11:17;V;;;;;;
B;623;1283695;9;20050117 11:17;;;;BURRAGA RD;BURRAGA;2795;30.34;H;20041104;20041216;66690;R;3;FARM;;ST;;0;AB186419;
C;623;1283695;9;20050117 11:17;10/713911;
D;623;1283695;9;20050117 11:17;P;;;;;;
D;623;1283695;9;20050117 11:17;V;;;;;;
D;623;1283695;9;20050117 11:17;V;;;;;;
B;623;1283697;10;20050117 11:17;;;;BURRAGA RD;BURRAGA;2795;25.52;H;20041103;20041215;499400;R;V;VACANT LAND;;ST;;0;AB176411;
C;623;1283697;10;20050117 11:17;12/713911;
D;623;1283697;10;20050117 11:17;P;;;;;;
D;623;1283697;10;20050117 11:17;V;;;;;;
B;623;1283701;11;20050117 11:17;;;;PH BURRAGA;BURRAGA;2795;242.6;H;20041111;20041216;1972500;R;3;FARM;;ST;;0;AB172351;
C;623;1283701;11;20050117 11:17;68, 69, 70/609005 63/753020;
D;623;1283701;11;20050117 11:17;P;;;;;;
D;623;1283701;11;20050117 11:17;V;;;;;;
B;623;1283704;12;20050117 11:17;;;1372;SCHUMACHERS RD;BURRAGA;2795;101.2;H;20041111;20041216;1972500;R;3;FARM;;ST;;0;AB172351;
C;623;1283704;12;20050117 11:17;89/753020;
D;623;1283704;12;20050117 11:17;P;;;;;;
D;623;1283704;12;20050117 11:17;V;;;;;;
B;623;1283712;13;20050117 11:17;;;;BURRAGA RD;BURRAGA;2795;80.84;H;20041102;20041214;226100;R;3;FARM;;ST;;0;AB176894;
C;623;1283712;13;20050117 11:17;65/609004;
D;623;1283712;13;20050117 11:17;P;;;;;;
D;623;1283712;13;20050117 11:17;V;;;;;;
B;623;1283726;14;20050117 11:17;;;;PH BURRAGA;BURRAGA;2795;161.6;H;20041102;20041221;707000;R;3;FARM;;ST;;0;AB178593;
C;623;1283726;14;20050117 11:17;129/753020;
D;623;1283726;14;20050117 11:17;P;;;;;;
D;623;1283726;14;20050117 11:17;V;;;;;;
B;623;1284629;15;20050117 11:17;;;;PH JEREMY;BURRAGA;2795;31.97;H;20041104;20041216;11200;R;V;VACANT LAND;;SD;;0;AB172101;
C;623;1284629;15;20050117 11:17;8, 9/753036;
D;623;1284629;15;20050117 11:17;P;;;;;;
D;623;1284629;15;20050117 11:17;V;;;;;;
B;623;1284636;16;20050117 11:17;;;;PH JEREMY;BURRAGA;2795;153.3;H;20041104;20041216;85800;R;V;VACANT LAND;;ST;;0;AB172102;
C;623;1284636;16;20050117 11:17;44/258418 45/619887;
D;623;1284636;16;20050117 11:17;P;;;;;;
D;623;1284636;16;20050117 11:17;V;;;;;;
B;623;1284637;17;20050117 11:17;;;;PH JEREMY;BURRAGA;2795;45.37;H;20041104;20041216;15200;R;V;VACANT LAND;;ST;;0;AB172099;
C;623;1284637;17;20050117 11:17;95/262134;
D;623;1284637;17;20050117 11:17;P;;;;;;
D;623;1284637;17;20050117 11:17;V;;;;;;
B;623;1284640;18;20050117 11:17;;;;PH JEREMY;BURRAGA;2795;98.55;H;20041103;20041214;31200;R;3;FARM;;ST;;0;AB176715;
C;623;1284640;18;20050117 11:17;3/591207;
D;623;1284640;18;20050117 11:17;P;;;;;;
D;623;1284640;18;20050117 11:17;V;;;;;;
B;623;1284659;19;20050117 11:17;;;;PH JEREMY;BURRAGA;2795;17;H;20041104;20041216;37525;R;3;FARM;;ST;;0;AB172532;
C;623;1284659;19;20050117 11:17;32, 79/753036;
D;623;1284659;19;20050117 11:17;P;;;;;;
D;623;1284659;19;20050117 11:17;V;;;;;;
B;623;1284661;20;20050117 11:17;;;2350;ARKSTONE RD;ISABELLA;2795;69.2;H;20041103;20041215;133950;R;3;FARM;;ST;;0;AB172821;
C;623;1284661;20;20050117 11:17;34/753036;
D;623;1284661;20;20050117 11:17;P;;;;;;
D;623;1284661;20;20050117 11:17;V;;;;;;
B;623;1284670;21;20050117 11:17;;;;PH JEREMY;BURRAGA;2795;16.2;H;20041104;20041216;4000;R;3;FARM;;ST;;0;AB176410;
C;623;1284670;21;20050117 11:17;11/555365;
D;623;1284670;21;20050117 11:17;P;;;;;;
D;623;1284670;21;20050117 11:17;V;;;;;;
B;623;1284683;22;20050117 11:17;;;;PH JEREMY;BURRAGA;2795;27.9;H;20041104;20041216;49632;R;3;FARM;;SC;;0;AB173008;
C;623;1284683;22;20050117 11:17;61/753036;
D;623;1284683;22;20050117 11:17;P;;;;;;
D;623;1284683;22;20050117 11:17;V;;;;;;
B;623;1284686;23;20050117 11:17;"GOONAWARRA";;9;KNAPSACK RD;BURRAGA;2795;48.94;H;20041102;20041217;108680;R;3;FARM;;SD;;0;AB182457;
C;623;1284686;23;20050117 11:17;40/815707;
