A;062;20070216 01:07;VALNET;
B;062;536283;1;20070216 01:07;WILGA;;;NEWELL HWY;JERILDERIE;2716;214.7;H;20061025;20061222;267783;R;3;FARM;;RW;;0;AC898530;
C;062;536283;1;20070216 01:07;103/756456;
D;062;536283;1;20070216 01:07;P;;;;;;
D;062;536283;1;20070216 01:07;P;;;;;;
D;062;536283;1;20070216 01:07;V;;;;;;
D;062;536283;1;20070216 01:07;V;;;;;;
B;062;3263240;2;20070216 01:07;;;28;COREEN ST;JERILDERIE;2716;1076;M;20061128;20070123;130000;Z;R;RESIDENCE;;ZA;;0;AC906390;
C;062;3263240;2;20070216 01:07;PT 3/935563;
D;062;3263240;2;20070216 01:07;P;;;;;;
D;062;3263240;2;20070216 01:07;P;;;;;;
D;062;3263240;2;20070216 01:07;V;;;;;;
Z;13;2;2;7;
