A;070;20070616 01:09;VALNET;
B;070;3317947;1;20070616 01:09;;;;HAMEL RD;NARRANDERA;2700;453.3;H;20070220;20070322;400000;;3;FARM;;;;0;AD61647;
C;070;3317947;1;20070616 01:09;23/751701 Perpetual Lease 113808;
D;070;3317947;1;20070616 01:09;P;;;;;;
D;070;3317947;1;20070616 01:09;P;;;;;;
D;070;3317947;1;20070616 01:09;V;;;;;;
D;070;3317947;1;20070616 01:09;V;;;;;;
B;070;552118;2;20070616 01:09;;;7;KARAWATHA DR;NARRANDERA;2700;1.514;H;20070315;20070413;70000;R;V;VACANT LAND;;RN;;0;AD156392;
C;070;552118;2;20070616 01:09;4/827183;
D;070;552118;2;20070616 01:09;P;;;;;;
D;070;552118;2;20070616 01:09;P;;;;;;
D;070;552118;2;20070616 01:09;V;;;;;;
D;070;552118;2;20070616 01:09;V;;;;;;
B;070;549403;3;20070616 01:09;;;;OVERS RD;NARRANDERA;2700;476.1;H;20070307;20070326;1665000;R;3;FARM;;RD;;0;AD77358;
C;070;549403;3;20070616 01:09;5, 38, 44, 45, 50/751701;
D;070;549403;3;20070616 01:09;P;;;;;;
D;070;549403;3;20070616 01:09;P;;;;;;
D;070;549403;3;20070616 01:09;P;;;;;;
D;070;549403;3;20070616 01:09;P;;;;;;
D;070;549403;3;20070616 01:09;V;;;;;;
D;070;549403;3;20070616 01:09;V;;;;;;
B;070;549415;4;20070616 01:09;;;;WARRACK PARK RD;NARRANDERA;2700;202.75;H;20070307;20070326;1665000;R;3;FARM;;RD;;0;AD77358;
C;070;549415;4;20070616 01:09;28, 29, 47/751701;
D;070;549415;4;20070616 01:09;P;;;;;;
D;070;549415;4;20070616 01:09;P;;;;;;
D;070;549415;4;20070616 01:09;P;;;;;;
D;070;549415;4;20070616 01:09;P;;;;;;
D;070;549415;4;20070616 01:09;V;;;;;;
D;070;549415;4;20070616 01:09;V;;;;;;
B;070;549416;5;20070616 01:09;;;;INGLIS RD;NARRANDERA;2700;640;H;20070213;20070213;601730;R;3;FARM LAND;;RD;;0;AD77357;
C;070;549416;5;20070616 01:09;39, 40, 41/751701;
D;070;549416;5;20070616 01:09;P;;;;;;
D;070;549416;5;20070616 01:09;P;;;;;;
D;070;549416;5;20070616 01:09;V;;;;;;
B;070;549416;6;20070616 01:09;;;;INGLIS RD;NARRANDERA;2700;640;H;20070307;20070326;1665000;R;3;FARM;;RD;;0;AD77358;
C;070;549416;6;20070616 01:09;39, 40, 41/751701;
D;070;549416;6;20070616 01:09;P;;;;;;
D;070;549416;6;20070616 01:09;P;;;;;;
D;070;549416;6;20070616 01:09;P;;;;;;
D;070;549416;6;20070616 01:09;P;;;;;;
D;070;549416;6;20070616 01:09;V;;;;;;
D;070;549416;6;20070616 01:09;V;;;;;;
B;070;549813;7;20070616 01:09;;;;GRONG GRONG RD;NARRANDERA;2700;2024;M;20070330;20070511;245000;Z;R;RESIDENCE;;PH;;0;AD150322;
C;070;549813;7;20070616 01:09;1/521024;
D;070;549813;7;20070616 01:09;P;;;;;;
D;070;549813;7;20070616 01:09;P;;;;;;
D;070;549813;7;20070616 01:09;V;;;;;;
B;070;549846;8;20070616 01:09;;;;PINE HILL RD;NARRANDERA;2700;1.3;H;20070328;20070516;295000;Z;R;RESIDENCE;;PH;;0;AD138736;
C;070;549846;8;20070616 01:09;11/848130;
D;070;549846;8;20070616 01:09;P;;;;;;
D;070;549846;8;20070616 01:09;V;;;;;;
B;070;549853;9;20070616 01:09;;;;GRONG GRONG RD;NARRANDERA;2700;2.812;H;20070330;20070511;245000;Z;R;RESIDENCE;;PH;;0;AD150322;
C;070;549853;9;20070616 01:09;1/785518;
D;070;549853;9;20070616 01:09;P;;;;;;
D;070;549853;9;20070616 01:09;P;;;;;;
D;070;549853;9;20070616 01:09;V;;;;;;
B;070;550064;10;20070616 01:09;;;31;AUDLEY ST;NARRANDERA;2700;964.2;M;20070323;20070423;155000;Z;R;RESIDENCE;;ZA;;0;AD156926;
C;070;550064;10;20070616 01:09;B/380673;
D;070;550064;10;20070616 01:09;P;;;;;;
D;070;550064;10;20070616 01:09;V;;;;;;
B;070;550383;11;20070616 01:09;;;7;CRESCENT ST;NARRANDERA;2700;1870;M;20070427;20070521;160000;Z;R;RESIDENCE;;ZB;;0;AD145702;
C;070;550383;11;20070616 01:09;1/995893;
D;070;550383;11;20070616 01:09;P;;;;;;
D;070;550383;11;20070616 01:09;P;;;;;;
D;070;550383;11;20070616 01:09;V;;;;;;
B;070;550431;12;20070616 01:09;;7;15;DALGETTY ST;NARRANDERA;2700;;;20070413;20070509;76000;;3;HOME UNIT;4;;;0;AD143978;
C;070;550431;12;20070616 01:09;4/SP14146;
D;070;550431;12;20070616 01:09;P;;;;;;
D;070;550431;12;20070616 01:09;P;;;;;;
D;070;550431;12;20070616 01:09;V;;;;;;
B;070;550492;13;20070616 01:09;;;19;DOUGLAS ST;NARRANDERA;2700;1012;M;20070413;20070511;120000;Z;R;RESIDENCE;;ZB;;0;AD144223;
C;070;550492;13;20070616 01:09;1/303068;
D;070;550492;13;20070616 01:09;P;;;;;;
D;070;550492;13;20070616 01:09;P;;;;;;
D;070;550492;13;20070616 01:09;V;;;;;;
D;070;550492;13;20070616 01:09;V;;;;;;
B;070;550507;14;20070616 01:09;;;28;DOUGLAS ST;NARRANDERA;2700;1347;M;20070212;20070313;85450;Z;R;RESIDENCE;;ZB;;0;AD147032;
C;070;550507;14;20070616 01:09;A/378094;
D;070;550507;14;20070616 01:09;P;;;;;;
