A;255;20070201 01:21;VALNET;
B;255;2790073;1;20070201 01:21;;;;BAMBOO RD;CURLWAA;2648;17.32;H;20060814;20061121;304241;R;R;RESIDENCE;;CH;;0;AC814085;
C;255;2790073;1;20070201 01:21;2/1022488;
D;255;2790073;1;20070201 01:21;P;;;;;;
D;255;2790073;1;20070201 01:21;V;;;;;;
D;255;2790073;1;20070201 01:21;V;;;;;;
D;255;2790073;1;20070201 01:21;V;;;;;;
D;255;2790073;1;20070201 01:21;V;;;;;;
D;255;2790073;1;20070201 01:21;V;;;;;;
D;255;2790073;1;20070201 01:21;V;;;;;;
B;255;2818107;2;20070201 01:21;;;;DELTA RD;CURLWAA;2648;1281;M;20060814;20061121;304241;R;R;RESIDENCE;;AZ;;0;AC814085;
C;255;2818107;2;20070201 01:21;19/804040;
D;255;2818107;2;20070201 01:21;P;;;;;;
D;255;2818107;2;20070201 01:21;V;;;;;;
D;255;2818107;2;20070201 01:21;V;;;;;;
D;255;2818107;2;20070201 01:21;V;;;;;;
D;255;2818107;2;20070201 01:21;V;;;;;;
D;255;2818107;2;20070201 01:21;V;;;;;;
D;255;2818107;2;20070201 01:21;V;;;;;;
B;255;3103152;3;20070201 01:21;;;14;DRINGS WAY;GOL GOL;2738;1101;M;20061114;20061221;88000;A;V;VACANT LAND;;AV;;0;AC866311;
C;255;3103152;3;20070201 01:21;32/1069595;
D;255;3103152;3;20070201 01:21;P;;;;;;
D;255;3103152;3;20070201 01:21;P;;;;;;
D;255;3103152;3;20070201 01:21;V;;;;;;
D;255;3103152;3;20070201 01:21;V;;;;;;
B;255;2686041;4;20070201 01:21;;;11;SUMMER DR;BURONGA;2739;987;M;20061103;20061220;243000;A;R;RESIDENCE;;AA;;0;AC855108;
C;255;2686041;4;20070201 01:21;18/1000198;
D;255;2686041;4;20070201 01:21;P;;;;;;
D;255;2686041;4;20070201 01:21;P;;;;;;
D;255;2686041;4;20070201 01:21;V;;;;;;
D;255;2686041;4;20070201 01:21;V;;;;;;
B;255;2686335;5;20070201 01:21;;;70;TAPIO AVE;DARETON;2717;1182;M;20061213;20070108;45000;A;3;SHOP DEPOT;;AJ;;0;AC877411;
C;255;2686335;5;20070201 01:21;1, 2/8/758338;
D;255;2686335;5;20070201 01:21;P;;;;;;
D;255;2686335;5;20070201 01:21;V;;;;;;
B;255;2686665;6;20070201 01:21;;;35;WOOD ST;GOLGOL;2738;1022;M;20061128;20061220;225000;A;R;RESIDENCE;;AV;;0;AC885466;
C;255;2686665;6;20070201 01:21;25/258209;
D;255;2686665;6;20070201 01:21;P;;;;;;
D;255;2686665;6;20070201 01:21;P;;;;;;
D;255;2686665;6;20070201 01:21;V;;;;;;
D;255;2686665;6;20070201 01:21;V;;;;;;
B;255;2686865;7;20070201 01:21;;;31;ARTHUR ST;WENTWORTH;2648;4034;M;20061213;20070108;235000;A;3;SHOP;;AM;;0;AC877175;
C;255;2686865;7;20070201 01:21;1/32/759074 . Incomplete Purchase 202225;
D;255;2686865;7;20070201 01:21;P;;;;;;
D;255;2686865;7;20070201 01:21;V;;;;;;
B;255;2687406;8;20070201 01:21;;;;GOL GOL NORTH RD;GOL GOL;2738;3.228;H;20061115;20061201;220000;R;3;FARM;;BH;;0;AC875902;
C;255;2687406;8;20070201 01:21;150/756946 . Licence 334856;
D;255;2687406;8;20070201 01:21;P;;;;;;
D;255;2687406;8;20070201 01:21;P;;;;;;
D;255;2687406;8;20070201 01:21;V;;;;;;
D;255;2687406;8;20070201 01:21;V;;;;;;
B;255;2687407;9;20070201 01:21;;;;GOL GOL NORTH RD;GOL GOL;2738;3.807;H;20061115;20061201;220000;R;3;FARM;;BH;;0;AC875902;
C;255;2687407;9;20070201 01:21;149/756946 Incomplete Purchase 206357;
D;255;2687407;9;20070201 01:21;P;;;;;;
D;255;2687407;9;20070201 01:21;P;;;;;;
D;255;2687407;9;20070201 01:21;V;;;;;;
D;255;2687407;9;20070201 01:21;V;;;;;;
B;255;3280688;10;20070201 01:21;;;;MODIKERR WAY;GOL GOL;2738;5018;M;20060118;20061220;125000;;V;VACANT LAND;;;;0;AC871712;
C;255;3280688;10;20070201 01:21;13/1103697;
D;255;3280688;10;20070201 01:21;P;;;;;;
D;255;3280688;10;20070201 01:21;P;;;;;;
D;255;3280688;10;20070201 01:21;V;;;;;;
D;255;3280688;10;20070201 01:21;V;;;;;;
B;255;3295786;11;20070201 01:21;;;;BOEILL CREEK RD;DARETON;2717;189.47;H;20060718;20060818;500000;;3;;;;;0;AC726558;
C;255;3295786;11;20070201 01:21;5, 6/23113 1/1018107;
D;255;3295786;11;20070201 01:21;P;;;;;;
D;255;3295786;11;20070201 01:21;V;;;;;;
Z;68;11;11;44;
