A;252;20040202 12:00;PTHIRLWELL;
B;252;2676285;1;20040202 12:00;;;;PH ELLA DPS;WALCHA;2354;1143;H;20030929;20031215;1500000;R;3;FARM;;TB;;0;AA271101;
C;252;2676285;1;20040202 12:00;51//46390;
D;252;2676285;1;20040202 12:00;P;;;;;;
D;252;2676285;1;20040202 12:00;V;;;;;;
B;252;2676425;2;20040202 12:00;THE PINES;;;THUNDERBOLTS WAY;WALCHA;2354;10.59;H;20031016;20031024;10000;R;3;FARM;;RR;;0;AA293686;
C;252;2676425;2;20040202 12:00;1//943511;
D;252;2676425;2;20040202 12:00;P;;;;;;
D;252;2676425;2;20040202 12:00;V;;;;;;
D;252;2676425;2;20040202 12:00;V;;;;;;
D;252;2676425;2;20040202 12:00;V;;;;;;
B;252;2676838;3;20040202 12:00;;;;PH URIAMUKKI DPS;WALCHA;2354;13.28;H;20030911;20031002;440000;R;3;HOUSE/SAWMILL;;RR;;0;AA345484;
C;252;2676838;3;20040202 12:00;1//531725;
D;252;2676838;3;20040202 12:00;P;;;;;;
D;252;2676838;3;20040202 12:00;P;;;;;;
D;252;2676838;3;20040202 12:00;V;;;;;;
B;252;2676942;4;20040202 12:00;;;;SILLWOOD CL;WALCHA;2354;2.122;H;20031121;20031216;205000;R;R;RESIDENCE;;AB;;0;AA332880;
C;252;2676942;4;20040202 12:00;4//805203;
D;252;2676942;4;20040202 12:00;P;;;;;;
D;252;2676942;4;20040202 12:00;P;;;;;;
D;252;2676942;4;20040202 12:00;V;;;;;;
D;252;2676942;4;20040202 12:00;V;;;;;;
B;252;2677004;5;20040202 12:00;;;72 E;APSLEY ST;WALCHA;2354;980.1;M;20031030;20031218;85500;Z;R;RESIDENCE;;AA;;0;AA339939;
C;252;2677004;5;20040202 12:00;2, 3//512425;
D;252;2677004;5;20040202 12:00;P;;;;;;
D;252;2677004;5;20040202 12:00;P;;;;;;
D;252;2677004;5;20040202 12:00;V;;;;;;
D;252;2677004;5;20040202 12:00;V;;;;;;
B;252;2677153;6;20040202 12:00;;;116 S;DERBY ST;WALCHA;2354;1830;M;20031023;20031209;140000;Z;R;RESIDENCE;;AA;;0;AA332596;
C;252;2677153;6;20040202 12:00;4//615121;
D;252;2677153;6;20040202 12:00;P;;;;;;
D;252;2677153;6;20040202 12:00;P;;;;;;
D;252;2677153;6;20040202 12:00;V;;;;;;
B;252;2677511;7;20040202 12:00;;;64 N;MERIDIAN ST;WALCHA;2354;1081;M;20031107;20031110;75000;Z;R;RESIDENCE;;AA;;0;AA332804;
C;252;2677511;7;20040202 12:00;A//373174;
D;252;2677511;7;20040202 12:00;P;;;;;;
D;252;2677511;7;20040202 12:00;P;;;;;;
D;252;2677511;7;20040202 12:00;V;;;;;;
B;252;2677523;8;20040202 12:00;;;111 N;MERIDIAN ST;WALCHA;2354;732.9;M;20031204;20031219;110000;Z;R;RESIDENCE;;AA;;0;AA320781;
C;252;2677523;8;20040202 12:00;13//259520;
D;252;2677523;8;20040202 12:00;P;;;;;;
D;252;2677523;8;20040202 12:00;P;;;;;;
D;252;2677523;8;20040202 12:00;V;;;;;;
D;252;2677523;8;20040202 12:00;V;;;;;;
B;252;2677760;9;20040202 12:00;;;205 N;DERBY ST;WALCHA;2354;1854;M;20031114;20031217;65000;Z;R;RESIDENCE;;AA;;0;AA322337;
C;252;2677760;9;20040202 12:00;4//604284 9//633631;
D;252;2677760;9;20040202 12:00;P;;;;;;
D;252;2677760;9;20040202 12:00;P;;;;;;
D;252;2677760;9;20040202 12:00;V;;;;;;
B;252;3058152;10;20040202 12:00;PT SPRINGMOUNT;;;NIANGALA RD;WOOLBROOK;2354;139.22;H;20030723;20031107;325000;;R;RESIDENCE;;;;0;AA310151;
C;252;3058152;10;20040202 12:00;81, 82, 143, 144//753846;
D;252;3058152;10;20040202 12:00;P;;;;;;
D;252;3058152;10;20040202 12:00;P;;;;;;
D;252;3058152;10;20040202 12:00;V;;;;;;
D;252;3058152;10;20040202 12:00;V;;;;;;
Z;56;10;10;34;
