A;012;20050104 11:38;MASMITH;
B;012;302417;17;20050104 11:38;;;225;WATTLE PONDS RD;WATTLE PONDS;2330;2.025;H;20041102;20041203;395000;R;R;RESIDENCE;;RH;;0;AB152837;
C;012;302417;17;20050104 11:38;1/625695;
D;012;302417;17;20050104 11:38;P;;;;;;
D;012;302417;17;20050104 11:38;P;;;;;;
D;012;302417;17;20050104 11:38;V;;;;;;
D;012;302417;17;20050104 11:38;V;;;;;;
B;012;303028;18;20050104 11:38;;;615;GOORANGOOLA RD;GREENLANDS;2330;4.321;H;20041027;20041123;250000;R;R;RESIDENCE;;RJ;;0;AB161781;
C;012;303028;18;20050104 11:38;104/730864;
D;012;303028;18;20050104 11:38;P;;;;;;
D;012;303028;18;20050104 11:38;P;;;;;;
D;012;303028;18;20050104 11:38;V;;;;;;
B;012;304568;19;20050104 11:38;;;6121;PUTTY RD;HOWES VALLEY;2330;14.09;H;20041103;20041203;150000;R;V;VACANT LAND;;RP;;0;AB170171;
C;012;304568;19;20050104 11:38;18/611582;
D;012;304568;19;20050104 11:38;P;;;;;;
D;012;304568;19;20050104 11:38;P;;;;;;
D;012;304568;19;20050104 11:38;V;;;;;;
D;012;304568;19;20050104 11:38;V;;;;;;
B;012;304718;20;20050104 11:38;;;134;THOMPSONS RD;BULGA;2330;13.96;H;20041108;20041210;440000;R;R;RESIDENCE;;RJ;;0;AB161494;
C;012;304718;20;20050104 11:38;4/246205;
D;012;304718;20;20050104 11:38;P;;;;;;
D;012;304718;20;20050104 11:38;P;;;;;;
D;012;304718;20;20050104 11:38;V;;;;;;
D;012;304718;20;20050104 11:38;V;;;;;;
B;012;304881;21;20050104 11:38;;;130;MINIMBAH DR;WHITTINGHAM;2330;4.67;H;20041014;20041206;560000;R;R;RESIDENCE;;RH;;0;AB155633;
C;012;304881;21;20050104 11:38;42/813326;
D;012;304881;21;20050104 11:38;P;;;;;;
D;012;304881;21;20050104 11:38;P;;;;;;
D;012;304881;21;20050104 11:38;V;;;;;;
D;012;304881;21;20050104 11:38;V;;;;;;
B;012;3026141;22;20050104 11:38;;;;BRIGADIER HAMMETT RD;THE RETREAT;2330;8080;M;20041028;20041209;220000;R;V;VACANT LAND;;RR;;0;AB163698;
C;012;3026141;22;20050104 11:38;209/1057816;
D;012;3026141;22;20050104 11:38;P;;;;;;
D;012;3026141;22;20050104 11:38;P;;;;;;
D;012;3026141;22;20050104 11:38;V;;;;;;
B;012;3099751;23;20050104 11:38;;;;GOORANGOOLA RD;SINGLETON;2330;116.74;H;20040519;20040617;730000;R;3;FARM;;RM;RGI;0;4429411;
C;012;3099751;23;20050104 11:38;;
D;012;3099751;23;20050104 11:38;P;;;;;;
D;012;3099751;23;20050104 11:38;V;;;;;;
B;012;3117221;24;20050104 11:38;;;;CASEY DR;SINGLETON HEIGHTS;2330;1210;M;20041108;20041206;173000;A;R;RESIDENCE;;AV;;0;AB172598;
C;012;3117221;24;20050104 11:38;316/1067247;
D;012;3117221;24;20050104 11:38;P;;;;;;
D;012;3117221;24;20050104 11:38;P;;;;;;
D;012;3117221;24;20050104 11:38;V;;;;;;
B;012;3129833;25;20050104 11:38;;;3;PARTRIDGE PL;SINGLETON HEIGHTS;2330;976;M;20040503;20040618;122000;;V;VACANT LAND;;;AV;0;AA774312;
C;012;3129833;25;20050104 11:38;1650/1065611;
D;012;3129833;25;20050104 11:38;P;;;;;;
D;012;3129833;25;20050104 11:38;P;;;;;;
D;012;3129833;25;20050104 11:38;V;;;;;;
B;012;3129877;26;20050104 11:38;;;6;PARTRIDGE PL;SINGLETON HEIGHTS;2330;841;M;20041102;20041208;137000;;V;VACANT LAND;;;;0;AB167294;
C;012;3129877;26;20050104 11:38;1685/1065611;
D;012;3129877;26;20050104 11:38;P;;;;;;
D;012;3129877;26;20050104 11:38;V;;;;;;
D;012;3129877;26;20050104 11:38;V;;;;;;
B;012;3132080;27;20050104 11:38;;;124;CASEY DR;HUNTERVIEW;2330;758.2;M;20040506;20041115;136000;;V;VACANT LAND;;;;0;AB157771;
C;012;3132080;27;20050104 11:38;203/1073179;
D;012;3132080;27;20050104 11:38;P;;;;;;
D;012;3132080;27;20050104 11:38;V;;;;;;
B;012;3132088;28;20050104 11:38;;;111;CASEY DR;HUNTERVIEW;2330;699.9;M;20040507;20041115;135000;;V;VACANT LAND;;;;0;AB157803;
C;012;3132088;28;20050104 11:38;211/1073179;
D;012;3132088;28;20050104 11:38;P;;;;;;
D;012;3132088;28;20050104 11:38;V;;;;;;
B;012;3132089;29;20050104 11:38;;;113;CASEY DR;HUNTERVIEW;2330;700.2;M;20040506;20041115;135000;;V;VACANT LAND;;;;0;AB157753;
C;012;3132089;29;20050104 11:38;212/1073179;
D;012;3132089;29;20050104 11:38;P;;;;;;
D;012;3132089;29;20050104 11:38;V;;;;;;
B;012;3132093;30;20050104 11:38;;;121;CASEY DR;HUNTERVIEW;2330;708.2;M;20040506;20041115;135000;;V;VACANT LAND;;;;0;AB157833;
C;012;3132093;30;20050104 11:38;216/1073179;
D;012;3132093;30;20050104 11:38;P;;;;;;
D;012;3132093;30;20050104 11:38;V;;;;;;
B;012;3132097;31;20050104 11:38;;;19;SINCLAIR AVE;HUNTERVIEW;2330;700.3;M;20040506;20041115;135000;;V;VACANT LAND;;;;0;AB157952;
C;012;3132097;31;20050104 11:38;220/1073179;
D;012;3132097;31;20050104 11:38;P;;;;;;
D;012;3132097;31;20050104 11:38;V;;;;;;
B;012;3132113;32;20050104 11:38;;;22;SINCLAIR AVE;HUNTERVIEW;2330;652.5;M;20040506;20041115;135000;;V;VACANT LAND;;;;0;AB157933;
C;012;3132113;32;20050104 11:38;236/1073179;
D;012;3132113;32;20050104 11:38;P;;;;;;
D;012;3132113;32;20050104 11:38;V;;;;;;
B;012;3132116;33;20050104 11:38;;;28;SINCLAIR AVE;HUNTERVIEW;2330;651.9;M;20040506;20041115;134000;;R;RESIDENCE;;;;0;AB157924;
C;012;3132116;33;20050104 11:38;239/1073179;
D;012;3132116;33;20050104 11:38;P;;;;;;
D;012;3132116;33;20050104 11:38;V;;;;;;
B;012;3139342;34;20050104 11:38;;;;LAMBS VALLEY RD;LAMBS VALLEY;2335;41.12;H;20031125;20041012;3400000;R;V;VACANT LAND;;RS;;0;AB176338;
C;012;3139342;34;20050104 11:38;11/1069928;
D;012;3139342;34;20050104 11:38;P;;;;;;
D;012;3139342;34;20050104 11:38;V;;;;;;
B;012;3143171;35;20050104 11:38;;;;PUTTY VALLEY RD;PUTTY;2330;41.7;H;20041119;20041204;135000;;V;VACANT LAND;;;;0;AB152668;
C;012;3143171;35;20050104 11:38;10/1065813;
D;012;3143171;35;20050104 11:38;P;;;;;;
D;012;3143171;35;20050104 11:38;P;;;;;;
D;012;3143171;35;20050104 11:38;V;;;;;;
B;012;3143172;36;20050104 11:38;;;;PUTTY VALLEY RD;PUTTY;2330;52.15;H;20040806;20040917;285000;;V;VACANT LAND;;;;0;AA968740;
C;012;3143172;36;20050104 11:38;12/1065813;
D;012;3143172;36;20050104 11:38;P;;;;;;
D;012;3143172;36;20050104 11:38;P;;;;;;
D;012;3143172;36;20050104 11:38;V;;;;;;
B;012;3145013;37;20050104 11:38;;;;PIERCEFIELD RD;MOUNT THORLEY;2330;4130;M;20041109;20041214;67000;;V;VACANT LAND;;;;0;AB167840;
C;012;3145013;37;20050104 11:38;64/259572;
D;012;3145013;37;20050104 11:38;P;;;;;;
D;012;3145013;37;20050104 11:38;P;;;;;;
D;012;3145013;37;20050104 11:38;V;;;;;;
D;012;3145013;37;20050104 11:38;V;;;;;;
Z;184;37;37;108;
