A;159;20040202 11:52;PTHIRLWELL;
B;159;1744272;1;20040202 11:52;;;17;ASHGROVE DR;GOONELLABAH;2480;879.5;M;20031212;20040115;105000;A;V;VACANT LAND;;AQ;;0;AA340484;
C;159;1744272;1;20040202 11:52;70//847810;
D;159;1744272;1;20040202 11:52;P;;;;;;
D;159;1744272;1;20040202 11:52;V;;;;;;
D;159;1744272;1;20040202 11:52;V;;;;;;
B;159;1744597;2;20040202 11:52;;;303;BALLINA RD;GOONELLABAH;2480;;;20031125;20031215;194000;A;3;;;AL;;0;AA324652;
C;159;1744597;2;20040202 11:52;7//21385;
D;159;1744597;2;20040202 11:52;P;;;;;;
D;159;1744597;2;20040202 11:52;P;;;;;;
D;159;1744597;2;20040202 11:52;V;;;;;;
D;159;1744597;2;20040202 11:52;V;;;;;;
B;159;1745181;3;20040202 11:52;;;6;BELBOURIE CRES;MCLEANS RIDGES;2480;1.008;H;20030911;20031210;320000;R;R;RESIDENCE;;RG;;0;AA307511;
C;159;1745181;3;20040202 11:52;9//876069;
D;159;1745181;3;20040202 11:52;P;;;;;;
D;159;1745181;3;20040202 11:52;P;;;;;;
D;159;1745181;3;20040202 11:52;V;;;;;;
B;159;1745557;4;20040202 11:52;;;10;BROWALLIA CT;GOONELLABAH;2480;819.7;M;20031114;20031210;82500;A;V;VACANT LAND;;AJ;;0;AA308913;
C;159;1745557;4;20040202 11:52;61//829642;
D;159;1745557;4;20040202 11:52;P;;;;;;
D;159;1745557;4;20040202 11:52;P;;;;;;
D;159;1745557;4;20040202 11:52;V;;;;;;
B;159;1745731;5;20040202 11:52;;;4;CALLUNE TCE;GOONELLABAH;2480;815;M;20031016;20031204;236000;A;R;RESIDENCE;;AM;;0;AA346492;
C;159;1745731;5;20040202 11:52;2//847196;
D;159;1745731;5;20040202 11:52;P;;;;;;
D;159;1745731;5;20040202 11:52;V;;;;;;
B;159;1745846;6;20040202 11:52;;;12;CAMPBELL CRES;GOONELLABAH;2480;627.9;M;20031204;20040109;150000;A;R;RESIDENCE;;AJ;;0;AA342635;
C;159;1745846;6;20040202 11:52;31//811708;
D;159;1745846;6;20040202 11:52;P;;;;;;
D;159;1745846;6;20040202 11:52;P;;;;;;
D;159;1745846;6;20040202 11:52;V;;;;;;
B;159;1746130;7;20040202 11:52;;;50;CASINO ST;SOUTH LISMORE;2480;607;M;20031024;20031222;185000;B;R;RESIDENCE;;CF;;0;AA314136;
C;159;1746130;7;20040202 11:52;2/17/2613;
D;159;1746130;7;20040202 11:52;P;;;;;;
D;159;1746130;7;20040202 11:52;P;;;;;;
D;159;1746130;7;20040202 11:52;V;;;;;;
B;159;1746880;8;20040202 11:52;;;32;CROMER ST;SOUTH LISMORE;2480;672.8;M;20031223;20040114;163000;A;V;VACANT LAND;;AB;;0;AA339363;
C;159;1746880;8;20040202 11:52;B//368068;
D;159;1746880;8;20040202 11:52;P;;;;;;
D;159;1746880;8;20040202 11:52;V;;;;;;
D;159;1746880;8;20040202 11:52;V;;;;;;
B;159;1746978;9;20040202 11:52;;;3;DALE PL;GIRARDS HILL;2480;612.1;M;20030811;20030910;270000;A;R;RESIDENCE;;AE;;0;AA349183;
C;159;1746978;9;20040202 11:52;4//38375;
D;159;1746978;9;20040202 11:52;P;;;;;;
D;159;1746978;9;20040202 11:52;V;;;;;;
B;159;1747453;10;20040202 11:52;;2;123;LAUREL AVE;LISMORE;2480;;;20031113;20031211;122000;;3;HOME UNIT;2;;;0;AA320652;
C;159;1747453;10;20040202 11:52;2//SP 39973;
D;159;1747453;10;20040202 11:52;P;;;;;;
D;159;1747453;10;20040202 11:52;P;;;;;;
D;159;1747453;10;20040202 11:52;V;;;;;;
D;159;1747453;10;20040202 11:52;V;;;;;;
B;159;1748119;11;20040202 11:52;;;100;ESMONDE ST;EAST LISMORE;2480;613.4;M;20030704;20030801;178000;A;R;RESIDENCE;;AE;;0;AA306796;
C;159;1748119;11;20040202 11:52;B//190651;
D;159;1748119;11;20040202 11:52;P;;;;;;
D;159;1748119;11;20040202 11:52;P;;;;;;
D;159;1748119;11;20040202 11:52;V;;;;;;
B;159;1748201;12;20040202 11:52;;;40;EWING ST;LISMORE;2480;;;20031030;20031204;180000;A;R;RESIDENCE;;AD;;0;AA354387;
C;159;1748201;12;20040202 11:52;6//7032;
D;159;1748201;12;20040202 11:52;P;;;;;;
D;159;1748201;12;20040202 11:52;P;;;;;;
D;159;1748201;12;20040202 11:52;V;;;;;;
B;159;1748676;13;20040202 11:52;;;5;GAINSBOROUGH WAY;GOONELLABAH;2480;890;M;20031112;20031212;315000;A;3;;;AP;;0;AA339299;
C;159;1748676;13;20040202 11:52;74//262305;
D;159;1748676;13;20040202 11:52;P;;;;;;
D;159;1748676;13;20040202 11:52;P;;;;;;
D;159;1748676;13;20040202 11:52;V;;;;;;
B;159;1749056;14;20040202 11:52;;;20;HIGHLAND CRES;GOONELLABAH;2480;802.1;M;20031105;20031219;225000;A;R;RESIDENCE;;AN;;0;AA332678;
C;159;1749056;14;20040202 11:52;35//249967;
D;159;1749056;14;20040202 11:52;P;;;;;;
D;159;1749056;14;20040202 11:52;V;;;;;;
D;159;1749056;14;20040202 11:52;V;;;;;;
B;159;1749972;15;20040202 11:52;;;6;IRONBARK CT;GOONELLABAH;2480;689;M;20031210;20040114;50000;A;V;VACANT LAND;;AJ;;0;AA350833;
C;159;1749972;15;20040202 11:52;14//841587;
D;159;1749972;15;20040202 11:52;P;;;;;;
D;159;1749972;15;20040202 11:52;V;;;;;;
D;159;1749972;15;20040202 11:52;V;;;;;;
B;159;1750755;16;20040202 11:52;;;27;KOOKABURRA TCE;GOONELLABAH;2480;821.4;M;20031014;20031212;310000;A;R;RESIDENCE;;AL;;0;AA323146;
C;159;1750755;16;20040202 11:52;39//862369;
D;159;1750755;16;20040202 11:52;P;;;;;;
D;159;1750755;16;20040202 11:52;P;;;;;;
D;159;1750755;16;20040202 11:52;V;;;;;;
D;159;1750755;16;20040202 11:52;V;;;;;;
B;159;1750929;17;20040202 11:52;;;2;LASCOTT DR;MCLEANS RIDGES;2480;1.189;H;20030919;20031107;522000;R;R;RESIDENCE;;RG;;0;AA309081;
C;159;1750929;17;20040202 11:52;7//883395;
D;159;1750929;17;20040202 11:52;P;;;;;;
D;159;1750929;17;20040202 11:52;P;;;;;;
D;159;1750929;17;20040202 11:52;V;;;;;;
B;159;1751348;18;20040202 11:52;;;8;MCDERMOTT AVE;GOONELLABAH;2480;657.6;M;20031121;20031219;138000;A;R;RESIDENCE;;AK;;0;AA324063;
C;159;1751348;18;20040202 11:52;52//230448;
D;159;1751348;18;20040202 11:52;P;;;;;;
D;159;1751348;18;20040202 11:52;V;;;;;;
D;159;1751348;18;20040202 11:52;V;;;;;;
B;159;1751449;19;20040202 11:52;;;55;MCKENZIE ST;LISMORE;2480;575.4;M;20031219;20040116;230000;A;R;RESIDENCE;;AD;;0;AA354159;
C;159;1751449;19;20040202 11:52;C//331986;
D;159;1751449;19;20040202 11:52;P;;;;;;
D;159;1751449;19;20040202 11:52;V;;;;;;
D;159;1751449;19;20040202 11:52;V;;;;;;
B;159;1752003;20;20040202 11:52;;;7;NAPIER ST;GOONELLABAH;2480;976.6;M;20031201;20031219;299000;A;R;RESIDENCE;;AL;;0;AA320426;
C;159;1752003;20;20040202 11:52;4//841290;
D;159;1752003;20;20040202 11:52;P;;;;;;
D;159;1752003;20;20040202 11:52;P;;;;;;
D;159;1752003;20;20040202 11:52;V;;;;;;
D;159;1752003;20;20040202 11:52;V;;;;;;
B;159;1752024;21;20040202 11:52;;;16;NAPIER ST;GOONELLABAH;2480;3033;M;20031205;20040116;409000;R;R;RESIDENCE;;RG;;0;AA359662;
C;159;1752024;21;20040202 11:52;22//829371;
D;159;1752024;21;20040202 11:52;P;;;;;;
D;159;1752024;21;20040202 11:52;P;;;;;;
D;159;1752024;21;20040202 11:52;V;;;;;;
