A;042;20050104 11:39;MASMITH;
D;042;475809;14;20050104 11:39;P;;;;;;
D;042;475809;14;20050104 11:39;V;;;;;;
B;042;476327;15;20050104 11:39;;6;118;REDFERN ST;COWRA;2794;;;20041023;20041206;90000;;3;HOME UNIT;6;;;0;AB153531;
C;042;476327;15;20050104 11:39;6/SP36987;
D;042;476327;15;20050104 11:39;P;;;;;;
D;042;476327;15;20050104 11:39;P;;;;;;
D;042;476327;15;20050104 11:39;V;;;;;;
B;042;476648;16;20050104 11:39;;;15;TARONGA DR;COWRA;2794;832;M;20041129;20041211;210000;A;R;RESIDENCE;;AA;;0;AB169827;
C;042;476648;16;20050104 11:39;22/248539;
D;042;476648;16;20050104 11:39;P;;;;;;
D;042;476648;16;20050104 11:39;V;;;;;;
B;042;476679;17;20050104 11:39;;;14;VAUX LANE;COWRA;2794;;;20041026;20041207;110000;A;R;RESIDENCE;;AG;;0;AB164427;
C;042;476679;17;20050104 11:39;3/159538;
D;042;476679;17;20050104 11:39;P;;;;;;
D;042;476679;17;20050104 11:39;P;;;;;;
D;042;476679;17;20050104 11:39;V;;;;;;
B;042;2894173;18;20050104 11:39;;;15;BATTALION DR;COWRA;2794;2.09;H;20041105;20041209;145000;R;V;VACANT LAND;;HB;;0;AB177393;
C;042;2894173;18;20050104 11:39;15/270073;
D;042;2894173;18;20050104 11:39;P;;;;;;
D;042;2894173;18;20050104 11:39;P;;;;;;
D;042;2894173;18;20050104 11:39;V;;;;;;
D;042;2894173;18;20050104 11:39;V;;;;;;
B;042;2919942;19;20050104 11:39;;;;PRIDE OF OAK RD;CANOWINDRA;2804;7.63;H;20041018;20041117;142500;R;R;RESIDENCE;;HB;;0;AB162067;
C;042;2919942;19;20050104 11:39;29/1042701;
D;042;2919942;19;20050104 11:39;P;;;;;;
D;042;2919942;19;20050104 11:39;V;;;;;;
B;042;2998172;20;20050104 11:39;;;;WILLIAM ST;COWRA;2794;1889;M;20030910;20041208;150000;I;V;VACANT LAND;;WA;;0;AB151635;
C;042;2998172;20;20050104 11:39;2/1053793;
D;042;2998172;20;20050104 11:39;P;;;;;;
D;042;2998172;20;20050104 11:39;V;;;;;;
B;042;3117530;21;20050104 11:39;;;;BELMORE ST;WOODSTOCK;2793;847.3;M;20041111;20041210;12000;Z;V;VACANT LAND;;VW;;0;AB171293;
C;042;3117530;21;20050104 11:39;8/221616;
D;042;3117530;21;20050104 11:39;P;;;;;;
D;042;3117530;21;20050104 11:39;P;;;;;;
D;042;3117530;21;20050104 11:39;V;;;;;;
B;042;3136479;22;20050104 11:39;;;48;LYALL ST;COWRA;2794;1044;M;20041005;20041210;188000;;R;RESIDENCE;;;;0;AB172968;
C;042;3136479;22;20050104 11:39;1/1076128;
D;042;3136479;22;20050104 11:39;P;;;;;;
D;042;3136479;22;20050104 11:39;P;;;;;;
D;042;3136479;22;20050104 11:39;V;;;;;;
D;042;3136479;22;20050104 11:39;V;;;;;;
B;042;3144757;23;20050104 11:39;;;;WALLI RD;WOODSTOCK;2793;15.13;H;20041101;20041206;460000;;R;RESIDENCE;;;;0;AB150469;
C;042;3144757;23;20050104 11:39;1/1075806;
D;042;3144757;23;20050104 11:39;P;;;;;;
D;042;3144757;23;20050104 11:39;V;;;;;;
B;042;3144775;24;20050104 11:39;;;;'TALIA','LANDMARK' & 'KILLARNE;CANOWINDRA;2804;222.74;H;20040520;20041112;1350000;;3;RURAL LAND/2H;;;;0;AB107241;
C;042;3144775;24;20050104 11:39;12, 13, 14/4963 77/750356;
D;042;3144775;24;20050104 11:39;P;;;;;;
D;042;3144775;24;20050104 11:39;V;;;;;;
B;042;3144777;25;20050104 11:39;;;LOT10;DP 750404;COWRA;2794;16.19;H;20041012;20041116;25000;;V;VACANT LAND;;;;0;AB101269;
C;042;3144777;25;20050104 11:39;10/750404;
D;042;3144777;25;20050104 11:39;P;;;;;;
B;042;3145595;26;20050104 11:39;;;;NORTH ST;WOODSTOCK;2793;1757.8;M;20041111;20041209;22500;;V;VACANT LAND;;;;0;AB160033;
C;042;3145595;26;20050104 11:39;2/4/759112;
D;042;3145595;26;20050104 11:39;P;;;;;;
D;042;3145595;26;20050104 11:39;V;;;;;;
D;042;3145595;26;20050104 11:39;V;;;;;;
B;042;3145598;27;20050104 11:39;;;LOT216;DARBYS FALLS ROAD;WOODSTOCK;2793;2.96;H;20040915;20041122;42000;;V;VACANT LAND;;;;0;AB122637;
C;042;3145598;27;20050104 11:39;216/750388;
D;042;3145598;27;20050104 11:39;P;;;;;;
D;042;3145598;27;20050104 11:39;V;;;;;;
Z;131;27;27;75;
