A;123;20040301 11:48;PDANN;
B;123;1263305;1;20040301 11:48;;;110;FELLED TIMBER RD;PORTERS RETREAT;2787;9160;M;20031216;20040116;150000;R;R;RESIDENCE;;SA;;0;AA421649;
C;123;1263305;1;20040301 11:48;110//858521;
D;123;1263305;1;20040301 11:48;P;;;;;;
D;123;1263305;1;20040301 11:48;P;;;;;;
D;123;1263305;1;20040301 11:48;V;;;;;;
B;123;1263733;2;20040301 11:48;;;165;HARVEYS RD;OBERON;2787;12.96;H;20031212;20031212;250000;R;V;VACANT LAND;;CB;;0;AA417264;
C;123;1263733;2;20040301 11:48;3//861760;
D;123;1263733;2;20040301 11:48;P;;;;;;
D;123;1263733;2;20040301 11:48;P;;;;;;
D;123;1263733;2;20040301 11:48;V;;;;;;
B;123;1264281;3;20040301 11:48;;;134;CURTIS ST;OBERON;2787;1014;M;20031215;20040127;110000;Z;R;RESIDENCE;;ZA;;0;AA427729;
C;123;1264281;3;20040301 11:48;B//339765;
D;123;1264281;3;20040301 11:48;P;;;;;;
D;123;1264281;3;20040301 11:48;V;;;;;;
D;123;1264281;3;20040301 11:48;V;;;;;;
B;123;1264962;4;20040301 11:48;;;98;QUEEN ST;OBERON;2787;2023;M;20040110;20040212;62500;Z;R;RESIDENCE;;ZA;;0;AA415190;
C;123;1264962;4;20040301 11:48;2/25/758805;
D;123;1264962;4;20040301 11:48;P;;;;;;
D;123;1264962;4;20040301 11:48;V;;;;;;
D;123;1264962;4;20040301 11:48;V;;;;;;
D;123;1264962;4;20040301 11:48;V;;;;;;
B;123;1265447;5;20040301 11:48;;;83;WILSON DR;OBERON;2787;2.962;H;20031210;20040202;320000;R;R;RESIDENCE;;CA;;0;AA410456;
C;123;1265447;5;20040301 11:48;80//805063;
D;123;1265447;5;20040301 11:48;P;;;;;;
D;123;1265447;5;20040301 11:48;V;;;;;;
B;123;3065224;6;20040301 11:48;;;;SHOOTERS HILL RD;SHOOTERS HILL;2787;16.19;H;20031124;20031124;110000;;V;VACANT LAND;;;;0;AA324709;
C;123;3065224;6;20040301 11:48;5//757060;
D;123;3065224;6;20040301 11:48;P;;;;;;
D;123;3065224;6;20040301 11:48;P;;;;;;
D;123;3065224;6;20040301 11:48;V;;;;;;
B;123;3068025;7;20040301 11:48;;;280;ABERCROMBIE RD;OBERON;2787;382.86;H;20040115;20040123;1700000;;3;FARM/RES;;;;0;AA412021;
C;123;3068025;7;20040301 11:48;7//11697 84, 103, 105, 190, 192, 195, 246, 248, 251//757068 24//106259;
C;123;3068025;7;20040301 11:48;0;
D;123;3068025;7;20040301 11:48;P;;;;;;
D;123;3068025;7;20040301 11:48;V;;;;;;
Z;37;7;8;20;
