A;116;20040202 11:48;PTHIRLWELL;
B;116;1238897;1;20040202 11:48;;;148;DERRIBONG ST;PEAK HILL;2869;840;M;20031028;20031111;110000;Z;R;RESIDENCE;;ZP;;0;AA288952;
C;116;1238897;1;20040202 11:48;2//806627;
D;116;1238897;1;20040202 11:48;P;;;;;;
D;116;1238897;1;20040202 11:48;P;;;;;;
D;116;1238897;1;20040202 11:48;V;;;;;;
B;116;1239054;2;20040202 11:48;;;54;HOWARD ST;PEAK HILL;2869;695.6;M;20031121;20031219;46000;Z;R;RESIDENCE;;ZP;;0;AA339853;
C;116;1239054;2;20040202 11:48;3//36308;
D;116;1239054;2;20040202 11:48;P;;;;;;
D;116;1239054;2;20040202 11:48;V;;;;;;
B;116;1239113;3;20040202 11:48;;;97;WARRAH ST;PEAK HILL;2869;1012;M;20031128;20031212;55000;Z;R;RESIDENCE;;ZP;;0;AA272526;
C;116;1239113;3;20040202 11:48;14/18/758832;
D;116;1239113;3;20040202 11:48;P;;;;;;
D;116;1239113;3;20040202 11:48;P;;;;;;
D;116;1239113;3;20040202 11:48;V;;;;;;
B;116;1240053;4;20040202 11:48;;;;WEST ST;TRUNDLE;2875;8600;M;20031106;20031204;11500;Z;V;VACANT LAND;;ZF;;0;AA249268;
C;116;1240053;4;20040202 11:48;70//752121;
D;116;1240053;4;20040202 11:48;P;;;;;;
D;116;1240053;4;20040202 11:48;V;;;;;;
B;116;1240502;5;20040202 11:48;;;5;BELMORE AVE;PARKES;2870;619.7;M;20031211;20040112;115000;Z;R;RESIDENCE;;AH;;0;AA349815;
C;116;1240502;5;20040202 11:48;9//24224;
D;116;1240502;5;20040202 11:48;P;;;;;;
D;116;1240502;5;20040202 11:48;P;;;;;;
D;116;1240502;5;20040202 11:48;V;;;;;;
D;116;1240502;5;20040202 11:48;V;;;;;;
B;116;1240515;6;20040202 11:48;;;29;BEST ST;PARKES;2870;715.4;M;20031111;20031219;150000;Z;R;RESIDENCE;;AN;;0;AA335601;
C;116;1240515;6;20040202 11:48;2//843275;
D;116;1240515;6;20040202 11:48;P;;;;;;
D;116;1240515;6;20040202 11:48;V;;;;;;
D;116;1240515;6;20040202 11:48;V;;;;;;
B;116;1240534;7;20040202 11:48;;;6;BEST ST;PARKES;2870;2.885;H;20030919;20031205;297000;Z;R;RESIDENCE;;AZ;;0;AA339560;
C;116;1240534;7;20040202 11:48;1//518440;
D;116;1240534;7;20040202 11:48;P;;;;;;
D;116;1240534;7;20040202 11:48;V;;;;;;
B;116;1240990;8;20040202 11:48;;;15;CECILE ST;PARKES;2870;845.3;M;20031112;20031219;132000;Z;R;RESIDENCE;;AH;;0;AA321895;
C;116;1240990;8;20040202 11:48;11//1019102;
D;116;1240990;8;20040202 11:48;P;;;;;;
D;116;1240990;8;20040202 11:48;V;;;;;;
D;116;1240990;8;20040202 11:48;V;;;;;;
B;116;1241432;9;20040202 11:48;;;26;CLOSE ST;PARKES;2870;;;20030912;20031013;115000;Z;R;RESIDENCE;;AJ;;0;AA339450;
C;116;1241432;9;20040202 11:48;5//15374;
D;116;1241432;9;20040202 11:48;P;;;;;;
D;116;1241432;9;20040202 11:48;P;;;;;;
D;116;1241432;9;20040202 11:48;V;;;;;;
D;116;1241432;9;20040202 11:48;V;;;;;;
B;116;1241707;10;20040202 11:48;;;155;CURRAJONG ST;PARKES;2870;;;20031128;20040116;148000;Z;R;RESIDENCE;;AL;;0;AA356105;
C;116;1241707;10;20040202 11:48;987//750152;
D;116;1241707;10;20040202 11:48;P;;;;;;
D;116;1241707;10;20040202 11:48;P;;;;;;
D;116;1241707;10;20040202 11:48;V;;;;;;
D;116;1241707;10;20040202 11:48;V;;;;;;
B;116;1242257;11;20040202 11:48;;;32;FISHER ST;PARKES;2870;796.8;M;20031215;20040105;28000;Z;V;VACANT LAND;;AG;;0;AA333246;
C;116;1242257;11;20040202 11:48;21//830211;
D;116;1242257;11;20040202 11:48;P;;;;;;
D;116;1242257;11;20040202 11:48;V;;;;;;
D;116;1242257;11;20040202 11:48;V;;;;;;
B;116;1242312;12;20040202 11:48;;;41;FLINDERS ST;PARKES;2870;1050;M;20031128;20040114;190000;Z;R;RESIDENCE;;AJ;;0;AA342800;
C;116;1242312;12;20040202 11:48;7//878365;
D;116;1242312;12;20040202 11:48;P;;;;;;
D;116;1242312;12;20040202 11:48;P;;;;;;
D;116;1242312;12;20040202 11:48;V;;;;;;
B;116;1242337;13;20040202 11:48;;;39;FORBES RD;PARKES;2870;897.9;M;20030925;20031106;80000;Z;R;RESIDENCE;;AG;;0;AA309147;
C;116;1242337;13;20040202 11:48;1//396817;
D;116;1242337;13;20040202 11:48;P;;;;;;
D;116;1242337;13;20040202 11:48;P;;;;;;
D;116;1242337;13;20040202 11:48;V;;;;;;
B;116;1242338;14;20040202 11:48;;;41;FORBES RD;PARKES;2870;1986.4;M;20030925;20031106;94500;Z;R;RESIDENCE;;AG;;0;AA309190;
C;116;1242338;14;20040202 11:48;3//511718;
D;116;1242338;14;20040202 11:48;P;;;;;;
D;116;1242338;14;20040202 11:48;P;;;;;;
D;116;1242338;14;20040202 11:48;V;;;;;;
B;116;1242502;15;20040202 11:48;;;22;GLENBURNIE CL;PARKES;2870;927.5;M;20030805;20031219;17000;Z;V;VACANT LAND;;AB;;0;AA323758;
C;116;1242502;15;20040202 11:48;48//857075;
D;116;1242502;15;20040202 11:48;P;;;;;;
D;116;1242502;15;20040202 11:48;P;;;;;;
D;116;1242502;15;20040202 11:48;V;;;;;;
B;116;1242773;16;20040202 11:48;;;72;HIGH ST;PARKES;2870;1012;M;20031106;20031218;100000;Z;R;RESIDENCE;;AF;;0;AA287830;
C;116;1242773;16;20040202 11:48;8A/50/758827;
D;116;1242773;16;20040202 11:48;P;;;;;;
D;116;1242773;16;20040202 11:48;V;;;;;;
D;116;1242773;16;20040202 11:48;V;;;;;;
B;116;1242822;17;20040202 11:48;;;39;HILL ST;PARKES;2870;1012;M;20031027;20031208;155000;Z;R;RESIDENCE;;AF;;0;AA331536;
C;116;1242822;17;20040202 11:48;1//101918;
D;116;1242822;17;20040202 11:48;P;;;;;;
D;116;1242822;17;20040202 11:48;P;;;;;;
D;116;1242822;17;20040202 11:48;V;;;;;;
B;116;1242912;18;20040202 11:48;;;2;HOWARD ST;PARKES;2870;;;20031024;20031210;102000;Z;R;RESIDENCE;;AG;;0;AA323790;
C;116;1242912;18;20040202 11:48;25/A/7085;
D;116;1242912;18;20040202 11:48;P;;;;;;
D;116;1242912;18;20040202 11:48;V;;;;;;
B;116;1242935;19;20040202 11:48;;;12;HUME ST;PARKES;2870;814.4;M;20030619;20030730;228000;Z;R;RESIDENCE;;AC;;0;AA338862;
C;116;1242935;19;20040202 11:48;4//22815 1//382281;
D;116;1242935;19;20040202 11:48;P;;;;;;
D;116;1242935;19;20040202 11:48;P;;;;;;
D;116;1242935;19;20040202 11:48;V;;;;;;
D;116;1242935;19;20040202 11:48;V;;;;;;
B;116;1242942;20;20040202 11:48;;;4;JONES ST;PARKES;2870;;;20031105;20031217;203000;Z;R;RESIDENCE;;AK;;0;AA334431;
C;116;1242942;20;20040202 11:48;2//236832;
D;116;1242942;20;20040202 11:48;P;;;;;;
D;116;1242942;20;20040202 11:48;V;;;;;;
