A;065;20040202 11:42;PTHIRLWELL;
B;065;536643;1;20040202 11:42;;;2;BRINGAN ST;WHITTON;2705;1518;M;20031212;20040109;62000;A;R;RESIDENCE;;AH;;0;AA346518;
C;065;536643;1;20040202 11:42;3/26/759086;
D;065;536643;1;20040202 11:42;P;;;;;;
D;065;536643;1;20040202 11:42;P;;;;;;
D;065;536643;1;20040202 11:42;V;;;;;;
B;065;536899;2;20040202 11:42;;;14;ACACIA AVE;LEETON;2705;5754;M;20000315;20000315;397015;S;3;CLUB PREMISES;;AS;;0;AA310358;
C;065;536899;2;20040202 11:42;4, 5, 6, 7/55/758606;
D;065;536899;2;20040202 11:42;P;;;;;;
D;065;536899;2;20040202 11:42;V;;;;;;
B;065;536912;3;20040202 11:42;;14;97;ACACIA AVE;LEETON;2705;;;20031209;20040107;118000;;V;VACANT LAND;14;;;0;AA332663;
C;065;536912;3;20040202 11:42;14//SP 39501;
D;065;536912;3;20040202 11:42;P;;;;;;
D;065;536912;3;20040202 11:42;P;;;;;;
D;065;536912;3;20040202 11:42;V;;;;;;
B;065;537045;4;20040202 11:42;;;4;BANKSIA AVE;LEETON;2705;1233;M;20031120;20031222;135000;A;R;RESIDENCE;;AA;;0;AA327124;
C;065;537045;4;20040202 11:42;30/57/758606;
D;065;537045;4;20040202 11:42;P;;;;;;
D;065;537045;4;20040202 11:42;V;;;;;;
D;065;537045;4;20040202 11:42;V;;;;;;
D;065;537045;4;20040202 11:42;V;;;;;;
B;065;537264;5;20040202 11:42;;;8;BRADY WAY;LEETON;2705;815.7;M;20031020;20031202;175000;A;R;RESIDENCE;;AI;;0;AA330840;
C;065;537264;5;20040202 11:42;36/95/758606;
D;065;537264;5;20040202 11:42;P;;;;;;
D;065;537264;5;20040202 11:42;V;;;;;;
D;065;537264;5;20040202 11:42;V;;;;;;
B;065;537479;6;20040202 11:42;;12;14;CHURCH ST;LEETON;2705;;;20031216;20040113;84000;;3;HOME UNIT;12;;;0;AA338535;
C;065;537479;6;20040202 11:42;12//SP 12149;
D;065;537479;6;20040202 11:42;P;;;;;;
D;065;537479;6;20040202 11:42;P;;;;;;
D;065;537479;6;20040202 11:42;V;;;;;;
B;065;537779;7;20040202 11:42;;;;DAALBATA RD;LEETON;2705;916.9;M;20030903;20031003;150000;R;R;RESIDENCE;;RL;;0;AA345760;
C;065;537779;7;20040202 11:42;580//751742 ON OCCUPN Farm Number 400;
