A;112;20040116 12:30;PDANN;
B;112;1219702;1;20040116 12:30;;;;PH BANDULLA PH PORS;COOLAH;2843;826.16;H;20030912;20031107;1309780;R;3;FARM;;RM;;0;AA153833;
C;112;1219702;1;20040116 12:30;191//567708 58, 59, 60, 62//753366;
D;112;1219702;1;20040116 12:30;P;;;;;;
D;112;1219702;1;20040116 12:30;V;;;;;;
D;112;1219702;1;20040116 12:30;V;;;;;;
B;112;1219722;2;20040116 12:30;;;;PH BANDULLA CAIGAN DP;COOLAH;2843;499;H;20030912;20031107;1309780;R;3;FARM;;RM;;0;AA153833;
C;112;1219722;2;20040116 12:30;1//115566 64//753366 1//1062746;
D;112;1219722;2;20040116 12:30;P;;;;;;
D;112;1219722;2;20040116 12:30;V;;;;;;
D;112;1219722;2;20040116 12:30;V;;;;;;
B;112;1219729;3;20040116 12:30;;;;WARRAWONG PH BIAMBLE;COOLAH;2843;377.2;H;20031023;20031121;320000;R;3;FARM;;SA;;0;AA228567;
C;112;1219729;3;20040116 12:30;2, 3//820727;
D;112;1219729;3;20040116 12:30;P;;;;;;
D;112;1219729;3;20040116 12:30;P;;;;;;
D;112;1219729;3;20040116 12:30;V;;;;;;
D;112;1219729;3;20040116 12:30;V;;;;;;
D;112;1219729;3;20040116 12:30;V;;;;;;
D;112;1219729;3;20040116 12:30;V;;;;;;
B;112;1219815;4;20040116 12:30;;;81;ADELYNE ST;DUNEDOO;2844;2023;M;20031126;20031219;9000;Z;V;VACANT LAND;;AF;;0;AA297502;
C;112;1219815;4;20040116 12:30;10/35/758364;
D;112;1219815;4;20040116 12:30;P;;;;;;
D;112;1219815;4;20040116 12:30;P;;;;;;
D;112;1219815;4;20040116 12:30;V;;;;;;
B;112;1220061;5;20040116 12:30;;;26;NOTT ST;DUNEDOO;2844;4294;M;20031022;20031031;107500;Z;R;RESIDENCE;;AG;;0;AA249078;
C;112;1220061;5;20040116 12:30;1//1003018;
D;112;1220061;5;20040116 12:30;P;;;;;;
D;112;1220061;5;20040116 12:30;P;;;;;;
D;112;1220061;5;20040116 12:30;V;;;;;;
D;112;1220061;5;20040116 12:30;V;;;;;;
B;112;1220163;6;20040116 12:30;;;68;TUCKLAN ST;DUNEDOO;2844;2023;M;20031003;20031123;67000;Z;R;RESIDENCE;;AF;;0;AA220707;
C;112;1220163;6;20040116 12:30;2/17/758364;
D;112;1220163;6;20040116 12:30;P;;;;;;
D;112;1220163;6;20040116 12:30;V;;;;;;
B;112;1220488;7;20040116 12:30;;;;PH COLLIER;COOLAH;2843;713.7;H;20031128;20031128;515000;R;R;RESIDENCE;;RM;;0;AA292226;
C;112;1220488;7;20040116 12:30;30, 31, 42, 48, 49, 53, 54, 61, 62, 106, 107, 108, 109, 129//750745;
D;112;1220488;7;20040116 12:30;P;;;;;;
D;112;1220488;7;20040116 12:30;V;;;;;;
B;112;1220521;8;20040116 12:30;;;;BINDAREE;COOLAH;2843;79.29;H;20031107;20031127;412000;R;3;FARM;;RQ;;0;AA218544;
C;112;1220521;8;20040116 12:30;121//40366 138//48340 84, 86, 104//754966;
D;112;1220521;8;20040116 12:30;P;;;;;;
D;112;1220521;8;20040116 12:30;V;;;;;;
B;112;1220584;9;20040116 12:30;;;81;BINNIA ST;COOLAH;2843;885.2;M;20031118;20031205;46000;Z;R;RESIDENCE;;AA;;0;AA318661;
C;112;1220584;9;20040116 12:30;1//999453;
D;112;1220584;9;20040116 12:30;P;;;;;;
D;112;1220584;9;20040116 12:30;P;;;;;;
D;112;1220584;9;20040116 12:30;V;;;;;;
B;112;1220640;10;20040116 12:30;;;94;BINNIA ST;COOLAH;2843;3389;M;20031218;20031218;10000;Z;V;VACANT LAND;;AB;;0;AA286116;
C;112;1220640;10;20040116 12:30;8, 9//97;
D;112;1220640;10;20040116 12:30;P;;;;;;
D;112;1220640;10;20040116 12:30;P;;;;;;
D;112;1220640;10;20040116 12:30;V;;;;;;
D;112;1220640;10;20040116 12:30;V;;;;;;
D;112;1220640;10;20040116 12:30;V;;;;;;
B;112;1220810;11;20040116 12:30;;;16;HENDERSON ST;COOLAH;2843;3541;M;20031117;20031218;120000;Z;R;RESIDENCE;;AC;;0;AA306075;
C;112;1220810;11;20040116 12:30;8, 9/4/758276;
D;112;1220810;11;20040116 12:30;P;;;;;;
D;112;1220810;11;20040116 12:30;P;;;;;;
D;112;1220810;11;20040116 12:30;V;;;;;;
D;112;1220810;11;20040116 12:30;V;;;;;;
B;112;1220821;12;20040116 12:30;;;25;HOSPITAL ST;COOLAH;2843;2257;M;20031113;20031219;100000;Z;R;RESIDENCE;;AA;;0;AA280020;
C;112;1220821;12;20040116 12:30;4, 5//23047;
D;112;1220821;12;20040116 12:30;P;;;;;;
D;112;1220821;12;20040116 12:30;P;;;;;;
D;112;1220821;12;20040116 12:30;V;;;;;;
D;112;1220821;12;20040116 12:30;V;;;;;;
B;112;1221046;13;20040116 12:30;;;;PH DAPPER;COOLAH;2843;250.2;H;20030910;20031124;855000;R;3;FARM;;RR;;0;AA215213;
C;112;1221046;13;20040116 12:30;1//130937 181//580825 42, 89//754305;
D;112;1221046;13;20040116 12:30;P;;;;;;
D;112;1221046;13;20040116 12:30;P;;;;;;
D;112;1221046;13;20040116 12:30;V;;;;;;
B;112;1221212;14;20040116 12:30;;;19;BANDULLA ST;MENDOORAN;2842;2207;M;20030913;20031222;21500;Z;R;RESIDENCE;;AJ;;0;4413267;
C;112;1221212;14;20040116 12:30;B//156031 8/1/758668;
D;112;1221212;14;20040116 12:30;P;;;;;;
D;112;1221212;14;20040116 12:30;V;;;;;;
B;112;1221268;15;20040116 12:30;;;;COBRA ST;MENDOORAN;2842;2023;M;20030913;20031105;1800;Z;V;VACANT LAND;;AJ;;0;AA240690;
C;112;1221268;15;20040116 12:30;3/3/758668;
D;112;1221268;15;20040116 12:30;P;;;;;;
D;112;1221268;15;20040116 12:30;V;;;;;;
B;112;1221330;16;20040116 12:31;;;;MARCHANT ST;MENDOORAN;2842;1012;M;20030913;20031105;1800;Z;V;VACANT LAND;;AJ;;0;AA240690;
C;112;1221330;16;20040116 12:31;8/26/758668;
D;112;1221330;16;20040116 12:31;P;;;;;;
D;112;1221330;16;20040116 12:31;V;;;;;;
B;112;1221594;17;20040116 12:31;;;;PH QUEENSBOROUGH;COOLAH;2843;121.4;H;20031107;20031219;72600;R;V;VACANT LAND;;RZ;;0;AA283733;
C;112;1221594;17;20040116 12:31;301//1001443;
