A;044;20040202 11:41;PTHIRLWELL;
B;044;480842;1;20040202 11:41;;;98;BANKERS RD;BYWONG;2621;8;H;20030925;20031121;700000;R;R;RESIDENCE;;RH;;0;AA342415;
C;044;480842;1;20040202 11:41;3//844795;
D;044;480842;1;20040202 11:41;P;;;;;;
D;044;480842;1;20040202 11:41;P;;;;;;
D;044;480842;1;20040202 11:41;V;;;;;;
B;044;481217;2;20040202 11:41;;;184;MOLONGLO RIVER DR;CARWOOLA;2620;2.253;H;20031104;20031222;618000;R;R;RESIDENCE;;RM;;0;AA358016;
C;044;481217;2;20040202 11:41;11//773627;
D;044;481217;2;20040202 11:41;P;;;;;;
D;044;481217;2;20040202 11:41;V;;;;;;
D;044;481217;2;20040202 11:41;V;;;;;;
B;044;482027;3;20040202 11:41;;;93;BINGLEY WAY;WAMBOIN;2620;6.708;H;20031127;20031219;862000;R;R;RESIDENCE;;RY;;0;AA325583;
C;044;482027;3;20040202 11:41;112//262270;
D;044;482027;3;20040202 11:41;P;;;;;;
D;044;482027;3;20040202 11:41;P;;;;;;
D;044;482027;3;20040202 11:41;V;;;;;;
D;044;482027;3;20040202 11:41;V;;;;;;
B;044;482493;4;20040202 11:41;;;6;WILLIAMS LANE;SUTTON;2620;1214;M;20031024;20031201;417500;Z;R;RESIDENCE;;VS;;0;AA319609;
C;044;482493;4;20040202 11:41;3/25/758937;
D;044;482493;4;20040202 11:41;P;;;;;;
D;044;482493;4;20040202 11:41;P;;;;;;
D;044;482493;4;20040202 11:41;V;;;;;;
D;044;482493;4;20040202 11:41;V;;;;;;
B;044;482516;5;20040202 11:41;;;6;QUARTZ ST;SUTTON;2620;1410;M;20031127;20031219;355000;Z;R;RESIDENCE;;VS;;0;AA308618;
C;044;482516;5;20040202 11:41;4//739861;
D;044;482516;5;20040202 11:41;P;;;;;;
D;044;482516;5;20040202 11:41;P;;;;;;
D;044;482516;5;20040202 11:41;V;;;;;;
D;044;482516;5;20040202 11:41;V;;;;;;
B;044;482575;6;20040202 11:41;;;115;WILLIAMSDALE RD;BURRA;2620;16.44;H;20031112;20031217;270000;R;3;FARM;;RU;;0;AA328178;
C;044;482575;6;20040202 11:41;5//246137;
D;044;482575;6;20040202 11:41;P;;;;;;
D;044;482575;6;20040202 11:41;P;;;;;;
D;044;482575;6;20040202 11:41;V;;;;;;
D;044;482575;6;20040202 11:41;V;;;;;;
B;044;482995;7;20040202 11:41;;;660;ROSSI RD;ROSSI;2621;1335;M;20031126;20031222;150000;R;R;RESIDENCE;;NY;;0;AA305929;
C;044;482995;7;20040202 11:41;1//592034;
D;044;482995;7;20040202 11:41;P;;;;;;
D;044;482995;7;20040202 11:41;V;;;;;;
B;044;483862;8;20040202 11:41;;;60;DURALLA ST;BUNGENDORE;2621;860;M;20031202;20031224;266000;Z;R;RESIDENCE;;VB;;0;AA322762;
C;044;483862;8;20040202 11:41;18//236890;
D;044;483862;8;20040202 11:41;P;;;;;;
D;044;483862;8;20040202 11:41;V;;;;;;
B;044;484179;9;20040202 11:41;;;1;MALBON ST;BUNGENDORE;2621;1404;M;20030925;20031022;485000;Z;3;PLANT NURSERY;;VC;;0;AA331444;
C;044;484179;9;20040202 11:41;14//668682;
D;044;484179;9;20040202 11:41;P;;;;;;
D;044;484179;9;20040202 11:41;P;;;;;;
D;044;484179;9;20040202 11:41;P;;;;;;
D;044;484179;9;20040202 11:41;P;;;;;;
D;044;484179;9;20040202 11:41;V;;;;;;
B;044;3003428;10;20040202 11:41;;;;JOE ROCKS RD;WAMBOIN;2620;8.1;H;20031029;20031218;245000;P;R;RESIDENCE;;PJ;;0;AA332368;
C;044;3003428;10;20040202 11:41;1//1055430;
D;044;3003428;10;20040202 11:41;P;;;;;;
D;044;3003428;10;20040202 11:41;P;;;;;;
D;044;3003428;10;20040202 11:41;V;;;;;;
D;044;3003428;10;20040202 11:41;V;;;;;;
B;044;3031235;11;20040202 11:41;;;60;EUCALYPT PL;ROYALLA;2620;4.251;H;20020927;20031022;212000;R;V;VACANT LAND;;RW;;0;AA358720;
C;044;3031235;11;20040202 11:41;24//1056538;
D;044;3031235;11;20040202 11:41;P;;;;;;
D;044;3031235;11;20040202 11:41;P;;;;;;
D;044;3031235;11;20040202 11:41;V;;;;;;
B;044;3040232;12;20040202 11:41;;;16;HYLAND DR;BUNGENDORE;2621;1223;M;20031205;20031219;149000;Z;V;VACANT LAND;;EE;;0;AA339227;
C;044;3040232;12;20040202 11:41;508//1059913;
D;044;3040232;12;20040202 11:41;P;;;;;;
D;044;3040232;12;20040202 11:41;P;;;;;;
D;044;3040232;12;20040202 11:41;V;;;;;;
B;044;3040243;13;20040202 11:41;;;38;HYLAND DR;BUNGENDORE;2621;1703;M;20030924;20031215;126000;Z;V;VACANT LAND;;EE;;0;AA317657;
C;044;3040243;13;20040202 11:41;519//1059913;
D;044;3040243;13;20040202 11:41;P;;;;;;
D;044;3040243;13;20040202 11:41;V;;;;;;
B;044;3040243;14;20040202 11:41;;;38;HYLAND DR;BUNGENDORE;2621;1703;M;20030924;20031215;186000;Z;V;VACANT LAND;;EE;;0;AA317658;
C;044;3040243;14;20040202 11:41;519//1059913;
D;044;3040243;14;20040202 11:41;P;;;;;;
D;044;3040243;14;20040202 11:41;P;;;;;;
D;044;3040243;14;20040202 11:41;V;;;;;;
B;044;3040244;15;20040202 11:41;;;40;HYLAND DR;BUNGENDORE;2621;3108;M;20030224;20031211;123000;Z;V;VACANT LAND;;EE;;0;AA320092;
C;044;3040244;15;20040202 11:41;520//1059913;
D;044;3040244;15;20040202 11:41;P;;;;;;
D;044;3040244;15;20040202 11:41;V;;;;;;
B;044;3040256;16;20040202 11:41;;;19;HYLAND DR;BUNGENDORE;2621;1226;M;20030417;20031210;108000;Z;V;VACANT LAND;;EE;;0;AA309413;
C;044;3040256;16;20040202 11:41;532//1059913;
D;044;3040256;16;20040202 11:41;P;;;;;;
D;044;3040256;16;20040202 11:41;V;;;;;;
B;044;3040256;17;20040202 11:41;;;19;HYLAND DR;BUNGENDORE;2621;1226;M;20031119;20031210;170000;Z;V;VACANT LAND;;EE;;0;AA309414;
C;044;3040256;17;20040202 11:41;532//1059913;
D;044;3040256;17;20040202 11:41;P;;;;;;
D;044;3040256;17;20040202 11:41;P;;;;;;
D;044;3040256;17;20040202 11:41;V;;;;;;
B;044;3040261;18;20040202 11:41;;;11;HYLAND DR;BUNGENDORE;2621;1507;M;20030417;20031217;119000;Z;V;VACANT LAND;;EE;;0;AA313554;
C;044;3040261;18;20040202 11:41;537//1059913;
D;044;3040261;18;20040202 11:41;P;;;;;;
D;044;3040261;18;20040202 11:41;V;;;;;;
B;044;3040271;19;20040202 11:41;;;15;KEEFFE PL;BUNGENDORE;2621;1487;M;20030218;20031126;114000;Z;V;VACANT LAND;;EE;;0;AA338955;
C;044;3040271;19;20040202 11:41;547//1059913;
D;044;3040271;19;20040202 11:41;P;;;;;;
D;044;3040271;19;20040202 11:41;P;;;;;;
D;044;3040271;19;20040202 11:41;V;;;;;;
B;044;3040274;20;20040202 11:41;;;9;KEEFFE PL;BUNGENDORE;2621;1350;M;20030307;20031126;114000;Z;V;VACANT LAND;;EE;;0;AA312427;
C;044;3040274;20;20040202 11:41;550//1059913;
D;044;3040274;20;20040202 11:41;P;;;;;;
D;044;3040274;20;20040202 11:41;P;;;;;;
D;044;3040274;20;20040202 11:41;V;;;;;;
B;044;3040276;21;20040202 11:41;;;5;KEEFFE PL;BUNGENDORE;2621;1350;M;20030417;20031205;114000;Z;V;VACANT LAND;;EE;;0;AA318840;
C;044;3040276;21;20040202 11:41;552//1059913;
D;044;3040276;21;20040202 11:41;P;;;;;;
D;044;3040276;21;20040202 11:41;P;;;;;;
D;044;3040276;21;20040202 11:41;V;;;;;;
B;044;3049755;22;20040202 11:41;;;LOT604;'ELMSLEA ESTATE';BUNGENDORE;2620;;;20030529;20031224;114000;;V;VACANT LAND;;;;0;AA328188;
C;044;3049755;22;20040202 11:41;602//1061647;
D;044;3049755;22;20040202 11:41;P;;;;;;
D;044;3049755;22;20040202 11:41;P;;;;;;
D;044;3049755;22;20040202 11:41;V;;;;;;
B;044;3049756;23;20040202 11:41;;;;EYRE ST;BUNGENDORE;2621;;;20030714;20040109;110580;;V;VACANT LAND;;;;0;AA335851;
C;044;3049756;23;20040202 11:41;603//1061647;
D;044;3049756;23;20040202 11:41;P;;;;;;
D;044;3049756;23;20040202 11:41;V;;;;;;
B;044;3049757;24;20040202 11:41;;;;EYRE ST ELMSLEA ESTATE;BUNGENDORE;2621;;;20030529;20031224;114000;;V;VACANT LAND;;;;0;AA328196;
C;044;3049757;24;20040202 11:41;604//1061647;
D;044;3049757;24;20040202 11:41;P;;;;;;
D;044;3049757;24;20040202 11:41;P;;;;;;
D;044;3049757;24;20040202 11:41;V;;;;;;
B;044;3049760;25;20040202 11:41;;;;MCCUSKER DR;JERRABOMBERRA;2619;;;20030721;20031219;135000;;V;VACANT LAND;;;;0;AA312228;
C;044;3049760;25;20040202 11:41;607//1061647;
D;044;3049760;25;20040202 11:41;P;;;;;;
D;044;3049760;25;20040202 11:41;P;;;;;;
D;044;3049760;25;20040202 11:41;V;;;;;;
B;044;3049761;26;20040202 11:41;;;;EYRE ST;BUNGENDORE;2621;;;20030530;20040105;116500;;V;VACANT LAND;;;;0;AA338415;
C;044;3049761;26;20040202 11:41;608//1061647;
D;044;3049761;26;20040202 11:41;P;;;;;;
D;044;3049761;26;20040202 11:41;V;;;;;;
B;044;3049764;27;20040202 11:41;;;LOT611;EYRE ST 'ELMSLEA ESTATE';BUNGENDORE;2622;;;20030429;20031223;116500;;V;VACANT LAND;;;;0;AA312988;
C;044;3049764;27;20040202 11:41;611//1061647;
D;044;3049764;27;20040202 11:41;P;;;;;;
D;044;3049764;27;20040202 11:41;V;;;;;;
B;044;3049769;28;20040202 11:41;;;29;EYRE ST;BUNGENDORE;2621;;;20030526;20031219;165000;;V;VACANT LAND;;;;0;AA319249;
C;044;3049769;28;20040202 11:41;616//1061647;
D;044;3049769;28;20040202 11:41;P;;;;;;
D;044;3049769;28;20040202 11:41;P;;;;;;
D;044;3049769;28;20040202 11:41;P;;;;;;
D;044;3049769;28;20040202 11:41;V;;;;;;
B;044;3049770;29;20040202 11:41;;;;EYRE ST;BUNGENDORE;2621;;;20030527;20031209;129000;;V;VACANT LAND;;;;0;AA316920;
C;044;3049770;29;20040202 11:41;617//1061647;
D;044;3049770;29;20040202 11:41;P;;;;;;
D;044;3049770;29;20040202 11:41;P;;;;;;
D;044;3049770;29;20040202 11:41;V;;;;;;
B;044;3049773;30;20040202 11:41;;;;EYRE ST;BUNGENDORE;2621;;;20030514;20031224;140000;;V;VACANT LAND;;;;0;AA318484;
C;044;3049773;30;20040202 11:41;620//1061647;
D;044;3049773;30;20040202 11:41;P;;;;;;
D;044;3049773;30;20040202 11:41;P;;;;;;
D;044;3049773;30;20040202 11:41;V;;;;;;
B;044;3049774;31;20040202 11:41;;;LOT621;ELMSLEA ESTATE;BUNGENDORE;2620;;;20030506;20031219;140000;;V;VACANT LAND;;;;0;AA322216;
C;044;3049774;31;20040202 11:41;621//1061647;
D;044;3049774;31;20040202 11:41;P;;;;;;
D;044;3049774;31;20040202 11:41;V;;;;;;
B;044;3049776;32;20040202 11:41;;;;EYRE ST;BUNGENDORE;2621;;;20030515;20040109;140000;;V;VACANT LAND;;;;0;AA337784;
C;044;3049776;32;20040202 11:41;623//1061647;
D;044;3049776;32;20040202 11:41;P;;;;;;
D;044;3049776;32;20040202 11:41;P;;;;;;
D;044;3049776;32;20040202 11:41;V;;;;;;
B;044;3049779;33;20040202 11:41;;;;MCCUSKER DR STG 6 ELMSLEA ESTATE;BUNGENDORE;2621;;;20030609;20031223;137000;;V;VACANT LAND;;;;0;AA325178;
