A;230;20040202 11:59;PTHIRLWELL;
B;230;2605659;1;20040202 11:59;;;;COWPER ST;EUSTON;2737;949;M;20030917;20031107;90000;Z;R;RESIDENCE;;ZE;;0;AA315211;
C;230;2605659;1;20040202 11:59;128//592823;
D;230;2605659;1;20040202 11:59;P;;;;;;
D;230;2605659;1;20040202 11:59;P;;;;;;
D;230;2605659;1;20040202 11:59;V;;;;;;
D;230;2605659;1;20040202 11:59;V;;;;;;
B;230;2605691;2;20040202 11:59;;;37;MAHER ST;EUSTON;2737;891;M;20031024;20040113;215000;Z;R;RESIDENCE;;ZE;;0;AA342649;
C;230;2605691;2;20040202 11:59;154//595404;
D;230;2605691;2;20040202 11:59;P;;;;;;
D;230;2605691;2;20040202 11:59;P;;;;;;
D;230;2605691;2;20040202 11:59;V;;;;;;
D;230;2605691;2;20040202 11:59;V;;;;;;
B;230;2838503;3;20040202 11:59;;;197;DOWLING ST;BALRANALD;2715;3946;M;20030912;20031223;75000;Z;R;RESIDENCE;;ZB;;0;AA305179;
C;230;2838503;3;20040202 11:59;5, 6/62/758048;
D;230;2838503;3;20040202 11:59;P;;;;;;
D;230;2838503;3;20040202 11:59;V;;;;;;
Z;18;3;3;10;
