A;192;20040202 11:54;PTHIRLWELL;
D;192;1867762;11;20040202 11:54;V;;;;;;
B;192;1867805;12;20040202 11:54;;;61;YEOMAN ST;BOGGABILLA;2409;2023;M;20030917;20031014;3000;A;R;RESIDENCE;;VB;;0;AA329020;
C;192;1867805;12;20040202 11:54;8/3/758127;
D;192;1867805;12;20040202 11:54;P;;;;;;
D;192;1867805;12;20040202 11:54;P;;;;;;
D;192;1867805;12;20040202 11:54;V;;;;;;
B;192;1867859;13;20040202 11:54;;;150;MERRIWA ST;BOGGABILLA;2409;1404;M;20031021;20031219;6000;A;R;RESIDENCE;;VB;;0;AA314675;
C;192;1867859;13;20040202 11:54;2//247150;
D;192;1867859;13;20040202 11:54;P;;;;;;
D;192;1867859;13;20040202 11:54;V;;;;;;
B;192;1867877;14;20040202 11:54;;;57;SIMPSON ST;BOGGABILLA;2409;2011;M;20030228;20030328;50000;A;R;RESIDENCE;;VB;;0;AA306813;
C;192;1867877;14;20040202 11:54;7/14/758127;
D;192;1867877;14;20040202 11:54;P;;;;;;
D;192;1867877;14;20040202 11:54;P;;;;;;
D;192;1867877;14;20040202 11:54;V;;;;;;
B;192;1868380;15;20040202 11:54;;;;COURALLIE ST;GURLEY;2398;9.181;H;20031028;20031209;20000;R;V;VACANT LAND;;RV;;0;AA332707;
C;192;1868380;15;20040202 11:54;23//751760;
D;192;1868380;15;20040202 11:54;P;;;;;;
D;192;1868380;15;20040202 11:54;P;;;;;;
D;192;1868380;15;20040202 11:54;V;;;;;;
B;192;1870004;16;20040202 11:54;;;;PH MOREE;MOREE;2400;5.7;H;20031003;20031114;232500;I;V;VACANT LAND;;DD;;0;AA215075;
C;192;1870004;16;20040202 11:54;PT 592//1014218 . Licence 325186;
D;192;1870004;16;20040202 11:54;P;;;;;;
D;192;1870004;16;20040202 11:54;V;;;;;;
B;192;2891770;17;20040202 11:54;;;;PART "CLIFTON";GURLEY;2398;259;H;20030929;20030929;315000;R;3;FARM/RURAL;;RT;;33;AA331033;
C;192;2891770;17;20040202 11:54;1, 50, 51, 52//751792;
D;192;2891770;17;20040202 11:54;P;;;;;;
D;192;2891770;17;20040202 11:54;P;;;;;;
D;192;2891770;17;20040202 11:54;P;;;;;;
D;192;2891770;17;20040202 11:54;V;;;;;;
D;192;2891770;17;20040202 11:54;V;;;;;;
D;192;2891770;17;20040202 11:54;V;;;;;;
B;192;2940172;18;20040202 11:54;;;;PH BRIGALOW;MOREE;2400;1766;H;20031120;20031218;3303;R;3;RURAL;;RM;;0;AA288947;
C;192;2940172;18;20040202 11:54;1//652633 3, 5, 12//750434;
D;192;2940172;18;20040202 11:54;P;;;;;;
D;192;2940172;18;20040202 11:54;V;;;;;;
D;192;2940172;18;20040202 11:54;V;;;;;;
D;192;2940172;18;20040202 11:54;V;;;;;;
B;192;2940172;19;20040202 11:54;;;;PH BRIGALOW;MOREE;2400;1766;H;20031120;20031218;973600;R;3;RURAL;;RM;;0;AA289458;
C;192;2940172;19;20040202 11:54;1//652633 3, 5, 12//750434;
D;192;2940172;19;20040202 11:54;P;;;;;;
D;192;2940172;19;20040202 11:54;V;;;;;;
D;192;2940172;19;20040202 11:54;V;;;;;;
D;192;2940172;19;20040202 11:54;V;;;;;;
B;192;2943491;20;20040202 11:54;;;;RUSE ST;MOREE;2400;704;M;20031126;20040107;44000;A;V;VACANT LAND;;MD;;0;AA332812;
C;192;2943491;20;20040202 11:54;8//1043575;
D;192;2943491;20;20040202 11:54;P;;;;;;
D;192;2943491;20;20040202 11:54;V;;;;;;
D;192;2943491;20;20040202 11:54;V;;;;;;
B;192;2985301;21;20040202 11:54;;;7;PT 'MENADOOL';MOREE;2400;206.5;H;20021223;20030307;209202;R;3;FARM;;RE;;0;AA331230;
C;192;2985301;21;20040202 11:54;51//751791;
D;192;2985301;21;20040202 11:54;P;;;;;;
D;192;2985301;21;20040202 11:54;P;;;;;;
D;192;2985301;21;20040202 11:54;V;;;;;;
D;192;2985301;21;20040202 11:54;V;;;;;;
B;192;3056932;22;20040202 11:54;;;;MUNGIUDI GIN;MUNGINDI;2406;12.6;H;20030728;20031022;7784;R;V;VACANT LAND;;RF;;0;AA234785;
C;192;3056932;22;20040202 11:54;21//1057879;
D;192;3056932;22;20040202 11:54;P;;;;;;
D;192;3056932;22;20040202 11:54;P;;;;;;
D;192;3056932;22;20040202 11:54;V;;;;;;
Z;111;22;22;65;
