A;141;20050104 11:46;MASMITH;
D;141;1493067;7;20050104 11:46;V;;;;;;
D;141;1493067;7;20050104 11:46;V;;;;;;
B;141;1493395;8;20050104 11:46;;;11;GLENVIEW ST;KOGARAH;2217;;;20041002;20041206;785000;A;R;RESIDENCE;;XB;;0;AB164648;
C;141;1493395;8;20050104 11:46;78/7056;
D;141;1493395;8;20050104 11:46;P;;;;;;
D;141;1493395;8;20050104 11:46;P;;;;;;
D;141;1493395;8;20050104 11:46;V;;;;;;
B;141;1493769;9;20050104 11:46;;4;69;GREENACRE RD;SOUTH HURSTVILLE;2221;;;20040808;20041005;525000;;R;RESIDENCE;4;;XA;0;AB20927;
C;141;1493769;9;20050104 11:46;4/SP13299;
D;141;1493769;9;20050104 11:46;P;;;;;;
D;141;1493769;9;20050104 11:46;V;;;;;;
B;141;1494631;10;20050104 11:46;;;91;HARSLETT CRES;KOGARAH;2217;;;20030904;20031127;1400000;A;R;RESIDENCE;;XB;;0;AB175004;
C;141;1494631;10;20050104 11:46;301/21173;
D;141;1494631;10;20050104 11:46;P;;;;;;
D;141;1494631;10;20050104 11:46;P;;;;;;
D;141;1494631;10;20050104 11:46;V;;;;;;
D;141;1494631;10;20050104 11:46;V;;;;;;
B;141;1495118;11;20050104 11:46;;1;4;HILLCREST AVE;HURSTVILLE;2220;;;20041220;20041220;285000;;R;RESIDENCE;1;;;0;AB171998;
C;141;1495118;11;20050104 11:46;1/SP32483;
D;141;1495118;11;20050104 11:46;P;;;;;;
D;141;1495118;11;20050104 11:46;P;;;;;;
D;141;1495118;11;20050104 11:46;V;;;;;;
D;141;1495118;11;20050104 11:46;V;;;;;;
B;141;1495625;12;20050104 11:46;;1;39;ILLAWARRA ST;ALLAWAH;2218;;;20041016;20041203;360000;;R;RESIDENCE;1;;;0;AB159070;
C;141;1495625;12;20050104 11:46;1/SP8325;
D;141;1495625;12;20050104 11:46;P;;;;;;
D;141;1495625;12;20050104 11:46;P;;;;;;
D;141;1495625;12;20050104 11:46;P;;;;;;
D;141;1495625;12;20050104 11:46;V;;;;;;
D;141;1495625;12;20050104 11:46;V;;;;;;
B;141;1495950;13;20050104 11:46;;;9;JELLICOE ST;HURSTVILLE;2220;;;20041005;20041130;728000;A;R;RESIDENCE;;XG;;0;AB177606;
C;141;1495950;13;20050104 11:46;10/6/1604;
D;141;1495950;13;20050104 11:46;P;;;;;;
D;141;1495950;13;20050104 11:46;P;;;;;;
D;141;1495950;13;20050104 11:46;V;;;;;;
D;141;1495950;13;20050104 11:46;V;;;;;;
B;141;1496288;14;20050104 11:46;;;22;JUDD ST;OATLEY;2223;;;20041021;20041203;570000;A;R;RESIDENCE;;XH;;0;AB159033;
C;141;1496288;14;20050104 11:46;17/10171;
D;141;1496288;14;20050104 11:46;P;;;;;;
D;141;1496288;14;20050104 11:46;V;;;;;;
B;141;1497551;15;20050104 11:46;;;83;LAYCOCK RD;PENSHURST;2222;;;20041022;20041217;680000;A;R;RESIDENCE;;XH;;0;AB170081;
C;141;1497551;15;20050104 11:46;41/11098;
D;141;1497551;15;20050104 11:46;P;;;;;;
D;141;1497551;15;20050104 11:46;P;;;;;;
D;141;1497551;15;20050104 11:46;V;;;;;;
B;141;1498158;16;20050104 11:46;;;23;LOBB CRES;KOGARAH;2217;448.9;M;20041112;20041210;645000;A;R;RESIDENCE;;XB;;0;AB165602;
C;141;1498158;16;20050104 11:46;151/19098;
D;141;1498158;16;20050104 11:46;P;;;;;;
D;141;1498158;16;20050104 11:46;V;;;;;;
D;141;1498158;16;20050104 11:46;V;;;;;;
B;141;1500329;17;20050104 11:46;;43;14;ORMONDE PDE;HURSTVILLE;2220;;;20041109;20041210;372800;;R;RESIDENCE;43;;;0;AB162762;
C;141;1500329;17;20050104 11:46;43/SP61964;
D;141;1500329;17;20050104 11:46;P;;;;;;
D;141;1500329;17;20050104 11:46;V;;;;;;
B;141;1501094;18;20050104 11:46;;;62;PLANTHURST RD;CARLTON;2218;461.6;M;20041015;20041124;582800;I;R;RESIDENCE;;FA;;0;AB172019;
C;141;1501094;18;20050104 11:46;1/963609;
D;141;1501094;18;20050104 11:46;P;;;;;;
D;141;1501094;18;20050104 11:46;V;;;;;;
B;141;1501862;19;20050104 11:46;;;118;PRINCES HWY;KOGARAH;2217;;;20041022;20041203;625000;A;V;VACANT LAND;;MH;;0;AB154555;
C;141;1501862;19;20050104 11:46;6/16229;
D;141;1501862;19;20050104 11:46;P;;;;;;
D;141;1501862;19;20050104 11:46;V;;;;;;
D;141;1501862;19;20050104 11:46;V;;;;;;
B;141;1502162;20;20050104 11:46;;;24 A;QUEENS RD;CONNELLS POINT;2221;460.1;M;20040913;20041129;1050000;A;R;RESIDENCE;;XN;;0;AB160124;
C;141;1502162;20;20050104 11:46;521/569638;
D;141;1502162;20;20050104 11:46;P;;;;;;
D;141;1502162;20;20050104 11:46;V;;;;;;
D;141;1502162;20;20050104 11:46;V;;;;;;
B;141;1502664;21;20050104 11:46;;97;564;RAILWAY PDE;HURSTVILLE;2220;;;20040827;20041119;540000;;R;RESIDENCE;97;;;0;AB154437;
C;141;1502664;21;20050104 11:46;97/SP63181;
D;141;1502664;21;20050104 11:46;P;;;;;;
D;141;1502664;21;20050104 11:46;P;;;;;;
D;141;1502664;21;20050104 11:46;V;;;;;;
B;141;1503640;22;20050104 11:46;;;149;ROCKY POINT RD;RAMSGATE;2217;;;20041014;20041213;697000;A;R;RESIDENCE;;MH;;0;AB156645;
C;141;1503640;22;20050104 11:46;13/4796;
D;141;1503640;22;20050104 11:46;P;;;;;;
D;141;1503640;22;20050104 11:46;P;;;;;;
D;141;1503640;22;20050104 11:46;P;;;;;;
D;141;1503640;22;20050104 11:46;P;;;;;;
D;141;1503640;22;20050104 11:46;V;;;;;;
D;141;1503640;22;20050104 11:46;V;;;;;;
B;141;1504630;23;20050104 11:46;;;67;ST GEORGES PDE;HURSTVILLE;2220;233.5;M;20041011;20041206;455000;A;R;RESIDENCE;;XF;;0;AB153738;
C;141;1504630;23;20050104 11:46;2/864414;
D;141;1504630;23;20050104 11:46;P;;;;;;
D;141;1504630;23;20050104 11:46;P;;;;;;
D;141;1504630;23;20050104 11:46;V;;;;;;
B;141;1505461;24;20050104 11:46;;;14;TANNER AVE;CARLTON;2218;461.6;M;20041105;20041208;635000;A;R;RESIDENCE;;XE;;0;AB152958;
C;141;1505461;24;20050104 11:46;2/227286;
D;141;1505461;24;20050104 11:46;P;;;;;;
D;141;1505461;24;20050104 11:46;P;;;;;;
D;141;1505461;24;20050104 11:46;V;;;;;;
D;141;1505461;24;20050104 11:46;V;;;;;;
D;141;1505461;24;20050104 11:46;V;;;;;;
D;141;1505461;24;20050104 11:46;V;;;;;;
B;141;1505677;25;20050104 11:46;;;1;DELLER PL;BLAKEHURST;2221;581.7;M;20041029;20041210;857500;A;R;RESIDENCE;;XG;;0;AB160757;
C;141;1505677;25;20050104 11:46;11/560651;
D;141;1505677;25;20050104 11:46;P;;;;;;
D;141;1505677;25;20050104 11:46;P;;;;;;
D;141;1505677;25;20050104 11:46;V;;;;;;
D;141;1505677;25;20050104 11:46;V;;;;;;
B;141;1507476;26;20050104 11:46;;;49;WHITFIELD PDE;HURSTVILLE GROVE;2220;714.5;M;20041022;20041202;850500;A;R;RESIDENCE;;XG;;0;AB175691;
C;141;1507476;26;20050104 11:46;2/509738;
D;141;1507476;26;20050104 11:46;P;;;;;;
D;141;1507476;26;20050104 11:46;P;;;;;;
D;141;1507476;26;20050104 11:46;V;;;;;;
D;141;1507476;26;20050104 11:46;V;;;;;;
B;141;1507761;27;20050104 11:46;;;115;WOIDS AVE;HURSTVILLE;2220;;;20040901;20041027;540000;A;R;RESIDENCE;;XF;;0;AB154239;
C;141;1507761;27;20050104 11:46;B/318166;
D;141;1507761;27;20050104 11:46;P;;;;;;
D;141;1507761;27;20050104 11:46;V;;;;;;
B;141;1508471;28;20050104 11:46;;2;35;WONOONA PDE E;OATLEY;2223;;;20040927;20041022;465000;;R;RESIDENCE;2;;;0;AB164204;
C;141;1508471;28;20050104 11:46;2/SP45332;
D;141;1508471;28;20050104 11:46;P;;;;;;
D;141;1508471;28;20050104 11:46;P;;;;;;
D;141;1508471;28;20050104 11:46;V;;;;;;
B;141;2893039;29;20050104 11:46;;11;159;WONIORA RD;SOUTH HURSTVILLE;2221;;;20040413;20041215;317000;;R;RESIDENCE;11;;;0;AB163994;
C;141;2893039;29;20050104 11:46;11/SP66246;
D;141;2893039;29;20050104 11:46;P;;;;;;
D;141;2893039;29;20050104 11:46;P;;;;;;
D;141;2893039;29;20050104 11:46;V;;;;;;
D;141;2893039;29;20050104 11:46;V;;;;;;
B;141;2880647;30;20050104 11:46;;24;6;BELGRAVE ST;KOGARAH;2217;;;20041207;20041216;315000;;3;SHOP;24;;;50;AB177902;
C;141;2880647;30;20050104 11:46;24/SP68893;
D;141;2880647;30;20050104 11:46;P;;;;;;
D;141;2880647;30;20050104 11:46;P;;;;;;
D;141;2880647;30;20050104 11:46;V;;;;;;
D;141;2880647;30;20050104 11:46;V;;;;;;
D;141;2880647;30;20050104 11:46;V;;;;;;
D;141;2880647;30;20050104 11:46;V;;;;;;
D;141;2880647;30;20050104 11:46;V;;;;;;
B;141;2971836;31;20050104 11:46;;62;8;DERBY ST;KOGARAH;2217;;;20041101;20041215;400000;;R;RESIDENCE;62;;;0;AB173019;
C;141;2971836;31;20050104 11:46;62/SP69184;
D;141;2971836;31;20050104 11:46;P;;;;;;
D;141;2971836;31;20050104 11:46;V;;;;;;
B;141;2971864;32;20050104 11:46;;56;7;BELGRAVE ST;KOGARAH;2217;;;20041016;20041130;375000;;R;RESIDENCE;56;;;0;AB153907;
C;141;2971864;32;20050104 11:46;56/SP69427;
D;141;2971864;32;20050104 11:46;P;;;;;;
D;141;2971864;32;20050104 11:46;P;;;;;;
D;141;2971864;32;20050104 11:46;V;;;;;;
B;141;3036012;33;20050104 11:46;;16;26;PREMIER ST;KOGARAH;2217;;;20041028;20041208;377500;;R;RESIDENCE;16;;;0;AB166830;
C;141;3036012;33;20050104 11:46;16/SP71354;
D;141;3036012;33;20050104 11:46;P;;;;;;
D;141;3036012;33;20050104 11:46;P;;;;;;
D;141;3036012;33;20050104 11:46;V;;;;;;
B;141;3057478;34;20050104 11:46;;13;1;HOGBEN ST;KOGARAH;2217;;;20041210;20041210;220000;;R;RESIDENCE;13;;;50;AB157641;
C;141;3057478;34;20050104 11:46;13/SP71860;
D;141;3057478;34;20050104 11:46;P;;;;;;
D;141;3057478;34;20050104 11:46;V;;;;;;
D;141;3057478;34;20050104 11:46;V;;;;;;
D;141;3057478;34;20050104 11:46;V;;;;;;
D;141;3057478;34;20050104 11:46;V;;;;;;
B;141;3078815;35;20050104 11:46;;8;52;WONIORA RD;HURSTVILLE;2220;;;20041021;20041202;405000;;R;RESIDENCE;8;;;0;AB151594;
C;141;3078815;35;20050104 11:46;8/SP72542;
D;141;3078815;35;20050104 11:46;P;;;;;;
D;141;3078815;35;20050104 11:46;V;;;;;;
D;141;3078815;35;20050104 11:46;V;;;;;;
B;141;3130545;36;20050104 11:46;;12;91;BLAKESLEY RD;SOUTH HURSTVILLE;2221;;;20040520;20041130;415000;;3;HOME UNIT;12;;;0;AB154385;
C;141;3130545;36;20050104 11:46;12/SP73677;
D;141;3130545;36;20050104 11:46;P;;;;;;
D;141;3130545;36;20050104 11:46;P;;;;;;
D;141;3130545;36;20050104 11:46;V;;;;;;
B;141;3130545;37;20050104 11:46;;23;91;BLAKESLEY RD;SOUTH HURSTVILLE;2221;;;20040917;20041130;530000;;R;RESIDENCE;23;;;0;AB154243;
C;141;3130545;37;20050104 11:46;23/SP73677;
D;141;3130545;37;20050104 11:46;P;;;;;;
D;141;3130545;37;20050104 11:46;P;;;;;;
D;141;3130545;37;20050104 11:46;V;;;;;;
B;141;3131373;38;20050104 11:46;;;20;PREMIER ST;KOGARAH;2217;;;20030819;20041119;470000;;3;UNIT;2;;;0;AB164993;
C;141;3131373;38;20050104 11:46;2/SP73719;
D;141;3131373;38;20050104 11:46;P;;;;;;
D;141;3131373;38;20050104 11:46;V;;;;;;
Z;206;38;38;128;
