A;234;20040202 11:59;PTHIRLWELL;
B;234;2613361;1;20040202 11:59;;;611;ARGENT ST;BROKEN HILL;2880;619.7;M;20031105;20031219;25000;A;R;RESIDENCE;;CC;;0;AA337462;
C;234;2613361;1;20040202 11:59;5663//757298 Western Land Lease 9007;
D;234;2613361;1;20040202 11:59;P;;;;;;
D;234;2613361;1;20040202 11:59;P;;;;;;
D;234;2613361;1;20040202 11:59;V;;;;;;
B;234;2613595;2;20040202 11:59;;;467;BERYL ST;BROKEN HILL;2880;335.1;M;20030822;20030915;59000;A;R;RESIDENCE;;CC;;0;AA242280;
C;234;2613595;2;20040202 11:59;3113//757298;
D;234;2613595;2;20040202 11:59;P;;;;;;
D;234;2613595;2;20040202 11:59;V;;;;;;
B;234;2614703;3;20040202 11:59;;;159;BURKE ST;BROKEN HILL;2880;929.5;M;20031013;20031024;63000;A;R;RESIDENCE;;AH;;0;AA146288;
C;234;2614703;3;20040202 11:59;PT 335//757298;
D;234;2614703;3;20040202 11:59;P;;;;;;
D;234;2614703;3;20040202 11:59;P;;;;;;
D;234;2614703;3;20040202 11:59;V;;;;;;
B;234;2614734;4;20040202 11:59;;;577;O'NEILL ST;BROKEN HILL;2880;695.6;M;20031105;20031217;119000;A;R;RESIDENCE;;AY;;0;AA323347;
C;234;2614734;4;20040202 11:59;6/157/759092;
D;234;2614734;4;20040202 11:59;P;;;;;;
D;234;2614734;4;20040202 11:59;P;;;;;;
D;234;2614734;4;20040202 11:59;V;;;;;;
B;234;2614751;5;20040202 11:59;;;201;CARBON ST;BROKEN HILL;2880;1012;M;20031107;20031219;33500;A;R;RESIDENCE;;AH;;0;AA339439;
C;234;2614751;5;20040202 11:59;10/65/759092;
D;234;2614751;5;20040202 11:59;P;;;;;;
D;234;2614751;5;20040202 11:59;V;;;;;;
B;234;2614779;6;20040202 11:59;;;4;CASUARINA AVE;BROKEN HILL;2880;885.3;M;20031001;20031117;92500;A;R;RESIDENCE;;AF;;0;AA340474;
C;234;2614779;6;20040202 11:59;5369//757298 Western Land Lease 7653;
D;234;2614779;6;20040202 11:59;P;;;;;;
D;234;2614779;6;20040202 11:59;P;;;;;;
D;234;2614779;6;20040202 11:59;V;;;;;;
D;234;2614779;6;20040202 11:59;V;;;;;;
B;234;2615277;7;20040202 11:59;;;209;CHLORIDE ST;BROKEN HILL;2880;434.9;M;20031208;20031219;98000;A;R;RESIDENCE;;AR;;0;AA307853;
C;234;2615277;7;20040202 11:59;3//924973;
D;234;2615277;7;20040202 11:59;P;;;;;;
D;234;2615277;7;20040202 11:59;P;;;;;;
D;234;2615277;7;20040202 11:59;V;;;;;;
D;234;2615277;7;20040202 11:59;V;;;;;;
B;234;2615588;8;20040202 11:59;;;396;COBALT ST;BROKEN HILL;2880;1012;M;20031117;20031223;40000;A;R;RESIDENCE;;CD;;0;AA342922;
C;234;2615588;8;20040202 11:59;12, 21/21/759092;
D;234;2615588;8;20040202 11:59;P;;;;;;
D;234;2615588;8;20040202 11:59;V;;;;;;
B;234;2615768;9;20040202 11:59;;;228;CORNISH ST;BROKEN HILL;2880;441.3;M;20031113;20031128;20000;A;R;RESIDENCE;;AL;;0;AA346299;
C;234;2615768;9;20040202 11:59;1//168533 1//781981;
D;234;2615768;9;20040202 11:59;P;;;;;;
D;234;2615768;9;20040202 11:59;P;;;;;;
D;234;2615768;9;20040202 11:59;V;;;;;;
D;234;2615768;9;20040202 11:59;V;;;;;;
B;234;2615854;10;20040202 11:59;;;101;CREEDON ST;BROKEN HILL;2880;;;20030409;20030430;30000;A;R;RESIDENCE;;AJ;;0;AA323781;
C;234;2615854;10;20040202 11:59;8//243477;
D;234;2615854;10;20040202 11:59;P;;;;;;
D;234;2615854;10;20040202 11:59;V;;;;;;
B;234;2615854;11;20040202 11:59;;;101;CREEDON ST;BROKEN HILL;2880;;;20030610;20030610;50000;A;R;RESIDENCE;;AJ;;0;AA323782;
C;234;2615854;11;20040202 11:59;8//243477;
D;234;2615854;11;20040202 11:59;P;;;;;;
D;234;2615854;11;20040202 11:59;V;;;;;;
B;234;2616112;12;20040202 11:59;;;116;CUMMINS LANE;BROKEN HILL;2880;883.1;M;20031003;20031215;65000;A;R;RESIDENCE;;AS;;0;AA341187;
C;234;2616112;12;20040202 11:59;4631//757298;
D;234;2616112;12;20040202 11:59;P;;;;;;
D;234;2616112;12;20040202 11:59;V;;;;;;
D;234;2616112;12;20040202 11:59;V;;;;;;
