A;214;20040316 13:28;PDANN;
B;214;2152854;1;20040316 13:28;;;2;ADINA ST;SEVEN HILLS;2147;537.5;M;20031123;20040130;397000;A;R;RESIDENCE;;DA;;0;AA411472;
C;214;2152854;1;20040316 13:28;18//31087;
D;214;2152854;1;20040316 13:28;P;;;;;;
D;214;2152854;1;20040316 13:28;P;;;;;;
D;214;2152854;1;20040316 13:28;V;;;;;;
B;214;2152926;2;20040316 13:28;;;11;ADRIENNE ST;GLENDENNING;2761;390.7;M;20040115;20040226;382500;A;R;RESIDENCE;;DX;;0;AA461816;
C;214;2152926;2;20040316 13:28;1//856282;
D;214;2152926;2;20040316 13:28;P;;;;;;
D;214;2152926;2;20040316 13:28;P;;;;;;
D;214;2152926;2;20040316 13:28;V;;;;;;
B;214;2153068;3;20040316 13:28;;;2;AHMET CT;OAKHURST;2761;509.6;M;20040113;20040303;375000;A;R;RESIDENCE;;DX;;0;AA478772;
C;214;2153068;3;20040316 13:28;110//855684;
D;214;2153068;3;20040316 13:28;P;;;;;;
D;214;2153068;3;20040316 13:28;P;;;;;;
D;214;2153068;3;20040316 13:28;V;;;;;;
B;214;2153074;4;20040316 13:28;;;16;AHMET CT;OAKHURST;2761;488.4;M;20031229;20031229;3960;A;R;RESIDENCE;;DX;;0;AA438826;
C;214;2153074;4;20040316 13:28;8//855683;
D;214;2153074;4;20040316 13:28;P;;;;;;
D;214;2153074;4;20040316 13:28;P;;;;;;
D;214;2153074;4;20040316 13:28;P;;;;;;
D;214;2153074;4;20040316 13:28;V;;;;;;
D;214;2153074;4;20040316 13:28;V;;;;;;
D;214;2153074;4;20040316 13:28;V;;;;;;
D;214;2153074;4;20040316 13:28;V;;;;;;
B;214;2153536;5;20040316 13:28;;;20;ALEX AVE;SCHOFIELDS;2762;563.5;M;20040111;20040218;430112;A;R;RESIDENCE;;DS;;0;AA479285;
C;214;2153536;5;20040316 13:28;74//803988;
D;214;2153536;5;20040316 13:28;P;;;;;;
D;214;2153536;5;20040316 13:28;P;;;;;;
D;214;2153536;5;20040316 13:28;V;;;;;;
D;214;2153536;5;20040316 13:28;V;;;;;;
