A;061;20040517 12:14;PDANN;
B;061;532822;1;20040517 12:14;;;;PH CLARIS PH PORS;JUNEE;2663;560.6;H;20021021;20030219;1108326;R;3;FARMLANDS;;RF;RM;0;9427608;
C;061;532822;1;20040517 12:14;5//31800 1//189667 76, 81, 104//751402 167, 168, 169, 170, 177, 184//7;
C;061;532822;1;20040517 12:14;51413 . Enclosure Permit 56918;
D;061;532822;1;20040517 12:14;P;;;;;;
D;061;532822;1;20040517 12:14;V;;;;;;
D;061;532822;1;20040517 12:14;V;;;;;;
B;061;533061;2;20040517 12:14;;;78;HANKS LANE;OLD JUNEE;2652;4.452;H;20040305;20040402;145000;R;3;;;RK;;0;AA601161;
C;061;533061;2;20040517 12:14;217//751414 Suburban Holding 1913/16;
D;061;533061;2;20040517 12:14;P;;;;;;
D;061;533061;2;20040517 12:14;P;;;;;;
D;061;533061;2;20040517 12:14;V;;;;;;
D;061;533061;2;20040517 12:14;V;;;;;;
D;061;533061;2;20040517 12:14;V;;;;;;
D;061;533061;2;20040517 12:14;V;;;;;;
B;061;533213;3;20040517 12:14;;;;PH MAROR PH PORS;JUNEE;2663;90.6;H;20040304;20040315;265000;R;R;RESIDENCE;;RA;;0;AA612127;
C;061;533213;3;20040517 12:14;65, 66, 86, 87//751416;
D;061;533213;3;20040517 12:14;P;;;;;;
D;061;533213;3;20040517 12:14;P;;;;;;
D;061;533213;3;20040517 12:14;V;;;;;;
B;061;533227;4;20040517 12:14;;;346;TALBINGO LANE;OLD JUNEE;2652;130.2;H;20040227;20040401;1074000;R;3;FARMLANDS;;RA;;0;AA603969;
C;061;533227;4;20040517 12:14;95, 96//751417;
D;061;533227;4;20040517 12:14;P;;;;;;
D;061;533227;4;20040517 12:14;P;;;;;;
D;061;533227;4;20040517 12:14;V;;;;;;
B;061;533229;5;20040517 12:14;;;;PH MAROR PH PORS;JUNEE;2663;232;H;20040227;20040401;1074000;R;3;FARMLANDS;;RA;;0;AA603969;
C;061;533229;5;20040517 12:14;1//418752 125, 126, 134, 135, 164, 182, 183//751417;
D;061;533229;5;20040517 12:14;P;;;;;;
D;061;533229;5;20040517 12:14;P;;;;;;
D;061;533229;5;20040517 12:14;V;;;;;;
B;061;533682;6;20040517 12:14;;;102;BROADWAY ST;JUNEE;2663;;;20040212;20040407;135000;Z;R;RESIDENCE;;ZL;;0;AA581480;
C;061;533682;6;20040517 12:14;A//17274;
D;061;533682;6;20040517 12:14;P;;;;;;
D;061;533682;6;20040517 12:14;V;;;;;;
B;061;533683;7;20040517 12:14;;;100;BROADWAY ST;JUNEE;2663;981.1;M;20040212;20040407;135000;Z;R;RESIDENCE;;ZL;;0;AA581480;
C;061;533683;7;20040517 12:14;4/1/1337 1//226983 A, B, C//349806;
D;061;533683;7;20040517 12:14;P;;;;;;
D;061;533683;7;20040517 12:14;V;;;;;;
B;061;533684;8;20040517 12:14;;;98;BROADWAY ST;JUNEE;2663;;;20040114;20040305;200000;Z;3;SHOP;;ZL;BCO;0;AA591424;
C;061;533684;8;20040517 12:14;2//226983;
D;061;533684;8;20040517 12:14;P;;;;;;
D;061;533684;8;20040517 12:14;V;;;;;;
D;061;533684;8;20040517 12:14;V;;;;;;
B;061;533685;9;20040517 12:14;;;96;BROADWAY ST;JUNEE;2663;549.1;M;20040114;20040305;200000;Z;3;SHOP;;ZL;BCO;0;AA591424;
C;061;533685;9;20040517 12:14;11//345808 3//667247;
D;061;533685;9;20040517 12:14;P;;;;;;
D;061;533685;9;20040517 12:14;V;;;;;;
D;061;533685;9;20040517 12:14;V;;;;;;
B;061;533824;10;20040517 12:14;;;15;COMMINS ST;JUNEE;2663;;;20040311;20040415;87000;Z;R;RESIDENCE;;ZC;;0;AA620165;
C;061;533824;10;20040517 12:14;17/6/2004;
D;061;533824;10;20040517 12:14;P;;;;;;
D;061;533824;10;20040517 12:14;P;;;;;;
D;061;533824;10;20040517 12:14;V;;;;;;
D;061;533824;10;20040517 12:14;V;;;;;;
B;061;533870;11;20040517 12:14;;;16;COMMINS ST;JUNEE;2663;;;20040308;20040413;159000;Z;R;RESIDENCE;;ZC;;0;AA600601;
C;061;533870;11;20040517 12:14;4/10/10920;
D;061;533870;11;20040517 12:14;P;;;;;;
D;061;533870;11;20040517 12:14;V;;;;;;
D;061;533870;11;20040517 12:14;V;;;;;;
B;061;534188;12;20040517 12:14;;;3;GLOUCESTER ST;JUNEE;2663;;;20010910;20010910;39000;Z;R;RESIDENCE;;ZE;;0;8078775;
C;061;534188;12;20040517 12:14;23, 24/4/2445;
D;061;534188;12;20040517 12:14;P;;;;;;
D;061;534188;12;20040517 12:14;P;;;;;;
D;061;534188;12;20040517 12:14;V;;;;;;
B;061;534248;13;20040517 12:14;;;4;HAMMOND ST;JUNEE;2663;955.3;M;20040305;20040413;142500;Z;R;RESIDENCE;;ZD;;0;AA600911;
C;061;534248;13;20040517 12:14;7/4/1554;
D;061;534248;13;20040517 12:14;P;;;;;;
D;061;534248;13;20040517 12:14;P;;;;;;
D;061;534248;13;20040517 12:14;V;;;;;;
D;061;534248;13;20040517 12:14;V;;;;;;
D;061;534248;13;20040517 12:14;V;;;;;;
D;061;534248;13;20040517 12:14;V;;;;;;
D;061;534248;13;20040517 12:14;V;;;;;;
D;061;534248;13;20040517 12:14;V;;;;;;
B;061;534460;14;20040517 12:14;;;;KINVARA RD;JUNEE;2663;4.89;H;20030902;20031007;73000;R;V;VACANT LAND;;RJ;;0;AA586132;
C;061;534460;14;20040517 12:14;9//855030;
D;061;534460;14;20040517 12:14;P;;;;;;
D;061;534460;14;20040517 12:14;P;;;;;;
D;061;534460;14;20040517 12:14;V;;;;;;
B;061;534820;15;20040517 12:14;;;58;PRETORIA AVE;JUNEE;2663;6412;M;20031223;20040413;475000;Z;R;RESIDENCE;;ZA;;0;AA605511;
C;061;534820;15;20040517 12:14;18, 19//13547 1//252044;
