A;210;20040202 11:55;PTHIRLWELL;
B;210;2078329;1;20040202 11:55;;;21;ADELAIDE ST;BONDI JUNCTION;2022;284.5;M;20030920;20031128;1150000;A;R;RESIDENCE;;FH;;0;AA310771;
C;210;2078329;1;20040202 11:55;1//929546;
D;210;2078329;1;20040202 11:55;P;;;;;;
D;210;2078329;1;20040202 11:55;V;;;;;;
D;210;2078329;1;20040202 11:55;V;;;;;;
D;210;2078329;1;20040202 11:55;V;;;;;;
D;210;2078329;1;20040202 11:55;V;;;;;;
D;210;2078329;1;20040202 11:55;V;;;;;;
B;210;2078689;2;20040202 11:55;;;55;BALFOUR RD;ROSE BAY;2029;328.8;M;20030924;20031217;1395000;A;R;RESIDENCE;;RG;;0;AA320472;
C;210;2078689;2;20040202 11:55;2//211059;
D;210;2078689;2;20040202 11:55;P;;;;;;
D;210;2078689;2;20040202 11:55;P;;;;;;
D;210;2078689;2;20040202 11:55;V;;;;;;
D;210;2078689;2;20040202 11:55;V;;;;;;
B;210;2079232;3;20040202 11:55;;2;5 A;BELLEVUE GDN;BELLEVUE HILL;2023;;;20031022;20031203;478000;;R;RESIDENCE;9;;;0;AA318081;
C;210;2079232;3;20040202 11:55;9//SP 61143;
D;210;2079232;3;20040202 11:55;P;;;;;;
D;210;2079232;3;20040202 11:55;P;;;;;;
D;210;2079232;3;20040202 11:55;V;;;;;;
B;210;2081373;4;20040202 11:55;;;46;BROWN ST;PADDINGTON;2021;;;20031112;20031215;1055000;A;R;RESIDENCE;;RP;;0;AA350732;
C;210;2081373;4;20040202 11:55;B//435204;
D;210;2081373;4;20040202 11:55;P;;;;;;
D;210;2081373;4;20040202 11:55;P;;;;;;
D;210;2081373;4;20040202 11:55;V;;;;;;
B;210;2081491;5;20040202 11:55;;;40;BULKARA RD;BELLEVUE HILL;2023;967.4;M;20031024;20040116;3820000;A;R;RESIDENCE;;RG;;0;AA348344;
C;210;2081491;5;20040202 11:55;1, 2//336009;
D;210;2081491;5;20040202 11:55;P;;;;;;
D;210;2081491;5;20040202 11:55;V;;;;;;
B;210;2081574;6;20040202 11:55;;;47;BUNDARRA RD;BELLEVUE HILL;2023;423.7;M;20030924;20031223;1550000;A;R;RESIDENCE;;RG;;0;AA320078;
C;210;2081574;6;20040202 11:55;B//304997;
D;210;2081574;6;20040202 11:55;P;;;;;;
D;210;2081574;6;20040202 11:55;P;;;;;;
D;210;2081574;6;20040202 11:55;V;;;;;;
D;210;2081574;6;20040202 11:55;V;;;;;;
B;210;2081996;7;20040202 11:55;;;35;CAMERON ST;EDGECLIFF;2027;302.5;M;20031020;20031219;2000000;A;R;RESIDENCE;;RP;;0;AA326755;
C;210;2081996;7;20040202 11:55;3//616461;
D;210;2081996;7;20040202 11:55;P;;;;;;
D;210;2081996;7;20040202 11:55;P;;;;;;
D;210;2081996;7;20040202 11:55;P;;;;;;
D;210;2081996;7;20040202 11:55;V;;;;;;
D;210;2081996;7;20040202 11:55;V;;;;;;
B;210;2083741;8;20040202 11:55;;10;105 A;DARLING POINT RD;DARLING POINT;2027;;;20031120;20040115;357000;;R;RESIDENCE;10;;;0;AA345148;
C;210;2083741;8;20040202 11:55;10//SP 2501;
D;210;2083741;8;20040202 11:55;P;;;;;;
D;210;2083741;8;20040202 11:55;V;;;;;;
D;210;2083741;8;20040202 11:55;V;;;;;;
B;210;2083836;9;20040202 11:55;;14;4;MITCHELL RD;DARLING POINT;2027;;;20031028;20031208;707500;;R;RESIDENCE;14;;;0;AA304680;
C;210;2083836;9;20040202 11:55;14//SP 3478;
D;210;2083836;9;20040202 11:55;P;;;;;;
D;210;2083836;9;20040202 11:55;P;;;;;;
D;210;2083836;9;20040202 11:55;V;;;;;;
D;210;2083836;9;20040202 11:55;V;;;;;;
B;210;2083836;10;20040202 11:55;;14;4;MITCHELL RD;DARLING POINT;2027;;;20031028;20031208;707500;;R;RESIDENCE;57;;;0;AA304680;
C;210;2083836;10;20040202 11:55;57//SP 3478;
D;210;2083836;10;20040202 11:55;P;;;;;;
