A;149;20040202 11:52;PTHIRLWELL;
D;149;1661545;7;20040202 11:52;V;;;;;;
D;149;1661545;7;20040202 11:52;V;;;;;;
B;149;1662088;8;20040202 11:52;;;60;REIDS RD;HYDES CREEK;2454;20.57;H;20031118;20040119;510000;R;R;RESIDENCE;;RP;;0;AA347401;
C;149;1662088;8;20040202 11:52;7//735697;
D;149;1662088;8;20040202 11:52;P;;;;;;
D;149;1662088;8;20040202 11:52;V;;;;;;
D;149;1662088;8;20040202 11:52;V;;;;;;
B;149;1662938;9;20040202 11:52;;;35;ELK AVE;REPTON;2454;4.268;H;20031125;20031219;225000;R;V;VACANT LAND;;RE;;0;AA321958;
C;149;1662938;9;20040202 11:52;3//773191;
D;149;1662938;9;20040202 11:52;P;;;;;;
D;149;1662938;9;20040202 11:52;P;;;;;;
D;149;1662938;9;20040202 11:52;V;;;;;;
B;149;1663240;10;20040202 11:52;;;763;WATERFALL WAY;FERNMOUNT;2454;8.296;H;20031210;20040108;375000;R;R;RESIDENCE;;RP;;0;AA333643;
C;149;1663240;10;20040202 11:52;1//700669;
D;149;1663240;10;20040202 11:52;P;;;;;;
D;149;1663240;10;20040202 11:52;P;;;;;;
D;149;1663240;10;20040202 11:52;V;;;;;;
B;149;1663437;11;20040202 11:52;;;51;MARTIN RD;BELLINGEN;2454;4.747;H;20030929;20031110;275000;R;R;RESIDENCE;;RP;;0;AA310695;
C;149;1663437;11;20040202 11:52;4//810453;
D;149;1663437;11;20040202 11:52;P;;;;;;
D;149;1663437;11;20040202 11:52;P;;;;;;
D;149;1663437;11;20040202 11:52;V;;;;;;
B;149;1663646;12;20040202 11:52;;;1;DOEPEL ST;BELLINGEN;2454;6703;M;20030207;20030620;780000;R;3;SHOPS;;RN;;0;9926559;
C;149;1663646;12;20040202 11:52;1, 2, 3, 4, 5, 20//5403 6//113898 557//755557 1//927575;
D;149;1663646;12;20040202 11:52;P;;;;;;
D;149;1663646;12;20040202 11:52;P;;;;;;
D;149;1663646;12;20040202 11:52;V;;;;;;
B;149;1664378;13;20040202 11:52;;;21;WILLIAM ST;BELLINGEN;2454;403.6;M;20031114;20031212;325000;A;R;RESIDENCE;;AX;;0;AA321463;
C;149;1664378;13;20040202 11:52;11//706176;
D;149;1664378;13;20040202 11:52;P;;;;;;
D;149;1664378;13;20040202 11:52;V;;;;;;
D;149;1664378;13;20040202 11:52;V;;;;;;
B;149;2919024;14;20040202 11:52;;;;RAILWAY ST;DORRIGO;2453;3.626;H;20031114;20031212;95000;Z;V;VACANT LAND;;ZA;;0;AA308978;
C;149;2919024;14;20040202 11:52;1//351066 2//555012;
D;149;2919024;14;20040202 11:52;P;;;;;;
D;149;2919024;14;20040202 11:52;P;;;;;;
D;149;2919024;14;20040202 11:52;V;;;;;;
D;149;2919024;14;20040202 11:52;V;;;;;;
B;149;2978738;15;20040202 11:52;;;24;LAKE DR;URUNGA;2455;705;M;20031124;20031216;385000;A;R;RESIDENCE;;AK;;0;AA325790;
C;149;2978738;15;20040202 11:52;4//1049458;
D;149;2978738;15;20040202 11:52;P;;;;;;
D;149;2978738;15;20040202 11:52;P;;;;;;
D;149;2978738;15;20040202 11:52;V;;;;;;
D;149;2978738;15;20040202 11:52;V;;;;;;
B;149;3001374;16;20040202 11:52;;;16;LAKE DR;URUNGA;2455;709.1;M;20031111;20031209;135000;A;V;VACANT LAND;;AK;;0;AA323175;
C;149;3001374;16;20040202 11:52;35//1053938;
D;149;3001374;16;20040202 11:52;P;;;;;;
D;149;3001374;16;20040202 11:52;V;;;;;;
B;149;3048877;17;20040202 11:52;;;;MCCRISTAL DR;BELLINGEN;2454;700;M;20021126;20031215;60000;A;V;VACANT LAND;;AC;;0;AA321701;
C;149;3048877;17;20040202 11:52;79//1061293;
D;149;3048877;17;20040202 11:52;P;;;;;;
D;149;3048877;17;20040202 11:52;P;;;;;;
D;149;3048877;17;20040202 11:52;V;;;;;;
B;149;3048879;18;20040202 11:52;;;;MCCRISTAL DR;BELLINGEN;2454;700;M;20021218;20031215;60000;A;V;VACANT LAND;;AC;;0;AA296440;
C;149;3048879;18;20040202 11:52;81//1061293;
D;149;3048879;18;20040202 11:52;P;;;;;;
D;149;3048879;18;20040202 11:52;P;;;;;;
D;149;3048879;18;20040202 11:52;V;;;;;;
B;149;3048881;19;20040202 11:52;;;;MCCRISTAL DR;BELLINGEN;2454;700;M;20030203;20031215;60000;A;V;VACANT LAND;;AC;;0;AA315321;
C;149;3048881;19;20040202 11:52;83//1061293;
D;149;3048881;19;20040202 11:52;P;;;;;;
D;149;3048881;19;20040202 11:52;P;;;;;;
D;149;3048881;19;20040202 11:52;V;;;;;;
B;149;3048886;20;20040202 11:52;;;;JAGERA DR;BELLINGEN;2454;700;M;20030206;20031216;63000;A;V;VACANT LAND;;AC;;0;AA339252;
C;149;3048886;20;20040202 11:52;88//1061293;
D;149;3048886;20;20040202 11:52;P;;;;;;
D;149;3048886;20;20040202 11:52;V;;;;;;
B;149;3048894;21;20040202 11:52;;;;JAGERA DR;BELLINGEN;2454;770.7;M;20030214;20031219;60000;A;V;VACANT LAND;;AC;;0;AA338200;
C;149;3048894;21;20040202 11:52;96//1061293;
D;149;3048894;21;20040202 11:52;P;;;;;;
D;149;3048894;21;20040202 11:52;V;;;;;;
B;149;3048895;22;20040202 11:52;;;;MCCRISTAL DR;BELLINGEN;2454;700;M;20030114;20031215;60000;A;V;VACANT LAND;;AC;;0;AA321756;
C;149;3048895;22;20040202 11:52;97//1061293;
D;149;3048895;22;20040202 11:52;P;;;;;;
D;149;3048895;22;20040202 11:52;V;;;;;;
B;149;3048895;23;20040202 11:52;;;;MCCRISTAL DR;BELLINGEN;2454;700;M;20030812;20031215;65000;A;V;VACANT LAND;;AC;;0;AA321757;
C;149;3048895;23;20040202 11:52;97//1061293;
D;149;3048895;23;20040202 11:52;P;;;;;;
D;149;3048895;23;20040202 11:52;V;;;;;;
B;149;3057876;24;20040202 11:52;;;140;WOODLANDS RD;DORRIGO;2453;54.82;H;20030919;20031204;550000;;R;RESIDENCE;;;;0;AA234400;
C;149;3057876;24;20040202 11:52;362//1060822;
D;149;3057876;24;20040202 11:52;P;;;;;;
D;149;3057876;24;20040202 11:52;P;;;;;;
D;149;3057876;24;20040202 11:52;V;;;;;;
B;149;3057879;25;20040202 11:52;;;99;BENNETTS RD;BIELSDOWN HILLS;2453;43.41;H;20031001;20031204;22000;;R;RESIDENCE;;;;7;AA262144;
C;149;3057879;25;20040202 11:52;361//1060822;
D;149;3057879;25;20040202 11:52;P;;;;;;
D;149;3057879;25;20040202 11:52;V;;;;;;
D;149;3057879;25;20040202 11:52;V;;;;;;
D;149;3057879;25;20040202 11:52;V;;;;;;
Z;126;25;25;74;
