A;240;20040202 12:00;PTHIRLWELL;
B;240;2636938;1;20040202 12:00;;;574;MILPULLING RD;BALLADORAN;2831;735.9;H;20030826;20031114;450000;R;3;FARM;;DC;;0;AA186561;
C;240;2636938;1;20040202 12:00;24, 25, 33//752551;
D;240;2636938;1;20040202 12:00;P;;;;;;
D;240;2636938;1;20040202 12:00;V;;;;;;
B;240;2637098;2;20040202 12:00;;;25;BARDEN ST;GILGANDRA;2827;750.5;M;20031024;20031205;82500;Z;R;RESIDENCE;;AB;;0;AA313313;
C;240;2637098;2;20040202 12:00;1//261006;
D;240;2637098;2;20040202 12:00;P;;;;;;
D;240;2637098;2;20040202 12:00;P;;;;;;
D;240;2637098;2;20040202 12:00;V;;;;;;
B;240;2637233;3;20040202 12:00;;;;CASTLEREAGH ST;GILGANDRA;2827;1.704;H;20031118;20031219;850000;Z;3;MOTEL;;BB;;0;AA325749;
C;240;2637233;3;20040202 12:00;2632//749017;
D;240;2637233;3;20040202 12:00;P;;;;;;
D;240;2637233;3;20040202 12:00;P;;;;;;
D;240;2637233;3;20040202 12:00;V;;;;;;
B;240;2637341;4;20040202 12:00;;;8;ELIZABETH ST;GILGANDRA;2827;1530;M;20031021;20031121;180000;Z;R;RESIDENCE;;AC;;0;AA243163;
C;240;2637341;4;20040202 12:00;7, 8/10/6674;
D;240;2637341;4;20040202 12:00;P;;;;;;
D;240;2637341;4;20040202 12:00;P;;;;;;
D;240;2637341;4;20040202 12:00;V;;;;;;
B;240;2637565;5;20040202 12:00;;;1;MERRI ST;GILGANDRA;2827;2023;M;20031124;20031212;12500;Z;V;VACANT LAND;;AD;;0;AA261187;
C;240;2637565;5;20040202 12:00;10/6/758439;
D;240;2637565;5;20040202 12:00;P;;;;;;
D;240;2637565;5;20040202 12:00;V;;;;;;
B;240;2637679;6;20040202 12:00;;;7;MORRIS ST;GILGANDRA;2827;1012;M;20031031;20031205;85000;Z;R;RESIDENCE;;AC;;0;AA324223;
C;240;2637679;6;20040202 12:00;47//3095;
D;240;2637679;6;20040202 12:00;P;;;;;;
D;240;2637679;6;20040202 12:00;P;;;;;;
D;240;2637679;6;20040202 12:00;V;;;;;;
B;240;2637794;7;20040202 12:00;;;93;MYRTLE ST;GILGANDRA;2827;3083;M;20031209;20040112;150000;Z;R;RESIDENCE;;AC;;0;AA336178;
C;240;2637794;7;20040202 12:00;123, 124, 125//3700;
D;240;2637794;7;20040202 12:00;P;;;;;;
D;240;2637794;7;20040202 12:00;P;;;;;;
D;240;2637794;7;20040202 12:00;V;;;;;;
D;240;2637794;7;20040202 12:00;V;;;;;;
B;240;2637906;8;20040202 12:00;;;3;STATION ST;GILGANDRA;2827;1650;M;20031025;20031208;31500;Z;3;HALL BUILDING;;AC;;0;AA257401;
C;240;2637906;8;20040202 12:00;B//388412;
D;240;2637906;8;20040202 12:00;P;;;;;;
D;240;2637906;8;20040202 12:00;P;;;;;;
D;240;2637906;8;20040202 12:00;V;;;;;;
B;240;2637958;9;20040202 12:00;;;;TIMBARA CT;GILGANDRA;2827;3429;M;20031014;20031219;27000;Z;V;VACANT LAND;;AA;;0;AA303691;
C;240;2637958;9;20040202 12:00;4//853253;
D;240;2637958;9;20040202 12:00;P;;;;;;
D;240;2637958;9;20040202 12:00;P;;;;;;
D;240;2637958;9;20040202 12:00;V;;;;;;
D;240;2637958;9;20040202 12:00;V;;;;;;
B;240;2638337;10;20040202 12:00;;;113;WRIGLEY ST;GILGANDRA;2827;1005;M;20030815;20031001;79500;Z;R;RESIDENCE;;AC;;0;AA264806;
C;240;2638337;10;20040202 12:00;18//17831;
D;240;2638337;10;20040202 12:00;P;;;;;;
D;240;2638337;10;20040202 12:00;P;;;;;;
D;240;2638337;10;20040202 12:00;V;;;;;;
B;240;2638361;11;20040202 12:00;;;2676;COLLIE BOURBAH RD;ARMATREE;2831;408.1;H;20030923;20031030;538806;R;3;FARM;;CC;;0;AA268611;
C;240;2638361;11;20040202 12:00;55//752556 37//1004999;
D;240;2638361;11;20040202 12:00;P;;;;;;
D;240;2638361;11;20040202 12:00;V;;;;;;
B;240;2638368;12;20040202 12:00;;;;APPLETREE FLAT RD;MENDOORAN;2842;568.5;H;20031128;20040109;550000;R;3;FARM;;JG;;0;AA325116;
C;240;2638368;12;20040202 12:00;1//1000214;
D;240;2638368;12;20040202 12:00;P;;;;;;
D;240;2638368;12;20040202 12:00;V;;;;;;
B;240;2638613;13;20040202 12:00;;;4510;MAIN ROAD 205;TOORAWEENAH;2831;624.8;H;20030211;20030321;520000;R;R;RESIDENCE;;GC;;0;AA185316;
C;240;2638613;13;20040202 12:00;15, 16//753381;
D;240;2638613;13;20040202 12:00;P;;;;;;
D;240;2638613;13;20040202 12:00;P;;;;;;
D;240;2638613;13;20040202 12:00;P;;;;;;
D;240;2638613;13;20040202 12:00;P;;;;;;
D;240;2638613;13;20040202 12:00;V;;;;;;
B;240;2638692;14;20040202 12:00;;;23;HOLLAND CL;GILGANDRA;2827;2.252;H;20031223;20031226;30000;R;V;VACANT LAND;;HA;;0;AA350662;
C;240;2638692;14;20040202 12:00;6//838252;
D;240;2638692;14;20040202 12:00;P;;;;;;
D;240;2638692;14;20040202 12:00;P;;;;;;
D;240;2638692;14;20040202 12:00;V;;;;;;
D;240;2638692;14;20040202 12:00;V;;;;;;
B;240;2638822;15;20040202 12:00;;;;'KAROONA';ARMATREE;2831;559.2;H;20031031;20031212;780000;R;3;FARM;;TC;;0;AA272471;
C;240;2638822;15;20040202 12:00;151, 164//753385 38, 39//753408;
D;240;2638822;15;20040202 12:00;P;;;;;;
D;240;2638822;15;20040202 12:00;V;;;;;;
D;240;2638822;15;20040202 12:00;V;;;;;;
Z;78;15;15;46;
