A;164;20040202 11:53;PTHIRLWELL;
D;164;1794964;16;20040202 11:53;P;;;;;;
D;164;1794964;16;20040202 11:53;V;;;;;;
B;164;1796658;17;20040202 11:53;;;21;GREVILLEA CL;NAMBUCCA HEADS;2448;2660;M;20031209;20040105;125000;A;V;VACANT LAND;;AA;;0;AA315570;
C;164;1796658;17;20040202 11:53;113//710507;
D;164;1796658;17;20040202 11:53;P;;;;;;
D;164;1796658;17;20040202 11:53;P;;;;;;
D;164;1796658;17;20040202 11:53;V;;;;;;
D;164;1796658;17;20040202 11:53;V;;;;;;
B;164;1797066;18;20040202 11:53;;;46;MANN ST;NAMBUCCA HEADS;2448;803;M;20031217;20040119;295000;A;R;RESIDENCE;;AA;;0;AA352432;
C;164;1797066;18;20040202 11:53;4//21223;
D;164;1797066;18;20040202 11:53;P;;;;;;
D;164;1797066;18;20040202 11:53;V;;;;;;
D;164;1797066;18;20040202 11:53;V;;;;;;
B;164;1797545;19;20040202 11:53;;;15;OLD COAST RD;NAMBUCCA HEADS;2448;1048;M;20031105;20031224;235000;A;3;;;AA;;0;AA320281;
C;164;1797545;19;20040202 11:53;PT 24//20689;
D;164;1797545;19;20040202 11:53;P;;;;;;
D;164;1797545;19;20040202 11:53;V;;;;;;
D;164;1797545;19;20040202 11:53;V;;;;;;
B;164;1797983;20;20040202 11:53;;8;38;RIDGE ST;NAMBUCCA HEADS;2448;;;20031209;20031222;73000;;3;SHOP;8;;;0;AA318931;
C;164;1797983;20;20040202 11:53;8//SP 32484;
D;164;1797983;20;20040202 11:53;P;;;;;;
D;164;1797983;20;20040202 11:53;P;;;;;;
D;164;1797983;20;20040202 11:53;V;;;;;;
D;164;1797983;20;20040202 11:53;V;;;;;;
B;164;1798438;21;20040202 11:53;;;;SANCTUARY PL;HYLAND PARK;2448;1206;M;20030611;20030701;87500;A;V;VACANT LAND;;AN;;0;AA315928;
C;164;1798438;21;20040202 11:53;16//285180;
D;164;1798438;21;20040202 11:53;P;;;;;;
D;164;1798438;21;20040202 11:53;V;;;;;;
B;164;1798801;22;20040202 11:53;;;;PH NORTH CREEK;ARGENTS HILL;2449;74.8;H;20031121;20031223;190000;R;R;RESIDENCE;;SX;;0;AA320602;
C;164;1798801;22;20040202 11:53;71//581302 50, 93//755554;
D;164;1798801;22;20040202 11:53;P;;;;;;
D;164;1798801;22;20040202 11:53;P;;;;;;
D;164;1798801;22;20040202 11:53;V;;;;;;
D;164;1798801;22;20040202 11:53;V;;;;;;
D;164;1798801;22;20040202 11:53;V;;;;;;
B;164;1799305;23;20040202 11:53;;;67;COLEMANS RD;VALLA;2448;4.726;H;20031120;20031222;250000;R;R;RESIDENCE;;SY;;0;AA311104;
C;164;1799305;23;20040202 11:53;10//632036;
D;164;1799305;23;20040202 11:53;P;;;;;;
D;164;1799305;23;20040202 11:53;P;;;;;;
D;164;1799305;23;20040202 11:53;V;;;;;;
B;164;1799735;24;20040202 11:53;;;23;KUTA AVE;VALLA BEACH;2448;730;M;20031128;20031223;400000;A;R;RESIDENCE;;AL;;0;AA333797;
C;164;1799735;24;20040202 11:53;22//805577;
D;164;1799735;24;20040202 11:53;P;;;;;;
D;164;1799735;24;20040202 11:53;P;;;;;;
D;164;1799735;24;20040202 11:53;V;;;;;;
D;164;1799735;24;20040202 11:53;V;;;;;;
B;164;1800403;25;20040202 11:53;;;66;RIVER OAK CRES;SCOTTS HEAD;2447;596.2;M;20031030;20031211;150000;A;V;VACANT LAND;;AH;;0;AA332542;
C;164;1800403;25;20040202 11:53;313//873067;
D;164;1800403;25;20040202 11:53;P;;;;;;
D;164;1800403;25;20040202 11:53;V;;;;;;
D;164;1800403;25;20040202 11:53;V;;;;;;
B;164;1800404;26;20040202 11:53;;;16;RIVER OAK CRES;SCOTTS HEAD;2447;565.7;M;20031031;20031212;140000;A;V;VACANT LAND;;AH;;0;AA332545;
C;164;1800404;26;20040202 11:53;314//873067;
D;164;1800404;26;20040202 11:53;P;;;;;;
D;164;1800404;26;20040202 11:53;V;;;;;;
B;164;1800759;27;20040202 11:53;;;;KOSEKAI RD;TAYLORS ARM;2447;6.946;H;20031104;20031216;70000;R;R;RESIDENCE;;TA;;0;AA332432;
C;164;1800759;27;20040202 11:53;4//775642;
D;164;1800759;27;20040202 11:53;P;;;;;;
D;164;1800759;27;20040202 11:53;P;;;;;;
D;164;1800759;27;20040202 11:53;P;;;;;;
D;164;1800759;27;20040202 11:53;V;;;;;;
B;164;1800812;28;20040202 11:53;;;;PH YARRANBELLA;TAYLORS ARM;2447;16.19;H;20030926;20030926;17000;R;3;FARM LAND;;TA;;47;AA345798;
C;164;1800812;28;20040202 11:53;114//755564;
D;164;1800812;28;20040202 11:53;P;;;;;;
D;164;1800812;28;20040202 11:53;P;;;;;;
D;164;1800812;28;20040202 11:53;P;;;;;;
D;164;1800812;28;20040202 11:53;P;;;;;;
D;164;1800812;28;20040202 11:53;V;;;;;;
D;164;1800812;28;20040202 11:53;V;;;;;;
D;164;1800812;28;20040202 11:53;V;;;;;;
D;164;1800812;28;20040202 11:53;V;;;;;;
D;164;1800812;28;20040202 11:53;V;;;;;;
D;164;1800812;28;20040202 11:53;V;;;;;;
D;164;1800812;28;20040202 11:53;V;;;;;;
D;164;1800812;28;20040202 11:53;V;;;;;;
D;164;1800812;28;20040202 11:53;V;;;;;;
B;164;1800812;29;20040202 11:53;;;;PH YARRANBELLA;TAYLORS ARM;2447;16.19;H;20030926;20030926;8000;R;3;FARMLAND;;TA;;6;AA345799;
C;164;1800812;29;20040202 11:53;114//755564;
D;164;1800812;29;20040202 11:53;P;;;;;;
D;164;1800812;29;20040202 11:53;P;;;;;;
D;164;1800812;29;20040202 11:53;V;;;;;;
D;164;1800812;29;20040202 11:53;V;;;;;;
D;164;1800812;29;20040202 11:53;V;;;;;;
D;164;1800812;29;20040202 11:53;V;;;;;;
D;164;1800812;29;20040202 11:53;V;;;;;;
D;164;1800812;29;20040202 11:53;V;;;;;;
D;164;1800812;29;20040202 11:53;V;;;;;;
D;164;1800812;29;20040202 11:53;V;;;;;;
D;164;1800812;29;20040202 11:53;V;;;;;;
B;164;2941945;30;20040202 11:53;;;;OCEAN VIEW DR;VALLA BEACH;2448;1253;M;20030723;20040123;150000;A;V;VACANT LAND;;AW;;0;AA358787;
C;164;2941945;30;20040202 11:53;18//1044587;
D;164;2941945;30;20040202 11:53;P;;;;;;
D;164;2941945;30;20040202 11:53;V;;;;;;
B;164;2956132;31;20040202 11:53;;;12;THORNBILL GLEN;NAMBUCCA HEADS;2448;724.9;M;20030924;20031128;300000;A;R;RESIDENCE;;AA;;0;AA310105;
C;164;2956132;31;20040202 11:53;129//1039015;
D;164;2956132;31;20040202 11:53;P;;;;;;
D;164;2956132;31;20040202 11:53;P;;;;;;
D;164;2956132;31;20040202 11:53;V;;;;;;
D;164;2956132;31;20040202 11:53;V;;;;;;
B;164;2964335;32;20040202 11:53;;;;SANDPIPER DR;SCOTTS HEAD;2447;760.6;M;20031127;20031216;210000;A;V;VACANT LAND;;AJ;;0;AA328300;
C;164;2964335;32;20040202 11:53;8//1048659;
D;164;2964335;32;20040202 11:53;P;;;;;;
D;164;2964335;32;20040202 11:53;P;;;;;;
D;164;2964335;32;20040202 11:53;V;;;;;;
B;164;2981612;33;20040202 11:53;;;;ADAM ST;BOWRAVILLE;2449;2023.4;M;20031112;20040109;20000;Z;V;VACANT LAND;;AG;;0;AA342918;
C;164;2981612;33;20040202 11:53;9/9/758150;
D;164;2981612;33;20040202 11:53;P;;;;;;
D;164;2981612;33;20040202 11:53;V;;;;;;
D;164;2981612;33;20040202 11:53;V;;;;;;
B;164;3014278;34;20040202 11:53;;;;JULIE ANN CT;HYLAND PARK;2448;516.9;M;20031127;20031230;119000;A;V;VACANT LAND;;AN;;0;AA356670;
C;164;3014278;34;20040202 11:53;3//1056240;
D;164;3014278;34;20040202 11:53;P;;;;;;
D;164;3014278;34;20040202 11:53;P;;;;;;
D;164;3014278;34;20040202 11:53;V;;;;;;
B;164;3014284;35;20040202 11:53;;;;JULIE ANN CT;HYLAND PARK;2448;1029;M;20030409;20031024;78247;A;V;VACANT LAND;;AN;;0;AA342681;
C;164;3014284;35;20040202 11:53;9//1056240;
D;164;3014284;35;20040202 11:53;P;;;;;;
D;164;3014284;35;20040202 11:53;V;;;;;;
B;164;3014284;36;20040202 11:53;;;;JULIE ANN CT;HYLAND PARK;2448;1029;M;20030918;20031030;105000;A;V;VACANT LAND;;AN;;0;AA342682;
C;164;3014284;36;20040202 11:53;9//1056240;
D;164;3014284;36;20040202 11:53;P;;;;;;
D;164;3014284;36;20040202 11:53;P;;;;;;
D;164;3014284;36;20040202 11:53;V;;;;;;
B;164;3019782;37;20040202 11:53;;;;ALEXANDRA DR;NAMBUCCA HEADS;2448;852.2;M;20031104;20031219;70000;A;V;VACANT LAND;;AB;;0;AA350657;
C;164;3019782;37;20040202 11:53;113//1057175;
D;164;3019782;37;20040202 11:53;P;;;;;;
D;164;3019782;37;20040202 11:53;P;;;;;;
D;164;3019782;37;20040202 11:53;V;;;;;;
B;164;3028980;38;20040202 11:53;;;;FLORENCE WILMONT DR;NAMBUCCA HEADS;2448;7668;M;20031020;20031219;175000;R;V;VACANT LAND;;RH;;0;AA337029;
C;164;3028980;38;20040202 11:53;60//1058432;
D;164;3028980;38;20040202 11:53;P;;;;;;
D;164;3028980;38;20040202 11:53;V;;;;;;
D;164;3028980;38;20040202 11:53;V;;;;;;
B;164;3031612;39;20040202 11:53;;;2;NELSON ST;NAMBUCCA HEADS;2448;;;20030117;20031023;520000;;R;RESIDENCE;5;;;0;AA306894;
C;164;3031612;39;20040202 11:53;5//SP 70990;
D;164;3031612;39;20040202 11:53;P;;;;;;
D;164;3031612;39;20040202 11:53;P;;;;;;
D;164;3031612;39;20040202 11:53;V;;;;;;
D;164;3031612;39;20040202 11:53;V;;;;;;
B;164;3031758;40;20040202 11:53;;;;AULD CL;VALLA;2448;1.078;H;20031202;20040112;165000;R;V;VACANT LAND;;SY;;0;AA329935;
C;164;3031758;40;20040202 11:53;10//1052762;
D;164;3031758;40;20040202 11:53;P;;;;;;
D;164;3031758;40;20040202 11:53;P;;;;;;
D;164;3031758;40;20040202 11:53;V;;;;;;
B;164;3039307;41;20040202 11:53;;;;PRESTON DR;MACKSVILLE;2447;1107;M;20031219;20031223;115000;A;V;VACANT LAND;;AZ;;0;AA342716;
C;164;3039307;41;20040202 11:53;3061//1060960;
D;164;3039307;41;20040202 11:53;P;;;;;;
D;164;3039307;41;20040202 11:53;P;;;;;;
D;164;3039307;41;20040202 11:53;V;;;;;;
D;164;3039307;41;20040202 11:53;V;;;;;;
B;164;3042735;42;20040202 11:53;;;;GLEN SHEATHER DR;NAMBUCCA HEADS;2448;1269;M;20031202;20031218;135000;A;V;VACANT LAND;;AA;;0;AA311224;
C;164;3042735;42;20040202 11:53;7//1059694;
D;164;3042735;42;20040202 11:53;P;;;;;;
D;164;3042735;42;20040202 11:53;P;;;;;;
D;164;3042735;42;20040202 11:53;V;;;;;;
D;164;3042735;42;20040202 11:53;V;;;;;;
D;164;3042735;42;20040202 11:53;V;;;;;;
B;164;3050478;43;20040202 11:53;;;;EDGEWATER DR;NAMBUCCA HEADS;2448;692.8;M;20030909;20040109;280000;A;V;VACANT LAND;;AS;;0;AA326191;
C;164;3050478;43;20040202 11:53;15//1057791;
D;164;3050478;43;20040202 11:53;P;;;;;;
D;164;3050478;43;20040202 11:53;V;;;;;;
D;164;3050478;43;20040202 11:53;V;;;;;;
B;164;3058201;44;20040202 11:53;;;;HILL ST;SCOTTS HEAD;2447;626.6;M;20030317;20031222;190000;;V;VACANT LAND;;;;0;AA334872;
C;164;3058201;44;20040202 11:53;2//1062292;
D;164;3058201;44;20040202 11:53;P;;;;;;
D;164;3058201;44;20040202 11:53;V;;;;;;
B;164;3058209;45;20040202 11:53;;;;HILL ST;SCOTTS HEAD;2447;626.3;M;20030916;20031219;90000;;V;VACANT LAND;;;;0;AA280099;
C;164;3058209;45;20040202 11:53;6//1062292;
D;164;3058209;45;20040202 11:53;P;;;;;;
D;164;3058209;45;20040202 11:53;P;;;;;;
D;164;3058209;45;20040202 11:53;V;;;;;;
B;164;3058212;46;20040202 11:53;;;;UPPER WARRELL CREEK RD;MACKSVILLE;2447;1;H;20030520;20030701;120000;;V;VACANT LAND;;;;0;AA293059;
C;164;3058212;46;20040202 11:53;2//1059716;
D;164;3058212;46;20040202 11:53;P;;;;;;
D;164;3058212;46;20040202 11:53;P;;;;;;
D;164;3058212;46;20040202 11:53;V;;;;;;
Z;262;46;46;168;
