A;214;20040202 11:56;PTHIRLWELL;
B;214;2156124;17;20040202 11:56;;;30;ASHCOTT ST;KINGS LANGLEY;2147;696.8;M;20031122;20040115;425000;A;R;RESIDENCE;;DB;;0;AA356887;
C;214;2156124;17;20040202 11:56;2139//247660;
D;214;2156124;17;20040202 11:56;P;;;;;;
D;214;2156124;17;20040202 11:56;P;;;;;;
D;214;2156124;17;20040202 11:56;V;;;;;;
B;214;2156153;18;20040202 11:56;;;;ASHFORD RD;VINEYARD;2765;2782;M;20031127;20031219;329000;R;R;RESIDENCE;;RF;;0;AA342479;
C;214;2156153;18;20040202 11:56;31, 32, 33, 34, 35/D/1654;
D;214;2156153;18;20040202 11:56;P;;;;;;
D;214;2156153;18;20040202 11:56;P;;;;;;
D;214;2156153;18;20040202 11:56;V;;;;;;
B;214;2156212;19;20040202 11:56;;;11;ASHTON PL;DOONSIDE;2767;636.6;M;20031121;20031222;425000;A;R;RESIDENCE;;DN;;0;AA314269;
C;214;2156212;19;20040202 11:56;1202//771718;
D;214;2156212;19;20040202 11:56;P;;;;;;
D;214;2156212;19;20040202 11:56;P;;;;;;
D;214;2156212;19;20040202 11:56;V;;;;;;
D;214;2156212;19;20040202 11:56;V;;;;;;
B;214;2156769;20;20040202 11:56;;;18;AVELINE PL;HASSALL GROVE;2761;602.9;M;20031219;20031219;355000;A;R;RESIDENCE;;DX;;0;AA330400;
C;214;2156769;20;20040202 11:56;2092//789208;
D;214;2156769;20;20040202 11:56;P;;;;;;
D;214;2156769;20;20040202 11:56;P;;;;;;
D;214;2156769;20;20040202 11:56;V;;;;;;
D;214;2156769;20;20040202 11:56;V;;;;;;
B;214;2157171;21;20040202 11:56;;;44;BALI DR;QUAKERS HILL;2763;614.7;M;20031121;20040108;472500;A;R;RESIDENCE;;DS;;0;AA344683;
C;214;2157171;21;20040202 11:56;204//837726;
D;214;2157171;21;20040202 11:56;P;;;;;;
D;214;2157171;21;20040202 11:56;P;;;;;;
D;214;2157171;21;20040202 11:56;V;;;;;;
D;214;2157171;21;20040202 11:56;V;;;;;;
B;214;2157275;22;20040202 11:56;;;22;BALLYMENA ST;HEBERSHAM;2770;579.8;M;20031119;20031219;265000;A;R;RESIDENCE;;EB;;0;AA291962;
C;214;2157275;22;20040202 11:56;11//703824;
D;214;2157275;22;20040202 11:56;P;;;;;;
D;214;2157275;22;20040202 11:56;V;;;;;;
D;214;2157275;22;20040202 11:56;V;;;;;;
B;214;2158132;23;20040202 11:56;;;4;BASINGSTOKE PL;HEBERSHAM;2770;613.4;M;20030728;20030905;209000;A;R;RESIDENCE;;EB;;0;AA351468;
C;214;2158132;23;20040202 11:56;622//243642;
D;214;2158132;23;20040202 11:56;P;;;;;;
D;214;2158132;23;20040202 11:56;P;;;;;;
D;214;2158132;23;20040202 11:56;V;;;;;;
B;214;2158379;24;20040202 11:56;;;269;BEAMES AVE;MOUNT DRUITT;2770;663.9;M;20030903;20040114;600000;A;R;RESIDENCE;;EA;;0;AA330962;
C;214;2158379;24;20040202 11:56;3//21892;
D;214;2158379;24;20040202 11:56;P;;;;;;
D;214;2158379;24;20040202 11:56;V;;;;;;
B;214;2158380;25;20040202 11:56;;;267;BEAMES AVE;MOUNT DRUITT;2770;663.9;M;20030903;20040114;700000;A;R;RESIDENCE;;EA;;0;AA330961;
C;214;2158380;25;20040202 11:56;4//21892;
D;214;2158380;25;20040202 11:56;P;;;;;;
D;214;2158380;25;20040202 11:56;V;;;;;;
B;214;2158554;26;20040202 11:56;;;12;BEATRICE ST;ROOTY HILL;2766;557.4;M;20031117;20031219;380000;A;R;RESIDENCE;;DY;;0;AA319341;
C;214;2158554;26;20040202 11:56;30//249284;
D;214;2158554;26;20040202 11:56;P;;;;;;
D;214;2158554;26;20040202 11:56;P;;;;;;
D;214;2158554;26;20040202 11:56;P;;;;;;
D;214;2158554;26;20040202 11:56;P;;;;;;
D;214;2158554;26;20040202 11:56;P;;;;;;
D;214;2158554;26;20040202 11:56;V;;;;;;
D;214;2158554;26;20040202 11:56;V;;;;;;
B;214;2158870;27;20040202 11:56;;;9;BELLBIRD CT;QUAKERS HILL;2763;535;M;20031129;20040112;435000;A;R;RESIDENCE;;DS;;0;AA337077;
C;214;2158870;27;20040202 11:56;303//845205;
D;214;2158870;27;20040202 11:56;P;;;;;;
D;214;2158870;27;20040202 11:56;V;;;;;;
D;214;2158870;27;20040202 11:56;V;;;;;;
B;214;2160233;28;20040202 11:56;;;319;BLACKTOWN RD;PROSPECT;2148;556.4;M;20031119;20031222;360000;A;R;RESIDENCE;;DL;;0;AA304410;
C;214;2160233;28;20040202 11:56;21//239648;
D;214;2160233;28;20040202 11:56;P;;;;;;
D;214;2160233;28;20040202 11:56;V;;;;;;
D;214;2160233;28;20040202 11:56;V;;;;;;
B;214;2160333;29;20040202 11:56;;;162;BLACKTOWN RD;BLACKTOWN;2148;;;20031123;20031223;357500;A;R;RESIDENCE;;DN;;0;AA315694;
C;214;2160333;29;20040202 11:56;372//236429;
D;214;2160333;29;20040202 11:56;P;;;;;;
D;214;2160333;29;20040202 11:56;V;;;;;;
D;214;2160333;29;20040202 11:56;V;;;;;;
B;214;2161003;30;20040202 11:56;;;6;BORDLEY PL;OAKHURST;2761;557.2;M;20031102;20031215;325000;A;R;RESIDENCE;;DX;;0;AA338618;
C;214;2161003;30;20040202 11:56;1503//774527;
D;214;2161003;30;20040202 11:56;P;;;;;;
D;214;2161003;30;20040202 11:56;P;;;;;;
D;214;2161003;30;20040202 11:56;V;;;;;;
D;214;2161003;30;20040202 11:56;V;;;;;;
B;214;2161009;31;20040202 11:56;;;;FIRETAIL GR;PLUMPTON;2761;1012;M;20031025;20031205;550000;A;R;RESIDENCE;;DX;;0;AA325486;
C;214;2161009;31;20040202 11:56;16/2/5094;
D;214;2161009;31;20040202 11:56;P;;;;;;
D;214;2161009;31;20040202 11:56;V;;;;;;
B;214;2161010;32;20040202 11:56;;;;FIRETAIL GR;PLUMPTON;2761;1012;M;20031025;20031205;550000;A;R;RESIDENCE;;DX;;0;AA325486;
C;214;2161010;32;20040202 11:56;17/2/5094;
D;214;2161010;32;20040202 11:56;P;;;;;;
D;214;2161010;32;20040202 11:56;V;;;;;;
B;214;2161149;33;20040202 11:56;;;21;BOUGAINVILLE RD;LETHBRIDGE PARK;2770;562.8;M;20031020;20031212;10380;A;R;RESIDENCE;;EB;;0;AA337349;
C;214;2161149;33;20040202 11:56;261//239176;
D;214;2161149;33;20040202 11:56;P;;;;;;
D;214;2161149;33;20040202 11:56;V;;;;;;
D;214;2161149;33;20040202 11:56;V;;;;;;
B;214;2161149;34;20040202 11:56;;;21;BOUGAINVILLE RD;LETHBRIDGE PARK;2770;562.8;M;20031020;20031212;235000;A;R;RESIDENCE;;EB;;0;AA337350;
C;214;2161149;34;20040202 11:56;261//239176;
D;214;2161149;34;20040202 11:56;P;;;;;;
D;214;2161149;34;20040202 11:56;V;;;;;;
B;214;2161752;35;20040202 11:56;;;8;BREAKFAST RD;MARAYONG;2148;550.7;M;20031209;20040120;345100;A;R;RESIDENCE;;DT;;0;AA358452;
C;214;2161752;35;20040202 11:56;304//261819;
D;214;2161752;35;20040202 11:56;P;;;;;;
D;214;2161752;35;20040202 11:56;V;;;;;;
D;214;2161752;35;20040202 11:56;V;;;;;;
B;214;2161916;36;20040202 11:56;;;73;BRICKETWOOD DR;WOODCROFT;2767;372.6;M;20031111;20040105;360000;A;R;RESIDENCE;;DV;;0;AA328474;
C;214;2161916;36;20040202 11:56;6129//859511;
D;214;2161916;36;20040202 11:56;P;;;;;;
D;214;2161916;36;20040202 11:56;P;;;;;;
D;214;2161916;36;20040202 11:56;P;;;;;;
D;214;2161916;36;20040202 11:56;P;;;;;;
D;214;2161916;36;20040202 11:56;V;;;;;;
B;214;2162211;37;20040202 11:56;;;3;BRISBANE RD;RIVERSTONE;2765;834.7;M;20031115;20031219;340000;A;R;RESIDENCE;;EC;;0;AA333628;
C;214;2162211;37;20040202 11:56;A//384291;
D;214;2162211;37;20040202 11:56;P;;;;;;
D;214;2162211;37;20040202 11:56;V;;;;;;
D;214;2162211;37;20040202 11:56;V;;;;;;
B;214;2162497;38;20040202 11:56;;;6;BRUCE ST;BLACKTOWN;2148;623.8;M;20031028;20031216;670000;A;R;RESIDENCE;;DA;;0;AA326360;
C;214;2162497;38;20040202 11:56;111//624330;
D;214;2162497;38;20040202 11:56;P;;;;;;
D;214;2162497;38;20040202 11:56;V;;;;;;
B;214;2162555;39;20040202 11:56;;;82;BRUSSELS CRES;ROOTY HILL;2766;613.8;M;20031211;20031212;400000;A;R;RESIDENCE;;DY;;0;AA310950;
C;214;2162555;39;20040202 11:56;301//1012330;
D;214;2162555;39;20040202 11:56;P;;;;;;
D;214;2162555;39;20040202 11:56;V;;;;;;
D;214;2162555;39;20040202 11:56;V;;;;;;
B;214;2163208;40;20040202 11:56;;;344;BUNGARRIBEE RD;BLACKTOWN;2148;556.4;M;20031212;20040115;310000;A;R;RESIDENCE;;DN;;0;AA356482;
C;214;2163208;40;20040202 11:56;626//28022;
D;214;2163208;40;20040202 11:56;P;;;;;;
D;214;2163208;40;20040202 11:56;V;;;;;;
B;214;2163354;41;20040202 11:56;;;77;BUNGARRIBEE RD;BLACKTOWN;2148;556.4;M;20030922;20030922;70000;A;R;RESIDENCE;;DN;;50;AA332229;
C;214;2163354;41;20040202 11:56;98//30182;
D;214;2163354;41;20040202 11:56;P;;;;;;
D;214;2163354;41;20040202 11:56;P;;;;;;
D;214;2163354;41;20040202 11:56;V;;;;;;
D;214;2163354;41;20040202 11:56;V;;;;;;
D;214;2163354;41;20040202 11:56;V;;;;;;
B;214;2164212;42;20040202 11:56;;;5;BUTLER PL;LALOR PARK;2147;708.2;M;20031105;20031218;326000;A;R;RESIDENCE;;DA;;0;AA339046;
C;214;2164212;42;20040202 11:56;456//31952;
D;214;2164212;42;20040202 11:56;P;;;;;;
D;214;2164212;42;20040202 11:56;P;;;;;;
D;214;2164212;42;20040202 11:56;V;;;;;;
B;214;2165099;43;20040202 11:56;;;5;CANNA PL;QUAKERS HILL;2763;645.8;M;20031114;20031224;323000;A;R;RESIDENCE;;DT;;0;AA325005;
C;214;2165099;43;20040202 11:56;85//258117;
D;214;2165099;43;20040202 11:56;P;;;;;;
D;214;2165099;43;20040202 11:56;V;;;;;;
B;214;2165212;44;20040202 11:56;;;7;CANTON ST;KINGS PARK;2148;567.7;M;20031017;20031217;375000;A;R;RESIDENCE;;DR;;0;AA346803;
C;214;2165212;44;20040202 11:56;44//251192;
D;214;2165212;44;20040202 11:56;P;;;;;;
D;214;2165212;44;20040202 11:56;P;;;;;;
D;214;2165212;44;20040202 11:56;V;;;;;;
D;214;2165212;44;20040202 11:56;V;;;;;;
B;214;2165214;45;20040202 11:56;;;4;CANTWELL ST;GLENWOOD;2768;665.7;M;20030916;20031028;455000;A;R;RESIDENCE;;AA;;0;AA333288;
C;214;2165214;45;20040202 11:56;1020//830969;
D;214;2165214;45;20040202 11:56;P;;;;;;
D;214;2165214;45;20040202 11:56;V;;;;;;
D;214;2165214;45;20040202 11:56;V;;;;;;
B;214;2165267;46;20040202 11:56;;;65;CANYON DR;STANHOPE GARDENS;2768;458.1;M;20031120;20031218;410000;A;R;RESIDENCE;;DS;;0;AA323276;
C;214;2165267;46;20040202 11:56;238//1002230;
D;214;2165267;46;20040202 11:56;P;;;;;;
D;214;2165267;46;20040202 11:56;V;;;;;;
D;214;2165267;46;20040202 11:56;V;;;;;;
B;214;2165341;47;20040202 11:56;;;33;CAPRICORN RD;KINGS LANGLEY;2147;363.6;M;20031102;20040116;415000;A;R;RESIDENCE;;DB;;0;AA344262;
C;214;2165341;47;20040202 11:56;4//831239;
D;214;2165341;47;20040202 11:56;P;;;;;;
D;214;2165341;47;20040202 11:56;V;;;;;;
D;214;2165341;47;20040202 11:56;V;;;;;;
B;214;2165413;48;20040202 11:56;;;200;CAPTAIN COOK DR;WILLMOT;2770;;;20031101;20031215;260000;A;R;RESIDENCE;;EB;;0;AA334291;
C;214;2165413;48;20040202 11:56;609//246357;
D;214;2165413;48;20040202 11:56;P;;;;;;
D;214;2165413;48;20040202 11:56;P;;;;;;
D;214;2165413;48;20040202 11:56;V;;;;;;
B;214;2165415;49;20040202 11:56;;;196;CAPTAIN COOK DR;WILLMOT;2770;575.4;M;20031127;20040109;262000;A;R;RESIDENCE;;EB;;0;AA332197;
C;214;2165415;49;20040202 11:56;611//246357;
D;214;2165415;49;20040202 11:56;P;;;;;;
D;214;2165415;49;20040202 11:56;P;;;;;;
D;214;2165415;49;20040202 11:56;V;;;;;;
B;214;2165536;50;20040202 11:56;;;55;CAPTAIN COOK DR;WILLMOT;2770;;;20031107;20031212;238000;A;R;RESIDENCE;;EB;;0;AA330917;
C;214;2165536;50;20040202 11:56;248//246361;
D;214;2165536;50;20040202 11:56;P;;;;;;
D;214;2165536;50;20040202 11:56;V;;;;;;
B;214;2165899;51;20040202 11:56;;;178;CARLISLE AVE;BLACKETT;2770;;;20031020;20031205;257000;A;R;RESIDENCE;;EB;;0;AA336336;
C;214;2165899;51;20040202 11:56;279//242534;
D;214;2165899;51;20040202 11:56;P;;;;;;
D;214;2165899;51;20040202 11:56;P;;;;;;
D;214;2165899;51;20040202 11:56;V;;;;;;
B;214;2166091;52;20040202 11:56;;1;331;CARLISLE AVE;MOUNT DRUITT;2770;;;20031112;20031212;189000;;R;RESIDENCE;1;;;0;AA319007;
C;214;2166091;52;20040202 11:56;1//SP 36027;
D;214;2166091;52;20040202 11:56;P;;;;;;
D;214;2166091;52;20040202 11:56;V;;;;;;
D;214;2166091;52;20040202 11:56;V;;;;;;
B;214;2166577;53;20040202 11:56;;;68;CASINO ST;GLENWOOD;2768;547.9;M;20031117;20031218;560000;A;3;;;AA;;0;AA343252;
C;214;2166577;53;20040202 11:56;403//1000211;
D;214;2166577;53;20040202 11:56;P;;;;;;
D;214;2166577;53;20040202 11:56;P;;;;;;
D;214;2166577;53;20040202 11:56;V;;;;;;
B;214;2166918;54;20040202 11:56;;;6;CAWARRA ST;EASTERN CREEK;2766;600.7;M;20031016;20031127;270000;A;R;RESIDENCE;;DY;;0;AA328527;
C;214;2166918;54;20040202 11:56;251//23297;
D;214;2166918;54;20040202 11:56;P;;;;;;
D;214;2166918;54;20040202 11:56;V;;;;;;
B;214;2167249;55;20040202 11:56;;;1;CHARLIE YANKOS ST;GLENWOOD;2768;565.2;M;20031111;20031215;554000;A;R;RESIDENCE;;AA;;0;AA307598;
C;214;2167249;55;20040202 11:56;101//1007801;
D;214;2167249;55;20040202 11:56;P;;;;;;
D;214;2167249;55;20040202 11:56;P;;;;;;
D;214;2167249;55;20040202 11:56;V;;;;;;
B;214;2167875;56;20040202 11:56;;;22;CHIANTI CT;GLENWOOD;2768;450;M;20031023;20031204;607500;A;R;RESIDENCE;;AA;;0;AA334531;
C;214;2167875;56;20040202 11:56;158//1004967;
D;214;2167875;56;20040202 11:56;P;;;;;;
D;214;2167875;56;20040202 11:56;P;;;;;;
D;214;2167875;56;20040202 11:56;V;;;;;;
D;214;2167875;56;20040202 11:56;V;;;;;;
B;214;2168501;57;20040202 11:56;;;7;CLORINDA ST;ROOTY HILL;2766;509.9;M;20031031;20031219;330500;A;R;RESIDENCE;;DY;;0;AA344543;
C;214;2168501;57;20040202 11:56;107//835654;
D;214;2168501;57;20040202 11:56;P;;;;;;
D;214;2168501;57;20040202 11:56;P;;;;;;
D;214;2168501;57;20040202 11:56;V;;;;;;
D;214;2168501;57;20040202 11:56;V;;;;;;
D;214;2168501;57;20040202 11:56;V;;;;;;
D;214;2168501;57;20040202 11:56;V;;;;;;
B;214;2169139;58;20040202 11:56;;;7;COLING PL;QUAKERS HILL;2763;485.9;M;20031205;20040116;420000;A;R;RESIDENCE;;DS;;0;AA335183;
C;214;2169139;58;20040202 11:56;28//835443;
D;214;2169139;58;20040202 11:56;P;;;;;;
D;214;2169139;58;20040202 11:56;P;;;;;;
D;214;2169139;58;20040202 11:56;V;;;;;;
D;214;2169139;58;20040202 11:56;V;;;;;;
B;214;2170647;59;20040202 11:56;;;23;COWPER CIR;QUAKERS HILL;2763;578.1;M;20031028;20031212;340000;A;R;RESIDENCE;;DT;;0;AA305481;
C;214;2170647;59;20040202 11:56;54//263189;
D;214;2170647;59;20040202 11:56;P;;;;;;
D;214;2170647;59;20040202 11:56;V;;;;;;
B;214;2171155;60;20040202 11:56;;;3;CRISPIN PL;QUAKERS HILL;2763;451.7;M;20031013;20031217;395000;A;R;RESIDENCE;;DS;;0;AA319113;
C;214;2171155;60;20040202 11:56;48//852526;
D;214;2171155;60;20040202 11:56;P;;;;;;
D;214;2171155;60;20040202 11:56;P;;;;;;
D;214;2171155;60;20040202 11:56;V;;;;;;
D;214;2171155;60;20040202 11:56;V;;;;;;
B;214;2171295;61;20040202 11:56;;;27 A;CROWN ST;RIVERSTONE;2765;582.5;M;20031022;20031022;381000;A;R;RESIDENCE;;EC;;0;AA317386;
C;214;2171295;61;20040202 11:56;102//880700;
D;214;2171295;61;20040202 11:56;P;;;;;;
D;214;2171295;61;20040202 11:56;P;;;;;;
D;214;2171295;61;20040202 11:56;V;;;;;;
D;214;2171295;61;20040202 11:56;V;;;;;;
B;214;2171313;62;20040202 11:56;;;69;CROWN ST;RIVERSTONE;2765;556.4;M;20031107;20031212;316000;A;R;RESIDENCE;;EC;;0;AA344213;
C;214;2171313;62;20040202 11:56;9//552059;
D;214;2171313;62;20040202 11:56;P;;;;;;
D;214;2171313;62;20040202 11:56;V;;;;;;
B;214;2171394;63;20040202 11:56;;;32;CROWN ST;RIVERSTONE;2765;929.03;M;20031124;20031218;365000;A;R;RESIDENCE;;EC;;0;AA345941;
C;214;2171394;63;20040202 11:56;6/3/744;
D;214;2171394;63;20040202 11:56;P;;;;;;
D;214;2171394;63;20040202 11:56;P;;;;;;
D;214;2171394;63;20040202 11:56;V;;;;;;
B;214;2171854;64;20040202 11:56;;;5;CURT PL;QUAKERS HILL;2763;357.9;M;20031118;20031224;313500;A;R;RESIDENCE;;DS;;0;AA323938;
C;214;2171854;64;20040202 11:56;2732//849530;
D;214;2171854;64;20040202 11:56;P;;;;;;
D;214;2171854;64;20040202 11:56;P;;;;;;
D;214;2171854;64;20040202 11:56;V;;;;;;
D;214;2171854;64;20040202 11:56;V;;;;;;
B;214;2171879;65;20040202 11:56;;;4;CUSACK PL;BLACKETT;2770;581.7;M;20031118;20031219;240000;A;R;RESIDENCE;;EB;;0;AA319654;
C;214;2171879;65;20040202 11:56;249//242534;
D;214;2171879;65;20040202 11:56;P;;;;;;
D;214;2171879;65;20040202 11:56;V;;;;;;
D;214;2171879;65;20040202 11:56;V;;;;;;
B;214;2172636;66;20040202 11:56;;;55;DAWN DR;SEVEN HILLS;2147;581.7;M;20031128;20040109;100000;A;R;RESIDENCE;;DA;;0;AA339716;
C;214;2172636;66;20040202 11:56;498//36664;
D;214;2172636;66;20040202 11:56;P;;;;;;
D;214;2172636;66;20040202 11:56;V;;;;;;
B;214;2173588;67;20040202 11:56;;41;13;DEVITT ST;BLACKTOWN;2148;;;20031114;20031224;235000;;R;RESIDENCE;41;;;0;AA350736;
C;214;2173588;67;20040202 11:56;41//SP 41375;
D;214;2173588;67;20040202 11:56;P;;;;;;
D;214;2173588;67;20040202 11:56;V;;;;;;
B;214;2173886;68;20040202 11:56;;;12;DIMASCIO PL;OAKHURST;2761;450;M;20031109;20031222;336000;A;R;RESIDENCE;;DX;;0;AA336619;
C;214;2173886;68;20040202 11:56;18//815684;
D;214;2173886;68;20040202 11:56;P;;;;;;
D;214;2173886;68;20040202 11:56;V;;;;;;
B;214;2174562;69;20040202 11:56;;;65 A;DONOHUE ST;KINGS PARK;2148;374.3;M;20031203;20040114;333000;A;R;RESIDENCE;;DR;;0;AA350072;
C;214;2174562;69;20040202 11:56;14//848556;
D;214;2174562;69;20040202 11:56;P;;;;;;
D;214;2174562;69;20040202 11:56;V;;;;;;
D;214;2174562;69;20040202 11:56;V;;;;;;
B;214;2174777;70;20040202 11:56;;;48;DORA ST;BLACKTOWN;2148;556.4;M;20031029;20031217;360000;A;R;RESIDENCE;;DN;;0;AA357232;
C;214;2174777;70;20040202 11:56;6//206488;
D;214;2174777;70;20040202 11:56;P;;;;;;
D;214;2174777;70;20040202 11:56;P;;;;;;
D;214;2174777;70;20040202 11:56;V;;;;;;
D;214;2174777;70;20040202 11:56;V;;;;;;
B;214;2175272;71;20040202 11:56;;;24 B;DRUITT ST;MOUNT DRUITT;2770;;;20031117;20031222;200000;;R;RESIDENCE;1;;;0;AA314210;
C;214;2175272;71;20040202 11:56;1//SP 46917;
D;214;2175272;71;20040202 11:56;P;;;;;;
D;214;2175272;71;20040202 11:56;P;;;;;;
D;214;2175272;71;20040202 11:56;P;;;;;;
D;214;2175272;71;20040202 11:56;P;;;;;;
D;214;2175272;71;20040202 11:56;V;;;;;;
D;214;2175272;71;20040202 11:56;V;;;;;;
B;214;2176146;72;20040202 11:56;;;60;EASTERN RD;QUAKERS HILL;2763;613.1;M;20031204;20040109;375000;A;R;RESIDENCE;;DT;;0;AA349517;
C;214;2176146;72;20040202 11:56;4//747840;
D;214;2176146;72;20040202 11:56;P;;;;;;
D;214;2176146;72;20040202 11:56;P;;;;;;
