A;087;20050104 11:41;MASMITH;
D;087;761534;19;20050104 11:41;V;;;;;;
D;087;761534;19;20050104 11:41;V;;;;;;
B;087;761697;20;20050104 11:41;;5;42;MUSTON ST;MOSMAN;2088;;;20041118;20041215;1100000;;R;RESIDENCE;5;;;0;AB163259;
C;087;761697;20;20050104 11:41;5/SP2088;
D;087;761697;20;20050104 11:41;P;;;;;;
D;087;761697;20;20050104 11:41;P;;;;;;
D;087;761697;20;20050104 11:41;V;;;;;;
D;087;761697;20;20050104 11:41;V;;;;;;
B;087;761799;21;20050104 11:41;;8;4;MUSTON ST;MOSMAN;2088;;;20041027;20041209;1250000;;R;RESIDENCE;8;;;0;AB158276;
C;087;761799;21;20050104 11:41;8/SP5085;
D;087;761799;21;20050104 11:41;P;;;;;;
D;087;761799;21;20050104 11:41;V;;;;;;
B;087;762091;22;20050104 11:41;;27;98;OURIMBAH RD;MOSMAN;2088;;;20041112;20041203;485000;;R;RESIDENCE;27;;;0;AB162537;
C;087;762091;22;20050104 11:41;27/SP2220;
D;087;762091;22;20050104 11:41;P;;;;;;
D;087;762091;22;20050104 11:41;V;;;;;;
D;087;762091;22;20050104 11:41;V;;;;;;
B;087;762091;23;20050104 11:41;;27;98;OURIMBAH RD;MOSMAN;2088;;;20041112;20041203;485000;;R;RESIDENCE;43;;;0;AB162537;
C;087;762091;23;20050104 11:41;43/SP2220;
D;087;762091;23;20050104 11:41;P;;;;;;
D;087;762091;23;20050104 11:41;V;;;;;;
D;087;762091;23;20050104 11:41;V;;;;;;
B;087;762721;24;20050104 11:41;;;29;PEARL BAY RD;MOSMAN;2088;657.6;M;20040920;20041101;230000;A;R;RESIDENCE;;AA;;0;AB102049;
C;087;762721;24;20050104 11:41;A/345660;
D;087;762721;24;20050104 11:41;P;;;;;;
D;087;762721;24;20050104 11:41;P;;;;;;
D;087;762721;24;20050104 11:41;V;;;;;;
B;087;762965;25;20050104 11:41;;;74;PRINCE ALBERT ST;MOSMAN;2088;980.1;M;20040909;20041213;2700000;A;R;RESIDENCE;;AG;;0;AB169202;
C;087;762965;25;20050104 11:41;2/208058;
D;087;762965;25;20050104 11:41;P;;;;;;
D;087;762965;25;20050104 11:41;P;;;;;;
D;087;762965;25;20050104 11:41;V;;;;;;
D;087;762965;25;20050104 11:41;V;;;;;;
B;087;763452;26;20050104 11:41;;16;186;RAGLAN ST;MOSMAN;2088;;;20041126;20041217;320000;;R;RESIDENCE;16;;;0;AB167655;
C;087;763452;26;20050104 11:41;16/SP1624;
D;087;763452;26;20050104 11:41;P;;;;;;
D;087;763452;26;20050104 11:41;V;;;;;;
B;087;763471;27;20050104 11:41;;3;184 A;RAGLAN ST;MOSMAN;2088;;;20041207;20041216;385000;;R;RESIDENCE;3;;;0;AB171088;
C;087;763471;27;20050104 11:41;3/SP845;
D;087;763471;27;20050104 11:41;P;;;;;;
D;087;763471;27;20050104 11:41;V;;;;;;
B;087;763798;28;20050104 11:41;;8;88;RAGLAN ST;MOSMAN;2088;;;20041028;20041209;390000;;R;RESIDENCE;8;;;0;AB174556;
C;087;763798;28;20050104 11:41;8/SP11699;
D;087;763798;28;20050104 11:41;P;;;;;;
D;087;763798;28;20050104 11:41;V;;;;;;
B;087;764018;29;20050104 11:41;;18;2;RAGLAN ST;MOSMAN;2088;;;20041101;20041213;560000;;R;RESIDENCE;18;;;0;AB163769;
C;087;764018;29;20050104 11:41;18/SP1773;
D;087;764018;29;20050104 11:41;P;;;;;;
D;087;764018;29;20050104 11:41;V;;;;;;
B;087;765019;30;20050104 11:41;;5;86;SHADFORTH ST;MOSMAN;2088;;;20041029;20041210;520000;;R;RESIDENCE;5;;;0;AB172900;
C;087;765019;30;20050104 11:41;5/SP10853;
D;087;765019;30;20050104 11:41;P;;;;;;
D;087;765019;30;20050104 11:41;P;;;;;;
D;087;765019;30;20050104 11:41;V;;;;;;
D;087;765019;30;20050104 11:41;V;;;;;;
B;087;765211;31;20050104 11:41;;;6;SIRIUS COVE RD;MOSMAN;2088;385.7;M;20040924;20041217;1650000;A;R;RESIDENCE;;AV;;0;AB176922;
C;087;765211;31;20050104 11:41;B, C/414959;
D;087;765211;31;20050104 11:41;P;;;;;;
D;087;765211;31;20050104 11:41;P;;;;;;
D;087;765211;31;20050104 11:41;V;;;;;;
B;087;765998;32;20050104 11:41;;3;148;SPIT RD;MOSMAN;2088;;;20041008;20041203;350000;;3;COMMERCIAL;21;;;0;AB156736;
C;087;765998;32;20050104 11:41;21/SP21201;
D;087;765998;32;20050104 11:41;P;;;;;;
D;087;765998;32;20050104 11:41;P;;;;;;
D;087;765998;32;20050104 11:41;P;;;;;;
D;087;765998;32;20050104 11:41;P;;;;;;
D;087;765998;32;20050104 11:41;V;;;;;;
B;087;765998;33;20050104 11:41;;3;148;SPIT RD;MOSMAN;2088;;;20041008;20041203;350000;;3;COMMERCIAL;27;;;0;AB156736;
C;087;765998;33;20050104 11:41;27/SP21201;
D;087;765998;33;20050104 11:41;P;;;;;;
D;087;765998;33;20050104 11:41;P;;;;;;
D;087;765998;33;20050104 11:41;P;;;;;;
D;087;765998;33;20050104 11:41;P;;;;;;
D;087;765998;33;20050104 11:41;V;;;;;;
B;087;766351;34;20050104 11:41;;;73 A;SPOFFORTH ST;MOSMAN;2088;442.6;M;20031204;20040331;1320000;A;R;RESIDENCE;;AK;;0;AB155075;
C;087;766351;34;20050104 11:41;A/101643;
D;087;766351;34;20050104 11:41;P;;;;;;
D;087;766351;34;20050104 11:41;P;;;;;;
D;087;766351;34;20050104 11:41;P;;;;;;
D;087;766351;34;20050104 11:41;P;;;;;;
D;087;766351;34;20050104 11:41;V;;;;;;
B;087;766497;35;20050104 11:41;;10;34;STANTON RD;MOSMAN;2088;;;20041028;20041209;850000;;R;RESIDENCE;10;;;0;AB155493;
C;087;766497;35;20050104 11:41;10/SP1994;
D;087;766497;35;20050104 11:41;P;;;;;;
D;087;766497;35;20050104 11:41;V;;;;;;
B;087;766762;36;20050104 11:41;;4;3;THE ESPLANADE;BALMORAL;2088;;;20040925;20041207;591500;;R;RESIDENCE;4;;;0;AB176580;
C;087;766762;36;20050104 11:41;4/SP689;
D;087;766762;36;20050104 11:41;P;;;;;;
D;087;766762;36;20050104 11:41;V;;;;;;
B;087;766762;37;20050104 11:41;;12;3;THE ESPLANADE;BALMORAL;2088;;;20040925;20041207;591500;;R;RESIDENCE;12;;;0;AB176580;
C;087;766762;37;20050104 11:41;12/SP689;
D;087;766762;37;20050104 11:41;P;;;;;;
D;087;766762;37;20050104 11:41;V;;;;;;
B;087;767016;38;20050104 11:41;;;2;THOMPSON ST;MOSMAN;2088;;;20041203;20041215;3750000;A;V;VACANT LAND;;AF;;0;AB174148;
C;087;767016;38;20050104 11:41;44/3828;
D;087;767016;38;20050104 11:41;P;;;;;;
D;087;767016;38;20050104 11:41;V;;;;;;
D;087;767016;38;20050104 11:41;V;;;;;;
B;087;767219;39;20050104 11:41;;15;70;VISTA ST;MOSMAN;2088;;;20041116;20041221;375000;;R;RESIDENCE;15;;;0;AB178156;
C;087;767219;39;20050104 11:41;15/SP61931;
D;087;767219;39;20050104 11:41;P;;;;;;
D;087;767219;39;20050104 11:41;P;;;;;;
D;087;767219;39;20050104 11:41;V;;;;;;
B;087;767560;40;20050104 11:41;;;17;WOLGER RD;MOSMAN;2088;;;20041112;20041214;1850000;A;R;RESIDENCE;;AK;;0;AB172999;
C;087;767560;40;20050104 11:41;1/928415;
D;087;767560;40;20050104 11:41;P;;;;;;
D;087;767560;40;20050104 11:41;P;;;;;;
D;087;767560;40;20050104 11:41;V;;;;;;
D;087;767560;40;20050104 11:41;V;;;;;;
B;087;3134509;41;20050104 11:41;;1;222;RAGLAN ST;MOSMAN;2088;;;20041101;20041207;220000;;R;RESIDENCE;1;;;0;AB151151;
C;087;3134509;41;20050104 11:41;1/SP73894;
D;087;3134509;41;20050104 11:41;P;;;;;;
D;087;3134509;41;20050104 11:41;P;;;;;;
D;087;3134509;41;20050104 11:41;V;;;;;;
Z;205;41;41;121;
