A;050;20040316 13:19;PDANN;
B;050;484468;1;20040316 13:19;;;556;ABERCORN ST;ALBURY;2640;4395;M;20031205;20040112;185000;P;V;VACANT LAND;;PA;;0;AA464138;
C;050;484468;1;20040316 13:19;325//597488;
D;050;484468;1;20040316 13:19;P;;;;;;
D;050;484468;1;20040316 13:19;P;;;;;;
D;050;484468;1;20040316 13:19;V;;;;;;
D;050;484468;1;20040316 13:19;V;;;;;;
B;050;484926;2;20040316 13:19;;;745;ALMA ST;ALBURY;2640;733.5;M;20031129;20040127;221000;A;R;RESIDENCE;;AH;;0;AA462060;
C;050;484926;2;20040316 13:19;20//1044184;
D;050;484926;2;20040316 13:19;P;;;;;;
D;050;484926;2;20040316 13:19;P;;;;;;
D;050;484926;2;20040316 13:19;V;;;;;;
B;050;484938;3;20040316 13:19;;;2;ALTI PL;LAVINGTON;2641;806.1;M;20031216;20040218;185000;A;R;RESIDENCE;;AL;;0;AA479413;
C;050;484938;3;20040316 13:19;44//252392;
D;050;484938;3;20040316 13:19;P;;;;;;
D;050;484938;3;20040316 13:19;P;;;;;;
D;050;484938;3;20040316 13:19;V;;;;;;
D;050;484938;3;20040316 13:19;V;;;;;;
B;050;485087;4;20040316 13:19;;;452;ASHFORD ST;LAVINGTON;2641;;;20031217;20040209;148000;A;R;RESIDENCE;;AL;;0;AA436685;
C;050;485087;4;20040316 13:19;18//23214;
D;050;485087;4;20040316 13:19;P;;;;;;
D;050;485087;4;20040316 13:19;V;;;;;;
D;050;485087;4;20040316 13:19;V;;;;;;
B;050;486704;5;20040316 13:19;;;9;BURONGA DR;LAVINGTON;2641;1451;M;20040112;20040211;310000;A;R;RESIDENCE;;AL;;0;AA433488;
C;050;486704;5;20040316 13:19;102//252393;
D;050;486704;5;20040316 13:19;P;;;;;;
D;050;486704;5;20040316 13:19;P;;;;;;
D;050;486704;5;20040316 13:19;V;;;;;;
B;050;486710;6;20040316 13:19;;;31;BURONGA DR;LAVINGTON;2641;932.1;M;20040127;20040216;325000;A;R;RESIDENCE;;AL;;0;AA458661;
C;050;486710;6;20040316 13:19;91//252393;
D;050;486710;6;20040316 13:19;P;;;;;;
D;050;486710;6;20040316 13:19;V;;;;;;
D;050;486710;6;20040316 13:19;V;;;;;;
B;050;486720;7;20040316 13:19;;2;961;BURROWS RD;ALBURY;2640;;;20031123;20040123;130500;;R;RESIDENCE;2;;;0;AA451388;
C;050;486720;7;20040316 13:19;2//SP 18197;
D;050;486720;7;20040316 13:19;P;;;;;;
D;050;486720;7;20040316 13:19;V;;;;;;
B;050;486901;8;20040316 13:19;;6;202;CADELL ST;ALBURY;2640;;;20040127;20040216;98000;;R;RESIDENCE;6;;;0;AA435306;
C;050;486901;8;20040316 13:19;6//SP 50264;
D;050;486901;8;20040316 13:19;P;;;;;;
D;050;486901;8;20040316 13:19;P;;;;;;
D;050;486901;8;20040316 13:19;V;;;;;;
D;050;486901;8;20040316 13:19;V;;;;;;
B;050;487108;9;20040316 13:19;;2;1060;CARATEL ST;NORTH ALBURY;2640;;;20031223;20040122;56250;;R;RESIDENCE;2;;;0;AA449083;
C;050;487108;9;20040316 13:19;2//SP 36430;
D;050;487108;9;20040316 13:19;P;;;;;;
D;050;487108;9;20040316 13:19;V;;;;;;
B;050;487108;10;20040316 13:19;;9;1060;CARATEL ST;NORTH ALBURY;2640;;;20031223;20040122;56250;;R;RESIDENCE;9;;;0;AA449083;
C;050;487108;10;20040316 13:19;9//SP 36430;
D;050;487108;10;20040316 13:19;P;;;;;;
D;050;487108;10;20040316 13:19;V;;;;;;
B;050;487450;11;20040316 13:19;;;79;CHAD TCE;LAVINGTON;2641;904.5;M;20031128;20040226;358000;A;R;RESIDENCE;;AN;;0;AA465516;
C;050;487450;11;20040316 13:19;40//1000806;
D;050;487450;11;20040316 13:19;P;;;;;;
D;050;487450;11;20040316 13:19;P;;;;;;
D;050;487450;11;20040316 13:19;V;;;;;;
D;050;487450;11;20040316 13:19;V;;;;;;
B;050;487560;12;20040316 13:19;;5;885;CHENERY ST;ALBURY;2640;;;20031202;20031231;125000;;R;RESIDENCE;6;;;0;AA469359;
C;050;487560;12;20040316 13:19;6//SP 31835;
D;050;487560;12;20040316 13:19;P;;;;;;
D;050;487560;12;20040316 13:19;P;;;;;;
D;050;487560;12;20040316 13:19;V;;;;;;
B;050;487932;13;20040316 13:19;;;1034;CORELLA ST;NORTH ALBURY;2640;;;20031222;20040223;200000;A;R;RESIDENCE;;AJ;;0;AA450301;
C;050;487932;13;20040316 13:19;14//37340;
D;050;487932;13;20040316 13:19;P;;;;;;
D;050;487932;13;20040316 13:19;V;;;;;;
D;050;487932;13;20040316 13:19;V;;;;;;
B;050;488252;14;20040316 13:19;;;403;DALE CRES;LAVINGTON;2641;784.1;M;20040114;20040123;222500;A;R;RESIDENCE;;AL;;0;AA407862;
C;050;488252;14;20040316 13:19;51//241238;
D;050;488252;14;20040316 13:19;P;;;;;;
D;050;488252;14;20040316 13:19;P;;;;;;
D;050;488252;14;20040316 13:19;V;;;;;;
D;050;488252;14;20040316 13:19;V;;;;;;
B;050;488433;15;20040316 13:19;;;460;DANES ST;LAVINGTON;2641;916.9;M;20040129;20040206;165000;A;R;RESIDENCE;;AL;;0;AA460613;
C;050;488433;15;20040316 13:19;14//233919;
D;050;488433;15;20040316 13:19;P;;;;;;
D;050;488433;15;20040316 13:19;V;;;;;;
D;050;488433;15;20040316 13:19;V;;;;;;
