A;101;20040202 11:46;PTHIRLWELL;
B;101;1053246;1;20040202 11:46;;;74;ADDISON RD;CULBURRA BEACH;2540;891.6;M;20031110;20031229;284000;A;R;RESIDENCE;;JM;;0;AA331222;
C;101;1053246;1;20040202 11:46;1330//11893;
D;101;1053246;1;20040202 11:46;P;;;;;;
D;101;1053246;1;20040202 11:46;P;;;;;;
D;101;1053246;1;20040202 11:46;V;;;;;;
B;101;1054047;2;20040202 11:46;;;6;ALMA AVE;FISHERMANS PARADISE;2539;607;M;20031205;20040109;290000;Z;R;RESIDENCE;;WA;;0;AA352319;
C;101;1054047;2;20040202 11:46;206//26974;
D;101;1054047;2;20040202 11:46;P;;;;;;
D;101;1054047;2;20040202 11:46;P;;;;;;
D;101;1054047;2;20040202 11:46;V;;;;;;
B;101;1054965;3;20040202 11:46;;;22;BORONIA AVE;SANCTUARY POINT;2540;588.1;M;20031106;20031218;180000;A;R;RESIDENCE;;ND;;0;AA338603;
C;101;1054965;3;20040202 11:46;1830//217696;
D;101;1054965;3;20040202 11:46;P;;;;;;
D;101;1054965;3;20040202 11:46;V;;;;;;
B;101;1055664;4;20040202 11:46;;;102;BASIN VIEW PDE;BASIN VIEW;2540;834.7;M;20031221;20040109;650000;A;R;RESIDENCE;;PP;;0;AA340318;
C;101;1055664;4;20040202 11:46;40//8399;
D;101;1055664;4;20040202 11:46;P;;;;;;
D;101;1055664;4;20040202 11:46;P;;;;;;
D;101;1055664;4;20040202 11:46;V;;;;;;
D;101;1055664;4;20040202 11:46;V;;;;;;
B;101;1056106;5;20040202 11:46;;;14;BELLEVUE ST;SOUTH NOWRA;2541;1.808;H;20030701;20030812;1300000;I;3;INDUSTRIAL;;XS;;0;AA321651;
C;101;1056106;5;20040202 11:46;244//793459;
D;101;1056106;5;20040202 11:46;P;;;;;;
D;101;1056106;5;20040202 11:46;P;;;;;;
D;101;1056106;5;20040202 11:46;P;;;;;;
D;101;1056106;5;20040202 11:46;P;;;;;;
D;101;1056106;5;20040202 11:46;P;;;;;;
D;101;1056106;5;20040202 11:46;P;;;;;;
D;101;1056106;5;20040202 11:46;P;;;;;;
D;101;1056106;5;20040202 11:46;V;;;;;;
B;101;1057075;6;20040202 11:46;;;961 E;BOLONG RD;COOLANGATTA;2535;2;H;20031117;20040107;550000;R;V;VACANT LAND;;QT;;0;AA331646;
C;101;1057075;6;20040202 11:46;1//873211;
D;101;1057075;6;20040202 11:46;P;;;;;;
D;101;1057075;6;20040202 11:46;P;;;;;;
D;101;1057075;6;20040202 11:46;V;;;;;;
B;101;1057290;7;20040202 11:46;;;91;BONG BONG RD;BROUGHTON VALE;2535;2.101;H;20031016;20031212;667500;R;R;RESIDENCE;;RR;;0;AA327451;
C;101;1057290;7;20040202 11:46;3//622934;
D;101;1057290;7;20040202 11:46;P;;;;;;
D;101;1057290;7;20040202 11:46;P;;;;;;
D;101;1057290;7;20040202 11:46;V;;;;;;
D;101;1057290;7;20040202 11:46;V;;;;;;
B;101;1057295;8;20040202 11:46;;;106 A;BONG BONG RD;BROUGHTON VALE;2535;2.025;H;20031110;20031219;690000;R;R;RESIDENCE;;RR;;0;AA336966;
C;101;1057295;8;20040202 11:46;3//629832;
D;101;1057295;8;20040202 11:46;P;;;;;;
D;101;1057295;8;20040202 11:46;V;;;;;;
D;101;1057295;8;20040202 11:46;V;;;;;;
B;101;1057442;9;20040202 11:46;;;53;BOORAWINE TCE;CALLALA BAY;2540;701.9;M;20031029;20031210;397000;A;R;RESIDENCE;;KA;;0;AA337100;
C;101;1057442;9;20040202 11:46;70//17241;
D;101;1057442;9;20040202 11:46;P;;;;;;
D;101;1057442;9;20040202 11:46;P;;;;;;
D;101;1057442;9;20040202 11:46;P;;;;;;
D;101;1057442;9;20040202 11:46;V;;;;;;
D;101;1057442;9;20040202 11:46;V;;;;;;
B;101;1057686;10;20040202 11:46;;;38;BOWEN ST;HUSKISSON;2540;505.9;M;20031123;20040115;600000;A;R;RESIDENCE;;LC;;0;AA339517;
C;101;1057686;10;20040202 11:46;2//170654;
D;101;1057686;10;20040202 11:46;P;;;;;;
D;101;1057686;10;20040202 11:46;P;;;;;;
D;101;1057686;10;20040202 11:46;P;;;;;;
D;101;1057686;10;20040202 11:46;P;;;;;;
D;101;1057686;10;20040202 11:46;V;;;;;;
B;101;1057884;11;20040202 11:46;;;49;BRIDGE RD;NOWRA;2541;581.7;M;20031113;20031216;410000;B;R;RESIDENCE;;AJ;;0;AA325688;
C;101;1057884;11;20040202 11:46;8//549249;
D;101;1057884;11;20040202 11:46;P;;;;;;
D;101;1057884;11;20040202 11:46;P;;;;;;
D;101;1057884;11;20040202 11:46;V;;;;;;
D;101;1057884;11;20040202 11:46;V;;;;;;
B;101;1058220;12;20040202 11:46;;;9;BROOK HOLLOW CL;WOODSTOCK;2538;1.001;H;20031027;20031219;380000;R;R;RESIDENCE;;RA;;0;AA344276;
C;101;1058220;12;20040202 11:46;10//1012244;
D;101;1058220;12;20040202 11:46;P;;;;;;
D;101;1058220;12;20040202 11:46;P;;;;;;
D;101;1058220;12;20040202 11:46;V;;;;;;
B;101;1058365;13;20040202 11:46;;;22;BROWNS RD;SOUTH NOWRA;2541;1495;M;20031209;20031219;250000;I;3;WORKSHOP;;BN;;0;AA329336;
C;101;1058365;13;20040202 11:46;2, 3//259890;
D;101;1058365;13;20040202 11:46;P;;;;;;
D;101;1058365;13;20040202 11:46;V;;;;;;
B;101;1058388;14;20040202 11:46;;;510;BROWNS MOUNTAIN RD;BROWNS MOUNTAIN;2540;42.79;H;20031002;20031111;1000000;R;3;FARM;;QP;;0;AA341987;
C;101;1058388;14;20040202 11:46;298, 299//751264;
D;101;1058388;14;20040202 11:46;P;;;;;;
D;101;1058388;14;20040202 11:46;V;;;;;;
B;101;1059260;15;20040202 11:46;;;9;CALLALA BAY RD;CALLALA BAY;2540;798.2;M;20031117;20031126;205000;A;V;VACANT LAND;;KA;;0;AA344325;
C;101;1059260;15;20040202 11:46;24//772178;
D;101;1059260;15;20040202 11:46;P;;;;;;
D;101;1059260;15;20040202 11:46;V;;;;;;
D;101;1059260;15;20040202 11:46;V;;;;;;
B;101;1059310;16;20040202 11:46;;;54;CALLALA BEACH RD;CALLALA BEACH;2540;663.9;M;20031121;20040109;285000;A;R;RESIDENCE;;KG;;0;AA332772;
C;101;1059310;16;20040202 11:46;396//235797;
D;101;1059310;16;20040202 11:46;P;;;;;;
D;101;1059310;16;20040202 11:46;V;;;;;;
D;101;1059310;16;20040202 11:46;V;;;;;;
D;101;1059310;16;20040202 11:46;V;;;;;;
B;101;1060165;17;20040202 11:46;;;29;CAROOLA PDE;NORTH NOWRA;2541;613.2;M;20030725;20030829;333000;A;R;RESIDENCE;;FA;;0;AA324599;
C;101;1060165;17;20040202 11:46;22//245408;
D;101;1060165;17;20040202 11:46;P;;;;;;
D;101;1060165;17;20040202 11:46;P;;;;;;
D;101;1060165;17;20040202 11:46;V;;;;;;
B;101;1060377;18;20040202 11:46;;;24;CARSON CRES;CALLALA BAY;2540;669.5;M;20031114;20040109;380000;A;R;RESIDENCE;;KA;;0;AA342230;
C;101;1060377;18;20040202 11:46;290//801131;
D;101;1060377;18;20040202 11:46;P;;;;;;
D;101;1060377;18;20040202 11:46;P;;;;;;
D;101;1060377;18;20040202 11:46;V;;;;;;
D;101;1060377;18;20040202 11:46;V;;;;;;
B;101;1060717;19;20040202 11:46;;;29;CENTAUR AVE;SANCTUARY POINT;2540;847.3;M;20031106;20040109;310000;A;R;RESIDENCE;;ND;;0;AA334938;
C;101;1060717;19;20040202 11:46;2719//235029;
D;101;1060717;19;20040202 11:46;P;;;;;;
D;101;1060717;19;20040202 11:46;P;;;;;;
D;101;1060717;19;20040202 11:46;V;;;;;;
B;101;1061290;20;20040202 11:46;;;4;CLARENCE ST;BERRY;2535;626;M;20031203;20040114;400000;A;R;RESIDENCE;;DA;;0;AA359575;
C;101;1061290;20;20040202 11:46;3//505765;
D;101;1061290;20;20040202 11:46;P;;;;;;
D;101;1061290;20;20040202 11:46;P;;;;;;
D;101;1061290;20;20040202 11:46;V;;;;;;
D;101;1061290;20;20040202 11:46;V;;;;;;
B;101;1061471;21;20040202 11:46;;;4;CLIFTON ST;SANCTUARY POINT;2540;2940;M;20031111;20031222;400000;A;R;RESIDENCE;;ND;;0;AA318528;
C;101;1061471;21;20040202 11:46;2//527812;
D;101;1061471;21;20040202 11:46;P;;;;;;
D;101;1061471;21;20040202 11:46;P;;;;;;
D;101;1061471;21;20040202 11:46;V;;;;;;
D;101;1061471;21;20040202 11:46;V;;;;;;
D;101;1061471;21;20040202 11:46;V;;;;;;
B;101;1061700;22;20040202 11:46;;1;13;CLYDE ST;MOLLYMOOK BEACH;2539;;;20031020;20031222;255000;;3;UNIT;1;;;0;AA345996;
C;101;1061700;22;20040202 11:46;1//SP 19821;
D;101;1061700;22;20040202 11:46;P;;;;;;
D;101;1061700;22;20040202 11:46;P;;;;;;
D;101;1061700;22;20040202 11:46;V;;;;;;
B;101;1062569;23;20040202 11:46;;;20;COORONG RD;NORTH NOWRA;2541;4957.5;M;20031022;20031202;410000;R;R;RESIDENCE;;RR;;0;AA303403;
C;101;1062569;23;20040202 11:46;1//218288 1//653839;
D;101;1062569;23;20040202 11:46;P;;;;;;
D;101;1062569;23;20040202 11:46;P;;;;;;
D;101;1062569;23;20040202 11:46;V;;;;;;
B;101;1062736;24;20040202 11:46;;;32;CORNFIELD PDE;FISHERMANS PARADISE;2539;695.6;M;20031124;20031219;199500;Z;R;RESIDENCE;;WA;;0;AA310864;
C;101;1062736;24;20040202 11:46;114//25478;
D;101;1062736;24;20040202 11:46;P;;;;;;
D;101;1062736;24;20040202 11:46;V;;;;;;
B;101;1062829;25;20040202 11:46;;;5;COTTON PALM DR;NORTH NOWRA;2541;1013;M;20031013;20031013;235000;A;R;RESIDENCE;;FA;;0;AA340443;
C;101;1062829;25;20040202 11:46;63//719073;
D;101;1062829;25;20040202 11:46;P;;;;;;
D;101;1062829;25;20040202 11:46;P;;;;;;
D;101;1062829;25;20040202 11:46;V;;;;;;
B;101;1063494;26;20040202 11:46;;;12;CURTIS ST;ULLADULLA;2539;650;M;20031103;20031217;28000;A;R;RESIDENCE;;YN;;0;AA323096;
C;101;1063494;26;20040202 11:46;22//258112;
D;101;1063494;26;20040202 11:46;P;;;;;;
D;101;1063494;26;20040202 11:46;P;;;;;;
D;101;1063494;26;20040202 11:46;V;;;;;;
B;101;1065760;27;20040202 11:46;;;30;ELIA AVE;NOWRA;2541;768.7;M;20030910;20031219;260000;Z;R;RESIDENCE;;GF;;0;AA303525;
C;101;1065760;27;20040202 11:46;73//244739;
D;101;1065760;27;20040202 11:46;P;;;;;;
D;101;1065760;27;20040202 11:46;V;;;;;;
D;101;1065760;27;20040202 11:46;V;;;;;;
