A;205;20050104 11:49;MASMITH;
B;205;1912919;1;20050104 11:49;;;188;ALBION ST;ANNANDALE;2038;145.4;M;20041030;20041213;406050;A;R;RESIDENCE;;EK;;0;AB168862;
C;205;1912919;1;20050104 11:49;B/440383;
D;205;1912919;1;20050104 11:49;P;;;;;;
D;205;1912919;1;20050104 11:49;P;;;;;;
D;205;1912919;1;20050104 11:49;V;;;;;;
B;205;1913386;2;20050104 11:49;"THE ALLEN"  BLOCK B;29;69;ALLEN ST;LEICHHARDT;2040;;;20041108;20041208;478000;;R;RESIDENCE;11;;;0;AB156804;
C;205;1913386;2;20050104 11:49;11/SP56337;
D;205;1913386;2;20050104 11:49;P;;;;;;
D;205;1913386;2;20050104 11:49;P;;;;;;
D;205;1913386;2;20050104 11:49;V;;;;;;
B;205;1914601;3;20050104 11:49;;;65;BALLAST POINT RD;BIRCHGROVE;2041;303.5;M;20041009;20041206;2020000;A;R;RESIDENCE;;EC;;0;AB158604;
C;205;1914601;3;20050104 11:49;1/72553;
D;205;1914601;3;20050104 11:49;P;;;;;;
D;205;1914601;3;20050104 11:49;P;;;;;;
D;205;1914601;3;20050104 11:49;V;;;;;;
B;205;1914974;4;20050104 11:49;;;280 B;BALMAIN RD;LILYFIELD;2040;223.1;M;20040903;20040903;590000;A;R;RESIDENCE;;EA;;0;AB177584;
C;205;1914974;4;20050104 11:49;4/829779;
D;205;1914974;4;20050104 11:49;P;;;;;;
D;205;1914974;4;20050104 11:49;P;;;;;;
D;205;1914974;4;20050104 11:49;V;;;;;;
D;205;1914974;4;20050104 11:49;V;;;;;;
B;205;1915005;5;20050104 11:49;;14;1;BARR ST;BALMAIN;2041;;;20041109;20041210;410000;;R;RESIDENCE;14;;;0;AB159681;
C;205;1915005;5;20050104 11:49;14/SP54646;
D;205;1915005;5;20050104 11:49;P;;;;;;
D;205;1915005;5;20050104 11:49;P;;;;;;
D;205;1915005;5;20050104 11:49;V;;;;;;
B;205;1918128;6;20050104 11:49;;;94;CECILY ST;LILYFIELD;2040;;;20041031;20041208;855000;A;3;;;EA;;0;AB171817;
C;205;1918128;6;20050104 11:49;38, 39/F/1474;
D;205;1918128;6;20050104 11:49;P;;;;;;
D;205;1918128;6;20050104 11:49;V;;;;;;
D;205;1918128;6;20050104 11:49;V;;;;;;
B;205;1918216;7;20050104 11:49;;;73;CECILY ST;LILYFIELD;2040;;;20040916;20041125;770000;A;R;RESIDENCE;;EA;;0;AB164391;
C;205;1918216;7;20050104 11:49;34/E/1474;
D;205;1918216;7;20050104 11:49;P;;;;;;
D;205;1918216;7;20050104 11:49;V;;;;;;
D;205;1918216;7;20050104 11:49;V;;;;;;
B;205;1918773;8;20050104 11:49;;;13;CLAREMONT ST;BALMAIN;2041;145.5;M;20041015;20041203;745000;A;R;RESIDENCE;;EC;;0;AB177505;
C;205;1918773;8;20050104 11:49;1/927162;
D;205;1918773;8;20050104 11:49;P;;;;;;
D;205;1918773;8;20050104 11:49;P;;;;;;
D;205;1918773;8;20050104 11:49;V;;;;;;
D;205;1918773;8;20050104 11:49;V;;;;;;
