A;057;20040202 11:41;PTHIRLWELL;
B;057;521349;1;20040202 11:41;;;;FLANAGANS LANE MOONEE SWAMP  HOUSE NO:;DENILIQUIN;2710;20;H;20031127;20031219;90000;R;V;VACANT LAND;;FN;;0;AA332410;
C;057;521349;1;20040202 11:41;2//270001;
D;057;521349;1;20040202 11:41;P;;;;;;
D;057;521349;1;20040202 11:41;V;;;;;;
B;057;521422;2;20040202 11:41;;;;BLACKETT ST;DENILIQUIN;2710;26.073;H;20030728;20030922;270000;R;R;RESIDENCE;;FS;;0;AA295292;
C;057;521422;2;20040202 11:41;3//722026 11//786846 . Enclosure Permit 028117;
D;057;521422;2;20040202 11:41;P;;;;;;
D;057;521422;2;20040202 11:41;P;;;;;;
D;057;521422;2;20040202 11:41;V;;;;;;
D;057;521422;2;20040202 11:41;V;;;;;;
B;057;521490;3;20040202 11:41;;;210;BURCHFIELD AVE;DENILIQUIN;2710;809.3;M;20031110;20031211;158000;A;R;RESIDENCE;;AB;;0;AA323606;
C;057;521490;3;20040202 11:41;25//606231;
D;057;521490;3;20040202 11:41;P;;;;;;
D;057;521490;3;20040202 11:41;P;;;;;;
D;057;521490;3;20040202 11:41;V;;;;;;
D;057;521490;3;20040202 11:41;V;;;;;;
B;057;521569;4;20040202 11:41;;;109;BUTLER ST;DENILIQUIN;2710;557.3;M;20030827;20030926;115000;A;R;RESIDENCE;;AB;;0;AA304626;
C;057;521569;4;20040202 11:41;1//591216;
D;057;521569;4;20040202 11:41;P;;;;;;
D;057;521569;4;20040202 11:41;V;;;;;;
D;057;521569;4;20040202 11:41;V;;;;;;
B;057;521784;5;20040202 11:41;;3;449;CRESSY ST;DENILIQUIN;2710;;;20031119;20031212;88000;;3;UNIT;3;;;0;AA343506;
C;057;521784;5;20040202 11:41;3//SP 18372;
D;057;521784;5;20040202 11:41;P;;;;;;
D;057;521784;5;20040202 11:41;V;;;;;;
D;057;521784;5;20040202 11:41;V;;;;;;
B;057;521943;6;20040202 11:41;;;91;CRISPE ST;DENILIQUIN;2710;910.5;M;20031120;20031217;100000;A;R;RESIDENCE;;AB;;0;AA337317;
C;057;521943;6;20040202 11:41;8/77/979186;
D;057;521943;6;20040202 11:41;P;;;;;;
D;057;521943;6;20040202 11:41;P;;;;;;
D;057;521943;6;20040202 11:41;V;;;;;;
B;057;522261;7;20040202 11:41;;;352;TRICKETT ST;DENILIQUIN;2710;392.9;M;20031118;20031124;55000;A;R;RESIDENCE;;AA;;50;AA325461;
C;057;522261;7;20040202 11:41;3//605879;
D;057;522261;7;20040202 11:41;P;;;;;;
D;057;522261;7;20040202 11:41;V;;;;;;
D;057;522261;7;20040202 11:41;V;;;;;;
D;057;522261;7;20040202 11:41;V;;;;;;
B;057;522330;8;20040202 11:41;;;;ARATULA RD;DENILIQUIN;2710;27.81;H;20031202;20031219;150000;R;V;VACANT LAND;;RW;;0;AA294140;
C;057;522330;8;20040202 11:41;PT 15//856212;
D;057;522330;8;20040202 11:41;P;;;;;;
D;057;522330;8;20040202 11:41;V;;;;;;
D;057;522330;8;20040202 11:41;V;;;;;;
B;057;522936;9;20040202 11:41;;;351;HENRY ST;DENILIQUIN;2710;663.9;M;20031208;20040107;101000;A;R;RESIDENCE;;AB;;0;AA335999;
C;057;522936;9;20040202 11:41;2//402512;
D;057;522936;9;20040202 11:41;P;;;;;;
D;057;522936;9;20040202 11:41;P;;;;;;
D;057;522936;9;20040202 11:41;V;;;;;;
D;057;522936;9;20040202 11:41;V;;;;;;
D;057;522936;9;20040202 11:41;V;;;;;;
B;057;522966;10;20040202 11:41;;;453;HENRY ST;DENILIQUIN;2710;929.5;M;20031121;20031215;127000;A;R;RESIDENCE;;AB;;0;AA332033;
C;057;522966;10;20040202 11:41;1//503648;
D;057;522966;10;20040202 11:41;P;;;;;;
D;057;522966;10;20040202 11:41;P;;;;;;
D;057;522966;10;20040202 11:41;V;;;;;;
D;057;522966;10;20040202 11:41;V;;;;;;
B;057;523283;11;20040202 11:41;;;325;JAMESON ST;DENILIQUIN;2710;781.1;M;20031008;20040105;175000;A;R;RESIDENCE;;AB;;0;AA335685;
C;057;523283;11;20040202 11:41;42//257592;
D;057;523283;11;20040202 11:41;P;;;;;;
D;057;523283;11;20040202 11:41;P;;;;;;
D;057;523283;11;20040202 11:41;V;;;;;;
B;057;523620;12;20040202 11:41;;;316;MANN ST;DENILIQUIN;2710;1128;M;20031205;20040105;138000;A;R;RESIDENCE;;AA;;0;AA323339;
C;057;523620;12;20040202 11:41;12//87858 1//1043199;
D;057;523620;12;20040202 11:41;P;;;;;;
