A;139;20050104 11:45;MASMITH;
C;139;1903388;20;20050104 11:46;1/9647;
D;139;1903388;20;20050104 11:46;P;;;;;;
D;139;1903388;20;20050104 11:46;V;;;;;;
B;139;1904714;21;20050104 11:46;;2;102 B;LOWER ST GEORGES CRES;DRUMMOYNE;2047;;;20040921;20041207;850000;;R;RESIDENCE;2;;;0;AB173539;
C;139;1904714;21;20050104 11:46;2/SP36570;
D;139;1904714;21;20050104 11:46;P;;;;;;
D;139;1904714;21;20050104 11:46;V;;;;;;
B;139;1905163;22;20050104 11:46;;116;349;LYONS RD;FIVE DOCK;2046;;;20040910;20041220;697500;;R;RESIDENCE;116;;;0;AB171829;
C;139;1905163;22;20050104 11:46;116/SP60211;
D;139;1905163;22;20050104 11:46;P;;;;;;
D;139;1905163;22;20050104 11:46;V;;;;;;
D;139;1905163;22;20050104 11:46;V;;;;;;
B;139;1906236;23;20050104 11:46;;;49;MOORE ST;DRUMMOYNE;2047;265.6;M;20040917;20041122;755500;A;R;RESIDENCE;;RG;;0;AB151188;
C;139;1906236;23;20050104 11:46;1/513274;
D;139;1906236;23;20050104 11:46;P;;;;;;
D;139;1906236;23;20050104 11:46;P;;;;;;
D;139;1906236;23;20050104 11:46;V;;;;;;
B;139;1906636;24;20050104 11:46;;;10;PARK AVE;DRUMMOYNE;2047;556.4;M;20041106;20041210;1530000;A;R;RESIDENCE;;RF;;0;AB171379;
C;139;1906636;24;20050104 11:46;30, 31/8/862;
D;139;1906636;24;20050104 11:46;P;;;;;;
D;139;1906636;24;20050104 11:46;P;;;;;;
D;139;1906636;24;20050104 11:46;V;;;;;;
B;139;1907742;25;20050104 11:46;;;24;RENWICK ST;DRUMMOYNE;2047;;;20040930;20041214;940000;A;R;RESIDENCE;;RF;;0;AB166017;
C;139;1907742;25;20050104 11:46;45/3/862;
D;139;1907742;25;20050104 11:46;P;;;;;;
D;139;1907742;25;20050104 11:46;V;;;;;;
D;139;1907742;25;20050104 11:46;V;;;;;;
B;139;1907853;26;20050104 11:46;;;7;RIVERSIDE MEWS;DRUMMOYNE;2047;240.3;M;20041112;20041210;940000;A;R;RESIDENCE;;RG;;0;AB162612;
C;139;1907853;26;20050104 11:46;7/285440;
D;139;1907853;26;20050104 11:46;P;;;;;;
D;139;1907853;26;20050104 11:46;V;;;;;;
B;139;1910982;27;20050104 11:46;;7;269;VICTORIA RD;DRUMMOYNE;2047;;;20041110;20041217;465000;;R;RESIDENCE;7;;;0;AB175075;
C;139;1910982;27;20050104 11:46;7/SP11263;
D;139;1910982;27;20050104 11:46;P;;;;;;
D;139;1910982;27;20050104 11:46;V;;;;;;
B;139;2945786;28;20050104 11:46;;1;5;WARATAH ST;NORTH STRATHFIELD;2137;;;20040622;20040630;665000;;R;RESIDENCE;1;;;0;AB173551;
C;139;2945786;28;20050104 11:46;1/SP68631;
D;139;2945786;28;20050104 11:46;P;;;;;;
D;139;2945786;28;20050104 11:46;V;;;;;;
B;139;2981120;29;20050104 11:46;;;2;BECHART RD;CHISWICK;2046;;;20040728;20041021;525000;;R;RESIDENCE;91;;;0;AB177881;
C;139;2981120;29;20050104 11:46;91/SP71673;
D;139;2981120;29;20050104 11:46;P;;;;;;
D;139;2981120;29;20050104 11:46;V;;;;;;
B;139;3074247;30;20050104 11:46;;63;29;PARRAMATTA RD;CONCORD;2137;;;20040807;20040928;115000;;R;RESIDENCE;63;;;25;AB172388;
C;139;3074247;30;20050104 11:46;63/SP72357;
D;139;3074247;30;20050104 11:46;P;;;;;;
D;139;3074247;30;20050104 11:46;P;;;;;;
D;139;3074247;30;20050104 11:46;V;;;;;;
D;139;3074247;30;20050104 11:46;V;;;;;;
D;139;3074247;30;20050104 11:46;V;;;;;;
B;139;2981120;31;20050104 11:46;;;2;BECHART RD;CHISWICK;2046;;;20041101;20041209;655000;;R;RESIDENCE;123;;;0;AB174422;
C;139;2981120;31;20050104 11:46;123/SP72341;
D;139;2981120;31;20050104 11:46;P;;;;;;
D;139;2981120;31;20050104 11:46;V;;;;;;
B;139;2981120;32;20050104 11:46;;;2;BECHART RD;CHISWICK;2046;;;20041001;20041208;830000;;R;RESIDENCE;126;;;0;AB164178;
C;139;2981120;32;20050104 11:46;126/SP72341;
D;139;2981120;32;20050104 11:46;P;;;;;;
D;139;2981120;32;20050104 11:46;V;;;;;;
B;139;2981120;33;20050104 11:46;;;2;BECHART RD;CHISWICK;2046;;;20041027;20041208;675000;;R;RESIDENCE;127;;;0;AB164194;
C;139;2981120;33;20050104 11:46;127/SP72341;
D;139;2981120;33;20050104 11:46;P;;;;;;
D;139;2981120;33;20050104 11:46;P;;;;;;
D;139;2981120;33;20050104 11:46;V;;;;;;
B;139;2981120;34;20050104 11:46;;;2;BECHART RD;CHISWICK;2046;;;20041027;20041208;690000;;3;HOME UNIT;138;;;0;AB164713;
C;139;2981120;34;20050104 11:46;138/SP72341;
D;139;2981120;34;20050104 11:46;P;;;;;;
D;139;2981120;34;20050104 11:46;V;;;;;;
B;139;2981120;35;20050104 11:46;;;2;BECHART RD;CHISWICK;2046;;;20041027;20041207;658000;;R;RESIDENCE;144;;;0;AB172477;
C;139;2981120;35;20050104 11:46;144/SP72341;
D;139;2981120;35;20050104 11:46;P;;;;;;
D;139;2981120;35;20050104 11:46;V;;;;;;
B;139;3104408;36;20050104 11:46;;6;2;GARFIELD ST;FIVE DOCK;2046;;;20041101;20041213;520000;;R;RESIDENCE;6;;;0;AB173179;
C;139;3104408;36;20050104 11:46;6/SP72939;
D;139;3104408;36;20050104 11:46;P;;;;;;
D;139;3104408;36;20050104 11:46;P;;;;;;
D;139;3104408;36;20050104 11:46;V;;;;;;
B;139;3106705;37;20050104 11:46;;6;130;GIPPS ST;DRUMMOYNE;2047;;;20040814;20041001;385000;;R;RESIDENCE;6;;;0;AB158026;
C;139;3106705;37;20050104 11:46;6/SP72869;
D;139;3106705;37;20050104 11:46;P;;;;;;
D;139;3106705;37;20050104 11:46;P;;;;;;
D;139;3106705;37;20050104 11:46;V;;;;;;
B;139;3124271;38;20050104 11:46;;102;15;LEWIS AVE;RHODES;2138;;;20030527;20041203;598000;;R;RESIDENCE;2;;;0;AB152031;
C;139;3124271;38;20050104 11:46;2/SP73074;
D;139;3124271;38;20050104 11:46;P;;;;;;
D;139;3124271;38;20050104 11:46;P;;;;;;
D;139;3124271;38;20050104 11:46;V;;;;;;
B;139;3124271;39;20050104 11:46;;108;11;LEWIS AVE;RHODES;2138;;;20030122;20041012;565250;;R;RESIDENCE;8;;;0;AB160866;
C;139;3124271;39;20050104 11:46;8/SP73074;
D;139;3124271;39;20050104 11:46;P;;;;;;
D;139;3124271;39;20050104 11:46;V;;;;;;
B;139;3124271;40;20050104 11:46;RIVA;410;15;LEWIS AVE;RHODES;2138;;;20030527;20041025;780000;;R;RESIDENCE;57;;;0;AB163601;
C;139;3124271;40;20050104 11:46;57/SP73074;
D;139;3124271;40;20050104 11:46;P;;;;;;
D;139;3124271;40;20050104 11:46;P;;;;;;
D;139;3124271;40;20050104 11:46;V;;;;;;
B;139;3124271;41;20050104 11:46;;201;1;SHORELINE DR;RHODES;2138;;;20041001;20041201;480000;;R;RESIDENCE;71;;;0;AB160627;
C;139;3124271;41;20050104 11:46;71/SP73074;
D;139;3124271;41;20050104 11:46;P;;;;;;
D;139;3124271;41;20050104 11:46;V;;;;;;
D;139;3124271;41;20050104 11:46;V;;;;;;
B;139;3127978;42;20050104 11:46;;;7;CATHERINE SPENCE PL;CABARITA;2137;;;20040918;20041208;850000;;R;RESIDENCE;;;;0;AB172031;
C;139;3127978;42;20050104 11:46;102/270282;
D;139;3127978;42;20050104 11:46;P;;;;;;
D;139;3127978;42;20050104 11:46;P;;;;;;
D;139;3127978;42;20050104 11:46;V;;;;;;
B;139;3127979;43;20050104 11:46;;;6;CATHERINE SPENCE PL;CABARITA;2137;;;20040918;20041208;870000;;R;RESIDENCE;;;;0;AB166318;
C;139;3127979;43;20050104 11:46;103/270282;
D;139;3127979;43;20050104 11:46;P;;;;;;
D;139;3127979;43;20050104 11:46;P;;;;;;
D;139;3127979;43;20050104 11:46;V;;;;;;
B;139;3128685;44;20050104 11:46;;2;10;CRANE ST;CONCORD;2137;;;20041021;20041125;650000;;R;RESIDENCE;2;;;0;AB167760;
C;139;3128685;44;20050104 11:46;2/SP73732;
D;139;3128685;44;20050104 11:46;P;;;;;;
D;139;3128685;44;20050104 11:46;P;;;;;;
D;139;3128685;44;20050104 11:46;V;;;;;;
D;139;3128685;44;20050104 11:46;V;;;;;;
B;139;3129232;45;20050104 11:46;;3;43;BURTON ST;CONCORD;2137;;;20041102;20041207;220000;;R;RESIDENCE;3;;;0;AB153215;
C;139;3129232;45;20050104 11:46;3/SP72463;
D;139;3129232;45;20050104 11:46;P;;;;;;
D;139;3129232;45;20050104 11:46;V;;;;;;
B;139;3129431;46;20050104 11:46;;;104 A;WILLIAM ST;FIVE DOCK;2046;;;20041018;20041220;368500;;3;SOMMERCIAL SU;3;;;0;AB171435;
C;139;3129431;46;20050104 11:46;3/SP73163;
D;139;3129431;46;20050104 11:46;P;;;;;;
D;139;3129431;46;20050104 11:46;V;;;;;;
B;139;3129431;47;20050104 11:46;;;104 A;WILLIAM ST;FIVE DOCK;2046;;;20041018;20041216;363000;;3;COMMERCIAL SU;4;;;0;AB164977;
C;139;3129431;47;20050104 11:46;4/SP73163;
D;139;3129431;47;20050104 11:46;P;;;;;;
D;139;3129431;47;20050104 11:46;V;;;;;;
B;139;3129431;48;20050104 11:46;;;104 A;WILLIAM ST;FIVE DOCK;2046;;;20041105;20041216;269500;;3;COMM UNIT;5;;;0;AB171469;
C;139;3129431;48;20050104 11:46;5/SP73163;
D;139;3129431;48;20050104 11:46;P;;;;;;
D;139;3129431;48;20050104 11:46;V;;;;;;
B;139;3130348;49;20050104 11:46;;25;104;WILLIAM ST;FIVE DOCK;2046;;;20041026;20041213;445000;;V;VACANT LAND;25;;;0;AB170321;
C;139;3130348;49;20050104 11:46;25/SP73162;
D;139;3130348;49;20050104 11:46;P;;;;;;
D;139;3130348;49;20050104 11:46;P;;;;;;
D;139;3130348;49;20050104 11:46;V;;;;;;
B;139;3139109;50;20050104 11:46;;602;18;WALKER ST;RHODES;2138;;;20041028;20041216;435000;;R;RESIDENCE;34;;;0;AB164807;
C;139;3139109;50;20050104 11:46;34/SP73804;
D;139;3139109;50;20050104 11:46;P;;;;;;
D;139;3139109;50;20050104 11:46;V;;;;;;
Z;244;50;50;142;
