A;232;20040601 12:06;PDANN;
B;232;2610662;1;20040601 12:06;;;;'THE WORLD';NYNGAN;2825;1708.4;H;20031217;20040128;55000;R;V;VACANT LAND;;FA;;0;AA402784;
C;232;2610662;1;20040601 12:06;12//724609 1//752887 18//752902 dedicated as part of Grahway State For;
C;232;2610662;1;20040601 12:06;est No. 73 No. 4 Extension and part of Grahway State Forest No. 73 No.;
C;232;2610662;1;20040601 12:06; 6 Extension. Occupation Permit 14924 Conditional Lease 1929/24 Condit;
C;232;2610662;1;20040601 12:06;ional Lease 1929/24;
D;232;2610662;1;20040601 12:06;P;;;;;;
D;232;2610662;1;20040601 12:06;V;;;;;;
B;232;2611191;2;20040601 12:06;;;58;HOSKINS ST;NYNGAN;2825;1328;M;20040324;20040511;22500;A;R;RESIDENCE;;XK;;0;AA645137;
C;232;2611191;2;20040601 12:06;A//100612;
D;232;2611191;2;20040601 12:06;P;;;;;;
D;232;2611191;2;20040601 12:06;V;;;;;;
D;232;2611191;2;20040601 12:06;V;;;;;;
B;232;2611216;3;20040601 12:06;;;25;HOSPITAL RD;NYNGAN;2825;3200;M;20040325;20040505;150000;A;R;RESIDENCE;;XH;;0;AA647201;
C;232;2611216;3;20040601 12:06;331//623204;
D;232;2611216;3;20040601 12:06;P;;;;;;
D;232;2611216;3;20040601 12:06;P;;;;;;
D;232;2611216;3;20040601 12:06;V;;;;;;
B;232;2611707;4;20040601 12:06;;;9;WAMBIANA ST;NYNGAN;2825;1303;M;20011203;20020103;92500;A;R;RESIDENCE;;XJ;AC;0;8256159;
C;232;2611707;4;20040601 12:06;72//701846;
D;232;2611707;4;20040601 12:06;P;;;;;;
D;232;2611707;4;20040601 12:06;P;;;;;;
D;232;2611707;4;20040601 12:06;V;;;;;;
B;232;2611907;5;20040601 12:06;;;;"THE OVERFLOW";BOBADAH VIA CONDOBOLIN;2877;668.1;H;20031205;20040227;110000;R;3;FARM;;NA;;0;AA480801;
C;232;2611907;5;20040601 12:06;39//752910;
D;232;2611907;5;20040601 12:06;P;;;;;;
D;232;2611907;5;20040601 12:06;P;;;;;;
D;232;2611907;5;20040601 12:06;V;;;;;;
B;232;2611957;6;20040601 12:06;;;;VILLAGE OF COOLABAH;COOLABAH;2831;2023;M;20040331;20040512;24000;R;R;RESIDENCE;;YE;;0;AA660540;
C;232;2611957;6;20040601 12:06;5//725348;
D;232;2611957;6;20040601 12:06;P;;;;;;
D;232;2611957;6;20040601 12:06;V;;;;;;
B;232;2612061;7;20040601 12:06;;;;GIRILAMBONE COPPER MINE;GIRILAMBONE;2831;449.824;H;20020215;20020328;553874;R;V;VACANT LAND;;RE;;40;8944482;
C;232;2612061;7;20040601 12:06;1, 2, 3, 4, 5, 6, 7, 8, 9, 10/1/986 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11/;
C;232;2612061;7;20040601 12:06;10/986 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11/11/986 1/12/986 1/13/986 1, 2;
C;232;2612061;7;20040601 12:06;, 3, 4, 5, 6, 7, 8, 9, 10, 11/14/986 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11;
C;232;2612061;7;20040601 12:06;/15/986 1, 2, 3, 4, 5, 6, 7, 8, 9, 10/16/986 1, 2, 3, 4, 5, 6, 7, 8, 9;
C;232;2612061;7;20040601 12:06;, 10/2/986 1, 2, 3, 4, 5, 6, 7, 8, 9, 10/3/986 1, 2, 3, 4, 5, 6, 7, 8,;
C;232;2612061;7;20040601 12:06; 9, 10/4/986 1, 3, 4, 5, 6, 7, 8, 9, 10/5/986 1, 2, 6/6/986 1/7/986 1/;
C;232;2612061;7;20040601 12:06;8/986 1/9/986 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 1;
C;232;2612061;7;20040601 12:06;9, 20//4472 2, 3, 4, 5, PT 32, 56, 57, 100, 111, 123, 145//751315 PT 1;
C;232;2612061;7;20040601 12:06;//822426 1//822427 1//822428 1, 2//833281 21, 22//861603 34, 35, 37//8;
C;232;2612061;7;20040601 12:06;64483 21, 22//920633 Mining Lease 1280 Mining Lease 1280 Mining Lease ;
C;232;2612061;7;20040601 12:06;1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Leas;
C;232;2612061;7;20040601 12:06;e 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Le;
C;232;2612061;7;20040601 12:06;ase 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining ;
C;232;2612061;7;20040601 12:06;Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Minin;
C;232;2612061;7;20040601 12:06;g Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Min;
C;232;2612061;7;20040601 12:06;ing Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 M;
C;232;2612061;7;20040601 12:06;ining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280;
C;232;2612061;7;20040601 12:06; Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 12;
C;232;2612061;7;20040601 12:06;80 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease ;
C;232;2612061;7;20040601 12:06;1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Leas;
C;232;2612061;7;20040601 12:06;e 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Le;
C;232;2612061;7;20040601 12:06;ase 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining ;
C;232;2612061;7;20040601 12:06;Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Minin;
C;232;2612061;7;20040601 12:06;g Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Min;
C;232;2612061;7;20040601 12:06;ing Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 M;
C;232;2612061;7;20040601 12:06;ining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280;
C;232;2612061;7;20040601 12:06; Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 12;
C;232;2612061;7;20040601 12:06;80 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease ;
C;232;2612061;7;20040601 12:06;1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Leas;
C;232;2612061;7;20040601 12:06;e 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Le;
C;232;2612061;7;20040601 12:06;ase 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining ;
C;232;2612061;7;20040601 12:06;Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Minin;
C;232;2612061;7;20040601 12:06;g Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Min;
C;232;2612061;7;20040601 12:06;ing Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 M;
C;232;2612061;7;20040601 12:06;ining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280;
C;232;2612061;7;20040601 12:06; Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Perpetual Lease;
C;232;2612061;7;20040601 12:06; 190727 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining L;
C;232;2612061;7;20040601 12:06;ease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining;
C;232;2612061;7;20040601 12:06; Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mini;
C;232;2612061;7;20040601 12:06;ng Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mi;
C;232;2612061;7;20040601 12:06;ning Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 ;
C;232;2612061;7;20040601 12:06;Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 128;
C;232;2612061;7;20040601 12:06;0 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1;
C;232;2612061;7;20040601 12:06;280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease;
C;232;2612061;7;20040601 12:06; 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lea;
C;232;2612061;7;20040601 12:06;se 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining L;
C;232;2612061;7;20040601 12:06;ease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining;
C;232;2612061;7;20040601 12:06; Lease 1280 Mining Lease 1280 Mining Lease 1280 Mining Lease 1280 Mini;
C;232;2612061;7;20040601 12:06;ng Lease 1280 Mining Lease 1280;
D;232;2612061;7;20040601 12:06;P;;;;;;
D;232;2612061;7;20040601 12:06;V;;;;;;
D;232;2612061;7;20040601 12:06;V;;;;;;
D;232;2612061;7;20040601 12:06;V;;;;;;
D;232;2612061;7;20040601 12:06;V;;;;;;
D;232;2612061;7;20040601 12:06;V;;;;;;
D;232;2612061;7;20040601 12:06;V;;;;;;
D;232;2612061;7;20040601 12:06;V;;;;;;
D;232;2612061;7;20040601 12:06;V;;;;;;
D;232;2612061;7;20040601 12:06;V;;;;;;
D;232;2612061;7;20040601 12:06;V;;;;;;
D;232;2612061;7;20040601 12:06;V;;;;;;
D;232;2612061;7;20040601 12:06;V;;;;;;
D;232;2612061;7;20040601 12:06;V;;;;;;
B;232;2612061;8;20040601 12:06;;;;GIRILAMBONE COPPER MINE;GIRILAMBONE;2831;449.824;H;20020215;20020328;553874;R;V;VACANT LAND;;RE;;40;8944481;
C;232;2612061;8;20040601 12:06;1, 2, 3, 4, 5, 6, 7, 8, 9, 10/1/986 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11/;
C;232;2612061;8;20040601 12:06;10/986 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11/11/986 1/12/986 1/13/986 1, 2;
C;232;2612061;8;20040601 12:06;, 3, 4, 5, 6, 7, 8, 9, 10, 11/14/986 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11;
C;232;2612061;8;20040601 12:06;/15/986 1, 2, 3, 4, 5, 6, 7, 8, 9, 10/16/986 1, 2, 3, 4, 5, 6, 7, 8, 9;
C;232;2612061;8;20040601 12:06;, 10/2/986 1, 2, 3, 4, 5, 6, 7, 8, 9, 10/3/986 1, 2, 3, 4, 5, 6, 7, 8,;
C;232;2612061;8;20040601 12:06; 9, 10/4/986 1, 3, 4, 5, 6, 7, 8, 9, 10/5/986 1, 2, 6/6/986 1/7/986 1/;
C;232;2612061;8;20040601 12:06;8/986 1/9/986 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 1;
