A;001;20050104 11:34;MASMITH;
C;001;7386;22;20050104 11:34;21/5/5442;
D;001;7386;22;20050104 11:34;P;;;;;;
D;001;7386;22;20050104 11:34;V;;;;;;
B;001;7731;23;20050104 11:34;;;321;MAITLAND RD;CESSNOCK;2325;;;20040928;20041011;15887;A;R;RESIDENCE;;GE;;0;AB137340;
C;001;7731;23;20050104 11:34;B/364881;
D;001;7731;23;20050104 11:34;P;;;;;;
D;001;7731;23;20050104 11:34;V;;;;;;
D;001;7731;23;20050104 11:34;V;;;;;;
B;001;8047;24;20050104 11:34;;;14;MOORE ST;CESSNOCK;2325;;;20041105;20041203;198000;A;R;RESIDENCE;;GE;;0;AB164025;
C;001;8047;24;20050104 11:34;84/13297;
D;001;8047;24;20050104 11:34;P;;;;;;
D;001;8047;24;20050104 11:34;V;;;;;;
B;001;8976;25;20050104 11:34;;;172;WOLLOMBI RD;CESSNOCK;2325;;;20041022;20041119;209000;A;R;RESIDENCE;;GK;;0;AB162515;
C;001;8976;25;20050104 11:34;4/B/4927;
D;001;8976;25;20050104 11:34;P;;;;;;
D;001;8976;25;20050104 11:34;P;;;;;;
D;001;8976;25;20050104 11:34;V;;;;;;
D;001;8976;25;20050104 11:34;V;;;;;;
B;001;9416;26;20050104 11:34;;;28;HIGH ST;GRETA;2334;3800;M;20041001;20041103;970000;A;3;MOTEL;;NB;;0;AB169511;
C;001;9416;26;20050104 11:34;1, 2, 3, 4, 5, 6, 7/5560;
D;001;9416;26;20050104 11:34;P;;;;;;
D;001;9416;26;20050104 11:34;P;;;;;;
D;001;9416;26;20050104 11:34;P;;;;;;
D;001;9416;26;20050104 11:34;P;;;;;;
D;001;9416;26;20050104 11:34;V;;;;;;
B;001;9552;27;20050104 11:34;;;32;NELSON ST;GRETA;2334;;;20041123;20041209;175000;A;R;RESIDENCE;;FB;;0;AB161044;
C;001;9552;27;20050104 11:34;21/15/1087;
D;001;9552;27;20050104 11:34;P;;;;;;
D;001;9552;27;20050104 11:34;V;;;;;;
B;001;9892;28;20050104 11:34;;;24;TRENCHARD ST;HEDDON GRETA;2321;809.42;M;20041028;20041209;270000;A;R;RESIDENCE;;HE;;0;AB172221;
C;001;9892;28;20050104 11:34;17/4/3816;
D;001;9892;28;20050104 11:34;P;;;;;;
D;001;9892;28;20050104 11:34;P;;;;;;
D;001;9892;28;20050104 11:34;V;;;;;;
B;001;11599;29;20050104 11:34;;;14;ELLIOTT ST;KURRI KURRI;2327;841.1;M;20041203;20041203;240000;A;R;RESIDENCE;;HC;;0;AB157480;
C;001;11599;29;20050104 11:34;3/263112;
D;001;11599;29;20050104 11:34;P;;;;;;
D;001;11599;29;20050104 11:34;V;;;;;;
B;001;11855;30;20050104 11:34;;;94;HOPETOUN ST;KURRI KURRI;2327;;;20041108;20041213;237000;A;3;;;HC;;0;AB173756;
C;001;11855;30;20050104 11:34;6/43/758590;
D;001;11855;30;20050104 11:34;P;;;;;;
D;001;11855;30;20050104 11:34;P;;;;;;
D;001;11855;30;20050104 11:34;V;;;;;;
D;001;11855;30;20050104 11:34;V;;;;;;
B;001;12680;31;20050104 11:34;;;127;NORTHCOTE ST;KURRI KURRI;2327;;;20041115;20041203;105000;A;R;RESIDENCE;;HC;;0;AB168888;
C;001;12680;31;20050104 11:34;1/14340;
D;001;12680;31;20050104 11:34;P;;;;;;
D;001;12680;31;20050104 11:34;V;;;;;;
B;001;12684;32;20050104 11:34;;;139;NORTHCOTE ST;KURRI KURRI;2327;3040;M;20041111;20041210;315000;A;R;RESIDENCE;;HC;;0;AB163235;
C;001;12684;32;20050104 11:34;24/839046;
D;001;12684;32;20050104 11:34;P;;;;;;
D;001;12684;32;20050104 11:34;V;;;;;;
D;001;12684;32;20050104 11:34;V;;;;;;
B;001;12964;33;20050104 11:34;;1;10;SAXTON ST;KURRI KURRI;2327;;;20041109;20041207;125000;;R;RESIDENCE;1;;;0;AB155570;
C;001;12964;33;20050104 11:34;1/SP31300;
D;001;12964;33;20050104 11:34;P;;;;;;
D;001;12964;33;20050104 11:34;V;;;;;;
B;001;12964;34;20050104 11:34;;4;10;SAXTON ST;KURRI KURRI;2327;;;20041115;20041213;135000;;R;RESIDENCE;4;;;0;AB172475;
C;001;12964;34;20050104 11:34;4/SP31300;
D;001;12964;34;20050104 11:34;P;;;;;;
D;001;12964;34;20050104 11:34;P;;;;;;
D;001;12964;34;20050104 11:34;V;;;;;;
B;001;12992;35;20050104 11:34;;;37;ABERDARE ST;KURRI KURRI;2327;742.5;M;20041116;20041210;180000;A;R;RESIDENCE;;HC;;0;AB173205;
C;001;12992;35;20050104 11:34;640/755231;
D;001;12992;35;20050104 11:34;P;;;;;;
D;001;12992;35;20050104 11:34;P;;;;;;
D;001;12992;35;20050104 11:34;P;;;;;;
D;001;12992;35;20050104 11:34;V;;;;;;
D;001;12992;35;20050104 11:34;V;;;;;;
B;001;13480;36;20050104 11:34;;;13;REID ST;NORTH ROTHBURY;2325;809.4;M;20041026;20041207;193000;A;R;RESIDENCE;;FC;;0;AB157150;
C;001;13480;36;20050104 11:34;9/732952;
D;001;13480;36;20050104 11:34;P;;;;;;
D;001;13480;36;20050104 11:34;P;;;;;;
D;001;13480;36;20050104 11:34;V;;;;;;
B;001;13669;37;20050104 11:34;;;6;BRANXTON ST;NULKABA;2325;987.8;M;20041027;20041206;318000;A;R;RESIDENCE;;GZ;;0;AB159926;
C;001;13669;37;20050104 11:34;14/246590;
D;001;13669;37;20050104 11:34;P;;;;;;
D;001;13669;37;20050104 11:34;V;;;;;;
B;001;14540;38;20050104 11:34;;;53;WALLSEND ST;STANFORD MERTHYR;2327;;;20041011;20041210;205000;A;R;RESIDENCE;;HD;;0;AB173347;
C;001;14540;38;20050104 11:34;12/1/758926;
D;001;14540;38;20050104 11:34;P;;;;;;
D;001;14540;38;20050104 11:34;V;;;;;;
D;001;14540;38;20050104 11:34;V;;;;;;
D;001;14540;38;20050104 11:34;V;;;;;;
B;001;15856;39;20050104 11:34;;;4;THIRD ST;WESTON;2326;;;20041029;20041203;175000;A;R;RESIDENCE;;HB;;0;AB158648;
C;001;15856;39;20050104 11:34;13/7/979187;
D;001;15856;39;20050104 11:34;P;;;;;;
D;001;15856;39;20050104 11:34;P;;;;;;
D;001;15856;39;20050104 11:34;V;;;;;;
B;001;16217;40;20050104 11:34;;;3053;GREAT NORTH RD;WOLLOMBI;2325;3111;M;20041117;20041214;400000;R;R;RESIDENCE;;PB;;0;AB160345;
C;001;16217;40;20050104 11:34;21/1015515;
D;001;16217;40;20050104 11:34;P;;;;;;
D;001;16217;40;20050104 11:34;P;;;;;;
D;001;16217;40;20050104 11:34;V;;;;;;
B;001;16219;41;20050104 11:34;;;;MAIN RD 181;WOLLOMBI;2325;1.533;H;20040528;20041129;390000;R;R;RESIDENCE;;PB;;0;AB152217;
C;001;16219;41;20050104 11:34;2/42/759103;
D;001;16219;41;20050104 11:34;P;;;;;;
D;001;16219;41;20050104 11:34;V;;;;;;
B;001;16817;42;20050104 11:34;;;1;SECOND ST;MILLFIELD;2325;;;20041108;20041202;560000;A;R;RESIDENCE;;FE;;0;AB153859;
C;001;16817;42;20050104 11:34;49/13627;
D;001;16817;42;20050104 11:34;P;;;;;;
D;001;16817;42;20050104 11:34;V;;;;;;
B;001;17278;43;20050104 11:34;;;49;BRICKMANS RD;LOVEDALE;2325;7.797;H;20041103;20041213;395000;R;V;VACANT LAND;;RL;;0;AB164429;
C;001;17278;43;20050104 11:34;2/845031;
D;001;17278;43;20050104 11:34;P;;;;;;
D;001;17278;43;20050104 11:34;P;;;;;;
D;001;17278;43;20050104 11:34;V;;;;;;
D;001;17278;43;20050104 11:34;V;;;;;;
B;001;17790;44;20050104 11:34;;;;LOVEDALE RD;ALLANDALE;2320;145.9;H;20030326;20030529;385000;R;V;VACANT LAND;;RN;RV;0;9687686;
C;001;17790;44;20050104 11:34;247, 248, 254, 265/755211;
D;001;17790;44;20050104 11:34;P;;;;;;
D;001;17790;44;20050104 11:34;V;;;;;;
B;001;18563;45;20050104 11:34;;;144;MURRAYS RUN RD;LAGUNA;2325;1.999;H;20041203;20041203;500000;R;3;;;PB;;0;AB136796;
C;001;18563;45;20050104 11:34;10/842104;
D;001;18563;45;20050104 11:34;P;;;;;;
D;001;18563;45;20050104 11:34;P;;;;;;
D;001;18563;45;20050104 11:34;V;;;;;;
D;001;18563;45;20050104 11:34;V;;;;;;
B;001;2962152;46;20050104 11:34;;;22;MACULATA ACCS;ROTHBURY;2320;689.8;M;20041108;20041214;355000;R;V;VACANT LAND;;RT;;0;AB172566;
C;001;2962152;46;20050104 11:34;85/270293;
D;001;2962152;46;20050104 11:34;P;;;;;;
D;001;2962152;46;20050104 11:34;V;;;;;;
B;001;2962153;47;20050104 11:34;;;20;MACULATA ACCS;ROTHBURY;2320;807.5;M;20041108;20041214;335000;R;V;VACANT LAND;;RT;;0;AB172575;
C;001;2962153;47;20050104 11:34;86/270293;
D;001;2962153;47;20050104 11:34;P;;;;;;
D;001;2962153;47;20050104 11:34;V;;;;;;
B;001;2962157;48;20050104 11:34;;;12;MACULATA ACCS;ROTHBURY;2320;708.6;M;20041102;20041207;260000;R;V;VACANT LAND;;RT;;0;AB157276;
C;001;2962157;48;20050104 11:34;90/270293;
D;001;2962157;48;20050104 11:34;P;;;;;;
D;001;2962157;48;20050104 11:34;P;;;;;;
D;001;2962157;48;20050104 11:34;V;;;;;;
B;001;2985796;49;20050104 11:34;;;3;WILLIAM ST;PAXTON;2325;1011.7;M;20040927;20041126;125000;A;V;VACANT LAND;;FF;;0;AB177612;
C;001;2985796;49;20050104 11:34;46/11825;
D;001;2985796;49;20050104 11:34;P;;;;;;
D;001;2985796;49;20050104 11:34;P;;;;;;
D;001;2985796;49;20050104 11:34;V;;;;;;
B;001;3061491;50;20050104 11:34;;;26;CHILD ST;MULBRING;2323;4047;M;20041026;20041207;260000;R;V;VACANT LAND;;RH;;0;AB172190;
C;001;3061491;50;20050104 11:34;4/1063641;
D;001;3061491;50;20050104 11:34;P;;;;;;
D;001;3061491;50;20050104 11:34;P;;;;;;
D;001;3061491;50;20050104 11:34;V;;;;;;
D;001;3061491;50;20050104 11:34;V;;;;;;
B;001;3082683;51;20050104 11:34;;;29;GOVERNMENT RD;CESSNOCK;2325;1.48;H;20041108;20041208;400000;R;R;RESIDENCE;;RK;;0;AB156696;
C;001;3082683;51;20050104 11:34;1/1067096;
D;001;3082683;51;20050104 11:34;P;;;;;;
D;001;3082683;51;20050104 11:34;V;;;;;;
B;001;3099390;52;20050104 11:34;;;7;POPLAR LEVEL TCE;EAST BRANXTON;2335;988.6;M;20041109;20041214;174950;A;R;RESIDENCE;;FA;;0;AB172752;
C;001;3099390;52;20050104 11:34;19/1068504;
D;001;3099390;52;20050104 11:34;P;;;;;;
D;001;3099390;52;20050104 11:34;V;;;;;;
B;001;3128007;53;20050104 11:34;;;10;TRAMINER GR;CESSNOCK;2325;891;M;20040417;20041105;157500;A;V;VACANT LAND;;GS;;0;AB156402;
C;001;3128007;53;20050104 11:34;608/1067861;
D;001;3128007;53;20050104 11:34;P;;;;;;
D;001;3128007;53;20050104 11:34;P;;;;;;
D;001;3128007;53;20050104 11:34;V;;;;;;
B;001;3128012;54;20050104 11:34;;;43;O'SHEA CCT;CESSNOCK;2325;1288;H;20040824;20041103;165000;A;V;VACANT LAND;;GS;;0;AB85998;
C;001;3128012;54;20050104 11:34;613/1067861;
D;001;3128012;54;20050104 11:34;P;;;;;;
D;001;3128012;54;20050104 11:34;P;;;;;;
D;001;3128012;54;20050104 11:34;V;;;;;;
B;001;3135230;55;20050104 11:34;;;;WOLLOMBI RD;PELTON;2325;20.28;H;20040803;20040924;497500;R;R;RESIDENCE;;RL;;0;AA989116;
C;001;3135230;55;20050104 11:34;6, 7/1063410 Occupation Permit 14357;
D;001;3135230;55;20050104 11:34;P;;;;;;
D;001;3135230;55;20050104 11:34;P;;;;;;
D;001;3135230;55;20050104 11:34;V;;;;;;
B;001;3142358;56;20050104 11:34;;;;FERNANCES CROSSING RD;LAGUNA;2325;59.227;H;20040717;20041105;390000;;3;;;;;0;AB144562;
C;001;3142358;56;20050104 11:34;9/727269 59/755210;
D;001;3142358;56;20050104 11:34;P;;;;;;
D;001;3142358;56;20050104 11:34;P;;;;;;
D;001;3142358;56;20050104 11:34;V;;;;;;
B;001;3142360;57;20050104 11:34;;;;WILLS HILL RD;LOVEDALE;2325;41.09;H;20040318;20041202;792000;;3;FARM SHEDS;;;;0;AB145537;
C;001;3142360;57;20050104 11:34;5/1048155;
D;001;3142360;57;20050104 11:34;P;;;;;;
D;001;3142360;57;20050104 11:34;V;;;;;;
B;001;3144338;58;20050104 11:34;;;;LOVEDALE RD;ALLANDALE;2320;72.802;H;20030326;20030529;385000;;V;VACANT LAND;;;;0;9687686;
C;001;3144338;58;20050104 11:34;249, 263, 264/755211 2553/827110 3, 4, 5, 6/1036942;
D;001;3144338;58;20050104 11:34;P;;;;;;
D;001;3144338;58;20050104 11:34;V;;;;;;
Z;288;58;59;169;
