A;103;20050104 11:44;MASMITH;
B;103;1128380;1;20050104 11:44;;;24;ATHOL ST;WOONONA;2517;556.4;M;20041123;20041215;400000;A;R;RESIDENCE;;FR;;0;AB162307;
C;103;1128380;1;20050104 11:44;41/232072;
D;103;1128380;1;20050104 11:44;P;;;;;;
D;103;1128380;1;20050104 11:44;V;;;;;;
D;103;1128380;1;20050104 11:44;V;;;;;;
B;103;1130200;2;20050104 11:44;;;24;BEACH DR;WOONONA;2517;559.8;M;20041015;20041119;1100000;A;R;RESIDENCE;;FM;;0;AB175232;
C;103;1130200;2;20050104 11:44;2/583525;
D;103;1130200;2;20050104 11:44;P;;;;;;
D;103;1130200;2;20050104 11:44;V;;;;;;
D;103;1130200;2;20050104 11:44;V;;;;;;
B;103;1133823;3;20050104 11:44;;6;56;BROADRIDGE ST;WOMBARRA;2515;;;20041001;20041112;350000;;R;RESIDENCE;6;;;0;AB153501;
C;103;1133823;3;20050104 11:44;6/SP5785;
D;103;1133823;3;20050104 11:44;P;;;;;;
D;103;1133823;3;20050104 11:44;V;;;;;;
D;103;1133823;3;20050104 11:44;V;;;;;;
B;103;1133823;4;20050104 11:44;;6;56;BROADRIDGE ST;WOMBARRA;2515;;;20041001;20041112;350000;;R;RESIDENCE;11;;;0;AB153501;
C;103;1133823;4;20050104 11:44;11/SP5785;
D;103;1133823;4;20050104 11:44;P;;;;;;
D;103;1133823;4;20050104 11:44;V;;;;;;
D;103;1133823;4;20050104 11:44;V;;;;;;
B;103;1134628;5;20050104 11:44;;;12;BUKARI ST;WEST WOLLONGONG;2500;720.8;M;20041006;20041203;335000;A;R;RESIDENCE;;HB;;0;AB153475;
C;103;1134628;5;20050104 11:44;171/25391;
D;103;1134628;5;20050104 11:44;P;;;;;;
D;103;1134628;5;20050104 11:44;V;;;;;;
D;103;1134628;5;20050104 11:44;V;;;;;;
B;103;1136006;6;20050104 11:44;;;26;CAMBRIDGE RD;DAPTO;2530;575.4;M;20041105;20041203;210000;A;R;RESIDENCE;;BS;;0;AB161694;
C;103;1136006;6;20050104 11:44;22/30353;
D;103;1136006;6;20050104 11:44;P;;;;;;
D;103;1136006;6;20050104 11:44;V;;;;;;
B;103;1138126;7;20050104 11:44;;;22;CHAPMAN ST;FAIRY MEADOW;2519;663.9;M;20041025;20041206;365000;I;R;RESIDENCE;;TR;;0;AB159145;
C;103;1138126;7;20050104 11:44;43/18230;
D;103;1138126;7;20050104 11:44;P;;;;;;
D;103;1138126;7;20050104 11:44;P;;;;;;
D;103;1138126;7;20050104 11:44;V;;;;;;
B;103;1138763;8;20050104 11:44;;4;107;CHURCH ST;WOLLONGONG;2500;;;20040914;20041026;265000;;R;RESIDENCE;4;;;0;AB100141;
C;103;1138763;8;20050104 11:44;4/SP13274;
D;103;1138763;8;20050104 11:44;P;;;;;;
D;103;1138763;8;20050104 11:44;P;;;;;;
D;103;1138763;8;20050104 11:44;V;;;;;;
D;103;1138763;8;20050104 11:44;V;;;;;;
B;103;1139502;9;20050104 11:44;;;82;COACHWOOD DR;UNANDERRA;2526;742.9;M;20041102;20041210;517500;A;R;RESIDENCE;;BB;;0;AB161420;
C;103;1139502;9;20050104 11:44;324/787704;
D;103;1139502;9;20050104 11:44;P;;;;;;
D;103;1139502;9;20050104 11:44;P;;;;;;
D;103;1139502;9;20050104 11:44;V;;;;;;
D;103;1139502;9;20050104 11:44;V;;;;;;
B;103;1140081;10;20050104 11:44;;;79;COLLINS ST;CORRIMAL;2518;670.3;M;20041029;20041210;360000;A;R;RESIDENCE;;AC;;0;AB179347;
C;103;1140081;10;20050104 11:44;B/379128;
D;103;1140081;10;20050104 11:44;P;;;;;;
D;103;1140081;10;20050104 11:44;P;;;;;;
D;103;1140081;10;20050104 11:44;V;;;;;;
B;103;1141039;11;20050104 11:44;;;13;CORONET PL;DAPTO;2530;576.2;M;20041122;20041210;420000;A;R;RESIDENCE;;BS;;0;AB173059;
C;103;1141039;11;20050104 11:44;99/703747;
D;103;1141039;11;20050104 11:44;P;;;;;;
D;103;1141039;11;20050104 11:44;V;;;;;;
D;103;1141039;11;20050104 11:44;V;;;;;;
B;103;1141656;12;20050104 11:44;;56;22;CORRIMAL ST;WOLLONGONG;2500;;;20041116;20041202;385000;;R;RESIDENCE;56;;;0;AB153756;
C;103;1141656;12;20050104 11:44;56/SP21400;
D;103;1141656;12;20050104 11:44;P;;;;;;
D;103;1141656;12;20050104 11:44;P;;;;;;
D;103;1141656;12;20050104 11:44;V;;;;;;
D;103;1141656;12;20050104 11:44;V;;;;;;
B;103;1141656;13;20050104 11:44;;93;22;CORRIMAL ST;WOLLONGONG;2500;;;20041201;20041213;12500;;3;CARSPACE;93;;;0;AB160559;
C;103;1141656;13;20050104 11:44;93/SP21400;
D;103;1141656;13;20050104 11:44;P;;;;;;
D;103;1141656;13;20050104 11:44;P;;;;;;
D;103;1141656;13;20050104 11:44;V;;;;;;
D;103;1141656;13;20050104 11:44;V;;;;;;
B;103;1142211;14;20050104 11:44;;;296;COWPER ST;WARRAWONG;2502;556.4;M;20041026;20041026;150000;A;R;RESIDENCE;;WR;;0;AB170109;
C;103;1142211;14;20050104 11:44;B/400035;
