A;223;20040401 15:36;PDANN;
B;223;2474288;1;20040401 15:36;;;5;AJUGA CT;VOYAGER POINT;2171;637.9;M;20040124;20040305;650000;A;R;RESIDENCE;;MH;;0;AA511771;
C;223;2474288;1;20040401 15:36;442//1004997;
D;223;2474288;1;20040401 15:36;P;;;;;;
D;223;2474288;1;20040401 15:36;P;;;;;;
D;223;2474288;1;20040401 15:36;V;;;;;;
D;223;2474288;1;20040401 15:36;V;;;;;;
B;223;2474472;2;20040401 15:36;;;47;ALDERSON AVE;LIVERPOOL;2170;588.1;M;20040109;20040318;375000;A;R;RESIDENCE;;AD;;0;AA509787;
C;223;2474472;2;20040401 15:36;3//227041;
D;223;2474472;2;20040401 15:36;P;;;;;;
D;223;2474472;2;20040401 15:36;V;;;;;;
D;223;2474472;2;20040401 15:36;V;;;;;;
B;223;2475257;3;20040401 15:36;;;9;APPLETON AVE;LURNEA;2170;657.6;M;20040120;20040224;355000;A;R;RESIDENCE;;LC;;0;AA471767;
C;223;2475257;3;20040401 15:36;261//213510;
D;223;2475257;3;20040401 15:36;P;;;;;;
D;223;2475257;3;20040401 15:36;P;;;;;;
D;223;2475257;3;20040401 15:36;V;;;;;;
B;223;2475301;4;20040401 15:36;;;3;ARALUEN AVE;MOOREBANK;2170;746.1;M;20031224;20040316;435000;A;R;RESIDENCE;;LS;;0;AA522212;
C;223;2475301;4;20040401 15:36;645//242698;
D;223;2475301;4;20040401 15:36;P;;;;;;
D;223;2475301;4;20040401 15:36;P;;;;;;
D;223;2475301;4;20040401 15:36;V;;;;;;
B;223;2475374;5;20040401 15:36;;9;11;ARMATA CT;WATTLE GROVE;2173;;;20040213;20040319;360000;;3;UNIT;9;;;0;AA511198;
C;223;2475374;5;20040401 15:36;9//SP 62253;
D;223;2475374;5;20040401 15:36;P;;;;;;
D;223;2475374;5;20040401 15:36;V;;;;;;
B;223;2476538;6;20040401 15:36;;;145;BADGERYS CREEK RD;BRINGELLY;2171;2.023;H;20030929;20040114;1080000;R;R;RESIDENCE;;RD;;0;AA385127;
C;223;2476538;6;20040401 15:36;6//243457;
D;223;2476538;6;20040401 15:36;P;;;;;;
D;223;2476538;6;20040401 15:36;P;;;;;;
D;223;2476538;6;20040401 15:36;P;;;;;;
D;223;2476538;6;20040401 15:36;P;;;;;;
D;223;2476538;6;20040401 15:36;P;;;;;;
D;223;2476538;6;20040401 15:36;P;;;;;;
D;223;2476538;6;20040401 15:36;P;;;;;;
D;223;2476538;6;20040401 15:36;V;;;;;;
D;223;2476538;6;20040401 15:36;V;;;;;;
B;223;2476568;7;20040401 15:36;;;19;BAILEYANA CT;WATTLE GROVE;2173;855.6;M;20040115;20040312;562000;A;R;RESIDENCE;;ME;;0;AA499082;
C;223;2476568;7;20040401 15:36;2013//811631;
D;223;2476568;7;20040401 15:36;P;;;;;;
D;223;2476568;7;20040401 15:36;P;;;;;;
D;223;2476568;7;20040401 15:36;V;;;;;;
B;223;2477788;8;20040401 15:36;;7;8;BEALE ST;LIVERPOOL;2170;;;20040120;20040312;210000;;R;RESIDENCE;7;;;0;AA497889;
C;223;2477788;8;20040401 15:36;7//SP 20967;
D;223;2477788;8;20040401 15:36;P;;;;;;
D;223;2477788;8;20040401 15:36;V;;;;;;
B;223;2478772;9;20040401 15:36;;;3;BIRGITTE CRES;CECIL HILLS;2171;608.5;M;20031126;20040130;475000;A;R;RESIDENCE;;MM;;0;AA485757;
C;223;2478772;9;20040401 15:36;2083//835741;
D;223;2478772;9;20040401 15:36;P;;;;;;
D;223;2478772;9;20040401 15:36;P;;;;;;
D;223;2478772;9;20040401 15:36;V;;;;;;
D;223;2478772;9;20040401 15:36;V;;;;;;
B;223;2478948;10;20040401 15:36;;;20;BLAXLAND AVE;LUDDENHAM;2745;839;M;20040201;20040315;391000;A;R;RESIDENCE;;LV;;0;AA516573;
C;223;2478948;10;20040401 15:36;15//245819;
D;223;2478948;10;20040401 15:36;P;;;;;;
D;223;2478948;10;20040401 15:36;V;;;;;;
D;223;2478948;10;20040401 15:36;V;;;;;;
B;223;2479305;11;20040401 15:36;;;864;BOLTONS ST;HORNINGSEA PARK;2171;474;M;20040204;20040317;423000;A;R;RESIDENCE;;MZ;;0;AA513767;
C;223;2479305;11;20040401 15:36;864//1005981;
D;223;2479305;11;20040401 15:36;P;;;;;;
D;223;2479305;11;20040401 15:36;P;;;;;;
D;223;2479305;11;20040401 15:36;V;;;;;;
D;223;2479305;11;20040401 15:36;V;;;;;;
B;223;2479716;12;20040401 15:36;;;36;BOWER-BIRD ST;HINCHINBROOK;2168;460;M;20040207;20040309;390000;A;R;RESIDENCE;;AC;;0;AA491401;
C;223;2479716;12;20040401 15:36;131//838467;
D;223;2479716;12;20040401 15:36;P;;;;;;
D;223;2479716;12;20040401 15:36;P;;;;;;
D;223;2479716;12;20040401 15:36;V;;;;;;
B;223;2479759;13;20040401 15:36;;;33;BOX RD;CASULA;2170;706.4;M;20040114;20040220;530000;A;R;RESIDENCE;;AA;;0;AA506922;
C;223;2479759;13;20040401 15:36;1138//774961;
D;223;2479759;13;20040401 15:36;P;;;;;;
D;223;2479759;13;20040401 15:36;P;;;;;;
D;223;2479759;13;20040401 15:36;P;;;;;;
D;223;2479759;13;20040401 15:36;P;;;;;;
D;223;2479759;13;20040401 15:36;V;;;;;;
D;223;2479759;13;20040401 15:36;V;;;;;;
B;223;2480585;14;20040401 15:36;;;1230;BRINGELLY RD;BRINGELLY;2171;2;H;20040113;20040309;1220000;R;R;RESIDENCE;;RD;;0;AA492932;
C;223;2480585;14;20040401 15:36;10//712840;
D;223;2480585;14;20040401 15:36;P;;;;;;
D;223;2480585;14;20040401 15:36;P;;;;;;
D;223;2480585;14;20040401 15:36;P;;;;;;
D;223;2480585;14;20040401 15:36;V;;;;;;
B;223;2480691;15;20040401 15:36;;;10;BROWNE PDE;WARWICK FARM;2170;660;M;20031115;20031222;325000;A;V;VACANT LAND;;MD;;0;AA407101;
C;223;2480691;15;20040401 15:36;;
D;223;2480691;15;20040401 15:36;P;;;;;;
D;223;2480691;15;20040401 15:36;P;;;;;;
D;223;2480691;15;20040401 15:36;P;;;;;;
D;223;2480691;15;20040401 15:36;P;;;;;;
D;223;2480691;15;20040401 15:36;P;;;;;;
