A;187;20050104 11:48;MASMITH;
D;187;1850600;9;20050104 11:48;V;;;;;;
D;187;1850600;9;20050104 11:48;V;;;;;;
B;187;1850750;10;20050104 11:48;;;5;KILCOY ST;GUNNEDAH;2380;796.7;M;20041103;20041203;115000;A;R;RESIDENCE;;AA;;0;AB161099;
C;187;1850750;10;20050104 11:48;1/505728;
D;187;1850750;10;20050104 11:48;P;;;;;;
D;187;1850750;10;20050104 11:48;V;;;;;;
B;187;1850757;11;20050104 11:48;;;32;KING ST;GUNNEDAH;2380;682.9;M;20041130;20041214;90000;A;R;RESIDENCE;;AA;;0;AB166529;
C;187;1850757;11;20050104 11:48;134/236719;
D;187;1850757;11;20050104 11:48;P;;;;;;
D;187;1850757;11;20050104 11:48;V;;;;;;
B;187;1851547;12;20050104 11:48;;;13;PRITCHARD ST;GUNNEDAH;2380;765.1;M;20041126;20041210;155500;A;R;RESIDENCE;;AS;;0;AB159625;
C;187;1851547;12;20050104 11:48;161/245526;
D;187;1851547;12;20050104 11:48;P;;;;;;
D;187;1851547;12;20050104 11:48;P;;;;;;
D;187;1851547;12;20050104 11:48;V;;;;;;
D;187;1851547;12;20050104 11:48;V;;;;;;
D;187;1851547;12;20050104 11:48;V;;;;;;
D;187;1851547;12;20050104 11:48;V;;;;;;
D;187;1851547;12;20050104 11:48;V;;;;;;
D;187;1851547;12;20050104 11:48;V;;;;;;
D;187;1851547;12;20050104 11:48;V;;;;;;
D;187;1851547;12;20050104 11:48;V;;;;;;
B;187;1851816;13;20050104 11:48;;;33;SOUTH ST;GUNNEDAH;2380;743.6;M;20041130;20041210;130000;A;R;RESIDENCE;;AS;;0;AB179569;
C;187;1851816;13;20050104 11:48;15/21824;
D;187;1851816;13;20050104 11:48;P;;;;;;
D;187;1851816;13;20050104 11:48;P;;;;;;
D;187;1851816;13;20050104 11:48;V;;;;;;
D;187;1851816;13;20050104 11:48;V;;;;;;
D;187;1851816;13;20050104 11:48;V;;;;;;
B;187;1852066;14;20050104 11:48;;;75;VIEW ST;GUNNEDAH;2380;873.5;M;20041001;20041112;105000;A;R;RESIDENCE;;AA;AC;0;AB155616;
C;187;1852066;14;20050104 11:48;E/36772;
D;187;1852066;14;20050104 11:48;P;;;;;;
D;187;1852066;14;20050104 11:48;V;;;;;;
B;187;1852183;15;20050104 11:48;;;160;WANDOBAH RD;GUNNEDAH;2380;916.6;M;20041122;20041209;153000;A;R;RESIDENCE;;AR;;0;AB162660;
C;187;1852183;15;20050104 11:48;4/807919;
D;187;1852183;15;20050104 11:48;P;;;;;;
D;187;1852183;15;20050104 11:48;V;;;;;;
B;187;1852843;16;20050104 11:48;;;;PH BURBURGATE;GUNNEDAH;2380;32.76;H;20041014;20041129;150000;R;3;FARM;;FC;;0;AB160808;
C;187;1852843;16;20050104 11:48;2/791972 . WB 152246;
D;187;1852843;16;20050104 11:48;P;;;;;;
D;187;1852843;16;20050104 11:48;P;;;;;;
D;187;1852843;16;20050104 11:48;V;;;;;;
B;187;1853465;17;20050104 11:48;DUYFKEN;;;WANDOBAH RD;GUNNEDAH;2380;41.62;H;20041019;20041126;123000;R;3;FARM;;FC;;0;AB165343;
C;187;1853465;17;20050104 11:48;31/811348;
D;187;1853465;17;20050104 11:48;P;;;;;;
D;187;1853465;17;20050104 11:48;P;;;;;;
D;187;1853465;17;20050104 11:48;V;;;;;;
B;187;2852718;18;20050104 11:48;;;14;LITTLE CONADILLY ST;GUNNEDAH;2380;2023;M;20041130;20041216;90000;B;R;RESIDENCE;;BH;;0;AB177694;
C;187;2852718;18;20050104 11:48;A, B/386007;
D;187;2852718;18;20050104 11:48;P;;;;;;
D;187;2852718;18;20050104 11:48;P;;;;;;
D;187;2852718;18;20050104 11:48;V;;;;;;
D;187;2852718;18;20050104 11:48;V;;;;;;
B;187;3126116;19;20050104 11:48;;;;STOCK RD;GUNNEDAH;2380;2871;M;20041122;20041210;610000;R;V;VACANT LAND;;FA;;0;AB157656;
C;187;3126116;19;20050104 11:48;4/1074158;
D;187;3126116;19;20050104 11:48;P;;;;;;
D;187;3126116;19;20050104 11:48;P;;;;;;
D;187;3126116;19;20050104 11:48;V;;;;;;
B;187;3131551;20;20050104 11:48;;;;BUSHS LANE;GUNNEDAH;2380;1.592;H;20040726;20041122;33300;R;V;VACANT LAND;;FA;RV;0;AB122046;
C;187;3131551;20;20050104 11:48;21/1075230;
D;187;3131551;20;20050104 11:48;P;;;;;;
D;187;3131551;20;20050104 11:48;P;;;;;;
D;187;3131551;20;20050104 11:48;V;;;;;;
B;187;3131552;21;20050104 11:48;;;;BUSHS LANE;GUNNEDAH;2380;2;H;20040726;20041122;33300;R;V;VACANT LAND;;FA;RV;0;AB122046;
C;187;3131552;21;20050104 11:48;22/1075230;
D;187;3131552;21;20050104 11:48;P;;;;;;
D;187;3131552;21;20050104 11:48;P;;;;;;
D;187;3131552;21;20050104 11:48;V;;;;;;
Z;113;21;21;69;
