A;050;20040601 11:47;PDANN;
B;050;484700;1;20040601 11:47;;1;199;ALEXANDRA ST;ALBURY;2640;;;20011129;20011220;45000;;V;VACANT LAND;1;;XA;0;8253771;
C;050;484700;1;20040601 11:47;1//SP 34974;
D;050;484700;1;20040601 11:47;P;;;;;;
D;050;484700;1;20040601 11:47;V;;;;;;
B;050;484760;2;20040601 11:47;;142;128;ALEXANDRA ST;ALBURY;2640;860.5;M;20040225;20040331;290000;A;R;RESIDENCE;;AG;;0;AA667509;
C;050;484760;2;20040601 11:47;13//252413;
D;050;484760;2;20040601 11:47;P;;;;;;
D;050;484760;2;20040601 11:47;P;;;;;;
D;050;484760;2;20040601 11:47;V;;;;;;
D;050;484760;2;20040601 11:47;V;;;;;;
B;050;484830;3;20040601 11:47;;3;377;ALLAWAH ST;NORTH ALBURY;2640;;;20040408;20040510;110000;;R;RESIDENCE;3;;;0;AA655763;
C;050;484830;3;20040601 11:47;3//SP 31443;
D;050;484830;3;20040601 11:47;P;;;;;;
D;050;484830;3;20040601 11:47;P;;;;;;
D;050;484830;3;20040601 11:47;V;;;;;;
D;050;484830;3;20040601 11:47;V;;;;;;
B;050;484945;4;20040601 11:47;;1;5;AMALFI DR;LAVINGTON;2641;;;20011026;20011126;62500;;R;RESIDENCE;1;;XA;0;8255209;
C;050;484945;4;20040601 11:47;1//SP 40536;
D;050;484945;4;20040601 11:47;P;;;;;;
D;050;484945;4;20040601 11:47;P;;;;;;
D;050;484945;4;20040601 11:47;V;;;;;;
B;050;485033;5;20040601 11:47;;;16;ANNETTE CRES;THURGOONA;2640;2005;M;20040206;20040429;45408;I;V;VACANT LAND;;DB;;0;AA643882;
C;050;485033;5;20040601 11:47;822//815599;
D;050;485033;5;20040601 11:47;P;;;;;;
D;050;485033;5;20040601 11:47;V;;;;;;
B;050;485033;6;20040601 11:47;;;16;ANNETTE CRES;THURGOONA;2640;2005;M;20040405;20040429;77000;I;V;VACANT LAND;;DB;;0;AA643883;
C;050;485033;6;20040601 11:47;822//815599;
D;050;485033;6;20040601 11:47;P;;;;;;
D;050;485033;6;20040601 11:47;P;;;;;;
D;050;485033;6;20040601 11:47;V;;;;;;
B;050;485195;7;20040601 11:47;;;294;BALSTON ST;LAVINGTON;2641;676.6;M;20011101;20011116;75000;A;R;RESIDENCE;;AU;AC;0;8236393;
C;050;485195;7;20040601 11:47;63//240987;
D;050;485195;7;20040601 11:47;P;;;;;;
D;050;485195;7;20040601 11:47;P;;;;;;
D;050;485195;7;20040601 11:47;V;;;;;;
B;050;485225;8;20040601 11:47;;;6;BANDALONG RD;LAVINGTON;2641;1275;M;20040423;20040514;300000;A;R;RESIDENCE;;AL;;0;AA671609;
C;050;485225;8;20040601 11:47;257//252926;
D;050;485225;8;20040601 11:47;P;;;;;;
D;050;485225;8;20040601 11:47;P;;;;;;
D;050;485225;8;20040601 11:47;V;;;;;;
D;050;485225;8;20040601 11:47;V;;;;;;
B;050;485321;9;20040601 11:47;;;13;BARANBALE WAY;LAVINGTON;2641;777.5;M;20040428;20040519;65000;A;R;RESIDENCE;;AL;;0;AA661026;
C;050;485321;9;20040601 11:47;34//252392;
D;050;485321;9;20040601 11:47;P;;;;;;
D;050;485321;9;20040601 11:47;P;;;;;;
D;050;485321;9;20040601 11:47;V;;;;;;
D;050;485321;9;20040601 11:47;V;;;;;;
B;050;485549;10;20040601 11:47;CORRYS WOOD;;;BELAH CT;THURGOONA;2640;650;M;20030131;20040131;33000;A;V;VACANT LAND;;AQ;;0;AA637237;
C;050;485549;10;20040601 11:47;398//811533;
D;050;485549;10;20040601 11:47;P;;;;;;
D;050;485549;10;20040601 11:47;V;;;;;;
B;050;485549;11;20040601 11:47;CORRYS WOOD;;;BELAH CT;THURGOONA;2640;650;M;20040105;20040430;70000;A;V;VACANT LAND;;AQ;;0;AA637238;
C;050;485549;11;20040601 11:47;398//811533;
D;050;485549;11;20040601 11:47;P;;;;;;
D;050;485549;11;20040601 11:47;V;;;;;;
B;050;485550;12;20040601 11:47;CORRYSWOOD;;;BELAH CT;THURGOONA;2640;697.4;M;20030131;20040131;34000;A;V;VACANT LAND;;AQ;;0;AA637205;
C;050;485550;12;20040601 11:47;399//811533;
D;050;485550;12;20040601 11:47;P;;;;;;
D;050;485550;12;20040601 11:47;V;;;;;;
B;050;485550;13;20040601 11:47;CORRYSWOOD;;;BELAH CT;THURGOONA;2640;697.4;M;20040105;20040430;70000;A;V;VACANT LAND;;AQ;;0;AA637206;
C;050;485550;13;20040601 11:47;399//811533;
D;050;485550;13;20040601 11:47;P;;;;;;
D;050;485550;13;20040601 11:47;V;;;;;;
B;050;485553;14;20040601 11:47;;;;BELAH CT CORRYS WOOD ESTATE;THURGOONA;2640;696.1;M;20030603;20040430;34000;A;V;VACANT LAND;;AQ;;0;AA637412;
C;050;485553;14;20040601 11:47;402//811533;
D;050;485553;14;20040601 11:47;P;;;;;;
D;050;485553;14;20040601 11:47;V;;;;;;
B;050;485553;15;20040601 11:47;;;;BELAH CT CORRYS WOOD ESTATE;THURGOONA;2640;696.1;M;20040105;20040430;70000;A;V;VACANT LAND;;AQ;;0;AA637413;
C;050;485553;15;20040601 11:47;402//811533;
D;050;485553;15;20040601 11:47;P;;;;;;
D;050;485553;15;20040601 11:47;V;;;;;;
B;050;485588;16;20040601 11:47;;;441;BELL ST;LAVINGTON;2641;878.9;M;20040331;20040429;142250;A;R;RESIDENCE;;AL;;0;AA658776;
C;050;485588;16;20040601 11:47;35//23289;
D;050;485588;16;20040601 11:47;P;;;;;;
D;050;485588;16;20040601 11:47;V;;;;;;
B;050;485592;17;20040601 11:47;;;423;BELLEVUE ST;ALBURY;2640;1072;M;20040306;20040416;436000;A;R;RESIDENCE;;AH;;0;AA641964;
C;050;485592;17;20040601 11:47;6/C/32671;
D;050;485592;17;20040601 11:47;P;;;;;;
D;050;485592;17;20040601 11:47;P;;;;;;
D;050;485592;17;20040601 11:47;V;;;;;;
B;050;485865;18;20040601 11:47;;;162;BILBA ST;ALBURY;2640;803;M;20040308;20040416;207000;A;R;RESIDENCE;;AY;;0;AA643791;
C;050;485865;18;20040601 11:47;23//240206;
D;050;485865;18;20040601 11:47;P;;;;;;
D;050;485865;18;20040601 11:47;V;;;;;;
D;050;485865;18;20040601 11:47;V;;;;;;
B;050;486248;19;20040601 11:47;;;816;BOWDREN PL;ALBURY;2640;752.5;M;20011003;20011109;170000;A;R;RESIDENCE;;AK;AC;0;8240313;
C;050;486248;19;20040601 11:47;18//245583;
D;050;486248;19;20040601 11:47;P;;;;;;
D;050;486248;19;20040601 11:47;V;;;;;;
D;050;486248;19;20040601 11:47;V;;;;;;
B;050;486264;20;20040601 11:47;;;466;BOWNDS ST;LAVINGTON;2641;1138;M;20040319;20040505;128000;A;R;RESIDENCE;;AL;;0;AA641079;
C;050;486264;20;20040601 11:47;8//23672;
D;050;486264;20;20040601 11:47;P;;;;;;
D;050;486264;20;20040601 11:47;V;;;;;;
