A;226;20050104 11:52;MASMITH;
B;226;2599007;12;20050104 11:52;;;4;NOONAMENA RD;TAHMOOR;2573;3372;M;20040920;20041119;490000;R;R;RESIDENCE;;RQ;;0;AB169631;
C;226;2599007;12;20050104 11:52;2/775492;
D;226;2599007;12;20050104 11:52;P;;;;;;
D;226;2599007;12;20050104 11:52;P;;;;;;
D;226;2599007;12;20050104 11:52;V;;;;;;
D;226;2599007;12;20050104 11:52;V;;;;;;
B;226;2599034;13;20050104 11:52;;;6;NOONGAH ST;BARGO;2574;;;20041102;20041207;325000;A;R;RESIDENCE;;AD;;0;AB166706;
C;226;2599034;13;20050104 11:52;20/13127;
D;226;2599034;13;20050104 11:52;P;;;;;;
D;226;2599034;13;20050104 11:52;P;;;;;;
D;226;2599034;13;20050104 11:52;V;;;;;;
B;226;2599170;14;20050104 11:52;;;40;OAKS RD;THIRLMERE;2572;3.449;H;20041117;20041206;695000;R;R;RESIDENCE;;RM;;0;AB176761;
C;226;2599170;14;20050104 11:52;273/751270;
D;226;2599170;14;20050104 11:52;P;;;;;;
D;226;2599170;14;20050104 11:52;P;;;;;;
D;226;2599170;14;20050104 11:52;V;;;;;;
B;226;2599283;15;20050104 11:52;;;12;ORANGE ST;BUXTON;2571;1045;M;20041026;20041210;240000;A;R;RESIDENCE;;AE;;0;AB172467;
C;226;2599283;15;20050104 11:52;3/634020;
D;226;2599283;15;20050104 11:52;P;;;;;;
D;226;2599283;15;20050104 11:52;V;;;;;;
D;226;2599283;15;20050104 11:52;V;;;;;;
B;226;2600219;16;20050104 11:52;;;103;REMEMBRANCE DR;TAHMOOR;2573;1069;M;20040929;20040929;330000;A;R;RESIDENCE;;AR;;0;AB159859;
C;226;2600219;16;20050104 11:52;350/9278;
D;226;2600219;16;20050104 11:52;P;;;;;;
D;226;2600219;16;20050104 11:52;P;;;;;;
D;226;2600219;16;20050104 11:52;V;;;;;;
B;226;2600640;17;20050104 11:52;;;23;RIDGEHAVEN RD;SILVERDALE;2752;4506;M;20041129;20041213;680000;R;R;RESIDENCE;;RW;;0;AB179433;
C;226;2600640;17;20050104 11:52;13/776000;
D;226;2600640;17;20050104 11:52;P;;;;;;
D;226;2600640;17;20050104 11:52;P;;;;;;
D;226;2600640;17;20050104 11:52;V;;;;;;
B;226;2603080;18;20050104 11:52;;;9;TYSON RD;WILTON;2571;977.5;M;20041025;20041203;468500;A;R;RESIDENCE;;AW;;0;AB151607;
C;226;2603080;18;20050104 11:52;213/834686;
D;226;2603080;18;20050104 11:52;P;;;;;;
D;226;2603080;18;20050104 11:52;P;;;;;;
D;226;2603080;18;20050104 11:52;V;;;;;;
D;226;2603080;18;20050104 11:52;V;;;;;;
B;226;2603115;19;20050104 11:52;;;12;VANDERVILLE ST;THE OAKS;2570;975.5;M;20041014;20041125;121667;A;R;RESIDENCE;;AS;;33;AB153648;
C;226;2603115;19;20050104 11:52;21/249172;
D;226;2603115;19;20050104 11:52;P;;;;;;
D;226;2603115;19;20050104 11:52;P;;;;;;
D;226;2603115;19;20050104 11:52;P;;;;;;
D;226;2603115;19;20050104 11:52;V;;;;;;
D;226;2603115;19;20050104 11:52;V;;;;;;
D;226;2603115;19;20050104 11:52;V;;;;;;
D;226;2603115;19;20050104 11:52;V;;;;;;
D;226;2603115;19;20050104 11:52;V;;;;;;
D;226;2603115;19;20050104 11:52;V;;;;;;
B;226;2604192;20;20050104 11:52;;6;5;WINPARA CL;TAHMOOR;2573;;;20041102;20041203;242500;;R;RESIDENCE;6;;;0;AB170388;
C;226;2604192;20;20050104 11:52;6/SP39840;
D;226;2604192;20;20050104 11:52;P;;;;;;
D;226;2604192;20;20050104 11:52;P;;;;;;
D;226;2604192;20;20050104 11:52;V;;;;;;
B;226;2604399;21;20050104 11:52;;;2;YANDERRA RD;YANDERRA;2574;765.1;M;20041108;20041108;160000;A;R;RESIDENCE;;AX;;0;AB156203;
C;226;2604399;21;20050104 11:52;23/13114;
D;226;2604399;21;20050104 11:52;P;;;;;;
D;226;2604399;21;20050104 11:52;V;;;;;;
D;226;2604399;21;20050104 11:52;V;;;;;;
D;226;2604399;21;20050104 11:52;V;;;;;;
B;226;2604453;22;20050104 11:52;;;66;YORK ST;TAHMOOR;2573;1012;M;20040818;20041202;352600;A;R;RESIDENCE;;AR;;0;AB161697;
C;226;2604453;22;20050104 11:52;375/9278;
D;226;2604453;22;20050104 11:52;P;;;;;;
D;226;2604453;22;20050104 11:52;V;;;;;;
D;226;2604453;22;20050104 11:52;V;;;;;;
B;226;2789729;23;20050104 11:52;;;2 B;MASON ST;THIRLMERE;2572;569.6;M;20041111;20041210;348000;A;R;RESIDENCE;;AT;;0;AB170334;
C;226;2789729;23;20050104 11:52;1021/1022919;
D;226;2789729;23;20050104 11:52;P;;;;;;
D;226;2789729;23;20050104 11:52;V;;;;;;
B;226;2846234;24;20050104 11:52;;;1 A;COEVON RD;BUXTON;2571;4001;M;20041103;20041201;450000;P;R;RESIDENCE;;PC;;0;AB167152;
C;226;2846234;24;20050104 11:52;101/1029577;
D;226;2846234;24;20050104 11:52;P;;;;;;
D;226;2846234;24;20050104 11:52;P;;;;;;
D;226;2846234;24;20050104 11:52;V;;;;;;
D;226;2846234;24;20050104 11:52;V;;;;;;
B;226;3038711;25;20050104 11:52;;;4;STONEQUARRY RD;PICTON;2571;4000;M;20041015;20041130;415000;R;V;VACANT LAND;;RT;;0;AB154018;
C;226;3038711;25;20050104 11:52;30/285800;
D;226;3038711;25;20050104 11:52;P;;;;;;
D;226;3038711;25;20050104 11:52;P;;;;;;
D;226;3038711;25;20050104 11:52;V;;;;;;
D;226;3038711;25;20050104 11:52;V;;;;;;
B;226;3065856;26;20050104 11:52;;;27;BRIDGEWATER BVD;CAMDEN PARK;2568;711.6;M;20041021;20041125;680000;A;R;RESIDENCE;;CP;;0;AB152827;
C;226;3065856;26;20050104 11:52;436/1062133;
D;226;3065856;26;20050104 11:52;P;;;;;;
D;226;3065856;26;20050104 11:52;P;;;;;;
D;226;3065856;26;20050104 11:52;V;;;;;;
B;226;3065857;27;20050104 11:52;;;29;BRIDGEWATER BVD;CAMDEN PARK;2568;803.4;M;20041027;20041201;619000;A;R;RESIDENCE;;CP;;0;AB176325;
C;226;3065857;27;20050104 11:52;437/1062133;
D;226;3065857;27;20050104 11:52;P;;;;;;
D;226;3065857;27;20050104 11:52;V;;;;;;
B;226;3065867;28;20050104 11:52;;;19;YOUNG ST;CAMDEN PARK;2568;961.9;M;20041210;20041210;350000;A;3;;;CP;;0;AB161852;
C;226;3065867;28;20050104 11:52;447/1062133;
D;226;3065867;28;20050104 11:52;P;;;;;;
D;226;3065867;28;20050104 11:52;P;;;;;;
D;226;3065867;28;20050104 11:52;V;;;;;;
B;226;2944247;29;20050104 11:52;;86;25;TYLERS RD;BARGO;2574;;;20040202;20041202;230000;;R;RESIDENCE;45;;;0;AB156749;
C;226;2944247;29;20050104 11:52;45/SP73414;
D;226;2944247;29;20050104 11:52;P;;;;;;
D;226;2944247;29;20050104 11:52;P;;;;;;
D;226;2944247;29;20050104 11:52;V;;;;;;
B;226;3135443;30;20050104 11:52;;;79 A;RADNOR RD;BARGO;2574;495.7;M;20040812;20041206;310000;A;R;RESIDENCE;;AD;;0;AB162979;
C;226;3135443;30;20050104 11:52;241/1076074;
D;226;3135443;30;20050104 11:52;P;;;;;;
D;226;3135443;30;20050104 11:52;P;;;;;;
D;226;3135443;30;20050104 11:52;V;;;;;;
B;226;3136289;31;20050104 11:52;;6;15;HENRY ST;PICTON;2571;;;20041218;20041218;250000;;V;VACANT LAND;6;;;0;AB167817;
C;226;3136289;31;20050104 11:52;6/SP73313;
D;226;3136289;31;20050104 11:52;P;;;;;;
D;226;3136289;31;20050104 11:52;V;;;;;;
B;226;3136289;32;20050104 11:52;;7;15;HENRY ST;PICTON;2571;;;20040303;20041203;250000;;R;RESIDENCE;7;;;0;AB167829;
C;226;3136289;32;20050104 11:52;7/SP73313;
D;226;3136289;32;20050104 11:52;P;;;;;;
D;226;3136289;32;20050104 11:52;V;;;;;;
B;226;3136289;33;20050104 11:52;;16;15;HENRY ST;PICTON;2571;;;20030925;20041208;445000;;R;RESIDENCE;16;;;0;AB171152;
C;226;3136289;33;20050104 11:52;16/SP73313;
D;226;3136289;33;20050104 11:52;P;;;;;;
D;226;3136289;33;20050104 11:52;V;;;;;;
B;226;3136289;34;20050104 11:52;;18;15;HENRY ST;PICTON;2571;;;20040512;20041208;645000;;3;FACTORY UNIT;18;;;0;AB175700;
C;226;3136289;34;20050104 11:52;18/SP73313;
D;226;3136289;34;20050104 11:52;P;;;;;;
D;226;3136289;34;20050104 11:52;P;;;;;;
D;226;3136289;34;20050104 11:52;V;;;;;;
B;226;3144427;35;20050104 11:52;;;;BUXTON RD;BUXTON;2571;7891;M;20041012;20041129;340000;;V;VACANT LAND;;;;0;AB149862;
C;226;3144427;35;20050104 11:52;D/180762;
D;226;3144427;35;20050104 11:52;P;;;;;;
D;226;3144427;35;20050104 11:52;P;;;;;;
D;226;3144427;35;20050104 11:52;V;;;;;;
D;226;3144427;35;20050104 11:52;V;;;;;;
Z;182;35;35;110;
