A;186;20040202 11:53;PTHIRLWELL;
B;186;1845683;1;20040202 11:53;;;1;BENNETT ST;GLEN INNES;2370;1124;M;20031120;20031217;15000;A;V;VACANT LAND;;AG;;0;AA310211;
C;186;1845683;1;20040202 11:53;7//726342;
D;186;1845683;1;20040202 11:53;P;;;;;;
D;186;1845683;1;20040202 11:53;V;;;;;;
D;186;1845683;1;20040202 11:53;V;;;;;;
B;186;1845803;2;20040202 11:53;;1;186;BOURKE ST;GLEN INNES;2370;;;20031114;20031219;440000;;R;RESIDENCE;1;;;0;AA303144;
C;186;1845803;2;20040202 11:53;1//SP 51725;
D;186;1845803;2;20040202 11:53;P;;;;;;
D;186;1845803;2;20040202 11:53;V;;;;;;
B;186;1845836;3;20040202 11:53;;;42;BOURKE ST;GLEN INNES;2370;1126;M;20031127;20040112;75000;A;R;RESIDENCE;;AE;;0;AA326434;
C;186;1845836;3;20040202 11:53;A//398067;
D;186;1845836;3;20040202 11:53;P;;;;;;
D;186;1845836;3;20040202 11:53;V;;;;;;
B;186;1845880;4;20040202 11:53;;;185;BOURKE ST;GLEN INNES;2370;607.2;M;20031101;20031212;80000;S;R;RESIDENCE;;SU;;0;4413861;
C;186;1845880;4;20040202 11:53;7, 8/A/193319;
D;186;1845880;4;20040202 11:53;P;;;;;;
D;186;1845880;4;20040202 11:53;P;;;;;;
D;186;1845880;4;20040202 11:53;V;;;;;;
B;186;1845888;5;20040202 11:53;;;207;BOURKE ST;GLEN INNES;2370;1214;M;20031031;20031217;128000;A;R;RESIDENCE;;AA;;0;AA325426;
C;186;1845888;5;20040202 11:53;9//18160;
D;186;1845888;5;20040202 11:53;P;;;;;;
D;186;1845888;5;20040202 11:53;P;;;;;;
D;186;1845888;5;20040202 11:53;V;;;;;;
B;186;1846292;6;20040202 11:53;;;;CRAMSIE CRES;GLEN INNES;2370;2.025;H;20031212;20040109;290000;R;R;RESIDENCE;;RR;;0;AA332977;
C;186;1846292;6;20040202 11:53;2//246406;
D;186;1846292;6;20040202 11:53;P;;;;;;
D;186;1846292;6;20040202 11:53;P;;;;;;
D;186;1846292;6;20040202 11:53;V;;;;;;
B;186;1846439;7;20040202 11:53;;;95;DUMARESQ ST;GLEN INNES;2370;2055;M;20031209;20031224;25000;A;V;VACANT LAND;;AE;;0;AA338937;
C;186;1846439;7;20040202 11:53;9/8/758447;
D;186;1846439;7;20040202 11:53;P;;;;;;
D;186;1846439;7;20040202 11:53;V;;;;;;
B;186;1846559;8;20040202 11:53;;;267;FERGUSON ST;GLEN INNES;2370;708.2;M;20031027;20031212;68000;B;R;RESIDENCE;;BB;;0;AA255908;
C;186;1846559;8;20040202 11:53;1//303908;
D;186;1846559;8;20040202 11:53;P;;;;;;
D;186;1846559;8;20040202 11:53;V;;;;;;
D;186;1846559;8;20040202 11:53;V;;;;;;
B;186;1846597;9;20040202 11:53;;;29;GEORGE ST;GLEN INNES;2370;758.8;M;20031128;20031223;80000;A;R;RESIDENCE;;AA;;0;AA332726;
C;186;1846597;9;20040202 11:53;3//8934;
D;186;1846597;9;20040202 11:53;P;;;;;;
D;186;1846597;9;20040202 11:53;V;;;;;;
B;186;1846893;10;20040202 11:53;;;;GROVERS LANE;GLEN INNES;2370;1847;M;20031103;20031128;7000;A;R;RESIDENCE;;AC;;0;AA339808;
C;186;1846893;10;20040202 11:53;2//1007408;
D;186;1846893;10;20040202 11:53;P;;;;;;
D;186;1846893;10;20040202 11:53;V;;;;;;
B;186;1847241;11;20040202 11:53;;;;LAMBETH ST;GLEN INNES;2370;1256;M;20031114;20031216;15000;A;V;VACANT LAND;;AC;;0;AA310203;
C;186;1847241;11;20040202 11:53;5//1002220;
D;186;1847241;11;20040202 11:53;P;;;;;;
D;186;1847241;11;20040202 11:53;V;;;;;;
B;186;1847413;12;20040202 11:53;;;18;LINDSAY AVE;GLEN INNES;2370;708.2;M;20031117;20031218;135000;A;R;RESIDENCE;;AA;;0;AA332421;
C;186;1847413;12;20040202 11:53;20//242693;
D;186;1847413;12;20040202 11:53;P;;;;;;
D;186;1847413;12;20040202 11:53;P;;;;;;
D;186;1847413;12;20040202 11:53;V;;;;;;
D;186;1847413;12;20040202 11:53;V;;;;;;
D;186;1847413;12;20040202 11:53;V;;;;;;
D;186;1847413;12;20040202 11:53;V;;;;;;
B;186;1847667;13;20040202 11:53;;;224;MEADE ST;GLEN INNES;2370;;;20031124;20031218;105000;A;R;RESIDENCE;;AA;;0;AA320329;
C;186;1847667;13;20040202 11:53;1//1009441;
D;186;1847667;13;20040202 11:53;P;;;;;;
D;186;1847667;13;20040202 11:53;V;;;;;;
D;186;1847667;13;20040202 11:53;V;;;;;;
B;186;1847878;14;20040202 11:53;;;20;OLIVER ST;GLEN INNES;2370;6409;M;20031121;20040105;714286;A;R;RESIDENCE;;AC;;0;AA307563;
C;186;1847878;14;20040202 11:53;17, 18//605309;
D;186;1847878;14;20040202 11:53;P;;;;;;
D;186;1847878;14;20040202 11:53;V;;;;;;
B;186;1847882;15;20040202 11:53;;;12;OLIVER ST;GLEN INNES;2370;834.7;M;20031208;20040108;85000;A;R;RESIDENCE;;AC;;0;AA335108;
C;186;1847882;15;20040202 11:53;B//323774;
D;186;1847882;15;20040202 11:53;P;;;;;;
D;186;1847882;15;20040202 11:53;P;;;;;;
D;186;1847882;15;20040202 11:53;V;;;;;;
