A;013;20050104 11:38;MASMITH;
B;013;305199;1;20050104 11:38;;;4;PRINCE ST;BULAHDELAH;2423;;;20040910;20041012;262500;Z;R;RESIDENCE;;ZA;;0;AB151033;
C;013;305199;1;20050104 11:38;12/65/758177;
D;013;305199;1;20050104 11:38;P;;;;;;
D;013;305199;1;20050104 11:38;P;;;;;;
D;013;305199;1;20050104 11:38;V;;;;;;
D;013;305199;1;20050104 11:38;V;;;;;;
B;013;305891;2;20050104 11:38;;;70;AMANDA CRES;FORSTER;2428;700;M;20041201;20041216;477000;A;R;RESIDENCE;;DK;;0;AB173723;
C;013;305891;2;20050104 11:38;32/865690;
D;013;305891;2;20050104 11:38;P;;;;;;
D;013;305891;2;20050104 11:38;V;;;;;;
D;013;305891;2;20050104 11:38;V;;;;;;
B;013;306487;3;20050104 11:38;;;6;BOUNTY KEY;FORSTER;2428;641.1;M;20041008;20041203;575000;A;R;RESIDENCE;;DJ;;0;AB177643;
C;013;306487;3;20050104 11:38;62/255649;
D;013;306487;3;20050104 11:38;P;;;;;;
D;013;306487;3;20050104 11:38;V;;;;;;
B;013;307026;4;20050104 11:38;;;5;CAVILL AVE;FORSTER;2428;;;20041029;20041210;691000;A;R;RESIDENCE;;DJ;;0;AB166841;
C;013;307026;4;20050104 11:38;5/4/22958;
D;013;307026;4;20050104 11:38;P;;;;;;
D;013;307026;4;20050104 11:38;V;;;;;;
D;013;307026;4;20050104 11:38;V;;;;;;
B;013;307121;5;20050104 11:38;;;23;CHURCHILL RD;FORSTER;2428;556.4;M;20040917;20041213;800000;A;R;RESIDENCE;;ER;;0;AB157291;
C;013;307121;5;20050104 11:38;12/30166;
D;013;307121;5;20050104 11:38;P;;;;;;
D;013;307121;5;20050104 11:38;P;;;;;;
D;013;307121;5;20050104 11:38;P;;;;;;
D;013;307121;5;20050104 11:38;V;;;;;;
D;013;307121;5;20050104 11:38;V;;;;;;
B;013;309103;6;20050104 11:38;;;50;KING GEORGE PDE;FORSTER;2428;612.6;M;20041118;20041210;692000;A;R;RESIDENCE;;DJ;;0;AB170973;
C;013;309103;6;20050104 11:38;25/255649;
D;013;309103;6;20050104 11:38;P;;;;;;
D;013;309103;6;20050104 11:38;P;;;;;;
D;013;309103;6;20050104 11:38;V;;;;;;
B;013;309230;7;20050104 11:38;;1;147;KULAROO DR;FORSTER;2428;;;20041008;20041130;325000;;R;RESIDENCE;1;;;0;AB148139;
C;013;309230;7;20050104 11:38;1/SP62569;
D;013;309230;7;20050104 11:38;P;;;;;;
D;013;309230;7;20050104 11:38;V;;;;;;
B;013;310362;8;20050104 11:38;;;15;MORILLA PL;FORSTER;2428;;;20041125;20041217;320000;A;R;RESIDENCE;;AG;;0;AB173403;
C;013;310362;8;20050104 11:38;22/255704;
D;013;310362;8;20050104 11:38;P;;;;;;
D;013;310362;8;20050104 11:38;P;;;;;;
D;013;310362;8;20050104 11:38;V;;;;;;
B;013;310887;9;20050104 11:38;;;88;PIONEER DR;FORSTER;2428;579.6;M;20041028;20041209;360000;A;R;RESIDENCE;;AF;;0;AB162408;
C;013;310887;9;20050104 11:38;808/833200;
D;013;310887;9;20050104 11:38;P;;;;;;
D;013;310887;9;20050104 11:38;P;;;;;;
D;013;310887;9;20050104 11:38;V;;;;;;
B;013;310905;10;20050104 11:38;;;34;PIPERS BAY DR;FORSTER;2428;714.5;M;20041102;20041130;325000;A;R;RESIDENCE;;DK;;0;AB177930;
C;013;310905;10;20050104 11:38;121/201145;
D;013;310905;10;20050104 11:38;P;;;;;;
D;013;310905;10;20050104 11:38;P;;;;;;
D;013;310905;10;20050104 11:38;P;;;;;;
D;013;310905;10;20050104 11:38;V;;;;;;
D;013;310905;10;20050104 11:38;V;;;;;;
B;013;311300;11;20050104 11:38;;;12;SMITHS CL;FORSTER;2428;545;M;20041112;20041210;310000;A;R;RESIDENCE;;DM;;0;AB173372;
C;013;311300;11;20050104 11:38;42/841803;
D;013;311300;11;20050104 11:38;P;;;;;;
D;013;311300;11;20050104 11:38;V;;;;;;
D;013;311300;11;20050104 11:38;V;;;;;;
B;013;311635;12;20050104 11:38;;;30;SURF VIEW AVE;FORSTER;2428;663.9;M;20041202;20041210;350000;A;R;RESIDENCE;;AG;;0;AB172463;
C;013;311635;12;20050104 11:38;16/30311;
D;013;311635;12;20050104 11:38;P;;;;;;
D;013;311635;12;20050104 11:38;P;;;;;;
D;013;311635;12;20050104 11:38;V;;;;;;
B;013;312342;13;20050104 11:38;;;29;WALLIS ST;FORSTER;2428;1031;M;20040528;20041112;750000;A;R;RESIDENCE;;AM;;0;AB155252;
C;013;312342;13;20050104 11:38;2/214391;
D;013;312342;13;20050104 11:38;P;;;;;;
D;013;312342;13;20050104 11:38;V;;;;;;
B;013;314213;14;20050104 11:38;;2;15;LACHLAN AVE;TUNCURRY;2428;;;20041207;20041217;290000;;R;RESIDENCE;2;;;0;AB173702;
C;013;314213;14;20050104 11:38;2/SP37133;
D;013;314213;14;20050104 11:38;P;;;;;;
D;013;314213;14;20050104 11:38;V;;;;;;
D;013;314213;14;20050104 11:38;V;;;;;;
B;013;314677;15;20050104 11:38;;2;13;MONTEGO PL;TUNCURRY;2428;;;20041118;20041210;125000;;3;VILLA;2;;;0;AB164498;
C;013;314677;15;20050104 11:38;2/SP34803;
D;013;314677;15;20050104 11:38;P;;;;;;
D;013;314677;15;20050104 11:38;V;;;;;;
B;013;316070;16;20050104 11:38;;2;4;TAREE ST;TUNCURRY;2428;;;20041210;20041210;127500;;R;RESIDENCE;2;;;50;AB165015;
C;013;316070;16;20050104 11:38;2/SP17794;
D;013;316070;16;20050104 11:38;P;;;;;;
D;013;316070;16;20050104 11:38;P;;;;;;
D;013;316070;16;20050104 11:38;V;;;;;;
D;013;316070;16;20050104 11:38;V;;;;;;
D;013;316070;16;20050104 11:38;V;;;;;;
B;013;317389;17;20050104 11:38;;;16;LETHBRIDGE RD;ELIZABETH BEACH;2428;436.3;M;20041105;20041217;600000;Z;R;RESIDENCE;;EH;;0;AB178390;
C;013;317389;17;20050104 11:38;16/111562;
D;013;317389;17;20050104 11:38;P;;;;;;
D;013;317389;17;20050104 11:38;P;;;;;;
D;013;317389;17;20050104 11:38;V;;;;;;
D;013;317389;17;20050104 11:38;V;;;;;;
B;013;318072;18;20050104 11:38;;;;YALLAMBEE ST CNR LOT;COOMBA;2428;556.4;M;20041115;20041213;79000;Z;V;VACANT LAND;;DA;;0;AB170844;
C;013;318072;18;20050104 11:38;138/222755;
D;013;318072;18;20050104 11:38;P;;;;;;
D;013;318072;18;20050104 11:38;V;;;;;;
D;013;318072;18;20050104 11:38;V;;;;;;
B;013;318296;19;20050104 11:38;;;100;GREEN POINT DR;GREEN POINT;2428;607;M;20041108;20041203;325000;Z;R;RESIDENCE;;DS;;0;AB159923;
C;013;318296;19;20050104 11:38;56/813314;
D;013;318296;19;20050104 11:38;P;;;;;;
D;013;318296;19;20050104 11:38;P;;;;;;
D;013;318296;19;20050104 11:38;V;;;;;;
B;013;319513;20;20050104 11:38;;;35;MIRREEN ST;HAWKS NEST;2324;556.4;M;20041109;20041217;645000;A;R;RESIDENCE;;CC;;0;AB174889;
C;013;319513;20;20050104 11:38;85/235465;
D;013;319513;20;20050104 11:38;P;;;;;;
D;013;319513;20;20050104 11:38;P;;;;;;
D;013;319513;20;20050104 11:38;V;;;;;;
D;013;319513;20;20050104 11:38;V;;;;;;
B;013;323438;21;20050104 11:38;;;41;OVERSEA WAY;NORTH ARM COVE;2324;695.6;M;20041028;20041207;30000;R;V;VACANT LAND;;RY;;0;AB172374;
C;013;323438;21;20050104 11:38;604/9938;
D;013;323438;21;20050104 11:38;P;;;;;;
D;013;323438;21;20050104 11:38;V;;;;;;
D;013;323438;21;20050104 11:38;V;;;;;;
B;013;324264;22;20050104 11:38;;;;THE RIDGEWAY;NORTH ARM COVE;2324;752.5;M;20041109;20041214;21000;R;V;VACANT LAND;;RY;;0;AB173642;
C;013;324264;22;20050104 11:38;1765/12276;
D;013;324264;22;20050104 11:38;P;;;;;;
D;013;324264;22;20050104 11:38;V;;;;;;
B;013;324793;23;20050104 11:38;;;70;COUPLAND AVE;TEA GARDENS;2324;2055;M;20040211;20040329;1175000;A;R;RESIDENCE;;AV;;0;AA539885;
C;013;324793;23;20050104 11:38;11/844324;
D;013;324793;23;20050104 11:38;P;;;;;;
D;013;324793;23;20050104 11:38;P;;;;;;
D;013;324793;23;20050104 11:38;V;;;;;;
D;013;324793;23;20050104 11:38;V;;;;;;
