A;214;20050104 11:50;MASMITH;
B;214;2153205;1;20050104 11:50;;;4;AKRON PL;TOONGABBIE;2146;556.4;M;20040917;20041201;368500;A;R;RESIDENCE;;DA;;0;AB154772;
C;214;2153205;1;20050104 11:50;1/243578;
D;214;2153205;1;20050104 11:50;P;;;;;;
D;214;2153205;1;20050104 11:50;P;;;;;;
D;214;2153205;1;20050104 11:50;V;;;;;;
B;214;2154234;2;20050104 11:50;;;6;ALPINE WAY;GLENWOOD;2768;599.3;M;20041022;20041203;176321;A;R;RESIDENCE;;AA;;33;AB153693;
C;214;2154234;2;20050104 11:50;137/883014;
D;214;2154234;2;20050104 11:50;P;;;;;;
D;214;2154234;2;20050104 11:50;P;;;;;;
D;214;2154234;2;20050104 11:50;V;;;;;;
D;214;2154234;2;20050104 11:50;V;;;;;;
D;214;2154234;2;20050104 11:50;V;;;;;;
D;214;2154234;2;20050104 11:50;V;;;;;;
D;214;2154234;2;20050104 11:50;V;;;;;;
D;214;2154234;2;20050104 11:50;V;;;;;;
B;214;2154898;3;20050104 11:50;;;48;ANDREW LLOYD DR;DOONSIDE;2767;535.1;M;20041031;20041206;393000;A;R;RESIDENCE;;DN;;0;AB175747;
C;214;2154898;3;20050104 11:50;19/839800;
D;214;2154898;3;20050104 11:50;P;;;;;;
D;214;2154898;3;20050104 11:50;P;;;;;;
D;214;2154898;3;20050104 11:50;V;;;;;;
D;214;2154898;3;20050104 11:50;V;;;;;;
B;214;2154921;4;20050104 11:50;;;41;ANDREW LLOYD DR;DOONSIDE;2767;544.5;M;20041117;20041213;440000;A;R;RESIDENCE;;DN;;0;AB163844;
C;214;2154921;4;20050104 11:50;14/839800;
D;214;2154921;4;20050104 11:50;P;;;;;;
D;214;2154921;4;20050104 11:50;V;;;;;;
D;214;2154921;4;20050104 11:50;V;;;;;;
B;214;2154973;5;20050104 11:50;;;33;ANGARA CCT;GLENWOOD;2768;600.1;M;20041028;20041214;657500;A;R;RESIDENCE;;DS;;0;AB176516;
C;214;2154973;5;20050104 11:50;3012/1007739;
D;214;2154973;5;20050104 11:50;P;;;;;;
D;214;2154973;5;20050104 11:50;V;;;;;;
D;214;2154973;5;20050104 11:50;V;;;;;;
B;214;2155081;6;20050104 11:50;;;19;ANNE ST;BLACKTOWN;2148;556.4;M;20041210;20041210;157500;A;R;RESIDENCE;;DN;;0;AB164000;
C;214;2155081;6;20050104 11:50;16/28392;
D;214;2155081;6;20050104 11:50;P;;;;;;
D;214;2155081;6;20050104 11:50;P;;;;;;
D;214;2155081;6;20050104 11:50;V;;;;;;
D;214;2155081;6;20050104 11:50;V;;;;;;
D;214;2155081;6;20050104 11:50;V;;;;;;
D;214;2155081;6;20050104 11:50;V;;;;;;
D;214;2155081;6;20050104 11:50;V;;;;;;
D;214;2155081;6;20050104 11:50;V;;;;;;
B;214;2155264;7;20050104 11:50;;1;5;ANVIL RD;SEVEN HILLS;2147;;;20041217;20041217;620000;;3;FACTORY UNIT;1;;;0;AB174514;
C;214;2155264;7;20050104 11:50;1/SP38954;
D;214;2155264;7;20050104 11:50;P;;;;;;
D;214;2155264;7;20050104 11:50;P;;;;;;
D;214;2155264;7;20050104 11:50;V;;;;;;
D;214;2155264;7;20050104 11:50;V;;;;;;
B;214;2155799;8;20050104 11:50;;;27;ARMSTRONG PL;DEAN PARK;2761;575.9;M;20041029;20041210;335000;A;R;RESIDENCE;;DX;;0;AB173149;
C;214;2155799;8;20050104 11:50;124/263859;
D;214;2155799;8;20050104 11:50;P;;;;;;
D;214;2155799;8;20050104 11:50;P;;;;;;
D;214;2155799;8;20050104 11:50;V;;;;;;
D;214;2155799;8;20050104 11:50;V;;;;;;
B;214;2156005;9;20050104 11:50;;;16;ARTISAN RD;SEVEN HILLS;2147;1424;M;20040531;20041206;1450000;I;3;FACTORY;;FW;;0;AB169443;
C;214;2156005;9;20050104 11:50;32/250239;
D;214;2156005;9;20050104 11:50;P;;;;;;
D;214;2156005;9;20050104 11:50;V;;;;;;
D;214;2156005;9;20050104 11:50;V;;;;;;
B;214;2156122;10;20050104 11:50;;;34;ASHCOTT ST;KINGS LANGLEY;2147;696.8;M;20041218;20041218;470000;A;R;RESIDENCE;;DB;;0;AB168521;
C;214;2156122;10;20050104 11:50;2137/247660;
D;214;2156122;10;20050104 11:50;P;;;;;;
D;214;2156122;10;20050104 11:50;P;;;;;;
D;214;2156122;10;20050104 11:50;V;;;;;;
D;214;2156122;10;20050104 11:50;V;;;;;;
B;214;2158256;11;20050104 11:50;;;15;BAYNES ST;MOUNT DRUITT;2770;1056;M;20041014;20041125;408000;A;R;RESIDENCE;;EA;;0;AB171242;
C;214;2158256;11;20050104 11:50;21/29680;
D;214;2158256;11;20050104 11:50;P;;;;;;
D;214;2158256;11;20050104 11:50;V;;;;;;
B;214;2160892;12;20050104 11:50;;;18;BONZER PL;GLENDENNING;2761;450;M;20041203;20041203;174334;A;R;RESIDENCE;;DX;;0;AB164408;
C;214;2160892;12;20050104 11:50;224/826438;
D;214;2160892;12;20050104 11:50;P;;;;;;
D;214;2160892;12;20050104 11:50;P;;;;;;
D;214;2160892;12;20050104 11:50;V;;;;;;
D;214;2160892;12;20050104 11:50;V;;;;;;
D;214;2160892;12;20050104 11:50;V;;;;;;
D;214;2160892;12;20050104 11:50;V;;;;;;
B;214;2161232;13;20050104 11:50;;;44;BOUGAINVILLE RD;LETHBRIDGE PARK;2770;575.4;M;20041026;20041126;254400;A;R;RESIDENCE;;EB;;0;AB152767;
C;214;2161232;13;20050104 11:50;57/238630;
D;214;2161232;13;20050104 11:50;P;;;;;;
D;214;2161232;13;20050104 11:50;V;;;;;;
D;214;2161232;13;20050104 11:50;V;;;;;;
B;214;2161799;14;20050104 11:50;;;8;BRENTIN PL;HEBERSHAM;2770;866.3;M;20041025;20041206;301000;A;R;RESIDENCE;;EB;;0;AB153278;
C;214;2161799;14;20050104 11:50;5/241602;
D;214;2161799;14;20050104 11:50;P;;;;;;
D;214;2161799;14;20050104 11:50;V;;;;;;
D;214;2161799;14;20050104 11:50;V;;;;;;
B;214;2161967;15;20050104 11:50;;;17;BRICKFIELD PL;BLACKTOWN;2148;469.2;M;20041125;20041206;348000;A;R;RESIDENCE;;DN;;0;AB154523;
C;214;2161967;15;20050104 11:50;11/842592;
D;214;2161967;15;20050104 11:50;P;;;;;;
D;214;2161967;15;20050104 11:50;P;;;;;;
D;214;2161967;15;20050104 11:50;V;;;;;;
