A;087;20040301 11:45;PDANN;
B;087;754034;1;20040301 11:45;;5;1;AVENUE RD;MOSMAN;2088;;;20031205;20040206;1700000;;R;RESIDENCE;10;;;0;AA415975;
C;087;754034;1;20040301 11:45;10//SP 34299;
D;087;754034;1;20040301 11:45;P;;;;;;
D;087;754034;1;20040301 11:45;V;;;;;;
D;087;754034;1;20040301 11:45;V;;;;;;
B;087;754221;2;20040301 11:45;;;133;AVENUE RD;MOSMAN;2088;158.1;M;20031114;20040114;665000;A;R;RESIDENCE;;AQ;;0;AA424136;
C;087;754221;2;20040301 11:45;B//444898;
D;087;754221;2;20040301 11:45;P;;;;;;
D;087;754221;2;20040301 11:45;V;;;;;;
B;087;754222;3;20040301 11:45;;;135;AVENUE RD;MOSMAN;2088;158.1;M;20031114;20040114;685000;A;R;RESIDENCE;;AQ;;0;AA424607;
C;087;754222;3;20040301 11:45;A//444898;
D;087;754222;3;20040301 11:45;P;;;;;;
D;087;754222;3;20040301 11:45;V;;;;;;
B;087;755941;4;20040301 11:45;;;40;BULLECOURT AVE;MOSMAN;2088;613.4;M;20031218;20040130;2360000;A;R;RESIDENCE;;AB;;0;AA392004;
C;087;755941;4;20040301 11:45;17//22694;
D;087;755941;4;20040301 11:45;P;;;;;;
D;087;755941;4;20040301 11:45;P;;;;;;
D;087;755941;4;20040301 11:45;V;;;;;;
D;087;755941;4;20040301 11:45;V;;;;;;
B;087;757702;5;20040301 11:45;;;22;GORDON ST;MOSMAN;2088;;;20030624;20031117;2238000;A;R;RESIDENCE;;AE;;0;AA408439;
C;087;757702;5;20040301 11:45;42//2464;
D;087;757702;5;20040301 11:45;P;;;;;;
D;087;757702;5;20040301 11:45;V;;;;;;
D;087;757702;5;20040301 11:45;V;;;;;;
B;087;759173;6;20040301 11:45;;;1;MEDUSA ST;MOSMAN;2088;;;20031124;20040130;1600000;A;R;RESIDENCE;;AB;;0;AA397350;
C;087;759173;6;20040301 11:45;45//5501;
D;087;759173;6;20040301 11:45;P;;;;;;
D;087;759173;6;20040301 11:45;P;;;;;;
D;087;759173;6;20040301 11:45;P;;;;;;
D;087;759173;6;20040301 11:45;V;;;;;;
B;087;759296;7;20040301 11:45;;;10;MIDDLE HEAD RD;MOSMAN;2088;;;20031205;20040206;2050000;A;R;RESIDENCE;;AE;;0;AA409878;
C;087;759296;7;20040301 11:45;B//110449;
D;087;759296;7;20040301 11:45;P;;;;;;
