A;206;20050104 11:49;MASMITH;
C;206;1950705;21;20050104 11:49;4/203346;
D;206;1950705;21;20050104 11:49;P;;;;;;
D;206;1950705;21;20050104 11:49;P;;;;;;
D;206;1950705;21;20050104 11:49;V;;;;;;
B;206;1950715;22;20050104 11:49;;;42;FERNDALE ST;NEWTOWN;2042;;;20040827;20041022;775000;A;R;RESIDENCE;;EE;;0;AB82527;
C;206;1950715;22;20050104 11:49;54/1665;
D;206;1950715;22;20050104 11:49;P;;;;;;
D;206;1950715;22;20050104 11:49;P;;;;;;
D;206;1950715;22;20050104 11:49;V;;;;;;
D;206;1950715;22;20050104 11:49;V;;;;;;
B;206;1950722;23;20050104 11:49;;;28;FERNDALE ST;NEWTOWN;2042;;;20041022;20041203;503000;A;R;RESIDENCE;;EE;;0;AB164773;
C;206;1950722;23;20050104 11:49;C/437516;
D;206;1950722;23;20050104 11:49;P;;;;;;
D;206;1950722;23;20050104 11:49;P;;;;;;
D;206;1950722;23;20050104 11:49;V;;;;;;
D;206;1950722;23;20050104 11:49;V;;;;;;
B;206;1950954;24;20050104 11:49;;4;28;FOREMAN ST;TEMPE;2044;;;20041026;20041207;285000;;R;RESIDENCE;4;;;0;AB157305;
C;206;1950954;24;20050104 11:49;4/SP15392;
D;206;1950954;24;20050104 11:49;P;;;;;;
D;206;1950954;24;20050104 11:49;V;;;;;;
B;206;1951105;25;20050104 11:49;;;14;FOTHERINGHAM ST;ENMORE;2042;170.7;M;20041113;20041210;505000;A;R;RESIDENCE;;EG;;0;AB161991;
C;206;1951105;25;20050104 11:49;3/238855;
D;206;1951105;25;20050104 11:49;P;;;;;;
D;206;1951105;25;20050104 11:49;V;;;;;;
B;206;1951426;26;20050104 11:49;;;3;FRAZER ST;DULWICH HILL;2203;221.3;M;20041018;20041129;435000;A;R;RESIDENCE;;EM;;0;AB171002;
C;206;1951426;26;20050104 11:49;1/1054363;
D;206;1951426;26;20050104 11:49;P;;;;;;
D;206;1951426;26;20050104 11:49;P;;;;;;
D;206;1951426;26;20050104 11:49;V;;;;;;
D;206;1951426;26;20050104 11:49;V;;;;;;
B;206;1952091;27;20050104 11:49;;2;32;GIBBENS ST;CAMPERDOWN;2050;;;20040910;20041210;560000;;3;TOWNHOUSE;2;;;0;AB179386;
C;206;1952091;27;20050104 11:49;2/SP62346;
D;206;1952091;27;20050104 11:49;P;;;;;;
D;206;1952091;27;20050104 11:49;V;;;;;;
D;206;1952091;27;20050104 11:49;V;;;;;;
B;206;1952577;28;20050104 11:49;;12;34;GOULD AVE;LEWISHAM;2049;;;20041108;20041220;260000;;R;RESIDENCE;12;;;0;AB178861;
C;206;1952577;28;20050104 11:49;12/SP7690;
D;206;1952577;28;20050104 11:49;P;;;;;;
D;206;1952577;28;20050104 11:49;P;;;;;;
D;206;1952577;28;20050104 11:49;V;;;;;;
B;206;1952799;29;20050104 11:49;;;94;GROVE ST;ST PETERS;2044;;;20041202;20041202;166667;A;R;RESIDENCE;;ES;;0;AB172149;
C;206;1952799;29;20050104 11:49;14/811;
D;206;1952799;29;20050104 11:49;P;;;;;;
D;206;1952799;29;20050104 11:49;P;;;;;;
D;206;1952799;29;20050104 11:49;V;;;;;;
D;206;1952799;29;20050104 11:49;V;;;;;;
D;206;1952799;29;20050104 11:49;V;;;;;;
D;206;1952799;29;20050104 11:49;V;;;;;;
B;206;1953200;30;20050104 11:49;;;64;HART ST;TEMPE;2044;284.5;M;20041103;20041201;525000;A;R;RESIDENCE;;ES;;0;AB164174;
C;206;1953200;30;20050104 11:49;49/997896;
D;206;1953200;30;20050104 11:49;P;;;;;;
D;206;1953200;30;20050104 11:49;P;;;;;;
D;206;1953200;30;20050104 11:49;V;;;;;;
D;206;1953200;30;20050104 11:49;V;;;;;;
B;206;1953547;31;20050104 11:49;;6;75;HERCULES ST;DULWICH HILL;2203;;;20041102;20041214;442000;;R;RESIDENCE;6;;;0;AB173388;
C;206;1953547;31;20050104 11:49;6/SP55953;
D;206;1953547;31;20050104 11:49;P;;;;;;
D;206;1953547;31;20050104 11:49;V;;;;;;
B;206;1953902;32;20050104 11:49;;;20;HOGAN AVE;SYDENHAM;2044;303.5;M;20041105;20041118;825000;A;R;RESIDENCE;;ES;;0;AB158425;
C;206;1953902;32;20050104 11:49;1, 2/1026735;
D;206;1953902;32;20050104 11:49;P;;;;;;
D;206;1953902;32;20050104 11:49;V;;;;;;
D;206;1953902;32;20050104 11:49;V;;;;;;
D;206;1953902;32;20050104 11:49;V;;;;;;
B;206;1954070;33;20050104 11:49;;;4;HOLT ST;NEWTOWN;2042;;;20041103;20041208;675000;A;R;RESIDENCE;;ER;;0;AB166201;
C;206;1954070;33;20050104 11:49;1/900996;
D;206;1954070;33;20050104 11:49;P;;;;;;
D;206;1954070;33;20050104 11:49;P;;;;;;
D;206;1954070;33;20050104 11:49;V;;;;;;
D;206;1954070;33;20050104 11:49;V;;;;;;
B;206;1956620;34;20050104 11:49;;;388;LIVINGSTONE RD;MARRICKVILLE;2204;;;20040921;20041130;630000;A;R;RESIDENCE;;EG;;0;AB153493;
C;206;1956620;34;20050104 11:49;9/901123;
D;206;1956620;34;20050104 11:49;P;;;;;;
D;206;1956620;34;20050104 11:49;V;;;;;;
B;206;1957723;35;20050104 11:49;;;22;MACAULAY RD;STANMORE;2048;;;20041023;20041203;692000;A;R;RESIDENCE;;ET;;0;AB175286;
C;206;1957723;35;20050104 11:49;19/F2/4717;
D;206;1957723;35;20050104 11:49;P;;;;;;
D;206;1957723;35;20050104 11:49;V;;;;;;
B;206;1958063;36;20050104 11:49;;;32;MARGARET ST;NEWTOWN;2042;;;20041028;20041209;575000;A;R;RESIDENCE;;EE;;0;AB170418;
C;206;1958063;36;20050104 11:49;19/1665;
D;206;1958063;36;20050104 11:49;P;;;;;;
D;206;1958063;36;20050104 11:49;V;;;;;;
B;206;1958269;37;20050104 11:49;;;52;MARIAN ST;ENMORE;2042;126.5;M;20040927;20041210;6500000;A;R;RESIDENCE;;EE;;0;AB176825;
C;206;1958269;37;20050104 11:49;A/302355;
D;206;1958269;37;20050104 11:49;P;;;;;;
D;206;1958269;37;20050104 11:49;P;;;;;;
D;206;1958269;37;20050104 11:49;V;;;;;;
D;206;1958269;37;20050104 11:49;V;;;;;;
B;206;1958692;38;20050104 11:49;;;542;MARRICKVILLE RD;DULWICH HILL;2203;151.8;M;20040528;20041202;750000;B;3;RES/CO;;CJ;;0;AB154072;
C;206;1958692;38;20050104 11:49;2/223964;
D;206;1958692;38;20050104 11:49;P;;;;;;
D;206;1958692;38;20050104 11:49;P;;;;;;
D;206;1958692;38;20050104 11:49;V;;;;;;
D;206;1958692;38;20050104 11:49;V;;;;;;
B;206;1958801;39;20050104 11:49;;15;324 B;MARRICKVILLE RD;MARRICKVILLE;2204;;;20041029;20041210;217500;;R;RESIDENCE;15;;;0;AB162592;
C;206;1958801;39;20050104 11:49;15/SP37933;
D;206;1958801;39;20050104 11:49;P;;;;;;
D;206;1958801;39;20050104 11:49;V;;;;;;
B;206;1959288;40;20050104 11:49;;;77;METROPOLITAN RD;ENMORE;2042;;;20041124;20041217;595000;A;R;RESIDENCE;;EE;;0;AB173447;
C;206;1959288;40;20050104 11:49;73/2/1166;
D;206;1959288;40;20050104 11:49;P;;;;;;
D;206;1959288;40;20050104 11:49;V;;;;;;
D;206;1959288;40;20050104 11:49;V;;;;;;
B;206;1959355;41;20050104 11:49;;;20;MIDDLE ST;MARRICKVILLE;2204;262.2;M;20040927;20041203;380000;A;3;;;EG;;0;AB160923;
C;206;1959355;41;20050104 11:49;1/348006;
D;206;1959355;41;20050104 11:49;P;;;;;;
D;206;1959355;41;20050104 11:49;P;;;;;;
D;206;1959355;41;20050104 11:49;V;;;;;;
D;206;1959355;41;20050104 11:49;V;;;;;;
D;206;1959355;41;20050104 11:49;V;;;;;;
B;206;1959585;42;20050104 11:49;;;37;MORGAN ST;PETERSHAM;2049;;;20041105;20041214;625000;A;R;RESIDENCE;;EG;;0;AB176578;
C;206;1959585;42;20050104 11:49;15/223808;
D;206;1959585;42;20050104 11:49;P;;;;;;
D;206;1959585;42;20050104 11:49;V;;;;;;
D;206;1959585;42;20050104 11:49;V;;;;;;
B;206;1959702;43;20050104 11:49;;9;27;MYRA RD;DULWICH HILL;2203;;;20041030;20041203;255500;;R;RESIDENCE;9;;;0;AB157520;
C;206;1959702;43;20050104 11:49;9/SP9180;
D;206;1959702;43;20050104 11:49;P;;;;;;
D;206;1959702;43;20050104 11:49;V;;;;;;
B;206;1960617;44;20050104 11:49;;5;755;NEW CANTERBURY RD;HURLSTONE PARK;2193;;;20041028;20041209;325000;;R;RESIDENCE;5;;;0;AB177433;
C;206;1960617;44;20050104 11:49;5/SP61705;
D;206;1960617;44;20050104 11:49;P;;;;;;
D;206;1960617;44;20050104 11:49;V;;;;;;
B;206;1961887;45;20050104 11:49;;;61;PARK RD;SYDENHAM;2044;305.79;M;20041030;20041210;535000;A;R;RESIDENCE;;ES;;0;AB158566;
C;206;1961887;45;20050104 11:49;1/136372;
D;206;1961887;45;20050104 11:49;P;;;;;;
D;206;1961887;45;20050104 11:49;V;;;;;;
D;206;1961887;45;20050104 11:49;V;;;;;;
B;206;1961926;46;20050104 11:49;;;56;PARK RD;SYDENHAM;2044;220.4;M;20040729;20041210;480000;A;R;RESIDENCE;;ES;;0;AB177030;
C;206;1961926;46;20050104 11:49;1/571453;
D;206;1961926;46;20050104 11:49;P;;;;;;
D;206;1961926;46;20050104 11:49;V;;;;;;
D;206;1961926;46;20050104 11:49;V;;;;;;
B;206;1962971;47;20050104 11:49;;8;63;PILE ST;MARRICKVILLE;2204;;;20041112;20041210;318500;;R;RESIDENCE;8;;;0;AB157159;
C;206;1962971;47;20050104 11:49;8/SP40088;
D;206;1962971;47;20050104 11:49;P;;;;;;
D;206;1962971;47;20050104 11:49;V;;;;;;
B;206;1963934;48;20050104 11:49;;;51;RAILWAY TCE;LEWISHAM;2049;170.7;M;20040923;20041110;420000;A;R;RESIDENCE;;EM;;0;AB153467;
C;206;1963934;48;20050104 11:49;6/1/2026;
D;206;1963934;48;20050104 11:49;P;;;;;;
D;206;1963934;48;20050104 11:49;P;;;;;;
D;206;1963934;48;20050104 11:49;V;;;;;;
D;206;1963934;48;20050104 11:49;V;;;;;;
B;206;1964440;49;20050104 11:49;;;27;ROBERT ST;PETERSHAM;2049;150;M;20041105;20041217;450000;A;R;RESIDENCE;;ET;;0;AB174801;
C;206;1964440;49;20050104 11:49;27/584778;
D;206;1964440;49;20050104 11:49;P;;;;;;
D;206;1964440;49;20050104 11:49;V;;;;;;
B;206;1964949;50;20050104 11:49;;;120;SALISBURY RD;CAMPERDOWN;2050;;;20041030;20041210;659000;A;R;RESIDENCE;;EB;;0;AB164875;
C;206;1964949;50;20050104 11:49;1/737775;
D;206;1964949;50;20050104 11:49;P;;;;;;
D;206;1964949;50;20050104 11:49;P;;;;;;
D;206;1964949;50;20050104 11:49;P;;;;;;
D;206;1964949;50;20050104 11:49;V;;;;;;
B;206;1965215;51;20050104 11:49;;14;3;SCHOOL PDE;DULWICH HILL;2203;;;20041020;20041215;318000;;R;RESIDENCE;14;;;0;AB177148;
C;206;1965215;51;20050104 11:49;14/SP23168;
D;206;1965215;51;20050104 11:49;P;;;;;;
D;206;1965215;51;20050104 11:49;V;;;;;;
D;206;1965215;51;20050104 11:49;V;;;;;;
B;206;1965375;52;20050104 11:49;;;22;SEARL ST;PETERSHAM;2049;;;20040914;20041203;523000;A;R;RESIDENCE;;ET;;0;AB152842;
C;206;1965375;52;20050104 11:49;B/439152;
D;206;1965375;52;20050104 11:49;P;;;;;;
D;206;1965375;52;20050104 11:49;P;;;;;;
D;206;1965375;52;20050104 11:49;V;;;;;;
D;206;1965375;52;20050104 11:49;V;;;;;;
B;206;1965982;53;20050104 11:49;;;13;SLOANE ST;NEWTOWN;2042;;;20041113;20041213;608000;A;R;RESIDENCE;;EE;;0;AB163921;
C;206;1965982;53;20050104 11:49;4/1481;
D;206;1965982;53;20050104 11:49;P;;;;;;
D;206;1965982;53;20050104 11:49;P;;;;;;
D;206;1965982;53;20050104 11:49;V;;;;;;
D;206;1965982;53;20050104 11:49;V;;;;;;
B;206;1966094;54;20050104 11:49;;;30;SOUTH ST;MARRICKVILLE;2204;341.5;M;20041029;20041203;588000;A;R;RESIDENCE;;EG;;0;AB153012;
C;206;1966094;54;20050104 11:49;X/399604;
D;206;1966094;54;20050104 11:49;P;;;;;;
D;206;1966094;54;20050104 11:49;P;;;;;;
D;206;1966094;54;20050104 11:49;V;;;;;;
D;206;1966094;54;20050104 11:49;V;;;;;;
B;206;1966137;55;20050104 11:49;;;37;STAFFORD ST;STANMORE;2048;;;20041030;20041215;1315000;A;R;RESIDENCE;;ET;;0;AB171724;
C;206;1966137;55;20050104 11:49;2/K/3857;
D;206;1966137;55;20050104 11:49;P;;;;;;
D;206;1966137;55;20050104 11:49;P;;;;;;
D;206;1966137;55;20050104 11:49;V;;;;;;
B;206;1967556;56;20050104 11:49;;5;48;TERRACE RD;DULWICH HILL;2203;;;20041108;20041221;305000;;R;RESIDENCE;5;;;0;AB177330;
C;206;1967556;56;20050104 11:49;5/SP4874;
D;206;1967556;56;20050104 11:49;P;;;;;;
D;206;1967556;56;20050104 11:49;V;;;;;;
D;206;1967556;56;20050104 11:49;V;;;;;;
B;206;1967849;57;20050104 11:49;;9;71;THE BOULEVARDE;DULWICH HILL;2203;;;20041013;20041124;330000;;R;RESIDENCE;9;;;0;AB151830;
C;206;1967849;57;20050104 11:49;9/SP10027;
D;206;1967849;57;20050104 11:49;P;;;;;;
D;206;1967849;57;20050104 11:49;V;;;;;;
B;206;1968324;58;20050104 11:49;;;63;THORNLEY ST;MARRICKVILLE;2204;265.6;M;20040910;20041209;597500;A;3;;;EG;;0;AB158338;
C;206;1968324;58;20050104 11:49;A/956427;
D;206;1968324;58;20050104 11:49;P;;;;;;
D;206;1968324;58;20050104 11:49;V;;;;;;
D;206;1968324;58;20050104 11:49;V;;;;;;
B;206;1968570;59;20050104 11:49;;;203;TRAFALGAR ST;STANMORE;2048;139.1;M;20041102;20041210;480000;A;R;RESIDENCE;;ER;;0;AB168852;
C;206;1968570;59;20050104 11:49;2/225301;
D;206;1968570;59;20050104 11:49;P;;;;;;
D;206;1968570;59;20050104 11:49;V;;;;;;
B;206;1968741;60;20050104 11:49;;4;21;TUPPER ST;ENMORE;2042;;;20041109;20041210;340000;;R;RESIDENCE;4;;;0;AB173586;
C;206;1968741;60;20050104 11:49;4/SP11734;
D;206;1968741;60;20050104 11:49;P;;;;;;
D;206;1968741;60;20050104 11:49;P;;;;;;
D;206;1968741;60;20050104 11:49;P;;;;;;
D;206;1968741;60;20050104 11:49;V;;;;;;
B;206;1970625;61;20050104 11:49;;;82;WELLS ST;NEWTOWN;2042;183.3;M;20041210;20041214;265000;A;R;RESIDENCE;;EE;;0;AB158035;
C;206;1970625;61;20050104 11:49;1/196693;
D;206;1970625;61;20050104 11:49;P;;;;;;
D;206;1970625;61;20050104 11:49;V;;;;;;
B;206;2988991;62;20050104 11:49;;28;176;SALISBURY RD;CAMPERDOWN;2050;;;20041112;20041210;405000;;R;RESIDENCE;28;;;0;AB174678;
C;206;2988991;62;20050104 11:49;28/SP70229;
D;206;2988991;62;20050104 11:49;P;;;;;;
D;206;2988991;62;20050104 11:49;P;;;;;;
D;206;2988991;62;20050104 11:49;V;;;;;;
B;206;3041715;63;20050104 11:49;;;50;ENFIELD ST;MARRICKVILLE;2204;338.6;M;20040831;20041213;340000;A;R;RESIDENCE;;EG;;0;AB158812;
C;206;3041715;63;20050104 11:49;2/1056293;
D;206;3041715;63;20050104 11:49;P;;;;;;
D;206;3041715;63;20050104 11:49;P;;;;;;
D;206;3041715;63;20050104 11:49;V;;;;;;
B;206;3052613;64;20050104 11:49;;;29;RAILWAY AVE;STANMORE;2048;164.2;M;20041117;20041210;535000;X;R;RESIDENCE;;MA;;0;AB178675;
C;206;3052613;64;20050104 11:49;112/1062497;
D;206;3052613;64;20050104 11:49;P;;;;;;
D;206;3052613;64;20050104 11:49;P;;;;;;
D;206;3052613;64;20050104 11:49;V;;;;;;
B;206;3121822;65;20050104 11:49;;4;43;EWART ST;MARRICKVILLE;2204;;;20041022;20041203;375000;;R;RESIDENCE;4;;;0;AB160614;
C;206;3121822;65;20050104 11:49;4/SP73452;
D;206;3121822;65;20050104 11:49;P;;;;;;
D;206;3121822;65;20050104 11:49;V;;;;;;
D;206;3121822;65;20050104 11:49;V;;;;;;
D;206;3121822;65;20050104 11:49;V;;;;;;
D;206;3121822;65;20050104 11:49;V;;;;;;
D;206;3121822;65;20050104 11:49;V;;;;;;
D;206;3121822;65;20050104 11:49;V;;;;;;
B;206;3126536;66;20050104 11:49;;8;151;WARDELL RD;DULWICH HILL;2203;;;20040227;20041210;480000;;R;RESIDENCE;2;;;0;AB175473;
C;206;3126536;66;20050104 11:49;2/SP73690;
D;206;3126536;66;20050104 11:49;P;;;;;;
D;206;3126536;66;20050104 11:49;P;;;;;;
D;206;3126536;66;20050104 11:49;V;;;;;;
B;206;3139766;67;20050104 11:49;;6;12;ENMORE RD;NEWTOWN;2042;;;20020325;20041210;220000;;R;RESIDENCE;6;;;0;AB173635;
C;206;3139766;67;20050104 11:49;6/SP74007;
D;206;3139766;67;20050104 11:49;P;;;;;;
D;206;3139766;67;20050104 11:49;V;;;;;;
B;206;3139766;68;20050104 11:49;;12;12;ENMORE RD;NEWTOWN;2042;;;20040714;20041215;225000;;R;RESIDENCE;12;;;0;AB166572;
C;206;3139766;68;20050104 11:49;12/SP74007;
D;206;3139766;68;20050104 11:49;P;;;;;;
D;206;3139766;68;20050104 11:49;P;;;;;;
D;206;3139766;68;20050104 11:49;V;;;;;;
B;206;3139766;69;20050104 11:49;;17;12;ENMORE RD;NEWTOWN;2042;;;20040923;20041214;220000;;R;RESIDENCE;17;;;0;AB161481;
C;206;3139766;69;20050104 11:49;17/SP74007;
D;206;3139766;69;20050104 11:49;P;;;;;;
D;206;3139766;69;20050104 11:49;V;;;;;;
B;206;3139766;70;20050104 11:49;;18;12;ENMORE RD;NEWTOWN;2042;;;20020306;20041215;205000;;R;RESIDENCE;18;;;0;AB169609;
C;206;3139766;70;20050104 11:49;18/SP74007;
D;206;3139766;70;20050104 11:49;P;;;;;;
D;206;3139766;70;20050104 11:49;P;;;;;;
D;206;3139766;70;20050104 11:49;V;;;;;;
B;206;3139766;71;20050104 11:49;;19;12;ENMORE RD;NEWTOWN;2042;;;20020411;20041210;230000;;R;RESIDENCE;19;;;0;AB156002;
C;206;3139766;71;20050104 11:49;19/SP74007;
D;206;3139766;71;20050104 11:49;P;;;;;;
D;206;3139766;71;20050104 11:49;V;;;;;;
B;206;3139766;72;20050104 11:49;;2;12;ENMORE RD;NEWTOWN;2042;;;20030926;20041215;650000;;3;SHOP;22;;;0;AB166574;
C;206;3139766;72;20050104 11:49;22/SP74007;
D;206;3139766;72;20050104 11:49;P;;;;;;
D;206;3139766;72;20050104 11:49;V;;;;;;
Z;364;72;72;218;
