A;241;20040202 12:00;PTHIRLWELL;
B;241;2639501;1;20040202 12:00;;;206;CHURCH ST;GLOUCESTER;2422;657.6;M;20031121;20040116;195000;A;R;RESIDENCE;;AD;;0;AA352358;
C;241;2639501;1;20040202 12:00;1//116306;
D;241;2639501;1;20040202 12:00;P;;;;;;
D;241;2639501;1;20040202 12:00;P;;;;;;
D;241;2639501;1;20040202 12:00;V;;;;;;
D;241;2639501;1;20040202 12:00;V;;;;;;
B;241;2640088;2;20040202 12:00;;;16;KENDALL ST;GLOUCESTER;2422;2792;M;20031215;20031223;180000;I;R;RESIDENCE;;FA;;0;AA328211;
C;241;2640088;2;20040202 12:00;23//259524;
D;241;2640088;2;20040202 12:00;P;;;;;;
D;241;2640088;2;20040202 12:00;V;;;;;;
D;241;2640088;2;20040202 12:00;V;;;;;;
B;241;2640263;3;20040202 12:00;;;1;MAPLE CL;GLOUCESTER;2422;716.6;M;20031120;20031222;185000;A;R;RESIDENCE;;AC;;0;AA350959;
C;241;2640263;3;20040202 12:00;142//248399;
D;241;2640263;3;20040202 12:00;P;;;;;;
D;241;2640263;3;20040202 12:00;V;;;;;;
D;241;2640263;3;20040202 12:00;V;;;;;;
D;241;2640263;3;20040202 12:00;V;;;;;;
B;241;2640338;4;20040202 12:00;;;34;PHILIP ST;GLOUCESTER;2422;1012;M;20031210;20031223;150000;A;R;RESIDENCE;;AC;;0;AA336533;
C;241;2640338;4;20040202 12:00;17/14/192505;
D;241;2640338;4;20040202 12:00;P;;;;;;
D;241;2640338;4;20040202 12:00;V;;;;;;
B;241;2640524;5;20040202 12:00;;4;6;TYRELL ST;GLOUCESTER;2422;131.2;M;20031108;20031205;185000;A;3;HOME UNIT;;AE;;0;AA325529;
C;241;2640524;5;20040202 12:00;5//285059;
D;241;2640524;5;20040202 12:00;P;;;;;;
D;241;2640524;5;20040202 12:00;V;;;;;;
B;241;2641646;6;20040202 12:00;;;463;BUNDOOK RD;TUGRABAKH;2422;2.859;H;20031218;20040122;380000;R;3;;;RL;;0;AA357095;
C;241;2641646;6;20040202 12:00;25//632259;
D;241;2641646;6;20040202 12:00;P;;;;;;
D;241;2641646;6;20040202 12:00;V;;;;;;
B;241;3056951;7;20040202 12:00;;;573;BUCKETTS WAY S;CRAVEN;2422;591.6;M;20030815;20030926;385000;;R;RESIDENCE;;;;0;AA161889;
C;241;3056951;7;20040202 12:00;26//822605;
D;241;3056951;7;20040202 12:00;P;;;;;;
D;241;3056951;7;20040202 12:00;P;;;;;;
D;241;3056951;7;20040202 12:00;V;;;;;;
D;241;3056951;7;20040202 12:00;V;;;;;;
Z;37;7;7;21;
