A;154;20040202 11:52;PTHIRLWELL;
B;154;1717955;1;20040202 11:52;;;204;ALICE ST;GRAFTON;2460;;;20031119;20031222;168000;A;R;RESIDENCE;;AB;;0;AA338437;
C;154;1717955;1;20040202 11:52;7//38153;
D;154;1717955;1;20040202 11:52;P;;;;;;
D;154;1717955;1;20040202 11:52;V;;;;;;
B;154;1718081;2;20040202 11:52;;;34;ARCHER ST;SOUTH GRAFTON;2460;1948;M;20031216;20040120;155000;A;R;RESIDENCE;;AD;;0;AA359572;
C;154;1718081;2;20040202 11:52;332//751385;
D;154;1718081;2;20040202 11:52;P;;;;;;
D;154;1718081;2;20040202 11:52;V;;;;;;
D;154;1718081;2;20040202 11:52;V;;;;;;
B;154;1718327;3;20040202 11:52;;;83;ARTHUR ST;GRAFTON;2460;802;M;20031211;20040123;320000;A;R;RESIDENCE;;AC;;0;AA357151;
C;154;1718327;3;20040202 11:52;4//810633;
D;154;1718327;3;20040202 11:52;P;;;;;;
D;154;1718327;3;20040202 11:52;V;;;;;;
B;154;1718790;4;20040202 11:52;;;440;BENT ST;SOUTH GRAFTON;2460;4000;M;20030916;20031219;385000;R;R;RESIDENCE;;RC;;0;AA327345;
C;154;1718790;4;20040202 11:52;23//790568;
D;154;1718790;4;20040202 11:52;P;;;;;;
D;154;1718790;4;20040202 11:52;V;;;;;;
B;154;1719565;5;20040202 11:52;;;2;CHAPMAN ST;GRAFTON;2460;;;20031104;20031216;173000;A;R;RESIDENCE;;AC;;0;AA332660;
C;154;1719565;5;20040202 11:52;A//407381;
D;154;1719565;5;20040202 11:52;P;;;;;;
D;154;1719565;5;20040202 11:52;P;;;;;;
D;154;1719565;5;20040202 11:52;V;;;;;;
D;154;1719565;5;20040202 11:52;V;;;;;;
B;154;1719904;6;20040202 11:52;;;20;DAVEY AVE;GRAFTON;2460;638.6;M;20031216;20040115;175000;A;R;RESIDENCE;;AB;;0;AA353115;
C;154;1719904;6;20040202 11:52;27//38553;
D;154;1719904;6;20040202 11:52;P;;;;;;
D;154;1719904;6;20040202 11:52;V;;;;;;
D;154;1719904;6;20040202 11:52;V;;;;;;
B;154;1720086;7;20040202 11:52;;1;420;DOBIE ST;GRAFTON;2460;;;20031104;20040116;128000;;R;RESIDENCE;2;;;0;AA343302;
C;154;1720086;7;20040202 11:52;2//SP 22687;
D;154;1720086;7;20040202 11:52;P;;;;;;
D;154;1720086;7;20040202 11:52;V;;;;;;
B;154;1720790;8;20040202 11:52;;;322;FRY ST;GRAFTON;2460;;;20031208;20031218;147000;A;R;RESIDENCE;;AA;;0;AA343012;
C;154;1720790;8;20040202 11:52;5//38258;
D;154;1720790;8;20040202 11:52;P;;;;;;
D;154;1720790;8;20040202 11:52;P;;;;;;
D;154;1720790;8;20040202 11:52;V;;;;;;
D;154;1720790;8;20040202 11:52;V;;;;;;
B;154;1720800;9;20040202 11:52;;;340;FRY ST;GRAFTON;2460;584.3;M;20031128;20031218;174000;A;R;RESIDENCE;;AA;;0;AA319393;
C;154;1720800;9;20040202 11:52;7//20933;
D;154;1720800;9;20040202 11:52;P;;;;;;
D;154;1720800;9;20040202 11:52;P;;;;;;
D;154;1720800;9;20040202 11:52;V;;;;;;
D;154;1720800;9;20040202 11:52;V;;;;;;
B;154;1721440;10;20040202 11:52;;;20;JOHNSON ST;SOUTH GRAFTON;2460;550.1;M;20031014;20031126;174500;A;R;RESIDENCE;;AE;;0;AA359159;
C;154;1721440;10;20040202 11:52;202//242614;
D;154;1721440;10;20040202 11:52;P;;;;;;
D;154;1721440;10;20040202 11:52;V;;;;;;
B;154;1721654;11;20040202 11:52;;;61;KENT ST;GRAFTON;2460;;;20031217;20040116;165000;A;R;RESIDENCE;;AC;;0;AA354122;
C;154;1721654;11;20040202 11:52;7//17643;
D;154;1721654;11;20040202 11:52;P;;;;;;
D;154;1721654;11;20040202 11:52;V;;;;;;
B;154;1721836;12;20040202 11:52;;;8;MACPHERSON CRES;GRAFTON;2460;537.5;M;20031119;20040116;210000;A;R;RESIDENCE;;AA;;0;AA358320;
C;154;1721836;12;20040202 11:52;15//226954;
D;154;1721836;12;20040202 11:52;P;;;;;;
D;154;1721836;12;20040202 11:52;P;;;;;;
D;154;1721836;12;20040202 11:52;V;;;;;;
D;154;1721836;12;20040202 11:52;V;;;;;;
B;154;1722049;13;20040202 11:52;;;41;MARY ST;GRAFTON;2460;720.8;M;20031105;20031223;151000;A;R;RESIDENCE;;AU;;0;AA332204;
C;154;1722049;13;20040202 11:52;1//742706;
D;154;1722049;13;20040202 11:52;P;;;;;;
D;154;1722049;13;20040202 11:52;V;;;;;;
D;154;1722049;13;20040202 11:52;V;;;;;;
B;154;1722129;14;20040202 11:52;;;22;MAXWELL AVE;SOUTH GRAFTON;2460;562.8;M;20031212;20040123;122000;A;R;RESIDENCE;;AE;;0;AA357247;
C;154;1722129;14;20040202 11:52;61//236787;
D;154;1722129;14;20040202 11:52;P;;;;;;
D;154;1722129;14;20040202 11:52;P;;;;;;
D;154;1722129;14;20040202 11:52;V;;;;;;
B;154;1722231;15;20040202 11:52;;;44;MCFARLANE ST;SOUTH GRAFTON;2460;;;20031120;20031218;187000;A;R;RESIDENCE;;AE;;0;AA345660;
C;154;1722231;15;20040202 11:52;137//242614;
D;154;1722231;15;20040202 11:52;P;;;;;;
D;154;1722231;15;20040202 11:52;P;;;;;;
D;154;1722231;15;20040202 11:52;V;;;;;;
D;154;1722231;15;20040202 11:52;V;;;;;;
B;154;1722714;16;20040202 11:52;;;16;NORTH MEADOW DR;GRAFTON;2460;850;M;20031125;20031215;348000;A;R;RESIDENCE;;AC;;0;AA332515;
C;154;1722714;16;20040202 11:52;14//1007311;
D;154;1722714;16;20040202 11:52;P;;;;;;
D;154;1722714;16;20040202 11:52;P;;;;;;
D;154;1722714;16;20040202 11:52;V;;;;;;
B;154;1723035;17;20040202 11:52;;;3;PEPPERMINT PL;SOUTH GRAFTON;2460;605;M;20031127;20031223;70000;A;R;RESIDENCE;;SJ;;0;AA318079;
C;154;1723035;17;20040202 11:52;652//253160;
D;154;1723035;17;20040202 11:52;P;;;;;;
D;154;1723035;17;20040202 11:52;P;;;;;;
D;154;1723035;17;20040202 11:52;V;;;;;;
D;154;1723035;17;20040202 11:52;V;;;;;;
B;154;1723871;18;20040202 11:52;;;18;RIDGE ST;SOUTH GRAFTON;2460;424.9;M;20031202;20031218;125000;A;R;RESIDENCE;;AD;;0;AA327922;
C;154;1723871;18;20040202 11:52;1//336169;
D;154;1723871;18;20040202 11:52;P;;;;;;
D;154;1723871;18;20040202 11:52;V;;;;;;
B;154;1724003;19;20040202 11:52;;;4;ROBINSON AVE;GRAFTON;2460;651.3;M;20031217;20040116;195000;A;R;RESIDENCE;;AU;;0;AA356155;
C;154;1724003;19;20040202 11:52;3//38771;
D;154;1724003;19;20040202 11:52;P;;;;;;
D;154;1724003;19;20040202 11:52;P;;;;;;
D;154;1724003;19;20040202 11:52;V;;;;;;
B;154;1724278;20;20040202 11:52;;;21;SKINNER ST;SOUTH GRAFTON;2460;467.9;M;20031212;20040116;90000;B;3;SHOP;;CC;;0;AA359894;
C;154;1724278;20;20040202 11:52;2//310172;
D;154;1724278;20;20040202 11:52;P;;;;;;
D;154;1724278;20;20040202 11:52;V;;;;;;
B;154;1724375;21;20040202 11:52;;;45;SPRING ST;SOUTH GRAFTON;2460;638.6;M;20031120;20031218;119000;B;R;RESIDENCE;;CE;;0;AA310596;
