A;245;20050104 11:53;MASMITH;
B;245;2651457;1;20050104 11:53;;;24;MACARTNEY ST;MERRIWA;2329;6.619;H;20041208;20041208;300000;A;R;RESIDENCE;;TR;;0;AB164292;
C;245;2651457;1;20050104 11:53;6/259605;
D;245;2651457;1;20050104 11:53;P;;;;;;
D;245;2651457;1;20050104 11:53;P;;;;;;
D;245;2651457;1;20050104 11:53;V;;;;;;
B;245;2651457;2;20050104 11:53;;;24;MACARTNEY ST;MERRIWA;2329;6.619;H;20041208;20041208;270000;A;R;RESIDENCE;;TR;;0;AB164293;
C;245;2651457;2;20050104 11:53;6/259605;
D;245;2651457;2;20050104 11:53;P;;;;;;
D;245;2651457;2;20050104 11:53;V;;;;;;
D;245;2651457;2;20050104 11:53;V;;;;;;
B;245;2651735;3;20050104 11:53;;;4631;SCONE RD;MERRIWA;2329;407.3;H;20041123;20041213;1300000;R;3;FARM;;RB;;0;AB167890;
C;245;2651735;3;20050104 11:53;1/163868 1/653135;
D;245;2651735;3;20050104 11:53;P;;;;;;
D;245;2651735;3;20050104 11:53;V;;;;;;
D;245;2651735;3;20050104 11:53;V;;;;;;
D;245;2651735;3;20050104 11:53;V;;;;;;
B;245;2651888;4;20050104 11:53;;;25;SCOTT ST;CASSILIS;2329;1189;M;20041026;20041207;24500;Z;R;RESIDENCE;;AC;;0;AB164926;
C;245;2651888;4;20050104 11:53;3/1/37604;
D;245;2651888;4;20050104 11:53;P;;;;;;
D;245;2651888;4;20050104 11:53;V;;;;;;
B;245;3144748;5;20050104 11:53;;;;'LEITCHS';MERRIWA;2329;126.7;H;20040519;20040928;160000;;3;FARMING LANDS;;;;0;AB37273;
C;245;3144748;5;20050104 11:53;10/1068052;
D;245;3144748;5;20050104 11:53;P;;;;;;
D;245;3144748;5;20050104 11:53;P;;;;;;
D;245;3144748;5;20050104 11:53;V;;;;;;
D;245;3144748;5;20050104 11:53;V;;;;;;
D;245;3144748;5;20050104 11:53;V;;;;;;
D;245;3144748;5;20050104 11:53;V;;;;;;
Z;30;5;5;18;
