A;084;20050104 11:40;MASMITH;
B;084;683086;1;20050104 11:40;;;19;ABINGDON RD;ROSEVILLE;2069;701.9;M;20040924;20041126;845000;A;R;RESIDENCE;;GD;;0;AB152895;
C;084;683086;1;20050104 11:40;11/13028;
D;084;683086;1;20050104 11:40;P;;;;;;
D;084;683086;1;20050104 11:40;P;;;;;;
D;084;683086;1;20050104 11:40;V;;;;;;
B;084;683421;2;20050104 11:40;;;3;ADELONG PL;WAHROONGA;2076;932.8;M;20041023;20041203;780000;A;R;RESIDENCE;;EB;;0;AB170948;
C;084;683421;2;20050104 11:40;9/253146;
D;084;683421;2;20050104 11:40;P;;;;;;
D;084;683421;2;20050104 11:40;P;;;;;;
D;084;683421;2;20050104 11:40;V;;;;;;
D;084;683421;2;20050104 11:40;V;;;;;;
B;084;683912;3;20050104 11:40;;;1;AMARNA PDE;ROSEVILLE;2069;378.7;M;20041106;20041203;1260000;A;R;RESIDENCE;;GF;;0;AB165514;
C;084;683912;3;20050104 11:40;A/329818;
D;084;683912;3;20050104 11:40;P;;;;;;
D;084;683912;3;20050104 11:40;P;;;;;;
D;084;683912;3;20050104 11:40;V;;;;;;
B;084;684815;4;20050104 11:40;;;61;BABBAGE RD;ROSEVILLE CHASE;2069;749.8;M;20041023;20041116;850000;A;R;RESIDENCE;;GF;;0;AB153673;
C;084;684815;4;20050104 11:40;5/20542;
D;084;684815;4;20050104 11:40;P;;;;;;
D;084;684815;4;20050104 11:40;V;;;;;;
D;084;684815;4;20050104 11:40;V;;;;;;
B;084;685997;5;20050104 11:40;;;16;BENNING AVE;SOUTH TURRAMURRA;2074;929.5;M;20041110;20041215;708000;A;R;RESIDENCE;;EH;;0;AB179737;
C;084;685997;5;20050104 11:40;16/211318;
D;084;685997;5;20050104 11:40;P;;;;;;
D;084;685997;5;20050104 11:40;P;;;;;;
D;084;685997;5;20050104 11:40;V;;;;;;
D;084;685997;5;20050104 11:40;V;;;;;;
B;084;686362;6;20050104 11:40;;;7;BINGARA ST;WEST PYMBLE;2073;942.2;M;20041029;20041209;840000;A;R;RESIDENCE;;EP;;0;AB160622;
C;084;686362;6;20050104 11:40;154/28879;
D;084;686362;6;20050104 11:40;P;;;;;;
D;084;686362;6;20050104 11:40;P;;;;;;
D;084;686362;6;20050104 11:40;V;;;;;;
D;084;686362;6;20050104 11:40;V;;;;;;
B;084;686608;7;20050104 11:40;;;18 A;BOBBIN HEAD RD;PYMBLE;2073;2143.6;M;20040924;20041215;2400000;A;R;RESIDENCE;;MH;;0;AB172075;
C;084;686608;7;20050104 11:40;4/384240;
D;084;686608;7;20050104 11:40;P;;;;;;
D;084;686608;7;20050104 11:40;P;;;;;;
D;084;686608;7;20050104 11:40;V;;;;;;
B;084;686720;8;20050104 11:40;;;244;BOBBIN HEAD RD;TURRAMURRA;2074;1625;M;20041111;20041209;786500;A;R;RESIDENCE;;GV;;0;AB157716;
C;084;686720;8;20050104 11:40;1/735015;
D;084;686720;8;20050104 11:40;P;;;;;;
D;084;686720;8;20050104 11:40;V;;;;;;
D;084;686720;8;20050104 11:40;V;;;;;;
B;084;686842;9;20050104 11:40;THE LODGE;58;381;BOBBIN HEAD RD;TURRAMURRA;2074;;;20041108;20041217;850000;;R;RESIDENCE;58;;;0;AB170745;
C;084;686842;9;20050104 11:40;58/SP54427;
D;084;686842;9;20050104 11:40;P;;;;;;
D;084;686842;9;20050104 11:40;P;;;;;;
D;084;686842;9;20050104 11:40;V;;;;;;
D;084;686842;9;20050104 11:40;V;;;;;;
B;084;687212;10;20050104 11:40;;;39;BOOLARONG RD;PYMBLE;2073;967.5;M;20040918;20041105;1140000;A;R;RESIDENCE;;GT;;0;AB154932;
C;084;687212;10;20050104 11:40;3/26429;
D;084;687212;10;20050104 11:40;P;;;;;;
D;084;687212;10;20050104 11:40;P;;;;;;
D;084;687212;10;20050104 11:40;V;;;;;;
D;084;687212;10;20050104 11:40;V;;;;;;
B;084;687458;11;20050104 11:40;;;157;BOUNDARY RD;WAHROONGA;2076;942.2;M;20041028;20041209;1681000;A;R;RESIDENCE;;HD;;0;AB156032;
C;084;687458;11;20050104 11:40;A/30460;
D;084;687458;11;20050104 11:40;P;;;;;;
D;084;687458;11;20050104 11:40;P;;;;;;
D;084;687458;11;20050104 11:40;V;;;;;;
D;084;687458;11;20050104 11:40;V;;;;;;
B;084;688108;12;20050104 11:40;;;35;BRISBANE AVE;EAST LINDFIELD;2070;967.3;M;20041122;20041220;1655000;A;R;RESIDENCE;;GJ;;0;AB178526;
C;084;688108;12;20050104 11:40;11/628294;
D;084;688108;12;20050104 11:40;P;;;;;;
D;084;688108;12;20050104 11:40;P;;;;;;
D;084;688108;12;20050104 11:40;V;;;;;;
D;084;688108;12;20050104 11:40;V;;;;;;
B;084;688541;13;20050104 11:40;;;22;BUNGALOW AVE;PYMBLE;2073;1004;M;20041119;20041217;1140000;A;R;RESIDENCE;;GT;;0;AB174502;
C;084;688541;13;20050104 11:40;201/1013674;
D;084;688541;13;20050104 11:40;P;;;;;;
D;084;688541;13;20050104 11:40;P;;;;;;
D;084;688541;13;20050104 11:40;V;;;;;;
D;084;688541;13;20050104 11:40;V;;;;;;
B;084;689008;14;20050104 11:40;;;6;BUSHLANDS AVE;GORDON;2072;752.5;M;20041128;20041213;283333;A;3;;;EX;;0;AB170045;
C;084;689008;14;20050104 11:40;2/7519;
D;084;689008;14;20050104 11:40;P;;;;;;
D;084;689008;14;20050104 11:40;P;;;;;;
D;084;689008;14;20050104 11:40;V;;;;;;
D;084;689008;14;20050104 11:40;V;;;;;;
D;084;689008;14;20050104 11:40;V;;;;;;
B;084;689118;15;20050104 11:40;;;39;CALGA ST;ROSEVILLE CHASE;2069;695.6;M;20040804;20040910;830000;A;R;RESIDENCE;;GF;;0;AB165143;
C;084;689118;15;20050104 11:40;A/416547;
D;084;689118;15;20050104 11:40;P;;;;;;
D;084;689118;15;20050104 11:40;P;;;;;;
D;084;689118;15;20050104 11:40;V;;;;;;
D;084;689118;15;20050104 11:40;V;;;;;;
B;084;692347;16;20050104 11:40;;;3;CYNTHIA ST;PYMBLE;2073;919.8;M;20041022;20041206;841000;A;R;RESIDENCE;;ES;;0;AB170097;
C;084;692347;16;20050104 11:40;65/12951;
D;084;692347;16;20050104 11:40;P;;;;;;
D;084;692347;16;20050104 11:40;V;;;;;;
D;084;692347;16;20050104 11:40;V;;;;;;
B;084;692387;17;20050104 11:40;;;8;DAKARA CL;PYMBLE;2073;973.7;M;20041008;20041208;910000;A;R;RESIDENCE;;EK;;0;AB169703;
C;084;692387;17;20050104 11:40;14/243620;
D;084;692387;17;20050104 11:40;P;;;;;;
D;084;692387;17;20050104 11:40;V;;;;;;
B;084;692980;18;20050104 11:40;;;48;DOUGLAS ST E;ST IVES;2075;1113;M;20041025;20041210;1030000;A;R;RESIDENCE;;GS;;0;AB176774;
C;084;692980;18;20050104 11:40;3/714701;
D;084;692980;18;20050104 11:40;P;;;;;;
D;084;692980;18;20050104 11:40;V;;;;;;
B;084;693646;19;20050104 11:40;;;156;EASTERN RD;WAHROONGA;2076;1530;M;20041015;20041210;968000;A;R;RESIDENCE;;HF;;0;AB172118;
C;084;693646;19;20050104 11:40;F/390742;
D;084;693646;19;20050104 11:40;P;;;;;;
D;084;693646;19;20050104 11:40;P;;;;;;
D;084;693646;19;20050104 11:40;V;;;;;;
B;084;694046;20;20050104 11:40;;;20;EDGEWOOD PL;ST IVES;2075;1157;M;20021130;20041216;780000;A;R;RESIDENCE;;GP;;0;AB173628;
C;084;694046;20;20050104 11:40;101/517837;
D;084;694046;20;20050104 11:40;P;;;;;;
D;084;694046;20;20050104 11:40;V;;;;;;
B;084;694522;21;20050104 11:40;;;7;ETON RD;LINDFIELD;2070;604.9;M;20041027;20041208;885000;A;R;RESIDENCE;;GD;;0;AB159908;
C;084;694522;21;20050104 11:40;5A/337758;
D;084;694522;21;20050104 11:40;P;;;;;;
D;084;694522;21;20050104 11:40;V;;;;;;
B;084;694593;22;20050104 11:40;;;8;EURONG ST;WAHROONGA;2076;849.9;M;20041029;20041208;760000;A;R;RESIDENCE;;EB;;0;AB166692;
C;084;694593;22;20050104 11:40;190/14590;
D;084;694593;22;20050104 11:40;P;;;;;;
D;084;694593;22;20050104 11:40;P;;;;;;
D;084;694593;22;20050104 11:40;V;;;;;;
B;084;694978;23;20050104 11:40;;;77;FIDDENS WHARF RD;KILLARA;2071;1005.3;M;20041119;20041214;920000;A;R;RESIDENCE;;EX;;0;AB159363;
C;084;694978;23;20050104 11:40;43/11443 1/375571 1/660897;
D;084;694978;23;20050104 11:40;P;;;;;;
D;084;694978;23;20050104 11:40;V;;;;;;
B;084;696535;24;20050104 11:40;;;3;GRANT PL;ST IVES;2075;1039;M;20041022;20041210;875000;A;R;RESIDENCE;;GP;;0;AB155225;
C;084;696535;24;20050104 11:40;101/800269;
D;084;696535;24;20050104 11:40;P;;;;;;
D;084;696535;24;20050104 11:40;P;;;;;;
D;084;696535;24;20050104 11:40;V;;;;;;
B;084;696867;25;20050104 11:40;;;29;GRIFFITH AVE;ROSEVILLE CHASE;2069;761.4;M;20041023;20041207;920000;A;R;RESIDENCE;;GF;;0;AB153774;
C;084;696867;25;20050104 11:40;36/15524;
D;084;696867;25;20050104 11:40;P;;;;;;
D;084;696867;25;20050104 11:40;P;;;;;;
D;084;696867;25;20050104 11:40;V;;;;;;
