A;141;20040202 11:50;PTHIRLWELL;
B;141;1489142;1;20040202 11:50;;4;43;BELLEVUE PDE;HURSTVILLE;2220;;;20031124;20031222;380000;;R;RESIDENCE;4;;;0;AA332308;
C;141;1489142;1;20040202 11:50;4//SP 7429;
D;141;1489142;1;20040202 11:50;P;;;;;;
D;141;1489142;1;20040202 11:50;P;;;;;;
D;141;1489142;1;20040202 11:50;V;;;;;;
D;141;1489142;1;20040202 11:50;V;;;;;;
B;141;1489429;2;20040202 11:50;;;8;BELMONT AVE;PENSHURST;2222;;;20031104;20040108;730000;A;R;RESIDENCE;;XH;;0;AA336224;
C;141;1489429;2;20040202 11:50;24//11194;
D;141;1489429;2;20040202 11:50;P;;;;;;
D;141;1489429;2;20040202 11:50;P;;;;;;
D;141;1489429;2;20040202 11:50;V;;;;;;
D;141;1489429;2;20040202 11:50;V;;;;;;
B;141;1489643;3;20040202 11:50;;4;11;BLAKE ST;KOGARAH;2217;;;20031113;20031211;252500;;R;RESIDENCE;4;;;0;AA308050;
C;141;1489643;3;20040202 11:50;4//SP 2590;
D;141;1489643;3;20040202 11:50;P;;;;;;
D;141;1489643;3;20040202 11:50;V;;;;;;
B;141;1490183;4;20040202 11:50;;17;40;BUNYALA ST;BLAKEHURST;2221;;;20031205;20040109;225000;;R;RESIDENCE;17;;;0;AA320059;
C;141;1490183;4;20040202 11:50;17//SP 22521;
D;141;1490183;4;20040202 11:50;P;;;;;;
D;141;1490183;4;20040202 11:50;V;;;;;;
B;141;1491072;5;20040202 11:50;;;292;CONNELLS POINT RD;CONNELLS POINT;2221;841;M;20031211;20040105;1260000;A;R;RESIDENCE;;XL;;0;AA352006;
C;141;1491072;5;20040202 11:50;B//16210;
D;141;1491072;5;20040202 11:50;P;;;;;;
D;141;1491072;5;20040202 11:50;V;;;;;;
B;141;1491223;6;20040202 11:50;;4;26;CONNELLS POINT RD;SOUTH HURSTVILLE;2221;;;20031030;20031211;387500;;R;RESIDENCE;4;;;0;AA305848;
C;141;1491223;6;20040202 11:50;4//SP 6138;
D;141;1491223;6;20040202 11:50;P;;;;;;
D;141;1491223;6;20040202 11:50;V;;;;;;
D;141;1491223;6;20040202 11:50;V;;;;;;
B;141;1491468;7;20040202 11:50;;;17;COOLEEN ST;BLAKEHURST;2221;;;20031209;20040120;1300000;A;R;RESIDENCE;;XK;;0;AA358487;
C;141;1491468;7;20040202 11:50;17/1/6565;
D;141;1491468;7;20040202 11:50;P;;;;;;
D;141;1491468;7;20040202 11:50;P;;;;;;
D;141;1491468;7;20040202 11:50;V;;;;;;
B;141;1491954;8;20040202 11:50;;;39;EAST CRES;HURSTVILLE;2220;;;20030913;20031224;920000;A;R;RESIDENCE;;XG;;0;AA338007;
C;141;1491954;8;20040202 11:50;6/2/1604;
D;141;1491954;8;20040202 11:50;P;;;;;;
D;141;1491954;8;20040202 11:50;P;;;;;;
D;141;1491954;8;20040202 11:50;V;;;;;;
B;141;1492804;9;20040202 11:50;;;27;FRANCIS ST;CARLTON;2218;;;20031101;20031208;610000;A;R;RESIDENCE;;XE;;0;AA336191;
C;141;1492804;9;20040202 11:50;28/C/5409;
D;141;1492804;9;20040202 11:50;P;;;;;;
D;141;1492804;9;20040202 11:50;V;;;;;;
D;141;1492804;9;20040202 11:50;V;;;;;;
B;141;1493321;10;20040202 11:50;;1;55;GLADSTONE ST;KOGARAH;2217;;;20031108;20031222;345000;;R;RESIDENCE;1;;;0;AA336926;
C;141;1493321;10;20040202 11:50;1//SP 44748;
D;141;1493321;10;20040202 11:50;P;;;;;;
D;141;1493321;10;20040202 11:50;V;;;;;;
D;141;1493321;10;20040202 11:50;V;;;;;;
D;141;1493321;10;20040202 11:50;V;;;;;;
B;141;1493340;11;20040202 11:50;;12;63;GLADSTONE ST;KOGARAH;2217;;;20031128;20040112;320000;;R;RESIDENCE;12;;;0;AA337215;
C;141;1493340;11;20040202 11:50;12//SP 8736;
D;141;1493340;11;20040202 11:50;P;;;;;;
D;141;1493340;11;20040202 11:50;V;;;;;;
D;141;1493340;11;20040202 11:50;V;;;;;;
B;141;1493868;12;20040202 11:50;;;52;GREENACRE RD;SOUTH HURSTVILLE;2221;;;20031118;20040113;1500000;A;R;RESIDENCE;;XG;;0;AA321869;
C;141;1493868;12;20040202 11:50;C//433709;
D;141;1493868;12;20040202 11:50;P;;;;;;
D;141;1493868;12;20040202 11:50;P;;;;;;
D;141;1493868;12;20040202 11:50;V;;;;;;
D;141;1493868;12;20040202 11:50;V;;;;;;
B;141;1494345;13;20040202 11:50;;3;56;HAMPTON COURT RD;CARLTON;2218;;;20031202;20040115;316000;;R;RESIDENCE;3;;;0;AA348488;
C;141;1494345;13;20040202 11:50;3//SP 8776;
D;141;1494345;13;20040202 11:50;P;;;;;;
D;141;1494345;13;20040202 11:50;P;;;;;;
D;141;1494345;13;20040202 11:50;V;;;;;;
B;141;1494862;14;20040202 11:50;;;13;HEATH RD;BLAKEHURST;2221;670.3;M;20031011;20031124;652000;A;R;RESIDENCE;;XM;;0;AA308731;
C;141;1494862;14;20040202 11:50;C//418450;
D;141;1494862;14;20040202 11:50;P;;;;;;
D;141;1494862;14;20040202 11:50;P;;;;;;
D;141;1494862;14;20040202 11:50;V;;;;;;
D;141;1494862;14;20040202 11:50;V;;;;;;
B;141;1495204;15;20040202 11:50;;7;21;HOGBEN ST;KOGARAH;2217;;;20031115;20031219;350000;;R;RESIDENCE;7;;;0;AA310998;
C;141;1495204;15;20040202 11:50;7//SP 5400;
D;141;1495204;15;20040202 11:50;P;;;;;;
D;141;1495204;15;20040202 11:50;V;;;;;;
B;141;1496202;16;20040202 11:50;;;37;JUBILEE AVE;CARLTON;2218;224.4;M;20031128;20040116;440000;A;R;RESIDENCE;;MR;;0;AA354461;
C;141;1496202;16;20040202 11:50;2//602797;
D;141;1496202;16;20040202 11:50;P;;;;;;
D;141;1496202;16;20040202 11:50;P;;;;;;
D;141;1496202;16;20040202 11:50;V;;;;;;
B;141;1496499;17;20040202 11:50;;1;1;KENSINGTON ST;KOGARAH;2217;;;20030923;20031219;3000000;;R;RESIDENCE;2;;;0;AA345816;
C;141;1496499;17;20040202 11:50;2//SP 7196;
D;141;1496499;17;20040202 11:50;P;;;;;;
D;141;1496499;17;20040202 11:50;V;;;;;;
B;141;1496499;18;20040202 11:50;;1;1;KENSINGTON ST;KOGARAH;2217;;;20030923;20031219;3000000;;R;RESIDENCE;3;;;0;AA345816;
C;141;1496499;18;20040202 11:50;3//SP 7196;
D;141;1496499;18;20040202 11:50;P;;;;;;
D;141;1496499;18;20040202 11:50;V;;;;;;
B;141;1496499;19;20040202 11:50;;1;1;KENSINGTON ST;KOGARAH;2217;;;20030923;20031219;3000000;;R;RESIDENCE;4;;;0;AA345816;
C;141;1496499;19;20040202 11:50;4//SP 7196;
D;141;1496499;19;20040202 11:50;P;;;;;;
D;141;1496499;19;20040202 11:50;V;;;;;;
B;141;1496499;20;20040202 11:50;;1;1;KENSINGTON ST;KOGARAH;2217;;;20030923;20031219;3000000;;R;RESIDENCE;1;;;0;AA345816;
C;141;1496499;20;20040202 11:50;1//SP 7196;
D;141;1496499;20;20040202 11:50;P;;;;;;
D;141;1496499;20;20040202 11:50;V;;;;;;
B;141;1496591;21;20040202 11:50;;4;883;KING GEORGES RD;SOUTH HURSTVILLE;2221;;;20031117;20040108;485000;;R;RESIDENCE;6;;;0;AA336021;
C;141;1496591;21;20040202 11:50;6//SP 41232;
D;141;1496591;21;20040202 11:50;P;;;;;;
D;141;1496591;21;20040202 11:50;V;;;;;;
B;141;1498576;22;20040202 11:50;;;14;MCPHERSON ST;CARLTON;2218;;;20031030;20040109;698000;A;R;RESIDENCE;;XE;;0;AA330583;
C;141;1498576;22;20040202 11:50;51//2818;
D;141;1498576;22;20040202 11:50;P;;;;;;
D;141;1498576;22;20040202 11:50;P;;;;;;
D;141;1498576;22;20040202 11:50;V;;;;;;
D;141;1498576;22;20040202 11:50;V;;;;;;
D;141;1498576;22;20040202 11:50;V;;;;;;
D;141;1498576;22;20040202 11:50;V;;;;;;
B;141;1498668;23;20040202 11:50;;;9;MEAKEM ST;HURSTVILLE;2220;;;20031018;20040114;783000;A;R;RESIDENCE;;XH;;0;AA342853;
C;141;1498668;23;20040202 11:50;53//11860;
D;141;1498668;23;20040202 11:50;P;;;;;;
D;141;1498668;23;20040202 11:50;P;;;;;;
D;141;1498668;23;20040202 11:50;V;;;;;;
D;141;1498668;23;20040202 11:50;V;;;;;;
B;141;1500633;24;20040202 11:50;;;22;PARIS ST;CARLTON;2218;588.1;M;20031023;20040115;730000;A;R;RESIDENCE;;XM;;0;AA335603;
C;141;1500633;24;20040202 11:50;2//211919;
D;141;1500633;24;20040202 11:50;P;;;;;;
D;141;1500633;24;20040202 11:50;V;;;;;;
D;141;1500633;24;20040202 11:50;V;;;;;;
B;141;1501572;25;20040202 11:50;;;463;PRINCES HWY;BLAKEHURST;2221;782.5;M;20031202;20040116;322500;A;R;RESIDENCE;;MH;;0;AA334599;
C;141;1501572;25;20040202 11:50;102//732033;
D;141;1501572;25;20040202 11:50;P;;;;;;
D;141;1501572;25;20040202 11:50;P;;;;;;
D;141;1501572;25;20040202 11:50;V;;;;;;
D;141;1501572;25;20040202 11:50;V;;;;;;
B;141;1501930;26;20040202 11:50;;;35;PRINCES ST;MORTDALE;2223;;;20031113;20031113;735000;A;R;RESIDENCE;;XH;;0;AA317428;
C;141;1501930;26;20040202 11:50;14/7/1884;
D;141;1501930;26;20040202 11:50;P;;;;;;
D;141;1501930;26;20040202 11:50;P;;;;;;
D;141;1501930;26;20040202 11:50;P;;;;;;
D;141;1501930;26;20040202 11:50;V;;;;;;
D;141;1501930;26;20040202 11:50;V;;;;;;
B;141;1502458;27;20040202 11:50;;4;402;RAILWAY PDE;CARLTON;2218;;;20031112;20031219;329000;;R;RESIDENCE;4;;;0;AA313129;
C;141;1502458;27;20040202 11:50;4//SP 36747;
D;141;1502458;27;20040202 11:50;P;;;;;;
D;141;1502458;27;20040202 11:50;P;;;;;;
D;141;1502458;27;20040202 11:50;V;;;;;;
B;141;1502469;28;20040202 11:50;;;412;RAILWAY PDE;CARLTON;2218;467.9;M;20030719;20031219;850000;A;R;RESIDENCE;;MR;;0;AA303943;
C;141;1502469;28;20040202 11:50;A//404744;
D;141;1502469;28;20040202 11:50;P;;;;;;
D;141;1502469;28;20040202 11:50;V;;;;;;
B;141;1502549;29;20040202 11:50;;3;500;RAILWAY PDE;ALLAWAH;2218;;;20031112;20031112;363000;;R;RESIDENCE;3;;;0;AA319751;
C;141;1502549;29;20040202 11:50;3//SP 60772;
D;141;1502549;29;20040202 11:50;P;;;;;;
D;141;1502549;29;20040202 11:50;P;;;;;;
D;141;1502549;29;20040202 11:50;V;;;;;;
D;141;1502549;29;20040202 11:50;V;;;;;;
B;141;1502779;30;20040202 11:50;;26;588;RAILWAY PDE;HURSTVILLE;2220;;;20031107;20031219;386000;;R;RESIDENCE;26;;;0;AA314354;
C;141;1502779;30;20040202 11:50;26//SP 60752;
D;141;1502779;30;20040202 11:50;P;;;;;;
D;141;1502779;30;20040202 11:50;V;;;;;;
B;141;1503094;31;20040202 11:50;;;34;RAILWAY PDE;PENSHURST;2222;;;20031129;20040114;635000;A;R;RESIDENCE;;XH;;0;AA356389;
C;141;1503094;31;20040202 11:50;72//11098;
D;141;1503094;31;20040202 11:50;P;;;;;;
D;141;1503094;31;20040202 11:50;V;;;;;;
D;141;1503094;31;20040202 11:50;V;;;;;;
B;141;1503534;32;20040202 11:50;;;67;RIVERVIEW AVE;KYLE BAY;2221;448.9;M;20031025;20031219;1440000;A;R;RESIDENCE;;XN;;0;AA311244;
C;141;1503534;32;20040202 11:50;C//332668;
D;141;1503534;32;20040202 11:50;P;;;;;;
D;141;1503534;32;20040202 11:50;V;;;;;;
D;141;1503534;32;20040202 11:50;V;;;;;;
B;141;1504484;33;20040202 11:50;;6;1;ST GEORGES PDE;HURSTVILLE;2220;;;20031104;20031218;300000;;R;RESIDENCE;6;;;0;AA331094;
C;141;1504484;33;20040202 11:50;6//SP 62042;
D;141;1504484;33;20040202 11:50;P;;;;;;
D;141;1504484;33;20040202 11:50;P;;;;;;
D;141;1504484;33;20040202 11:50;V;;;;;;
D;141;1504484;33;20040202 11:50;V;;;;;;
B;141;1505131;34;20040202 11:50;;25;9;SOUTH ST;KOGARAH;2217;;;20030722;20031022;430000;;V;VACANT LAND;25;;;0;AA310235;
C;141;1505131;34;20040202 11:50;25//SP 52515;
D;141;1505131;34;20040202 11:50;P;;;;;;
D;141;1505131;34;20040202 11:50;V;;;;;;
B;141;1505618;35;20040202 11:50;;;56;TAVISTOCK RD;SOUTH HURSTVILLE;2221;505.9;M;20031021;20040106;714000;A;R;RESIDENCE;;XG;;0;AA344415;
C;141;1505618;35;20040202 11:50;3//323215;
D;141;1505618;35;20040202 11:50;P;;;;;;
D;141;1505618;35;20040202 11:50;P;;;;;;
D;141;1505618;35;20040202 11:50;V;;;;;;
B;141;1506036;36;20040202 11:50;;;10;THE ESPLANADE;SOUTH HURSTVILLE;2221;;;20030920;20040119;1060000;A;R;RESIDENCE;;XG;;0;AA343933;
C;141;1506036;36;20040202 11:50;186//6202;
D;141;1506036;36;20040202 11:50;P;;;;;;
D;141;1506036;36;20040202 11:50;V;;;;;;
B;141;1506585;37;20040202 11:50;;;14;VISTA ST;SANS SOUCI;2219;;;20030927;20031110;1118000;A;R;RESIDENCE;;XA;;0;AA322129;
C;141;1506585;37;20040202 11:50;A//304973;
D;141;1506585;37;20040202 11:50;P;;;;;;
D;141;1506585;37;20040202 11:50;P;;;;;;
D;141;1506585;37;20040202 11:50;P;;;;;;
D;141;1506585;37;20040202 11:50;V;;;;;;
D;141;1506585;37;20040202 11:50;V;;;;;;
B;141;1506966;38;20040202 11:50;;28;9;WEST ST;HURSTVILLE;2220;;;20031106;20031217;410000;;R;RESIDENCE;28;;;0;AA350619;
C;141;1506966;38;20040202 11:50;28//SP 67116;
D;141;1506966;38;20040202 11:50;P;;;;;;
D;141;1506966;38;20040202 11:50;V;;;;;;
D;141;1506966;38;20040202 11:50;V;;;;;;
B;141;2971836;39;20040202 11:50;;57;8;DERBY ST;KOGARAH;2217;;;20031210;20040121;405000;;R;RESIDENCE;57;;;0;AA357189;
C;141;2971836;39;20040202 11:50;57//SP 69184;
D;141;2971836;39;20040202 11:50;P;;;;;;
D;141;2971836;39;20040202 11:50;V;;;;;;
B;141;2977451;40;20040202 11:50;;;86;WONIORA RD;SOUTH HURSTVILLE;2221;;;20031114;20031212;366000;;R;RESIDENCE;5;;;0;AA339499;
C;141;2977451;40;20040202 11:50;5//SP 69412;
D;141;2977451;40;20040202 11:50;P;;;;;;
D;141;2977451;40;20040202 11:50;V;;;;;;
B;141;2977403;41;20040202 11:50;;11;42;WEST ST;HURSTVILLE;2220;;;20031017;20031128;364000;;R;RESIDENCE;11;;;0;AA323458;
C;141;2977403;41;20040202 11:50;11//SP 69482;
D;141;2977403;41;20040202 11:50;P;;;;;;
D;141;2977403;41;20040202 11:50;P;;;;;;
D;141;2977403;41;20040202 11:50;V;;;;;;
B;141;3032767;42;20040202 11:50;;2;1;RUTLAND ST;CARLTON;2218;;;20031117;20031218;420000;;R;RESIDENCE;2;;;0;AA308167;
C;141;3032767;42;20040202 11:50;2//SP 71262;
D;141;3032767;42;20040202 11:50;P;;;;;;
D;141;3032767;42;20040202 11:50;P;;;;;;
D;141;3032767;42;20040202 11:50;V;;;;;;
B;141;3041275;43;20040202 11:50;;;16;MACLAURIN ST;PENSHURST;2222;;;20031001;20040106;1025000;;R;RESIDENCE;;;;0;AA331743;
C;141;3041275;43;20040202 11:50;2//302315;
D;141;3041275;43;20040202 11:50;P;;;;;;
D;141;3041275;43;20040202 11:50;P;;;;;;
D;141;3041275;43;20040202 11:50;V;;;;;;
D;141;3041275;43;20040202 11:50;V;;;;;;
B;141;3051464;44;20040202 11:50;;;19;CECIL ST;HURSTVILLE;2220;317.5;M;20031001;20031218;405000;;R;RESIDENCE;;;;0;AA322030;
C;141;3051464;44;20040202 11:50;1//1061994;
D;141;3051464;44;20040202 11:50;P;;;;;;
D;141;3051464;44;20040202 11:50;P;;;;;;
D;141;3051464;44;20040202 11:50;V;;;;;;
D;141;3051464;44;20040202 11:50;V;;;;;;
B;141;3051802;45;20040202 11:50;;5;36;GARFIELD ST;CARLTON;2218;;;20031023;20040106;265000;;R;RESIDENCE;5;;;0;AA331014;
C;141;3051802;45;20040202 11:50;5//SP 71663;
D;141;3051802;45;20040202 11:50;P;;;;;;
D;141;3051802;45;20040202 11:50;V;;;;;;
D;141;3051802;45;20040202 11:50;V;;;;;;
B;141;3059910;46;20040202 11:50;;;16;RUTLAND ST;ALLAWAH;2218;;;20030620;20031209;425000;;R;RESIDENCE;8;;;0;AA312384;
C;141;3059910;46;20040202 11:50;8//SP 71669;
