A;207;20040202 11:55;PTHIRLWELL;
B;207;1973207;1;20040202 11:55;;112;244;ALISON RD;RANDWICK;2031;;;20031104;20031210;397500;;R;RESIDENCE;112;;;0;AA346029;
C;207;1973207;1;20040202 11:55;112//SP 10829;
D;207;1973207;1;20040202 11:55;P;;;;;;
D;207;1973207;1;20040202 11:55;V;;;;;;
B;207;1973337;2;20040202 11:55;;169;256;ALISON RD;RANDWICK;2031;;;20031121;20031219;280000;;R;RESIDENCE;169;;;0;AA311338;
C;207;1973337;2;20040202 11:55;169//SP 11378;
D;207;1973337;2;20040202 11:55;P;;;;;;
D;207;1973337;2;20040202 11:55;V;;;;;;
B;207;1973337;3;20040202 11:55;;33;256;ALISON RD;RANDWICK;2031;;;20031023;20031218;358000;;R;RESIDENCE;177;;;0;AA341756;
C;207;1973337;3;20040202 11:55;177//SP 11378;
D;207;1973337;3;20040202 11:55;P;;;;;;
D;207;1973337;3;20040202 11:55;V;;;;;;
B;207;1973337;4;20040202 11:55;;225;256;ALISON RD;RANDWICK;2031;;;20031121;20031219;280000;;R;RESIDENCE;225;;;0;AA311338;
C;207;1973337;4;20040202 11:55;225//SP 11378;
D;207;1973337;4;20040202 11:55;P;;;;;;
D;207;1973337;4;20040202 11:55;V;;;;;;
B;207;1973337;5;20040202 11:55;;33;256;ALISON RD;RANDWICK;2031;;;20031023;20031218;358000;;R;RESIDENCE;233;;;0;AA341756;
C;207;1973337;5;20040202 11:55;233//SP 11378;
D;207;1973337;5;20040202 11:55;P;;;;;;
D;207;1973337;5;20040202 11:55;V;;;;;;
B;207;1974445;6;20040202 11:55;;;1224;ANZAC PDE;MALABAR;2036;505.9;M;20030918;20031127;785000;A;R;RESIDENCE;;AR;;0;AA311062;
C;207;1974445;6;20040202 11:55;9//7194;
D;207;1974445;6;20040202 11:55;P;;;;;;
D;207;1974445;6;20040202 11:55;P;;;;;;
D;207;1974445;6;20040202 11:55;V;;;;;;
D;207;1974445;6;20040202 11:55;V;;;;;;
B;207;1974674;7;20040202 11:55;;40;818;ANZAC PDE;MAROUBRA;2035;;;20031224;20040113;445000;;R;RESIDENCE;40;;;0;AA321628;
C;207;1974674;7;20040202 11:55;40//SP 48055;
D;207;1974674;7;20040202 11:55;P;;;;;;
D;207;1974674;7;20040202 11:55;V;;;;;;
