A;526;20050104 11:53;MASMITH;
B;526;422449;1;20050104 11:53;;;7;CROWN ST;CROOKWELL;2583;638.6;M;20041026;20041207;153500;A;R;RESIDENCE;;AB;;0;AB165505;
C;526;422449;1;20050104 11:53;6/231957;
D;526;422449;1;20050104 11:53;P;;;;;;
D;526;422449;1;20050104 11:53;V;;;;;;
D;526;422449;1;20050104 11:53;V;;;;;;
B;526;422640;2;20050104 11:53;;;61;GOULBURN ST;CROOKWELL;2583;366.7;M;20040803;20041126;115000;B;3;SHOP;;BA;;0;AB150964;
C;526;422640;2;20050104 11:53;X/408498;
D;526;422640;2;20050104 11:53;P;;;;;;
D;526;422640;2;20050104 11:53;P;;;;;;
D;526;422640;2;20050104 11:53;V;;;;;;
D;526;422640;2;20050104 11:53;V;;;;;;
D;526;422640;2;20050104 11:53;V;;;;;;
D;526;422640;2;20050104 11:53;V;;;;;;
D;526;422640;2;20050104 11:53;V;;;;;;
B;526;424130;3;20050104 11:53;;;3823;GOULBURN RD;CROOKWELL;2583;54.63;H;20040907;20040917;570000;R;3;FARM;;RF;;0;AB169830;
C;526;424130;3;20050104 11:53;24/112125 85, 108, 109/750042;
D;526;424130;3;20050104 11:53;P;;;;;;
D;526;424130;3;20050104 11:53;P;;;;;;
D;526;424130;3;20050104 11:53;V;;;;;;
B;526;439929;4;20050104 11:53;LANGDON VALE;;;BANNISTER LANE;BANNISTER;2580;42.09;H;20041012;20041207;450000;R;R;RESIDENCE;;RH;;0;AB166494;
C;526;439929;4;20050104 11:53;2/605166 Enclosure Permit 27794;
D;526;439929;4;20050104 11:53;P;;;;;;
D;526;439929;4;20050104 11:53;P;;;;;;
D;526;439929;4;20050104 11:53;P;;;;;;
D;526;439929;4;20050104 11:53;P;;;;;;
D;526;439929;4;20050104 11:53;P;;;;;;
D;526;439929;4;20050104 11:53;P;;;;;;
D;526;439929;4;20050104 11:53;P;;;;;;
D;526;439929;4;20050104 11:53;V;;;;;;
D;526;439929;4;20050104 11:53;V;;;;;;
B;526;450010;5;20050104 11:53;;;1156;HILLCREST RD;MYRTLEVILLE;2580;175.5;H;20041102;20041203;1100000;R;3;FARM;;FB;;0;AB157996;
C;526;450010;5;20050104 11:53;1/825078;
D;526;450010;5;20050104 11:53;P;;;;;;
D;526;450010;5;20050104 11:53;P;;;;;;
D;526;450010;5;20050104 11:53;V;;;;;;
B;526;2933461;6;20050104 11:53;;;;KANGALOOLAH RD;PEELWOOD;2583;65.059;H;20041029;20041125;420000;R;R;RESIDENCE;;RB;;0;AB152914;
C;526;2933461;6;20050104 11:53;234/753039 230/753060 4, 5/862006 9/863679 2/1018516;
D;526;2933461;6;20050104 11:53;P;;;;;;
D;526;2933461;6;20050104 11:53;V;;;;;;
D;526;2933461;6;20050104 11:53;V;;;;;;
