A;656;20040202 12:01;PTHIRLWELL;
D;656;2721388;7;20040202 12:01;P;;;;;;
D;656;2721388;7;20040202 12:01;P;;;;;;
D;656;2721388;7;20040202 12:01;V;;;;;;
B;656;2721890;8;20040202 12:01;;;7;BATAR CREEK RD;KENDALL;2439;4983;M;20031111;20031205;300000;Z;R;RESIDENCE;;ZK;;0;AA335313;
C;656;2721890;8;20040202 12:01;9//14285;
D;656;2721890;8;20040202 12:01;P;;;;;;
D;656;2721890;8;20040202 12:01;P;;;;;;
D;656;2721890;8;20040202 12:01;V;;;;;;
B;656;2722082;9;20040202 12:01;;;123;LOGANS CROSSING RD;KENDALL;2439;13.9;H;20031209;20031222;110000;R;V;VACANT LAND;;PJ;;0;AA327936;
C;656;2722082;9;20040202 12:01;2//597019;
D;656;2722082;9;20040202 12:01;P;;;;;;
D;656;2722082;9;20040202 12:01;P;;;;;;
D;656;2722082;9;20040202 12:01;P;;;;;;
D;656;2722082;9;20040202 12:01;P;;;;;;
D;656;2722082;9;20040202 12:01;P;;;;;;
D;656;2722082;9;20040202 12:01;V;;;;;;
B;656;2723094;10;20040202 12:01;;;54;COWARRAL CCT;WAUCHOPE;2446;687.2;M;20031112;20031215;389000;A;R;RESIDENCE;;GA;;0;AA335825;
C;656;2723094;10;20040202 12:01;205//731021;
D;656;2723094;10;20040202 12:01;P;;;;;;
D;656;2723094;10;20040202 12:01;P;;;;;;
D;656;2723094;10;20040202 12:01;V;;;;;;
B;656;2723970;11;20040202 12:01;;;35;PEPPERMINT CRES;WAUCHOPE;2446;711.7;M;20031009;20040109;310000;A;R;RESIDENCE;;GA;;0;AA334823;
C;656;2723970;11;20040202 12:01;2//867765;
D;656;2723970;11;20040202 12:01;P;;;;;;
D;656;2723970;11;20040202 12:01;P;;;;;;
D;656;2723970;11;20040202 12:01;V;;;;;;
B;656;2724199;12;20040202 12:01;;;23;STRINGY BARK AVE;WAUCHOPE;2446;763.6;M;20031128;20040109;240000;A;R;RESIDENCE;;GA;;0;AA321716;
C;656;2724199;12;20040202 12:01;86//263626;
D;656;2724199;12;20040202 12:01;P;;;;;;
D;656;2724199;12;20040202 12:01;P;;;;;;
D;656;2724199;12;20040202 12:01;V;;;;;;
B;656;2724860;13;20040202 12:01;;;1;KING CREEK RD;KINGS CREEK;2446;3996;M;20031112;20031217;375000;R;R;RESIDENCE;;MF;;0;AA309349;
C;656;2724860;13;20040202 12:01;1//419266;
D;656;2724860;13;20040202 12:01;P;;;;;;
D;656;2724860;13;20040202 12:01;V;;;;;;
B;656;2725124;14;20040202 12:01;;;;LE CLOS;SANCROX;2446;2.56;H;20031013;20031124;145000;R;V;VACANT LAND;;MK;;0;AA333116;
C;656;2725124;14;20040202 12:01;9//776681;
D;656;2725124;14;20040202 12:01;P;;;;;;
D;656;2725124;14;20040202 12:01;P;;;;;;
D;656;2725124;14;20040202 12:01;V;;;;;;
B;656;2725609;15;20040202 12:01;;;43;AMETHYST WAY;PORT MACQUARIE;2444;982.1;M;20031121;20040113;460000;A;R;RESIDENCE;;DS;;0;AA343127;
C;656;2725609;15;20040202 12:01;257//1017983;
D;656;2725609;15;20040202 12:01;P;;;;;;
D;656;2725609;15;20040202 12:01;P;;;;;;
D;656;2725609;15;20040202 12:01;V;;;;;;
D;656;2725609;15;20040202 12:01;V;;;;;;
B;656;2725652;16;20040202 12:01;;;36;AMIRA DR;PORT MACQUARIE;2444;693.1;M;20031114;20031212;295000;A;R;RESIDENCE;;AN;;0;AA347669;
C;656;2725652;16;20040202 12:01;12//883006;
D;656;2725652;16;20040202 12:01;P;;;;;;
D;656;2725652;16;20040202 12:01;P;;;;;;
D;656;2725652;16;20040202 12:01;V;;;;;;
D;656;2725652;16;20040202 12:01;V;;;;;;
B;656;2725917;17;20040202 12:01;;1;2;ARNCLIFFE AVE;PORT MACQUARIE;2444;;;20031208;20040107;215000;;R;RESIDENCE;1;;;0;AA338141;
C;656;2725917;17;20040202 12:01;1//SP 9305;
D;656;2725917;17;20040202 12:01;P;;;;;;
D;656;2725917;17;20040202 12:01;V;;;;;;
D;656;2725917;17;20040202 12:01;V;;;;;;
B;656;2727293;18;20040202 12:01;;4;46;BURRAWAN ST;PORT MACQUARIE;2444;;;20031126;20031219;205000;;3;HOME UNIT;4;;;0;AA335593;
C;656;2727293;18;20040202 12:01;4//SP 19303;
D;656;2727293;18;20040202 12:01;P;;;;;;
D;656;2727293;18;20040202 12:01;P;;;;;;
D;656;2727293;18;20040202 12:01;V;;;;;;
B;656;2727324;19;20040202 12:01;;5;30;BURRAWAN ST;PORT MACQUARIE;2444;;;20031110;20031216;463000;;R;RESIDENCE;5;;;0;AA330793;
C;656;2727324;19;20040202 12:01;5//SP 60008;
D;656;2727324;19;20040202 12:01;P;;;;;;
D;656;2727324;19;20040202 12:01;P;;;;;;
D;656;2727324;19;20040202 12:01;V;;;;;;
D;656;2727324;19;20040202 12:01;V;;;;;;
B;656;2727344;20;20040202 12:01;;;24;BURRAWAN ST;PORT MACQUARIE;2444;1502;M;20031208;20040119;1400000;A;3;MOTEL;;BF;;0;AA343274;
C;656;2727344;20;20040202 12:01;1//829618;
D;656;2727344;20;20040202 12:01;P;;;;;;
D;656;2727344;20;20040202 12:01;V;;;;;;
D;656;2727344;20;20040202 12:01;V;;;;;;
B;656;2728144;21;20040202 12:01;;;41;CHURCH ST;PORT MACQUARIE;2444;772.2;M;20031105;20040109;630000;A;R;RESIDENCE;;BG;;0;AA349699;
C;656;2728144;21;20040202 12:01;5B//406640;
D;656;2728144;21;20040202 12:01;P;;;;;;
D;656;2728144;21;20040202 12:01;P;;;;;;
D;656;2728144;21;20040202 12:01;P;;;;;;
D;656;2728144;21;20040202 12:01;P;;;;;;
D;656;2728144;21;20040202 12:01;V;;;;;;
B;656;2728664;22;20040202 12:01;;1;6;HARBOUR LANE;PORT MACQUARIE;2444;;;20030908;20031013;523500;;R;RESIDENCE;1;;;0;AA350095;
C;656;2728664;22;20040202 12:01;1//SP 55009;
D;656;2728664;22;20040202 12:01;P;;;;;;
D;656;2728664;22;20040202 12:01;V;;;;;;
B;656;2728839;23;20040202 12:01;;;31;CRESTWOOD DR;PORT MACQUARIE;2444;662.5;M;20040120;20040120;305000;A;R;RESIDENCE;;AH;;0;AA354574;
C;656;2728839;23;20040202 12:01;38//843687;
D;656;2728839;23;20040202 12:01;P;;;;;;
D;656;2728839;23;20040202 12:01;P;;;;;;
D;656;2728839;23;20040202 12:01;V;;;;;;
D;656;2728839;23;20040202 12:01;V;;;;;;
D;656;2728839;23;20040202 12:01;V;;;;;;
B;656;2729008;24;20040202 12:01;;1;26;CROSS ST;PORT MACQUARIE;2444;;;20040106;20040106;140000;;R;RESIDENCE;1;;;0;AA335740;
C;656;2729008;24;20040202 12:01;1//SP 17486;
D;656;2729008;24;20040202 12:01;P;;;;;;
D;656;2729008;24;20040202 12:01;V;;;;;;
D;656;2729008;24;20040202 12:01;V;;;;;;
D;656;2729008;24;20040202 12:01;V;;;;;;
B;656;2729222;25;20040202 12:01;;1;9;DENHAM ST;PORT MACQUARIE;2444;;;20031212;20031222;168500;;R;RESIDENCE;1;;;0;AA325617;
C;656;2729222;25;20040202 12:01;1//SP 16703;
D;656;2729222;25;20040202 12:01;P;;;;;;
D;656;2729222;25;20040202 12:01;P;;;;;;
D;656;2729222;25;20040202 12:01;V;;;;;;
B;656;2729441;26;20040202 12:01;;;14;EDWARDS ST;PORT MACQUARIE;2444;493.2;M;20031118;20031222;257000;A;R;RESIDENCE;;AS;;0;AA347466;
C;656;2729441;26;20040202 12:01;13//22345;
D;656;2729441;26;20040202 12:01;P;;;;;;
D;656;2729441;26;20040202 12:01;P;;;;;;
D;656;2729441;26;20040202 12:01;V;;;;;;
D;656;2729441;26;20040202 12:01;V;;;;;;
B;656;2729493;27;20040202 12:01;;2;5;ELIZABETH ST;PORT MACQUARIE;2444;;;20031112;20031216;115000;;R;RESIDENCE;2;;;0;AA334301;
C;656;2729493;27;20040202 12:01;2//SP 7672;
D;656;2729493;27;20040202 12:01;P;;;;;;
D;656;2729493;27;20040202 12:01;V;;;;;;
B;656;2729586;28;20040202 12:01;;;36;EMERALD DR;PORT MACQUARIE;2444;685.2;M;20031221;20040119;390000;A;R;RESIDENCE;;DS;;0;AA352229;
C;656;2729586;28;20040202 12:01;18//809277;
D;656;2729586;28;20040202 12:01;P;;;;;;
D;656;2729586;28;20040202 12:01;V;;;;;;
D;656;2729586;28;20040202 12:01;V;;;;;;
B;656;2729671;29;20040202 12:01;;2;2;EMILY AVE;PORT MACQUARIE;2444;464.3;M;20031123;20040106;309000;A;R;RESIDENCE;;AN;;0;AA331823;
C;656;2729671;29;20040202 12:01;2//846238;
D;656;2729671;29;20040202 12:01;P;;;;;;
D;656;2729671;29;20040202 12:01;P;;;;;;
D;656;2729671;29;20040202 12:01;V;;;;;;
B;656;2729849;30;20040202 12:01;;;17;FARRER PDE;PORT MACQUARIE;2444;581.7;M;20031121;20040109;342000;A;R;RESIDENCE;;AQ;;0;AA347929;
C;656;2729849;30;20040202 12:01;13//244810;
D;656;2729849;30;20040202 12:01;P;;;;;;
D;656;2729849;30;20040202 12:01;P;;;;;;
D;656;2729849;30;20040202 12:01;V;;;;;;
B;656;2730387;31;20040202 12:01;;2;2;GLEBE CL;PORT MACQUARIE;2444;;;20031203;20040109;265000;;R;RESIDENCE;2;;;0;AA337910;
C;656;2730387;31;20040202 12:01;2//SP 46310;
D;656;2730387;31;20040202 12:01;P;;;;;;
D;656;2730387;31;20040202 12:01;P;;;;;;
D;656;2730387;31;20040202 12:01;P;;;;;;
D;656;2730387;31;20040202 12:01;V;;;;;;
D;656;2730387;31;20040202 12:01;V;;;;;;
D;656;2730387;31;20040202 12:01;V;;;;;;
B;656;2730559;32;20040202 12:01;;;130;GORDON ST;PORT MACQUARIE;2444;674.45;M;20031119;20031222;1430000;B;3;SHOP;;CF;;0;AA336588;
C;656;2730559;32;20040202 12:01;2//163643;
D;656;2730559;32;20040202 12:01;P;;;;;;
D;656;2730559;32;20040202 12:01;V;;;;;;
D;656;2730559;32;20040202 12:01;V;;;;;;
B;656;2730917;33;20040202 12:01;;;74;GRANITE ST;PORT MACQUARIE;2444;;;20031015;20031128;480000;A;V;VACANT LAND;;AQ;;0;AA359092;
C;656;2730917;33;20040202 12:01;A//397745;
D;656;2730917;33;20040202 12:01;P;;;;;;
D;656;2730917;33;20040202 12:01;V;;;;;;
D;656;2730917;33;20040202 12:01;V;;;;;;
D;656;2730917;33;20040202 12:01;V;;;;;;
D;656;2730917;33;20040202 12:01;V;;;;;;
D;656;2730917;33;20040202 12:01;V;;;;;;
D;656;2730917;33;20040202 12:01;V;;;;;;
B;656;2731070;34;20040202 12:01;;;24;GRASSMERE WAY;PORT MACQUARIE;2444;633.9;M;20031023;20031218;280000;A;3;;;DR;;0;AA323028;
C;656;2731070;34;20040202 12:01;123//815514;
D;656;2731070;34;20040202 12:01;P;;;;;;
D;656;2731070;34;20040202 12:01;V;;;;;;
D;656;2731070;34;20040202 12:01;V;;;;;;
B;656;2731221;35;20040202 12:01;;;6;GUNDA PL;PORT MACQUARIE;2444;875;M;20031127;20040107;335000;A;R;RESIDENCE;;AH;;0;AA320871;
C;656;2731221;35;20040202 12:01;10//700943;
D;656;2731221;35;20040202 12:01;P;;;;;;
D;656;2731221;35;20040202 12:01;P;;;;;;
D;656;2731221;35;20040202 12:01;V;;;;;;
B;656;2731480;36;20040202 12:01;;2;1;HASSALL ST;PORT MACQUARIE;2444;;;20031106;20031217;200000;;R;RESIDENCE;2;;;0;AA312097;
C;656;2731480;36;20040202 12:01;2//SP 32878;
D;656;2731480;36;20040202 12:01;P;;;;;;
D;656;2731480;36;20040202 12:01;V;;;;;;
B;656;2731497;37;20040202 12:01;;;9;HASTINGS AVE;PORT MACQUARIE;2444;1292;M;20031015;20031224;850000;A;R;RESIDENCE;;AW;;0;AA315883;
C;656;2731497;37;20040202 12:01;31//869227;
D;656;2731497;37;20040202 12:01;P;;;;;;
D;656;2731497;37;20040202 12:01;V;;;;;;
D;656;2731497;37;20040202 12:01;V;;;;;;
B;656;2731499;38;20040202 12:01;;;7;HASTINGS AVE;PORT MACQUARIE;2444;2295;M;20031015;20031222;910000;A;R;RESIDENCE;;AW;;0;AA342872;
C;656;2731499;38;20040202 12:01;1//1007734;
D;656;2731499;38;20040202 12:01;P;;;;;;
D;656;2731499;38;20040202 12:01;V;;;;;;
B;656;2731500;39;20040202 12:01;;;5;HASTINGS AVE;PORT MACQUARIE;2444;;;20031015;20031222;350000;A;R;RESIDENCE;;AW;;0;AA316560;
C;656;2731500;39;20040202 12:01;13//26691;
D;656;2731500;39;20040202 12:01;P;;;;;;
D;656;2731500;39;20040202 12:01;V;;;;;;
B;656;2731875;40;20040202 12:01;;;26;HERSCHELL ST;PORT MACQUARIE;2444;670.3;M;20031218;20040116;330000;A;R;RESIDENCE;;AQ;;0;AA348721;
C;656;2731875;40;20040202 12:01;1//223390;
D;656;2731875;40;20040202 12:01;P;;;;;;
D;656;2731875;40;20040202 12:01;P;;;;;;
D;656;2731875;40;20040202 12:01;V;;;;;;
D;656;2731875;40;20040202 12:01;V;;;;;;
B;656;2732491;41;20040202 12:01;;304;8;HOLLINGWORTH ST;PORT MACQUARIE;2444;;;20031201;20031219;377000;;R;RESIDENCE;9;;;0;AA323665;
C;656;2732491;41;20040202 12:01;9//SP 31778;
D;656;2732491;41;20040202 12:01;P;;;;;;
D;656;2732491;41;20040202 12:01;P;;;;;;
D;656;2732491;41;20040202 12:01;V;;;;;;
D;656;2732491;41;20040202 12:01;V;;;;;;
B;656;2732696;42;20040202 12:01;;;23;HOPETOUN CL;PORT MACQUARIE;2444;1224;M;20031215;20040116;519000;A;R;RESIDENCE;;AF;;0;AA348709;
C;656;2732696;42;20040202 12:01;49//261990;
D;656;2732696;42;20040202 12:01;P;;;;;;
D;656;2732696;42;20040202 12:01;V;;;;;;
D;656;2732696;42;20040202 12:01;V;;;;;;
B;656;2733170;43;20040202 12:01;;13;4;JOFFRE ST;PORT MACQUARIE;2444;;;20031201;20031219;320000;;R;RESIDENCE;13;;;0;AA325963;
C;656;2733170;43;20040202 12:01;13//SP 9701;
D;656;2733170;43;20040202 12:01;P;;;;;;
D;656;2733170;43;20040202 12:01;P;;;;;;
D;656;2733170;43;20040202 12:01;V;;;;;;
D;656;2733170;43;20040202 12:01;V;;;;;;
B;656;2733473;44;20040202 12:01;;;1;KELVIN GR;PORT MACQUARIE;2444;892.7;M;20031111;20031209;342500;A;R;RESIDENCE;;AF;;0;AA340196;
C;656;2733473;44;20040202 12:01;1//805342;
D;656;2733473;44;20040202 12:01;P;;;;;;
D;656;2733473;44;20040202 12:01;P;;;;;;
D;656;2733473;44;20040202 12:01;V;;;;;;
D;656;2733473;44;20040202 12:01;V;;;;;;
B;656;2733949;45;20040202 12:01;;;5;KORIBAH AVE;LAKE CATHIE;2445;556.4;M;20031126;20031222;308000;A;R;RESIDENCE;;BE;;0;AA325940;
C;656;2733949;45;20040202 12:01;3//249423;
D;656;2733949;45;20040202 12:01;P;;;;;;
D;656;2733949;45;20040202 12:01;V;;;;;;
B;656;2734017;46;20040202 12:01;;;16;LADY ELLIOT CT;PORT MACQUARIE;2444;946.2;M;20031120;20040109;330000;A;R;RESIDENCE;;AF;;0;AA340092;
C;656;2734017;46;20040202 12:01;110//801596;
D;656;2734017;46;20040202 12:01;P;;;;;;
D;656;2734017;46;20040202 12:01;V;;;;;;
D;656;2734017;46;20040202 12:01;V;;;;;;
B;656;2734149;47;20040202 12:01;;4;38;LAKE RD;PORT MACQUARIE;2444;;;20031119;20031219;181000;;R;RESIDENCE;4;;;0;AA304901;
C;656;2734149;47;20040202 12:01;4//SP 16616;
D;656;2734149;47;20040202 12:01;P;;;;;;
D;656;2734149;47;20040202 12:01;P;;;;;;
D;656;2734149;47;20040202 12:01;V;;;;;;
B;656;2734277;48;20040202 12:01;;;155;LAKE RD;PORT MACQUARIE;2444;1851;M;20031029;20040108;297000;A;R;RESIDENCE;;AR;;0;AA332857;
C;656;2734277;48;20040202 12:01;8//22596;
D;656;2734277;48;20040202 12:01;P;;;;;;
D;656;2734277;48;20040202 12:01;V;;;;;;
B;656;2734333;49;20040202 12:01;;7;1;WYANDRA CRES;PORT MACQUARIE;2444;;;20030925;20031111;223000;;3;UNIT;7;;;0;AA346640;
C;656;2734333;49;20040202 12:01;7//SP 22516;
D;656;2734333;49;20040202 12:01;P;;;;;;
D;656;2734333;49;20040202 12:01;P;;;;;;
D;656;2734333;49;20040202 12:01;V;;;;;;
B;656;2734502;50;20040202 12:01;;;4;LIGHTHOUSE RD;PORT MACQUARIE;2444;;;20031001;20031118;720000;A;R;RESIDENCE;;AB;;0;AA330429;
C;656;2734502;50;20040202 12:01;100//526704;
D;656;2734502;50;20040202 12:01;P;;;;;;
D;656;2734502;50;20040202 12:01;P;;;;;;
D;656;2734502;50;20040202 12:01;V;;;;;;
B;656;2734878;51;20040202 12:01;;6;18;LORD ST;PORT MACQUARIE;2444;;;20031216;20040115;245000;;R;RESIDENCE;6;;;0;AA359710;
C;656;2734878;51;20040202 12:01;6//SP 10823;
D;656;2734878;51;20040202 12:01;P;;;;;;
D;656;2734878;51;20040202 12:01;V;;;;;;
D;656;2734878;51;20040202 12:01;V;;;;;;
B;656;2734973;52;20040202 12:01;;;16;MACLEAY PL;PORT MACQUARIE;2444;773.2;M;20031126;20031205;185000;A;V;VACANT LAND;;BD;;0;AA304597;
C;656;2734973;52;20040202 12:01;240//1012127;
D;656;2734973;52;20040202 12:01;P;;;;;;
D;656;2734973;52;20040202 12:01;V;;;;;;
B;656;2735117;53;20040202 12:01;;;13;MAJOR INNES RD;PORT MACQUARIE;2444;4.679;H;20031029;20031212;1800000;R;R;RESIDENCE;;MJ;;0;AA310180;
C;656;2735117;53;20040202 12:01;590//754434;
D;656;2735117;53;20040202 12:01;P;;;;;;
D;656;2735117;53;20040202 12:01;V;;;;;;
B;656;2735278;54;20040202 12:01;;;18;MARIAN DR;PORT MACQUARIE;2444;620.6;M;20031105;20040115;375000;A;R;RESIDENCE;;AT;;0;AA357778;
C;656;2735278;54;20040202 12:01;4//827380;
D;656;2735278;54;20040202 12:01;P;;;;;;
D;656;2735278;54;20040202 12:01;P;;;;;;
D;656;2735278;54;20040202 12:01;V;;;;;;
D;656;2735278;54;20040202 12:01;V;;;;;;
B;656;2735458;55;20040202 12:01;;;139;MATTHEW FLINDERS DR;PORT MACQUARIE;2444;;;20031208;20040115;717000;A;R;RESIDENCE;;AB;;0;AA353982;
C;656;2735458;55;20040202 12:01;51//236278;
D;656;2735458;55;20040202 12:01;P;;;;;;
D;656;2735458;55;20040202 12:01;P;;;;;;
D;656;2735458;55;20040202 12:01;V;;;;;;
D;656;2735458;55;20040202 12:01;V;;;;;;
B;656;2735680;56;20040202 12:01;;;27;MERINDA DR;PORT MACQUARIE;2444;668.8;M;20030731;20030828;335000;A;R;RESIDENCE;;DT;;0;AA340518;
C;656;2735680;56;20040202 12:01;36//262864;
D;656;2735680;56;20040202 12:01;P;;;;;;
D;656;2735680;56;20040202 12:01;V;;;;;;
D;656;2735680;56;20040202 12:01;V;;;;;;
B;656;2735935;57;20040202 12:01;;;23;MONTAGUE ST;PORT MACQUARIE;2444;609.1;M;20030512;20031128;369000;A;R;RESIDENCE;;AH;;0;AA316212;
C;656;2735935;57;20040202 12:01;137//716115;
D;656;2735935;57;20040202 12:01;P;;;;;;
D;656;2735935;57;20040202 12:01;P;;;;;;
D;656;2735935;57;20040202 12:01;V;;;;;;
B;656;2736250;58;20040202 12:01;;7;30;MUNSTER ST;PORT MACQUARIE;2444;;;20031114;20031219;241000;;R;RESIDENCE;7;;;0;AA343677;
C;656;2736250;58;20040202 12:01;7//SP 15242;
D;656;2736250;58;20040202 12:01;P;;;;;;
D;656;2736250;58;20040202 12:01;V;;;;;;
D;656;2736250;58;20040202 12:01;V;;;;;;
B;656;2736364;59;20040202 12:01;;;2;MYOORA PL;PORT MACQUARIE;2444;740.7;M;20030918;20031117;315000;A;R;RESIDENCE;;AH;;0;AA347730;
C;656;2736364;59;20040202 12:01;16//800490;
D;656;2736364;59;20040202 12:01;P;;;;;;
D;656;2736364;59;20040202 12:01;V;;;;;;
B;656;2736673;60;20040202 12:01;;;2;NORTHRIDGE DR;PORT MACQUARIE;2444;730.2;M;20031121;20031218;350000;A;R;RESIDENCE;;AL;;0;AA338238;
C;656;2736673;60;20040202 12:01;11//708069;
D;656;2736673;60;20040202 12:01;P;;;;;;
D;656;2736673;60;20040202 12:01;P;;;;;;
D;656;2736673;60;20040202 12:01;V;;;;;;
B;656;2736721;61;20040202 12:01;;;13;NULLA CL;PORT MACQUARIE;2444;1301;M;20031128;20031219;400000;A;R;RESIDENCE;;AQ;;0;AA347038;
C;656;2736721;61;20040202 12:01;7//793042;
D;656;2736721;61;20040202 12:01;P;;;;;;
D;656;2736721;61;20040202 12:01;P;;;;;;
D;656;2736721;61;20040202 12:01;V;;;;;;
B;656;2736933;62;20040202 12:01;;;6;OLEANDER AVE;PORT MACQUARIE;2444;745;M;20040106;20040115;425000;A;R;RESIDENCE;;AL;;0;AA350880;
C;656;2736933;62;20040202 12:01;43//246788;
D;656;2736933;62;20040202 12:01;P;;;;;;
D;656;2736933;62;20040202 12:01;V;;;;;;
B;656;2736949;63;20040202 12:01;;;38;OLEANDER AVE;PORT MACQUARIE;2444;613.9;M;20030919;20031110;374000;A;R;RESIDENCE;;AL;;0;AA348351;
C;656;2736949;63;20040202 12:01;94//243661;
D;656;2736949;63;20040202 12:01;P;;;;;;
D;656;2736949;63;20040202 12:01;P;;;;;;
D;656;2736949;63;20040202 12:01;V;;;;;;
B;656;2737158;64;20040202 12:01;;11;25;OWEN ST;PORT MACQUARIE;2444;;;20031106;20031223;219000;;R;RESIDENCE;11;;;0;AA306867;
C;656;2737158;64;20040202 12:01;11//SP 56950;
D;656;2737158;64;20040202 12:01;P;;;;;;
D;656;2737158;64;20040202 12:01;V;;;;;;
B;656;2737206;65;20040202 12:01;;2;43;OWEN ST;PORT MACQUARIE;2444;;;20030905;20031003;228000;;R;RESIDENCE;2;;;0;AA326304;
C;656;2737206;65;20040202 12:01;2//SP 7870;
D;656;2737206;65;20040202 12:01;P;;;;;;
D;656;2737206;65;20040202 12:01;P;;;;;;
D;656;2737206;65;20040202 12:01;V;;;;;;
B;656;2737345;66;20040202 12:01;;4;14;OXLEY CRES;PORT MACQUARIE;2444;;;20031128;20040109;267000;;R;RESIDENCE;4;;;0;AA337903;
C;656;2737345;66;20040202 12:01;4//SP 13377;
D;656;2737345;66;20040202 12:01;P;;;;;;
D;656;2737345;66;20040202 12:01;P;;;;;;
D;656;2737345;66;20040202 12:01;P;;;;;;
D;656;2737345;66;20040202 12:01;V;;;;;;
B;656;2737357;67;20040202 12:01;;1;12;OXLEY CRES;PORT MACQUARIE;2444;;;20031120;20031218;263000;;R;RESIDENCE;1;;;0;AA315638;
C;656;2737357;67;20040202 12:01;1//SP 47311;
D;656;2737357;67;20040202 12:01;P;;;;;;
D;656;2737357;67;20040202 12:01;V;;;;;;
D;656;2737357;67;20040202 12:01;V;;;;;;
B;656;2738015;68;20040202 12:01;;2;10;PANDOREA PL;PORT MACQUARIE;2444;;;20031127;20040109;320000;;3;HOME UNIT;2;;;0;AA317534;
C;656;2738015;68;20040202 12:01;2//SP 60719;
D;656;2738015;68;20040202 12:01;P;;;;;;
D;656;2738015;68;20040202 12:01;V;;;;;;
D;656;2738015;68;20040202 12:01;V;;;;;;
D;656;2738015;68;20040202 12:01;V;;;;;;
B;656;2738153;69;20040202 12:01;;2;17;PARK ST;PORT MACQUARIE;2444;;;20031106;20031219;233000;;R;RESIDENCE;2;;;0;AA349420;
C;656;2738153;69;20040202 12:01;2//SP 16126;
D;656;2738153;69;20040202 12:01;P;;;;;;
D;656;2738153;69;20040202 12:01;V;;;;;;
D;656;2738153;69;20040202 12:01;V;;;;;;
B;656;2738374;70;20040202 12:01;;;10;PETOSTRUM PL;PORT MACQUARIE;2444;672.8;M;20031204;20040109;305000;A;R;RESIDENCE;;AH;;0;AA350147;
C;656;2738374;70;20040202 12:01;94//815767;
D;656;2738374;70;20040202 12:01;P;;;;;;
D;656;2738374;70;20040202 12:01;P;;;;;;
D;656;2738374;70;20040202 12:01;V;;;;;;
B;656;2738913;71;20040202 12:01;;;40;RUSHCUTTER WAY;PORT MACQUARIE;2444;664.7;M;20031119;20031222;368000;A;R;RESIDENCE;;AH;;0;AA326337;
C;656;2738913;71;20040202 12:01;178//826856;
D;656;2738913;71;20040202 12:01;P;;;;;;
D;656;2738913;71;20040202 12:01;P;;;;;;
D;656;2738913;71;20040202 12:01;V;;;;;;
D;656;2738913;71;20040202 12:01;V;;;;;;
B;656;2738936;72;20040202 12:01;;;16;ST KITTS WAY;BONNY HILLS;2445;652.4;M;20031215;20040112;339000;A;R;RESIDENCE;;CP;;0;AA341798;
C;656;2738936;72;20040202 12:01;42//845590;
D;656;2738936;72;20040202 12:01;P;;;;;;
D;656;2738936;72;20040202 12:01;P;;;;;;
D;656;2738936;72;20040202 12:01;V;;;;;;
