A;221;20050104 11:51;MASMITH;
B;221;2432191;1;20050104 11:51;;;16;ALPHA RD;GREYSTANES;2145;556.4;M;20041103;20041210;395000;A;R;RESIDENCE;;AC;;0;AB161784;
C;221;2432191;1;20050104 11:51;16/229797;
D;221;2432191;1;20050104 11:51;P;;;;;;
D;221;2432191;1;20050104 11:51;V;;;;;;
D;221;2432191;1;20050104 11:51;V;;;;;;
B;221;2432574;2;20050104 11:51;;;20;ARNETT ST;PENDLE HILL;2145;695.6;M;20041117;20041202;413000;A;R;RESIDENCE;;AW;;0;AB158373;
C;221;2432574;2;20050104 11:51;25/27080;
D;221;2432574;2;20050104 11:51;P;;;;;;
D;221;2432574;2;20050104 11:51;V;;;;;;
B;221;2434555;3;20050104 11:51;;;3;BLACKWOOD RD;MERRYLANDS;2160;563.9;M;20041112;20041217;499000;A;R;RESIDENCE;;AG;;0;AB175575;
C;221;2434555;3;20050104 11:51;1/610320;
D;221;2434555;3;20050104 11:51;P;;;;;;
D;221;2434555;3;20050104 11:51;V;;;;;;
D;221;2434555;3;20050104 11:51;V;;;;;;
B;221;2435121;4;20050104 11:51;;21;30;BRADMAN ST;GREYSTANES;2145;;;20040905;20041203;344000;;R;RESIDENCE;21;;;0;AB156860;
C;221;2435121;4;20050104 11:51;21/SP33971;
D;221;2435121;4;20050104 11:51;P;;;;;;
D;221;2435121;4;20050104 11:51;P;;;;;;
D;221;2435121;4;20050104 11:51;V;;;;;;
D;221;2435121;4;20050104 11:51;V;;;;;;
B;221;2436454;5;20050104 11:51;;;100;CANAL RD;GREYSTANES;2145;562.8;M;20041008;20041129;402500;A;R;RESIDENCE;;AK;;0;AB153517;
C;221;2436454;5;20050104 11:51;28/228341;
D;221;2436454;5;20050104 11:51;P;;;;;;
D;221;2436454;5;20050104 11:51;V;;;;;;
B;221;2437054;6;20050104 11:51;;;82;CENTENARY RD;SOUTH WENTWORTHVILLE;2145;834.7;M;20041029;20041210;415000;A;R;RESIDENCE;;AG;;0;AB176805;
C;221;2437054;6;20050104 11:51;20/242919;
D;221;2437054;6;20050104 11:51;P;;;;;;
D;221;2437054;6;20050104 11:51;P;;;;;;
D;221;2437054;6;20050104 11:51;V;;;;;;
B;221;2439294;7;20050104 11:51;;;53;DARLING ST;GREYSTANES;2145;556.4;M;20041026;20041207;543000;A;R;RESIDENCE;;AC;;0;AB168985;
C;221;2439294;7;20050104 11:51;130/239650;
D;221;2439294;7;20050104 11:51;P;;;;;;
D;221;2439294;7;20050104 11:51;P;;;;;;
D;221;2439294;7;20050104 11:51;V;;;;;;
D;221;2439294;7;20050104 11:51;V;;;;;;
B;221;2440928;8;20050104 11:51;;;36;EMERT ST;WENTWORTHVILLE;2145;1012;M;20041025;20041206;520000;A;R;RESIDENCE;;AW;;0;AB168702;
C;221;2440928;8;20050104 11:51;1/225519;
D;221;2440928;8;20050104 11:51;P;;;;;;
D;221;2440928;8;20050104 11:51;P;;;;;;
D;221;2440928;8;20050104 11:51;V;;;;;;
B;221;2441500;9;20050104 11:51;;;4;FIONA ST;WOODPARK;2164;562.8;M;20041030;20041206;400000;A;R;RESIDENCE;;AL;;0;AB168972;
C;221;2441500;9;20050104 11:51;2/232293;
D;221;2441500;9;20050104 11:51;P;;;;;;
D;221;2441500;9;20050104 11:51;P;;;;;;
D;221;2441500;9;20050104 11:51;V;;;;;;
B;221;2442524;10;20050104 11:51;;;65;GARFIELD ST;WENTWORTHVILLE;2145;;;20041010;20041204;580000;A;R;RESIDENCE;;AW;;0;AB162020;
C;221;2442524;10;20050104 11:51;65/8202;
D;221;2442524;10;20050104 11:51;P;;;;;;
D;221;2442524;10;20050104 11:51;P;;;;;;
D;221;2442524;10;20050104 11:51;V;;;;;;
B;221;2443807;11;20050104 11:51;;;18;GRAND AVE;WESTMEAD;2145;;;20041119;20041215;650000;A;R;RESIDENCE;;AW;;0;AB177124;
C;221;2443807;11;20050104 11:51;85/13731;
D;221;2443807;11;20050104 11:51;P;;;;;;
D;221;2443807;11;20050104 11:51;P;;;;;;
D;221;2443807;11;20050104 11:51;V;;;;;;
B;221;2443830;12;20050104 11:51;;;64;GRAND AVE;WESTMEAD;2145;;;20041106;20041202;535000;A;R;RESIDENCE;;AW;;0;AB157704;
C;221;2443830;12;20050104 11:51;108/13731;
D;221;2443830;12;20050104 11:51;P;;;;;;
D;221;2443830;12;20050104 11:51;P;;;;;;
D;221;2443830;12;20050104 11:51;V;;;;;;
D;221;2443830;12;20050104 11:51;V;;;;;;
D;221;2443830;12;20050104 11:51;V;;;;;;
B;221;2444396;13;20050104 11:51;;16;454;GUILDFORD RD;GUILDFORD;2161;;;20041122;20041210;275000;;R;RESIDENCE;16;;;0;AB170326;
C;221;2444396;13;20050104 11:51;16/SP16254;
D;221;2444396;13;20050104 11:51;P;;;;;;
D;221;2444396;13;20050104 11:51;V;;;;;;
B;221;2445356;14;20050104 11:51;;2;13;HAWKSVIEW ST;GUILDFORD;2161;;;20041007;20041118;360000;;R;RESIDENCE;2;;;0;AB160810;
C;221;2445356;14;20050104 11:51;2/SP60607;
D;221;2445356;14;20050104 11:51;P;;;;;;
D;221;2445356;14;20050104 11:51;V;;;;;;
B;221;2445457;15;20050104 11:51;;;82 A;HAWKSVIEW ST;GUILDFORD;2161;263;M;20041217;20041217;150000;A;R;RESIDENCE;;AR;;40;AB174938;
C;221;2445457;15;20050104 11:51;11/857406;
D;221;2445457;15;20050104 11:51;P;;;;;;
D;221;2445457;15;20050104 11:51;V;;;;;;
D;221;2445457;15;20050104 11:51;V;;;;;;
D;221;2445457;15;20050104 11:51;V;;;;;;
D;221;2445457;15;20050104 11:51;V;;;;;;
D;221;2445457;15;20050104 11:51;V;;;;;;
B;221;2446031;16;20050104 11:51;;;1;HOLROYD RD;MERRYLANDS;2160;;;20040915;20041206;390000;A;R;RESIDENCE;;AG;;0;AB162648;
C;221;2446031;16;20050104 11:51;A/354096;
D;221;2446031;16;20050104 11:51;P;;;;;;
D;221;2446031;16;20050104 11:51;V;;;;;;
D;221;2446031;16;20050104 11:51;V;;;;;;
D;221;2446031;16;20050104 11:51;V;;;;;;
B;221;2447032;17;20050104 11:51;;;34;JEWELSFORD RD;WENTWORTHVILLE;2145;556.4;M;20041027;20041208;390000;A;R;RESIDENCE;;AW;;0;AB161501;
C;221;2447032;17;20050104 11:51;2/532688;
D;221;2447032;17;20050104 11:51;P;;;;;;
D;221;2447032;17;20050104 11:51;P;;;;;;
D;221;2447032;17;20050104 11:51;P;;;;;;
D;221;2447032;17;20050104 11:51;P;;;;;;
D;221;2447032;17;20050104 11:51;P;;;;;;
D;221;2447032;17;20050104 11:51;V;;;;;;
B;221;2448049;18;20050104 11:51;;16;28;LANE ST;WENTWORTHVILLE;2145;;;20041006;20041206;226000;;R;RESIDENCE;16;;;0;AB161528;
C;221;2448049;18;20050104 11:51;16/SP30635;
D;221;2448049;18;20050104 11:51;P;;;;;;
D;221;2448049;18;20050104 11:51;P;;;;;;
D;221;2448049;18;20050104 11:51;V;;;;;;
D;221;2448049;18;20050104 11:51;V;;;;;;
B;221;2448425;19;20050104 11:51;;;4;LARK PL;GREYSTANES;2145;632.3;M;20041024;20041126;410000;A;R;RESIDENCE;;AC;;0;AB159788;
C;221;2448425;19;20050104 11:51;30/237861;
D;221;2448425;19;20050104 11:51;P;;;;;;
D;221;2448425;19;20050104 11:51;P;;;;;;
D;221;2448425;19;20050104 11:51;V;;;;;;
B;221;2448576;20;20050104 11:51;;;19;LEACH RD;GUILDFORD WEST;2161;645;M;20041112;20041217;422500;A;R;RESIDENCE;;AL;;0;AB175022;
C;221;2448576;20;20050104 11:51;23/39233;
D;221;2448576;20;20050104 11:51;P;;;;;;
D;221;2448576;20;20050104 11:51;P;;;;;;
D;221;2448576;20;20050104 11:51;V;;;;;;
D;221;2448576;20;20050104 11:51;V;;;;;;
B;221;2449648;21;20050104 11:51;;;27;MACLEAY ST;GREYSTANES;2145;556.4;M;20040531;20040728;495000;A;R;RESIDENCE;;AC;;0;AB154099;
C;221;2449648;21;20050104 11:51;26/230143;
D;221;2449648;21;20050104 11:51;P;;;;;;
D;221;2449648;21;20050104 11:51;P;;;;;;
D;221;2449648;21;20050104 11:51;V;;;;;;
B;221;2450344;22;20050104 11:51;;;86;MAPLE ST;GREYSTANES;2145;556.4;M;20041018;20041126;370000;A;R;RESIDENCE;;AG;;0;AB152083;
C;221;2450344;22;20050104 11:51;4/215087;
D;221;2450344;22;20050104 11:51;P;;;;;;
D;221;2450344;22;20050104 11:51;V;;;;;;
D;221;2450344;22;20050104 11:51;V;;;;;;
B;221;2453960;23;20050104 11:51;;;62;OLDFIELD ST;GREYSTANES;2145;559.5;M;20041102;20041214;450000;A;R;RESIDENCE;;AC;;0;AB178560;
C;221;2453960;23;20050104 11:51;3/244462;
D;221;2453960;23;20050104 11:51;P;;;;;;
D;221;2453960;23;20050104 11:51;P;;;;;;
D;221;2453960;23;20050104 11:51;V;;;;;;
D;221;2453960;23;20050104 11:51;V;;;;;;
B;221;2454200;24;20050104 11:51;;;98;OLD PROSPECT RD;SOUTH WENTWORTHVILLE;2145;;;20041102;20041214;398500;A;R;RESIDENCE;;AC;;0;AB166969;
C;221;2454200;24;20050104 11:51;A/25298;
D;221;2454200;24;20050104 11:51;P;;;;;;
D;221;2454200;24;20050104 11:51;V;;;;;;
D;221;2454200;24;20050104 11:51;V;;;;;;
B;221;2454715;25;20050104 11:51;;;56;PALMER ST;GUILDFORD WEST;2161;588.1;M;19991124;20000113;229500;A;3;;;AL;AC;0;6530874;
C;221;2454715;25;20050104 11:51;10, 11/2/1210;
D;221;2454715;25;20050104 11:51;P;;;;;;
D;221;2454715;25;20050104 11:51;P;;;;;;
D;221;2454715;25;20050104 11:51;P;;;;;;
D;221;2454715;25;20050104 11:51;V;;;;;;
D;221;2454715;25;20050104 11:51;V;;;;;;
B;221;2455560;26;20050104 11:51;;;49;PINE RD;YENNORA;2161;1.126;H;20040921;20041104;3950000;I;3;FACTORY;;FJ;;0;4442725;
C;221;2455560;26;20050104 11:51;2/K/939790;
D;221;2455560;26;20050104 11:51;P;;;;;;
D;221;2455560;26;20050104 11:51;V;;;;;;
B;221;2455957;27;20050104 11:51;;;8;PRIDDLE ST;WESTMEAD;2145;710.68;M;20041025;20041206;1200000;A;R;RESIDENCE;;AW;;0;AB172386;
C;221;2455957;27;20050104 11:51;44, 45, 46/F/4036;
D;221;2455957;27;20050104 11:51;P;;;;;;
D;221;2455957;27;20050104 11:51;P;;;;;;
D;221;2455957;27;20050104 11:51;V;;;;;;
B;221;2456018;28;20050104 11:51;;;15;PRINCES ST;GUILDFORD WEST;2161;556.4;M;20041025;20041206;385000;A;R;RESIDENCE;;AL;;0;AB157015;
C;221;2456018;28;20050104 11:51;2/30268;
D;221;2456018;28;20050104 11:51;P;;;;;;
D;221;2456018;28;20050104 11:51;P;;;;;;
D;221;2456018;28;20050104 11:51;V;;;;;;
B;221;2457458;29;20050104 11:51;;;9;ROWLEY ST;PENDLE HILL;2145;;;20011207;20020125;330000;A;R;RESIDENCE;;AW;;0;8335748;
C;221;2457458;29;20050104 11:51;45/14002;
D;221;2457458;29;20050104 11:51;P;;;;;;
D;221;2457458;29;20050104 11:51;P;;;;;;
D;221;2457458;29;20050104 11:51;V;;;;;;
D;221;2457458;29;20050104 11:51;V;;;;;;
B;221;2458823;30;20050104 11:51;;;19;SPOTTED GUM PL;GREYSTANES;2145;739.6;M;20040926;20041206;835000;A;R;RESIDENCE;;BE;;0;AB162342;
C;221;2458823;30;20050104 11:51;19/845448;
D;221;2458823;30;20050104 11:51;P;;;;;;
D;221;2458823;30;20050104 11:51;P;;;;;;
D;221;2458823;30;20050104 11:51;V;;;;;;
D;221;2458823;30;20050104 11:51;V;;;;;;
B;221;2459920;31;20050104 11:51;;26;227;TARGO RD;GIRRAWEEN;2145;;;20041006;20041119;238000;;R;RESIDENCE;26;;;0;AB154420;
C;221;2459920;31;20050104 11:51;26/SP62668;
D;221;2459920;31;20050104 11:51;P;;;;;;
D;221;2459920;31;20050104 11:51;P;;;;;;
D;221;2459920;31;20050104 11:51;V;;;;;;
B;221;2460583;32;20050104 11:51;;2;23;TODD ST;MERRYLANDS WEST;2160;;;20041022;20041203;2801000;;R;RESIDENCE;2;;;0;AB158063;
C;221;2460583;32;20050104 11:51;2/SP18903;
D;221;2460583;32;20050104 11:51;P;;;;;;
D;221;2460583;32;20050104 11:51;P;;;;;;
D;221;2460583;32;20050104 11:51;V;;;;;;
B;221;2461108;33;20050104 11:51;;;46;TUNGARRA RD;GIRRAWEEN;2145;1365;M;20040831;20041203;865000;A;R;RESIDENCE;;AW;;0;AB151131;
C;221;2461108;33;20050104 11:51;285/1063158;
D;221;2461108;33;20050104 11:51;P;;;;;;
D;221;2461108;33;20050104 11:51;P;;;;;;
D;221;2461108;33;20050104 11:51;P;;;;;;
D;221;2461108;33;20050104 11:51;V;;;;;;
D;221;2461108;33;20050104 11:51;V;;;;;;
D;221;2461108;33;20050104 11:51;V;;;;;;
D;221;2461108;33;20050104 11:51;V;;;;;;
B;221;2461717;34;20050104 11:51;;;106;WALPOLE ST;MERRYLANDS;2160;;;20040924;20041117;425000;A;R;RESIDENCE;;AR;;0;AB151890;
C;221;2461717;34;20050104 11:51;9/2/5714;
D;221;2461717;34;20050104 11:51;P;;;;;;
D;221;2461717;34;20050104 11:51;P;;;;;;
D;221;2461717;34;20050104 11:51;V;;;;;;
B;221;2461845;35;20050104 11:51;;;32;WARIALDA ST;MERRYLANDS WEST;2160;;;20040915;20041214;610000;A;R;RESIDENCE;;AR;;0;AB176731;
