A;149;20040601 11:58;PDANN;
B;149;1658938;1;20040601 11:58;;;1446;KALANG RD;KALANG;2454;72.23;H;20011106;20011116;245000;R;3;FARM;;RQ;RG;0;8235202;
C;149;1658938;1;20040601 11:58;5//791659;
D;149;1658938;1;20040601 11:58;P;;;;;;
D;149;1658938;1;20040601 11:58;V;;;;;;
D;149;1658938;1;20040601 11:58;V;;;;;;
D;149;1658938;1;20040601 11:58;V;;;;;;
B;149;1659142;2;20040601 11:58;;;112;OLD CORAMBA RD S;DORRIGO;2453;3.965;H;20011012;20011220;220000;R;R;RESIDENCE;;RA;RR;0;8233392;
C;149;1659142;2;20040601 11:58;B//401602 153//665549 152//752813 1//958865;
D;149;1659142;2;20040601 11:58;P;;;;;;
D;149;1659142;2;20040601 11:58;P;;;;;;
D;149;1659142;2;20040601 11:58;V;;;;;;
D;149;1659142;2;20040601 11:58;V;;;;;;
B;149;1659235;3;20040601 11:58;;;17;CUDGERY ST;DORRIGO;2453;211;M;20040331;20040512;140000;Z;3;COMMERCIAL;;ZB;;0;AA651431;
C;149;1659235;3;20040601 11:58;1//800990;
D;149;1659235;3;20040601 11:58;P;;;;;;
D;149;1659235;3;20040601 11:58;V;;;;;;
B;149;1659642;4;20040601 11:58;;;24;OAK ST;DORRIGO;2453;2611;M;20040203;20040316;215000;Z;R;RESIDENCE;;ZA;;0;AA536829;
C;149;1659642;4;20040601 11:58;3//702174;
D;149;1659642;4;20040601 11:58;P;;;;;;
D;149;1659642;4;20040601 11:58;V;;;;;;
B;149;1659643;5;20040601 11:58;;;1;PARKES ST;DORRIGO;2453;809.4;M;20040405;20040521;143;Z;R;RESIDENCE;;ZA;;0;AA658472;
C;149;1659643;5;20040601 11:58;6/A/5747;
D;149;1659643;5;20040601 11:58;P;;;;;;
D;149;1659643;5;20040601 11:58;P;;;;;;
D;149;1659643;5;20040601 11:58;V;;;;;;
B;149;1659656;6;20040601 11:58;;;12;PARKES ST;DORRIGO;2453;961.1;M;20040326;20040423;220000;Z;R;RESIDENCE;;ZA;;0;AA635376;
C;149;1659656;6;20040601 11:58;13/B/5747;
D;149;1659656;6;20040601 11:58;P;;;;;;
D;149;1659656;6;20040601 11:58;P;;;;;;
D;149;1659656;6;20040601 11:58;V;;;;;;
B;149;1659836;7;20040601 11:58;;;1471;DARKWOOD RD;ORAMA;2454;9000;M;20040406;20040518;315000;R;R;RESIDENCE;;RN;;0;AA653446;
C;149;1659836;7;20040601 11:58;6//617252;
D;149;1659836;7;20040601 11:58;P;;;;;;
D;149;1659836;7;20040601 11:58;V;;;;;;
B;149;1659861;8;20040601 11:58;;;1108;DARKWOOD RD;THORA;2454;3035;M;20011116;20011220;171000;R;R;RESIDENCE;;RN;RR;0;8247134;
C;149;1659861;8;20040601 11:58;48//755542;
D;149;1659861;8;20040601 11:58;P;;;;;;
D;149;1659861;8;20040601 11:58;P;;;;;;
D;149;1659861;8;20040601 11:58;V;;;;;;
B;149;1659963;9;20040601 11:58;;;5615;WATERFALL WAY;DORRIGO MOUNTAIN;2453;64.69;H;20040331;20040428;500000;R;V;VACANT LAND;;RC;;0;AA624408;
C;149;1659963;9;20040601 11:58;1//651722 PT 83//752823 . Licence 193993;
D;149;1659963;9;20040601 11:58;P;;;;;;
