A;092;20040202 11:45;PTHIRLWELL;
D;092;955270;11;20040202 11:45;P;;;;;;
D;092;955270;11;20040202 11:45;V;;;;;;
B;092;955291;12;20040202 11:45;;;3;DAVIES ST;CHATSWOOD WEST;2067;;;20031121;20031219;880000;A;R;RESIDENCE;;EZ;;0;AA320245;
C;092;955291;12;20040202 11:45;2//9558;
D;092;955291;12;20040202 11:45;P;;;;;;
D;092;955291;12;20040202 11:45;V;;;;;;
D;092;955291;12;20040202 11:45;V;;;;;;
B;092;956174;13;20040202 11:45;;30;21;EASTERN VALLEY WAY;NORTHBRIDGE;2063;;;20040119;20040119;400000;;R;RESIDENCE;30;;;0;AA343172;
C;092;956174;13;20040202 11:45;30//SP 31883;
D;092;956174;13;20040202 11:45;P;;;;;;
D;092;956174;13;20040202 11:45;V;;;;;;
D;092;956174;13;20040202 11:45;V;;;;;;
D;092;956174;13;20040202 11:45;V;;;;;;
B;092;956174;14;20040202 11:45;NORTHBRIDGE GARDENS RETIREMENT VILLAGE;30;21;EASTERN VALLEY WAY;NORTHBRIDGE;2063;;;20040119;20040119;400000;;R;RESIDENCE;43;;;0;AA343172;
C;092;956174;14;20040202 11:45;43//SP 31883;
D;092;956174;14;20040202 11:45;P;;;;;;
D;092;956174;14;20040202 11:45;V;;;;;;
D;092;956174;14;20040202 11:45;V;;;;;;
D;092;956174;14;20040202 11:45;V;;;;;;
B;092;956174;15;20040202 11:45;NORTHBRIDGE GARDENS RETIREMENT VILLAGE;30;21;EASTERN VALLEY WAY;NORTHBRIDGE;2063;;;20040119;20040119;400000;;R;RESIDENCE;44;;;0;AA343172;
C;092;956174;15;20040202 11:45;44//SP 31883;
D;092;956174;15;20040202 11:45;P;;;;;;
D;092;956174;15;20040202 11:45;V;;;;;;
D;092;956174;15;20040202 11:45;V;;;;;;
D;092;956174;15;20040202 11:45;V;;;;;;
B;092;956398;16;20040202 11:45;;;359;EASTERN VALLEY WAY;CASTLE COVE;2069;815.7;M;20031107;20040105;701000;A;R;RESIDENCE;;GE;;0;AA330238;
C;092;956398;16;20040202 11:45;7//24108;
D;092;956398;16;20040202 11:45;P;;;;;;
D;092;956398;16;20040202 11:45;P;;;;;;
D;092;956398;16;20040202 11:45;V;;;;;;
B;092;956521;17;20040202 11:45;;13;8;EDDY RD;CHATSWOOD;2067;;;20031103;20031219;422000;;R;RESIDENCE;13;;;0;AA320461;
C;092;956521;17;20040202 11:45;13//SP 9310;
D;092;956521;17;20040202 11:45;P;;;;;;
D;092;956521;17;20040202 11:45;V;;;;;;
B;092;956797;18;20040202 11:45;;;325;EDINBURGH RD;CASTLECRAG;2068;;;20031218;20031218;2700000;A;R;RESIDENCE;;EJ;;0;AA326783;
C;092;956797;18;20040202 11:45;10//8997;
D;092;956797;18;20040202 11:45;P;;;;;;
D;092;956797;18;20040202 11:45;V;;;;;;
B;092;957926;19;20040202 11:45;;15;19;FRANCIS RD;ARTARMON;2064;;;20031119;20031222;351000;;R;RESIDENCE;15;;;0;AA322256;
C;092;957926;19;20040202 11:45;15//SP 14870;
D;092;957926;19;20040202 11:45;P;;;;;;
D;092;957926;19;20040202 11:45;V;;;;;;
D;092;957926;19;20040202 11:45;V;;;;;;
B;092;957964;20;20040202 11:45;;5 J;1;FRANCIS RD;ARTARMON;2064;;;20031108;20040115;615000;;R;RESIDENCE;31;;;0;AA345369;
C;092;957964;20;20040202 11:45;31//SP 38084;
D;092;957964;20;20040202 11:45;P;;;;;;
D;092;957964;20;20040202 11:45;V;;;;;;
B;092;958065;21;20040202 11:45;;30;3;FREEMAN RD;CHATSWOOD;2067;;;20030912;20031208;525000;;R;RESIDENCE;30;;;0;AA330522;
C;092;958065;21;20040202 11:45;30//SP 61321;
D;092;958065;21;20040202 11:45;P;;;;;;
D;092;958065;21;20040202 11:45;P;;;;;;
D;092;958065;21;20040202 11:45;V;;;;;;
D;092;958065;21;20040202 11:45;V;;;;;;
B;092;958110;22;20040202 11:45;;607;10;FREEMAN RD;CHATSWOOD;2067;;;20031108;20031224;425000;;R;RESIDENCE;26;;;0;AA334507;
C;092;958110;22;20040202 11:45;26//SP 56674;
D;092;958110;22;20040202 11:45;P;;;;;;
D;092;958110;22;20040202 11:45;P;;;;;;
D;092;958110;22;20040202 11:45;V;;;;;;
B;092;958512;23;20040202 11:45;;4;40;FULLERS RD;CHATSWOOD;2067;;;20031203;20040105;500000;;R;RESIDENCE;4;;;0;AA316923;
C;092;958512;23;20040202 11:45;4//SP 60442;
D;092;958512;23;20040202 11:45;P;;;;;;
D;092;958512;23;20040202 11:45;P;;;;;;
D;092;958512;23;20040202 11:45;V;;;;;;
B;092;958762;24;20040202 11:45;;22;19;GLENMORE ST;NAREMBURN;2065;;;20031028;20031128;461500;;R;RESIDENCE;22;;;0;AA328600;
C;092;958762;24;20040202 11:45;22//SP 58105;
D;092;958762;24;20040202 11:45;P;;;;;;
D;092;958762;24;20040202 11:45;V;;;;;;
B;092;959804;25;20040202 11:45;;12;15;HAMPDEN RD;ARTARMON;2064;;;20031125;20031219;525000;;R;RESIDENCE;12;;;0;AA310988;
C;092;959804;25;20040202 11:45;12//SP 3418;
D;092;959804;25;20040202 11:45;P;;;;;;
D;092;959804;25;20040202 11:45;V;;;;;;
B;092;960468;26;20040202 11:45;;118;15;HERBERT ST;ST LEONARDS;2065;;;20031117;20031218;421000;;R;RESIDENCE;118;;;0;AA304387;
C;092;960468;26;20040202 11:45;118//SP 48173;
D;092;960468;26;20040202 11:45;P;;;;;;
D;092;960468;26;20040202 11:45;V;;;;;;
B;092;962398;27;20040202 11:45;;;107;KAMERUKA RD;NORTHBRIDGE;2063;;;20031105;20040119;2200000;A;R;RESIDENCE;;EL;;0;AA353775;
C;092;962398;27;20040202 11:45;56//11031;
D;092;962398;27;20040202 11:45;P;;;;;;
D;092;962398;27;20040202 11:45;P;;;;;;
D;092;962398;27;20040202 11:45;V;;;;;;
D;092;962398;27;20040202 11:45;V;;;;;;
B;092;962497;28;20040202 11:45;;167;1;KATHERINE AVE;CHATSWOOD;2067;;;20031021;20031202;485000;;R;RESIDENCE;167;;;0;AA325396;
C;092;962497;28;20040202 11:45;167//SP 62325;
D;092;962497;28;20040202 11:45;P;;;;;;
D;092;962497;28;20040202 11:45;P;;;;;;
D;092;962497;28;20040202 11:45;V;;;;;;
B;092;963261;29;20040202 11:45;;;80;LAUREL ST;WILLOUGHBY;2068;;;20030915;20031208;938000;A;R;RESIDENCE;;EW;;0;AA330442;
C;092;963261;29;20040202 11:45;6/3/1671;
D;092;963261;29;20040202 11:45;P;;;;;;
D;092;963261;29;20040202 11:45;P;;;;;;
D;092;963261;29;20040202 11:45;P;;;;;;
D;092;963261;29;20040202 11:45;V;;;;;;
D;092;963261;29;20040202 11:45;V;;;;;;
B;092;963392;30;20040202 11:45;;;8;LONE PINE AVE;CHATSWOOD WEST;2067;;;20031122;20031222;880000;A;R;RESIDENCE;;EY;;0;AA319313;
C;092;963392;30;20040202 11:45;2//311049;
D;092;963392;30;20040202 11:45;P;;;;;;
D;092;963392;30;20040202 11:45;P;;;;;;
D;092;963392;30;20040202 11:45;V;;;;;;
D;092;963392;30;20040202 11:45;V;;;;;;
B;092;963406;31;20040202 11:45;;;44;LOWER CLIFF AVE;NORTHBRIDGE;2063;;;20030904;20031222;1095000;A;R;RESIDENCE;;EN;;0;AA331643;
C;092;963406;31;20040202 11:45;11/2/14572;
D;092;963406;31;20040202 11:45;P;;;;;;
D;092;963406;31;20040202 11:45;P;;;;;;
D;092;963406;31;20040202 11:45;V;;;;;;
B;092;963873;32;20040202 11:45;;15;2 A;MARKS ST;CAMMERAY;2062;;;20031007;20031118;570000;;R;RESIDENCE;15;;;0;AA327301;
C;092;963873;32;20040202 11:45;15//SP 45362;
D;092;963873;32;20040202 11:45;P;;;;;;
D;092;963873;32;20040202 11:45;V;;;;;;
B;092;964122;33;20040202 11:45;;;65;MARLBOROUGH RD;WILLOUGHBY;2068;;;20031203;20031219;1080000;A;R;RESIDENCE;;GD;;0;AA345683;
C;092;964122;33;20040202 11:45;1//112153;
D;092;964122;33;20040202 11:45;P;;;;;;
D;092;964122;33;20040202 11:45;V;;;;;;
D;092;964122;33;20040202 11:45;V;;;;;;
B;092;964311;34;20040202 11:45;;6;6;MCINTOSH ST;CHATSWOOD;2067;;;20031111;20040121;650000;;R;RESIDENCE;6;;;0;AA355682;
C;092;964311;34;20040202 11:45;6//SP 30059;
D;092;964311;34;20040202 11:45;P;;;;;;
D;092;964311;34;20040202 11:45;V;;;;;;
B;092;964311;35;20040202 11:45;;6;6;MCINTOSH ST;CHATSWOOD;2067;;;20031111;20040121;650000;;R;RESIDENCE;8;;;0;AA355682;
C;092;964311;35;20040202 11:45;8//SP 30059;
D;092;964311;35;20040202 11:45;P;;;;;;
D;092;964311;35;20040202 11:45;V;;;;;;
B;092;964835;36;20040202 11:45;;;20;MIOWERA ST;NORTHBRIDGE;2063;;;20031111;20031219;1675000;A;R;RESIDENCE;;EL;;0;AA305769;
C;092;964835;36;20040202 11:45;31//17119;
D;092;964835;36;20040202 11:45;P;;;;;;
D;092;964835;36;20040202 11:45;P;;;;;;
D;092;964835;36;20040202 11:45;V;;;;;;
D;092;964835;36;20040202 11:45;V;;;;;;
B;092;965339;37;20040202 11:45;;10;557;MOWBRAY RD;LANE COVE;2066;;;20031020;20040116;450000;;R;RESIDENCE;10;;;0;AA339550;
C;092;965339;37;20040202 11:45;10//SP 62323;
D;092;965339;37;20040202 11:45;P;;;;;;
D;092;965339;37;20040202 11:45;V;;;;;;
D;092;965339;37;20040202 11:45;V;;;;;;
B;092;965383;38;20040202 11:45;;;607;MOWBRAY RD;LANE COVE NORTH;2066;;;20030801;20030801;290000;A;R;RESIDENCE;;GM;;50;AA296376;
C;092;965383;38;20040202 11:45;14//9985;
D;092;965383;38;20040202 11:45;P;;;;;;
D;092;965383;38;20040202 11:45;V;;;;;;
D;092;965383;38;20040202 11:45;V;;;;;;
D;092;965383;38;20040202 11:45;V;;;;;;
D;092;965383;38;20040202 11:45;V;;;;;;
B;092;965441;39;20040202 11:45;;;755;MOWBRAY RD;LANE COVE NORTH;2066;733.5;M;20031130;20031224;500000;A;R;RESIDENCE;;GM;;0;AA327364;
C;092;965441;39;20040202 11:45;40//26079;
D;092;965441;39;20040202 11:45;P;;;;;;
D;092;965441;39;20040202 11:45;P;;;;;;
D;092;965441;39;20040202 11:45;V;;;;;;
B;092;965893;40;20040202 11:45;;;48;NEERIM RD;CASTLE COVE;2069;758.8;M;20030923;20040109;1265000;A;R;RESIDENCE;;EF;;0;AA354419;
C;092;965893;40;20040202 11:45;311//31059;
D;092;965893;40;20040202 11:45;P;;;;;;
D;092;965893;40;20040202 11:45;V;;;;;;
D;092;965893;40;20040202 11:45;V;;;;;;
B;092;966224;41;20040202 11:45;;;11;NOONBINNA CRES;NORTHBRIDGE;2063;;;20040116;20040116;2450000;A;R;RESIDENCE;;EL;;0;AA358954;
C;092;966224;41;20040202 11:45;7//11031;
D;092;966224;41;20040202 11:45;P;;;;;;
D;092;966224;41;20040202 11:45;V;;;;;;
B;092;966323;42;20040202 11:45;;;110;NORTHCOTE ST;NAREMBURN;2065;480.6;M;20031119;20031212;840000;A;R;RESIDENCE;;ER;;0;AA319082;
C;092;966323;42;20040202 11:45;15/G/6505;
D;092;966323;42;20040202 11:45;P;;;;;;
D;092;966323;42;20040202 11:45;V;;;;;;
B;092;966353;43;20040202 11:45;;;50;NORTHCOTE ST;NAREMBURN;2065;385.7;M;20031111;20031219;875000;A;R;RESIDENCE;;ER;;0;AA337353;
C;092;966353;43;20040202 11:45;B//364476;
D;092;966353;43;20040202 11:45;P;;;;;;
D;092;966353;43;20040202 11:45;P;;;;;;
D;092;966353;43;20040202 11:45;V;;;;;;
D;092;966353;43;20040202 11:45;V;;;;;;
B;092;966966;44;20040202 11:45;;64;421;PACIFIC HWY;ARTARMON;2064;;;20030702;20030813;420000;;R;RESIDENCE;64;;;0;AA304165;
C;092;966966;44;20040202 11:45;64//SP 52399;
D;092;966966;44;20040202 11:45;P;;;;;;
D;092;966966;44;20040202 11:45;P;;;;;;
D;092;966966;44;20040202 11:45;V;;;;;;
B;092;967387;45;20040202 11:45;;2;900;PACIFIC HWY;CHATSWOOD;2067;;;20031114;20031218;320000;;R;RESIDENCE;2;;;0;AA314110;
C;092;967387;45;20040202 11:45;2//SP 6161;
D;092;967387;45;20040202 11:45;P;;;;;;
D;092;967387;45;20040202 11:45;V;;;;;;
D;092;967387;45;20040202 11:45;V;;;;;;
D;092;967387;45;20040202 11:45;V;;;;;;
B;092;967558;46;20040202 11:45;;2;802;PACIFIC HWY;CHATSWOOD;2067;;;20031126;20040115;339000;;R;RESIDENCE;2;;;0;AA340121;
C;092;967558;46;20040202 11:45;2//SP 1212;
D;092;967558;46;20040202 11:45;P;;;;;;
D;092;967558;46;20040202 11:45;V;;;;;;
D;092;967558;46;20040202 11:45;V;;;;;;
B;092;967558;47;20040202 11:45;;2;802;PACIFIC HWY;CHATSWOOD;2067;;;20031126;20040115;339000;;R;RESIDENCE;10;;;0;AA340121;
C;092;967558;47;20040202 11:45;10//SP 1212;
D;092;967558;47;20040202 11:45;P;;;;;;
D;092;967558;47;20040202 11:45;V;;;;;;
D;092;967558;47;20040202 11:45;V;;;;;;
B;092;967753;48;20040202 11:45;;2;6;PALMER ST;ARTARMON;2064;;;20031205;20031205;490000;;3;UNIT;2;;;0;AA354259;
C;092;967753;48;20040202 11:45;2//SP 15342;
D;092;967753;48;20040202 11:45;P;;;;;;
D;092;967753;48;20040202 11:45;V;;;;;;
B;092;968031;49;20040202 11:45;;12;2;PARKES RD;ARTARMON;2064;;;20031003;20031121;436000;;R;RESIDENCE;12;;;0;AA333020;
C;092;968031;49;20040202 11:45;12//SP 20822;
D;092;968031;49;20040202 11:45;P;;;;;;
D;092;968031;49;20040202 11:45;P;;;;;;
D;092;968031;49;20040202 11:45;V;;;;;;
D;092;968031;49;20040202 11:45;V;;;;;;
B;092;968196;50;20040202 11:45;;;1;PENDEY ST;WILLOUGHBY;2068;;;20031001;20031201;810000;A;R;RESIDENCE;;EZ;;0;AA345728;
C;092;968196;50;20040202 11:45;4/4/1566;
D;092;968196;50;20040202 11:45;P;;;;;;
D;092;968196;50;20040202 11:45;P;;;;;;
D;092;968196;50;20040202 11:45;V;;;;;;
D;092;968196;50;20040202 11:45;V;;;;;;
D;092;968196;50;20040202 11:45;V;;;;;;
D;092;968196;50;20040202 11:45;V;;;;;;
B;092;968607;51;20040202 11:45;;4;109;PENSHURST ST;WILLOUGHBY;2068;;;20030424;20030523;375000;;R;RESIDENCE;4;;;0;AA311078;
C;092;968607;51;20040202 11:45;4//SP 57634;
D;092;968607;51;20040202 11:45;P;;;;;;
D;092;968607;51;20040202 11:45;V;;;;;;
D;092;968607;51;20040202 11:45;V;;;;;;
B;092;969680;52;20040202 11:45;;3;108;RESERVE RD;ARTARMON;2064;;;20020404;20020607;410000;;3;UNIT;3;;;0;AA310241;
C;092;969680;52;20040202 11:45;3//SP 18981;
D;092;969680;52;20040202 11:45;P;;;;;;
D;092;969680;52;20040202 11:45;P;;;;;;
D;092;969680;52;20040202 11:45;V;;;;;;
D;092;969680;52;20040202 11:45;V;;;;;;
B;092;971588;53;20040202 11:45;;;43;SUGARLOAF CRES;CASTLECRAG;2068;;;20030906;20031031;1220000;A;R;RESIDENCE;;EH;;0;AA339417;
C;092;971588;53;20040202 11:45;273//13613;
D;092;971588;53;20040202 11:45;P;;;;;;
D;092;971588;53;20040202 11:45;V;;;;;;
B;092;971638;54;20040202 11:45;;;46;SUGARLOAF CRES;CASTLECRAG;2068;;;20031020;20040112;1185000;A;R;RESIDENCE;;EH;;0;AA345381;
C;092;971638;54;20040202 11:45;316//13613;
D;092;971638;54;20040202 11:45;P;;;;;;
D;092;971638;54;20040202 11:45;P;;;;;;
D;092;971638;54;20040202 11:45;V;;;;;;
D;092;971638;54;20040202 11:45;V;;;;;;
B;092;971692;55;20040202 11:45;;;47;SUNNYSIDE CRES;CASTLECRAG;2068;;;20030923;20031222;1355000;A;R;RESIDENCE;;EM;;0;AA319966;
C;092;971692;55;20040202 11:45;363//13097;
D;092;971692;55;20040202 11:45;P;;;;;;
D;092;971692;55;20040202 11:45;P;;;;;;
D;092;971692;55;20040202 11:45;V;;;;;;
B;092;971736;56;20040202 11:45;;;14;SUNNYSIDE CRES;CASTLECRAG;2068;;;20031218;20031218;1500000;A;R;RESIDENCE;;EM;;0;AA326766;
C;092;971736;56;20040202 11:45;190//13097;
D;092;971736;56;20040202 11:45;P;;;;;;
D;092;971736;56;20040202 11:45;V;;;;;;
B;092;974419;57;20040202 11:45;;;23;WALTER ST;WILLOUGHBY;2068;537.5;M;20031028;20031127;745000;A;R;RESIDENCE;;ET;;0;AA352756;
C;092;974419;57;20040202 11:45;2//166910;
D;092;974419;57;20040202 11:45;P;;;;;;
D;092;974419;57;20040202 11:45;P;;;;;;
D;092;974419;57;20040202 11:45;V;;;;;;
B;092;974824;58;20040202 11:45;;;5;WEEMALA RD;NORTHBRIDGE;2063;;;20030814;20030814;2215000;A;R;RESIDENCE;;EL;;0;AA331405;
C;092;974824;58;20040202 11:45;76//13503;
D;092;974824;58;20040202 11:45;P;;;;;;
D;092;974824;58;20040202 11:45;P;;;;;;
D;092;974824;58;20040202 11:45;V;;;;;;
D;092;974824;58;20040202 11:45;V;;;;;;
B;092;974949;59;20040202 11:45;;;34;WHITING ST;ARTARMON;2064;;;20031031;20031212;178000;I;3;COMMERCIAL;;DA;;0;AA335181;
C;092;974949;59;20040202 11:45;30/8/4088;
D;092;974949;59;20040202 11:45;P;;;;;;
D;092;974949;59;20040202 11:45;V;;;;;;
D;092;974949;59;20040202 11:45;V;;;;;;
D;092;974949;59;20040202 11:45;V;;;;;;
B;092;974950;60;20040202 11:45;;;32;WHITING ST;ARTARMON;2064;;;20031031;20031212;178000;I;3;COMMERCIAL;;DA;;0;AA335181;
C;092;974950;60;20040202 11:45;31/8/4088;
D;092;974950;60;20040202 11:45;P;;;;;;
D;092;974950;60;20040202 11:45;V;;;;;;
B;092;975006;61;20040202 11:45;;1;14;WHITTON RD;CHATSWOOD;2067;;;20030507;20030716;410000;;3;;1;;;0;AA328136;
C;092;975006;61;20040202 11:45;1//SP 60122;
D;092;975006;61;20040202 11:45;P;;;;;;
D;092;975006;61;20040202 11:45;P;;;;;;
D;092;975006;61;20040202 11:45;V;;;;;;
D;092;975006;61;20040202 11:45;V;;;;;;
B;092;975236;62;20040202 11:45;;;15;WILLIAM ST;ROSEVILLE;2069;594.84;M;20031101;20031203;1070000;A;R;RESIDENCE;;EB;;0;AA350035;
C;092;975236;62;20040202 11:45;4//309328;
D;092;975236;62;20040202 11:45;P;;;;;;
D;092;975236;62;20040202 11:45;P;;;;;;
D;092;975236;62;20040202 11:45;V;;;;;;
D;092;975236;62;20040202 11:45;V;;;;;;
B;092;975471;63;20040202 11:45;;36;252;WILLOUGHBY RD;CROWS NEST;2065;;;20031121;20040115;565000;;R;RESIDENCE;36;;;0;AA345013;
C;092;975471;63;20040202 11:45;36//SP 56957;
D;092;975471;63;20040202 11:45;P;;;;;;
D;092;975471;63;20040202 11:45;P;;;;;;
D;092;975471;63;20040202 11:45;V;;;;;;
B;092;975628;64;20040202 11:45;;8;163;WILLOUGHBY RD;NAREMBURN;2065;;;20031124;20040105;495000;;R;RESIDENCE;8;;;0;AA350784;
C;092;975628;64;20040202 11:45;8//SP 20738;
D;092;975628;64;20040202 11:45;P;;;;;;
D;092;975628;64;20040202 11:45;V;;;;;;
B;092;975668;65;20040202 11:45;;28;167;WILLOUGHBY RD;CROWS NEST;2065;;;20030924;20031005;227000;;R;RESIDENCE;120;;;0;AA319213;
C;092;975668;65;20040202 11:45;120//SP 32322;
D;092;975668;65;20040202 11:45;P;;;;;;
D;092;975668;65;20040202 11:45;V;;;;;;
B;092;976184;66;20040202 11:45;;;14;WYALONG ST;WILLOUGHBY;2068;348;M;20031201;20040108;885000;A;R;RESIDENCE;;EU;;0;AA336205;
C;092;976184;66;20040202 11:45;A//106677;
D;092;976184;66;20040202 11:45;P;;;;;;
D;092;976184;66;20040202 11:45;V;;;;;;
B;092;2777426;67;20040202 11:45;;;30;MITCHELL ST;ST LEONARDS;2065;214.98;M;20031025;20040109;1165000;A;R;RESIDENCE;;EQ;;0;AA337722;
C;092;2777426;67;20040202 11:45;23/26/4241;
D;092;2777426;67;20040202 11:45;P;;;;;;
D;092;2777426;67;20040202 11:45;P;;;;;;
D;092;2777426;67;20040202 11:45;V;;;;;;
D;092;2777426;67;20040202 11:45;V;;;;;;
B;092;2777464;68;20040202 11:45;;;23;KINSELLAS DR;LANE COVE NORTH;2066;95.2;M;20031023;20031222;735000;A;R;RESIDENCE;;GY;;0;AA348473;
C;092;2777464;68;20040202 11:45;44//270236;
D;092;2777464;68;20040202 11:45;P;;;;;;
D;092;2777464;68;20040202 11:45;P;;;;;;
D;092;2777464;68;20040202 11:45;V;;;;;;
B;092;2845198;69;20040202 11:45;SAILORS BAY APARTMENTS;26;60;STRATHALLEN AVE;NORTHBRIDGE;2063;;;20031105;20031217;535000;;3;HOME UNIT;26;;;0;AA346126;
C;092;2845198;69;20040202 11:45;26//SP 65190;
D;092;2845198;69;20040202 11:45;P;;;;;;
D;092;2845198;69;20040202 11:45;V;;;;;;
B;092;951708;70;20040202 11:45;;203;31;BERTRAM ST;CHATSWOOD;2067;;;20031114;20031222;497500;;R;RESIDENCE;10;;;0;AA358725;
C;092;951708;70;20040202 11:45;10//SP 65823;
D;092;951708;70;20040202 11:45;P;;;;;;
D;092;951708;70;20040202 11:45;V;;;;;;
D;092;951708;70;20040202 11:45;V;;;;;;
B;092;954230;71;20040202 11:45;;3;1;CLELAND RD;ARTARMON;2064;;;20031128;20040115;421000;;R;RESIDENCE;3;;;0;AA355774;
C;092;954230;71;20040202 11:45;3//SP 66756;
D;092;954230;71;20040202 11:45;P;;;;;;
D;092;954230;71;20040202 11:45;V;;;;;;
B;092;954230;72;20040202 11:45;;5;1;CLELAND RD;ARTARMON;2064;;;20031219;20040115;367500;;R;RESIDENCE;5;;;0;AA359279;
C;092;954230;72;20040202 11:45;5//SP 66756;
D;092;954230;72;20040202 11:45;P;;;;;;
D;092;954230;72;20040202 11:45;V;;;;;;
D;092;954230;72;20040202 11:45;V;;;;;;
B;092;2918651;73;20040202 11:45;;2;19;FINDLAY AVE;ROSEVILLE;2069;;;20031128;20040109;1100000;;R;RESIDENCE;2;;;0;AA348939;
C;092;2918651;73;20040202 11:45;2//SP 68004;
D;092;2918651;73;20040202 11:45;P;;;;;;
D;092;2918651;73;20040202 11:45;V;;;;;;
D;092;2918651;73;20040202 11:45;V;;;;;;
B;092;2883411;74;20040202 11:45;;188;2;HERBERT ST;ST LEONARDS;2065;;;20030716;20030915;410000;;R;RESIDENCE;188;;;0;AA325046;
C;092;2883411;74;20040202 11:45;188//SP 67702;
D;092;2883411;74;20040202 11:45;P;;;;;;
D;092;2883411;74;20040202 11:45;P;;;;;;
D;092;2883411;74;20040202 11:45;V;;;;;;
B;092;2883411;75;20040202 11:45;;218;2;HERBERT ST;ST LEONARDS;2065;;;20031001;20031219;725000;;R;RESIDENCE;218;;;0;AA337608;
C;092;2883411;75;20040202 11:45;218//SP 67702;
D;092;2883411;75;20040202 11:45;P;;;;;;
D;092;2883411;75;20040202 11:45;P;;;;;;
D;092;2883411;75;20040202 11:45;V;;;;;;
B;092;2883411;76;20040202 11:45;;48;2;HERBERT ST;ST LEONARDS;2065;;;20031031;20031212;395000;;R;RESIDENCE;48;;;0;AA337058;
C;092;2883411;76;20040202 11:45;48//SP 67702;
D;092;2883411;76;20040202 11:45;P;;;;;;
D;092;2883411;76;20040202 11:45;V;;;;;;
