A;014;20040517 12:13;PDANN;
B;014;330764;1;20040517 12:13;;;13;ACORN PL;OURIMBAH;2258;540;M;20040420;20040420;355000;A;R;RESIDENCE;;CU;;0;AA604593;
C;014;330764;1;20040517 12:13;15//851344;
D;014;330764;1;20040517 12:13;P;;;;;;
D;014;330764;1;20040517 12:13;P;;;;;;
D;014;330764;1;20040517 12:13;V;;;;;;
B;014;330896;2;20040517 12:13;;;38;AGATHA AVE;LAKE MUNMORAH;2259;645;M;20040321;20040503;280050;A;R;RESIDENCE;;CQ;;0;AA623131;
C;014;330896;2;20040517 12:13;30//221815;
D;014;330896;2;20040517 12:13;P;;;;;;
D;014;330896;2;20040517 12:13;P;;;;;;
D;014;330896;2;20040517 12:13;V;;;;;;
B;014;330931;3;20040517 12:13;;;4;AHINA AVE;HALEKULANI;2262;556.4;M;20040326;20040416;380000;A;R;RESIDENCE;;CE;AC;0;AA593885;
C;014;330931;3;20040517 12:13;1527//24650;
D;014;330931;3;20040517 12:13;P;;;;;;
D;014;330931;3;20040517 12:13;P;;;;;;
D;014;330931;3;20040517 12:13;V;;;;;;
B;014;330988;4;20040517 12:13;;;71;ALBATROSS RD;BERKELEY VALE;2261;626;M;20040325;20040325;137200;A;R;RESIDENCE;;CB;;0;AA618262;
C;014;330988;4;20040517 12:13;16//218003;
D;014;330988;4;20040517 12:13;P;;;;;;
D;014;330988;4;20040517 12:13;P;;;;;;
D;014;330988;4;20040517 12:13;V;;;;;;
B;014;331040;5;20040517 12:13;;;34;ALBATROSS RD;BERKELEY VALE;2261;556.4;M;20040415;20040415;336000;A;R;RESIDENCE;;CB;;0;AA615558;
C;014;331040;5;20040517 12:13;78//218003;
D;014;331040;5;20040517 12:13;P;;;;;;
D;014;331040;5;20040517 12:13;P;;;;;;
D;014;331040;5;20040517 12:13;V;;;;;;
B;014;331229;6;20040517 12:13;;;8;ALEWA AVE;HALEKULANI;2262;556.4;M;20040304;20040415;350000;A;R;RESIDENCE;;CE;AC;0;AA594121;
C;014;331229;6;20040517 12:13;1504//24650;
D;014;331229;6;20040517 12:13;P;;;;;;
D;014;331229;6;20040517 12:13;V;;;;;;
D;014;331229;6;20040517 12:13;V;;;;;;
B;014;331242;7;20040517 12:13;;;19;ALEWA AVE;HALEKULANI;2262;556.4;M;20040318;20040429;228000;A;R;RESIDENCE;;CE;;0;AA629044;
C;014;331242;7;20040517 12:13;1517//24650;
D;014;331242;7;20040517 12:13;P;;;;;;
D;014;331242;7;20040517 12:13;V;;;;;;
B;014;332659;8;20040517 12:13;;11;14;ARIZONA RD;CHARMHAVEN;2263;;;20040312;20040402;180000;;3;FACTORY UNIT;14;;;0;AA597463;
C;014;332659;8;20040517 12:13;14//SP 52021;
D;014;332659;8;20040517 12:13;P;;;;;;
D;014;332659;8;20040517 12:13;V;;;;;;
B;014;332792;9;20040517 12:13;;;22;ARLINGTON ST;GOROKAN;2263;524.8;M;20040325;20040422;306000;A;R;RESIDENCE;;CM;;0;AA610358;
C;014;332792;9;20040517 12:13;184//27201;
D;014;332792;9;20040517 12:13;P;;;;;;
D;014;332792;9;20040517 12:13;P;;;;;;
D;014;332792;9;20040517 12:13;V;;;;;;
D;014;332792;9;20040517 12:13;V;;;;;;
B;014;333365;10;20040517 12:13;;;30;AVONLEA AVE;GOROKAN;2263;629.6;M;20040322;20040505;230000;A;R;RESIDENCE;;CM;;0;AA634644;
C;014;333365;10;20040517 12:13;416//26286;
D;014;333365;10;20040517 12:13;P;;;;;;
D;014;333365;10;20040517 12:13;P;;;;;;
D;014;333365;10;20040517 12:13;V;;;;;;
D;014;333365;10;20040517 12:13;V;;;;;;
B;014;333367;11;20040517 12:13;;;26;AVONLEA AVE;GOROKAN;2263;663.9;M;20040227;20040408;259000;A;R;RESIDENCE;;CM;;0;AA599291;
