A;086;20050104 11:40;MASMITH;
B;086;734646;1;20050104 11:41;;5;22;ADDISON RD;MANLY;2095;;;20041118;20041212;1850000;;R;RESIDENCE;5;;;0;AB171258;
C;086;734646;1;20050104 11:41;5/SP40956;
D;086;734646;1;20050104 11:41;P;;;;;;
D;086;734646;1;20050104 11:41;P;;;;;;
D;086;734646;1;20050104 11:41;V;;;;;;
D;086;734646;1;20050104 11:41;V;;;;;;
B;086;735590;2;20050104 11:41;;4;14;ANGLE ST;BALGOWLAH;2093;;;20041110;20041209;438440;;R;RESIDENCE;4;;;0;AB173297;
C;086;735590;2;20050104 11:41;4/SP10232;
D;086;735590;2;20050104 11:41;P;;;;;;
D;086;735590;2;20050104 11:41;P;;;;;;
D;086;735590;2;20050104 11:41;V;;;;;;
B;086;735699;3;20050104 11:41;;4;4;ASHBURNER ST;MANLY;2095;;;20041101;20041206;545000;;R;RESIDENCE;4;;;0;AB177862;
C;086;735699;3;20050104 11:41;4/SP3471;
D;086;735699;3;20050104 11:41;P;;;;;;
D;086;735699;3;20050104 11:41;V;;;;;;
B;086;735699;4;20050104 11:41;;4;4;ASHBURNER ST;MANLY;2095;;;20041101;20041206;545000;;R;RESIDENCE;10;;;0;AB177862;
C;086;735699;4;20050104 11:41;10/SP3471;
D;086;735699;4;20050104 11:41;P;;;;;;
D;086;735699;4;20050104 11:41;V;;;;;;
B;086;736140;5;20050104 11:41;;2;121;BALGOWLAH RD;FAIRLIGHT;2094;;;20041022;20041203;268750;;R;RESIDENCE;2;;;0;AB161218;
C;086;736140;5;20050104 11:41;2/SP232;
D;086;736140;5;20050104 11:41;P;;;;;;
D;086;736140;5;20050104 11:41;V;;;;;;
B;086;736775;6;20050104 11:41;;;30;BEATTY ST;BALGOWLAH;2093;695.5;M;20040812;20041206;2850000;A;R;RESIDENCE;;EP;;0;AB154688;
C;086;736775;6;20050104 11:41;3/567843;
D;086;736775;6;20050104 11:41;P;;;;;;
D;086;736775;6;20050104 11:41;V;;;;;;
B;086;737357;7;20050104 11:41;;;121;BOWER ST;MANLY;2095;398.6;M;20040918;20041213;2210000;A;R;RESIDENCE;;EV;;0;AB160982;
C;086;737357;7;20050104 11:41;1/929810;
D;086;737357;7;20050104 11:41;P;;;;;;
D;086;737357;7;20050104 11:41;V;;;;;;
D;086;737357;7;20050104 11:41;V;;;;;;
B;086;738083;8;20050104 11:41;PACIFIC WAVES;14;3;CENTRAL AVE;MANLY;2095;;;20041124;20041217;521000;;R;RESIDENCE;14;;;0;AB167594;
C;086;738083;8;20050104 11:41;14/SP61139;
D;086;738083;8;20050104 11:41;P;;;;;;
D;086;738083;8;20050104 11:41;P;;;;;;
D;086;738083;8;20050104 11:41;V;;;;;;
D;086;738083;8;20050104 11:41;V;;;;;;
B;086;738227;9;20050104 11:41;;627;22;CENTRAL AVE;MANLY;2095;;;20041022;20041124;347000;;R;RESIDENCE;27;;;0;AB172181;
C;086;738227;9;20050104 11:41;27/SP13245;
D;086;738227;9;20050104 11:41;P;;;;;;
D;086;738227;9;20050104 11:41;V;;;;;;
B;086;738899;10;20050104 11:41;;;34 A;CLONTARF ST;SEAFORTH;2092;459.7;M;20040916;20041208;133000;A;R;RESIDENCE;;EA;;50;AB157129;
C;086;738899;10;20050104 11:41;2/832970;
D;086;738899;10;20050104 11:41;P;;;;;;
D;086;738899;10;20050104 11:41;V;;;;;;
D;086;738899;10;20050104 11:41;V;;;;;;
D;086;738899;10;20050104 11:41;V;;;;;;
D;086;738899;10;20050104 11:41;V;;;;;;
B;086;739492;11;20050104 11:41;;8;15;CRESCENT ST;FAIRLIGHT;2094;;;20041105;20041210;366000;;R;RESIDENCE;8;;;0;AB176214;
C;086;739492;11;20050104 11:41;8/SP432;
D;086;739492;11;20050104 11:41;P;;;;;;
D;086;739492;11;20050104 11:41;V;;;;;;
