A;148;20040116 12:35;PDANN;
B;148;1642248;1;20040116 12:35;;;2;ABALONE PL;BALLINA;2478;697.8;M;20031003;20031031;310000;A;R;RESIDENCE;;AK;;0;AA303324;
C;148;1642248;1;20040116 12:35;60//837039;
D;148;1642248;1;20040116 12:35;P;;;;;;
D;148;1642248;1;20040116 12:35;P;;;;;;
D;148;1642248;1;20040116 12:35;V;;;;;;
B;148;1642878;2;20040116 12:35;;3;5;BENTINCK ST;BALLINA;2478;;;20031113;20031211;165000;;R;RESIDENCE;3;;;0;AA282448;
C;148;1642878;2;20040116 12:35;3//SP 35229;
D;148;1642878;2;20040116 12:35;P;;;;;;
D;148;1642878;2;20040116 12:35;P;;;;;;
D;148;1642878;2;20040116 12:35;V;;;;;;
B;148;1642958;3;20040116 12:35;;;13;BONITO PL;BALLINA;2478;477.3;M;20031121;20031218;300000;A;R;RESIDENCE;;AK;;0;AA302903;
C;148;1642958;3;20040116 12:35;89//852971;
D;148;1642958;3;20040116 12:35;P;;;;;;
D;148;1642958;3;20040116 12:35;P;;;;;;
D;148;1642958;3;20040116 12:35;V;;;;;;
B;148;1643274;4;20040116 12:35;;1;131;KALINGA ST;WEST BALLINA;2478;;;20031205;20031222;297500;;R;RESIDENCE;1;;;0;AA284700;
C;148;1643274;4;20040116 12:35;1//SP 39602;
D;148;1643274;4;20040116 12:35;P;;;;;;
D;148;1643274;4;20040116 12:35;V;;;;;;
D;148;1643274;4;20040116 12:35;V;;;;;;
B;148;1643923;5;20040116 12:35;;;33;CLAIRE CCT;WEST BALLINA;2478;638.3;M;20031113;20031211;335000;A;R;RESIDENCE;;AC;;0;AA296555;
C;148;1643923;5;20040116 12:35;113//842077;
D;148;1643923;5;20040116 12:35;P;;;;;;
D;148;1643923;5;20040116 12:35;V;;;;;;
D;148;1643923;5;20040116 12:35;V;;;;;;
B;148;1644609;6;20040116 12:35;;;98;EYLES DR;EAST BALLINA;2478;806.7;M;20031218;20031218;350000;A;R;RESIDENCE;;AT;;0;AA280948;
C;148;1644609;6;20040116 12:35;135//262288;
D;148;1644609;6;20040116 12:35;P;;;;;;
D;148;1644609;6;20040116 12:35;P;;;;;;
D;148;1644609;6;20040116 12:35;V;;;;;;
B;148;1644677;7;20040116 12:35;;2;8;FAWCETT ST;BALLINA;2478;;;20031108;20031209;528000;;R;RESIDENCE;2;;;0;AA290356;
C;148;1644677;7;20040116 12:35;2//SP 52224;
D;148;1644677;7;20040116 12:35;P;;;;;;
D;148;1644677;7;20040116 12:35;V;;;;;;
B;148;1645240;8;20040116 12:35;;;9;HICKEY PL;BALLINA;2478;638.6;M;20021116;20021213;235000;A;R;RESIDENCE;;AJ;;0;AA295786;
C;148;1645240;8;20040116 12:35;10//241584;
D;148;1645240;8;20040116 12:35;P;;;;;;
D;148;1645240;8;20040116 12:35;P;;;;;;
D;148;1645240;8;20040116 12:35;V;;;;;;
B;148;1646433;9;20040116 12:35;;;6;MULLOWAY PL;BALLINA;2478;603.5;M;20031029;20040109;260000;A;R;RESIDENCE;;AK;;0;AA315454;
C;148;1646433;9;20040116 12:35;116//1010847;
D;148;1646433;9;20040116 12:35;P;;;;;;
D;148;1646433;9;20040116 12:35;P;;;;;;
D;148;1646433;9;20040116 12:35;V;;;;;;
B;148;1646516;10;20040116 12:35;;1;1;NEWLAND ST;BALLINA;2478;;;20031124;20031215;348000;;R;RESIDENCE;1;;;0;AA286251;
C;148;1646516;10;20040116 12:35;1//SP 62965;
D;148;1646516;10;20040116 12:35;P;;;;;;
D;148;1646516;10;20040116 12:35;P;;;;;;
D;148;1646516;10;20040116 12:35;V;;;;;;
B;148;1647190;11;20040116 12:35;;7;79;PINE AVE;EAST BALLINA;2478;;;20030925;20031023;452000;;R;RESIDENCE;7;;;0;AA310377;
C;148;1647190;11;20040116 12:35;7//SP 18060;
D;148;1647190;11;20040116 12:35;P;;;;;;
D;148;1647190;11;20040116 12:35;V;;;;;;
B;148;1647353;12;20040116 12:35;;;46;PROSPECT ST;EAST BALLINA;2478;621.5;M;20031101;20031201;322500;A;R;RESIDENCE;;AV;;0;AA282394;
C;148;1647353;12;20040116 12:35;35//253174;
D;148;1647353;12;20040116 12:35;P;;;;;;
D;148;1647353;12;20040116 12:35;P;;;;;;
D;148;1647353;12;20040116 12:35;V;;;;;;
D;148;1647353;12;20040116 12:35;V;;;;;;
B;148;1647970;13;20040116 12:35;;;26;ROSS ST;BALLINA;2478;373.1;M;20030923;20031023;435000;A;R;RESIDENCE;;BG;;0;AA297094;
C;148;1647970;13;20040116 12:35;28/1/2879;
D;148;1647970;13;20040116 12:35;P;;;;;;
D;148;1647970;13;20040116 12:35;P;;;;;;
D;148;1647970;13;20040116 12:35;V;;;;;;
D;148;1647970;13;20040116 12:35;V;;;;;;
B;148;1648348;14;20040116 12:35;;;40;SKINNER ST;BALLINA;2478;2504;M;20031114;20031201;1160000;A;R;RESIDENCE;;BJ;;0;AA300123;
C;148;1648348;14;20040116 12:35;319//755684;
D;148;1648348;14;20040116 12:35;P;;;;;;
D;148;1648348;14;20040116 12:35;P;;;;;;
D;148;1648348;14;20040116 12:35;V;;;;;;
D;148;1648348;14;20040116 12:35;V;;;;;;
B;148;1649829;15;20040116 12:35;;;;NORTH CREEK RD;LENNOX HEAD;2478;8.222;H;20021128;20031021;600000;R;R;RESIDENCE;;RF;;0;AA235259;
C;148;1649829;15;20040116 12:35;10//851865;
D;148;1649829;15;20040116 12:35;P;;;;;;
D;148;1649829;15;20040116 12:35;V;;;;;;
B;148;1650094;16;20040116 12:35;;10;77;BALLINA ST;LENNOX HEAD;2478;;;20030918;20031023;555000;;R;RESIDENCE;10;;;0;AA287220;
C;148;1650094;16;20040116 12:35;10//SP 45001;
D;148;1650094;16;20040116 12:35;P;;;;;;
D;148;1650094;16;20040116 12:35;P;;;;;;
D;148;1650094;16;20040116 12:35;V;;;;;;
D;148;1650094;16;20040116 12:35;V;;;;;;
B;148;1650378;17;20040116 12:35;;;1;BLUE HORIZON DR;LENNOX HEAD;2478;639.3;M;20031230;20040105;480000;A;R;RESIDENCE;;DJ;;0;AA307016;
C;148;1650378;17;20040116 12:35;1//771690;
D;148;1650378;17;20040116 12:35;P;;;;;;
D;148;1650378;17;20040116 12:35;V;;;;;;
D;148;1650378;17;20040116 12:35;V;;;;;;
B;148;1650481;18;20040116 12:35;;;7;BYRON ST;LENNOX HEAD;2478;872.6;M;20031103;20031203;775000;A;R;RESIDENCE;;DK;;0;AA254008;
C;148;1650481;18;20040116 12:35;9/2/11687;
D;148;1650481;18;20040116 12:35;P;;;;;;
D;148;1650481;18;20040116 12:35;P;;;;;;
D;148;1650481;18;20040116 12:35;V;;;;;;
D;148;1650481;18;20040116 12:35;V;;;;;;
B;148;1651425;19;20040116 12:35;;2;42;PACIFIC PDE;LENNOX HEAD;2478;;;20031121;20031219;436000;;R;RESIDENCE;2;;;0;AA291520;
C;148;1651425;19;20040116 12:35;2//SP 17019;
