A;055;20040116 12:23;PDANN;
B;055;513967;1;20040116 12:23;;;;BROWN'S RD;COROWA;2646;247.7;H;20030204;20030214;285000;R;3;FARMLAND;;RB;;0;9662401;
C;055;513967;1;20040116 12:23;2//168650 46, 74//753728;
D;055;513967;1;20040116 12:23;P;;;;;;
D;055;513967;1;20040116 12:23;V;;;;;;
B;055;514892;2;20040116 12:23;;;111;DAWE ST;COROWA;2646;960;M;20030901;20031114;174500;A;R;RESIDENCE;;AT;;0;AA282315;
C;055;514892;2;20040116 12:23;23//255601;
D;055;514892;2;20040116 12:23;P;;;;;;
D;055;514892;2;20040116 12:23;V;;;;;;
B;055;515247;3;20040116 12:23;;;33;GUY ST;COROWA;2646;1518;M;20030604;20030829;180000;A;R;RESIDENCE;;AA;;0;AA302428;
C;055;515247;3;20040116 12:23;2/6/2841;
D;055;515247;3;20040116 12:23;P;;;;;;
D;055;515247;3;20040116 12:23;V;;;;;;
B;055;515693;4;20040116 12:23;;;18;ISABEL ST;COROWA;2646;758.8;M;20031215;20031218;174000;A;R;RESIDENCE;;AE;;0;AA288754;
C;055;515693;4;20040116 12:23;1//743052;
D;055;515693;4;20040116 12:23;P;;;;;;
D;055;515693;4;20040116 12:23;V;;;;;;
D;055;515693;4;20040116 12:23;V;;;;;;
B;055;516205;5;20040116 12:23;;;124;REDLANDS RD;COROWA;2646;856.9;M;20031001;20031031;145000;A;R;RESIDENCE;;AF;;0;AA290997;
C;055;516205;5;20040116 12:23;1//737414;
D;055;516205;5;20040116 12:23;P;;;;;;
D;055;516205;5;20040116 12:23;V;;;;;;
B;055;516539;6;20040116 12:23;;;49;SAUVIGNON DR;COROWA;2646;795;M;20031115;20031128;151000;A;R;RESIDENCE;;AT;;0;AA288615;
C;055;516539;6;20040116 12:23;451//846995;
D;055;516539;6;20040116 12:23;P;;;;;;
D;055;516539;6;20040116 12:23;P;;;;;;
D;055;516539;6;20040116 12:23;V;;;;;;
D;055;516539;6;20040116 12:23;V;;;;;;
B;055;516600;7;20040116 12:23;;;47;STEEL ST;COROWA;2646;307.8;M;20031001;20031020;185000;A;R;RESIDENCE;;AK;;0;AA291040;
C;055;516600;7;20040116 12:23;2//845103;
D;055;516600;7;20040116 12:23;P;;;;;;
D;055;516600;7;20040116 12:23;V;;;;;;
D;055;516600;7;20040116 12:23;V;;;;;;
B;055;516676;8;20040116 12:23;;10;73;TOWER ST;COROWA;2646;;;20031029;20031128;95000;;R;RESIDENCE;10;;;0;AA291011;
C;055;516676;8;20040116 12:23;10//SP 38176;
D;055;516676;8;20040116 12:23;P;;;;;;
D;055;516676;8;20040116 12:23;V;;;;;;
B;055;516891;9;20040116 12:23;;;50;WHITEHEAD ST;COROWA;2646;584.4;M;20031014;20031031;83500;A;R;RESIDENCE;;AK;;0;AA282312;
C;055;516891;9;20040116 12:23;1//845103;
D;055;516891;9;20040116 12:23;P;;;;;;
D;055;516891;9;20040116 12:23;P;;;;;;
D;055;516891;9;20040116 12:23;V;;;;;;
B;055;517028;10;20040116 12:23;;;;PH GORDON;COROWA;2646;10.29;H;20030508;20030602;355741;R;3;FARM;;HA;;0;AA168671;
C;055;517028;10;20040116 12:23;PT 102//753738;
D;055;517028;10;20040116 12:23;P;;;;;;
D;055;517028;10;20040116 12:23;P;;;;;;
D;055;517028;10;20040116 12:23;V;;;;;;
B;055;517094;11;20040116 12:23;;;;VILLAGE DAYSDALE;DAYSDALE;2646;4502;M;20031029;20031128;88000;A;R;RESIDENCE;;AD;;0;AA265133;
C;055;517094;11;20040116 12:23;9, 10, 11/9/758341;
D;055;517094;11;20040116 12:23;P;;;;;;
D;055;517094;11;20040116 12:23;V;;;;;;
B;055;517948;12;20040116 12:23;;;47;LANG ST;MULWALA;2647;3005;M;20031031;20031212;850000;A;R;RESIDENCE;;AW;;0;AA297755;
C;055;517948;12;20040116 12:23;1//225829;
D;055;517948;12;20040116 12:23;P;;;;;;
D;055;517948;12;20040116 12:23;P;;;;;;
D;055;517948;12;20040116 12:23;V;;;;;;
D;055;517948;12;20040116 12:23;V;;;;;;
B;055;3055994;13;20040116 12:23;;;170;ADAMS ST;COROWA;2646;2023;M;20030919;20031003;60000;;V;VACANT LAND;;;;0;AA236293;
C;055;3055994;13;20040116 12:23;16/25/758296;
D;055;3055994;13;20040116 12:23;P;;;;;;
D;055;3055994;13;20040116 12:23;P;;;;;;
D;055;3055994;13;20040116 12:23;V;;;;;;
D;055;3055994;13;20040116 12:23;V;;;;;;
Z;64;13;13;36;
