A;148;20050104 11:47;MASMITH;
D;148;3018041;22;20050104 11:47;V;;;;;;
B;148;3071460;23;20050104 11:47;;5;17;ROSS ST;BALLINA;2478;;;20041116;20041209;335000;;V;VACANT LAND;5;;;0;AB174591;
C;148;3071460;23;20050104 11:47;5/SP72240;
D;148;3071460;23;20050104 11:47;P;;;;;;
D;148;3071460;23;20050104 11:47;P;;;;;;
D;148;3071460;23;20050104 11:47;V;;;;;;
D;148;3071460;23;20050104 11:47;V;;;;;;
D;148;3071460;23;20050104 11:47;V;;;;;;
B;148;3091196;24;20050104 11:47;;;17;MADDEN PL;CUMBALUM;2478;800.1;M;20041027;20041124;168000;A;V;VACANT LAND;;AF;;0;AB173581;
C;148;3091196;24;20050104 11:47;191/1066838;
D;148;3091196;24;20050104 11:47;P;;;;;;
D;148;3091196;24;20050104 11:47;P;;;;;;
D;148;3091196;24;20050104 11:47;V;;;;;;
B;148;3034997;25;20050104 11:47;;13;3;SUNSET AVE;WEST BALLINA;2478;;;20031016;20041203;265000;;R;RESIDENCE;13;;;0;AB151390;
C;148;3034997;25;20050104 11:47;13/SP73688;
D;148;3034997;25;20050104 11:47;P;;;;;;
D;148;3034997;25;20050104 11:47;V;;;;;;
B;148;3034997;26;20050104 11:47;;13;3;SUNSET AVE;WEST BALLINA;2478;;;20040601;20041203;325000;;R;RESIDENCE;13;;;0;AB151391;
C;148;3034997;26;20050104 11:47;13/SP73688;
D;148;3034997;26;20050104 11:47;P;;;;;;
D;148;3034997;26;20050104 11:47;V;;;;;;
B;148;3130509;27;20050104 11:47;;;;UNARA PARKWAY;CUMBALUM;2478;871.1;M;20040618;20041109;215000;A;V;VACANT LAND;;AF;;0;AB161257;
C;148;3130509;27;20050104 11:47;205/1075009;
D;148;3130509;27;20050104 11:47;P;;;;;;
D;148;3130509;27;20050104 11:47;P;;;;;;
D;148;3130509;27;20050104 11:47;V;;;;;;
D;148;3130509;27;20050104 11:47;V;;;;;;
Z;149;27;27;93;
