A;187;20040202 11:53;PTHIRLWELL;
D;187;1852610;13;20040202 11:53;V;;;;;;
B;187;1852692;14;20040202 11:53;;;;EDWARD ST;BREEZA;2381;4200;M;20010605;20010619;1000;A;V;VACANT LAND;;AW;;0;4313748;
C;187;1852692;14;20040202 11:53;3, 4, 5/7/758160;
D;187;1852692;14;20040202 11:53;P;;;;;;
D;187;1852692;14;20040202 11:53;P;;;;;;
D;187;1852692;14;20040202 11:53;V;;;;;;
D;187;1852692;14;20040202 11:53;V;;;;;;
D;187;1852692;14;20040202 11:53;V;;;;;;
D;187;1852692;14;20040202 11:53;V;;;;;;
D;187;1852692;14;20040202 11:53;V;;;;;;
B;187;1852910;15;20040202 11:53;;;113;BREEZA ST;CARROLL;2340;2023;M;20031107;20031224;1775;A;V;VACANT LAND;;AV;;0;AA314957;
C;187;1852910;15;20040202 11:53;2/15/758234;
D;187;1852910;15;20040202 11:53;P;;;;;;
D;187;1852910;15;20040202 11:53;V;;;;;;
D;187;1852910;15;20040202 11:53;V;;;;;;
B;187;1852926;16;20040202 11:53;;;65;BREEZA ST;CARROLL;2340;2023;M;20010124;20010205;12000;A;R;RESIDENCE;;AV;;0;4309108;
C;187;1852926;16;20040202 11:53;;
D;187;1852926;16;20040202 11:53;P;;;;;;
D;187;1852926;16;20040202 11:53;V;;;;;;
D;187;1852926;16;20040202 11:53;V;;;;;;
D;187;1852926;16;20040202 11:53;V;;;;;;
B;187;1852972;17;20040202 11:53;;;119;PHILLIP ST;CARROLL;2340;2023;M;20031213;20040113;41750;A;R;RESIDENCE;;AV;;0;AA350989;
C;187;1852972;17;20040202 11:53;10/27/758234;
D;187;1852972;17;20040202 11:53;P;;;;;;
D;187;1852972;17;20040202 11:53;V;;;;;;
B;187;1853123;18;20040202 11:53;;;;"TOP RIVER";GUNNEDAH;2380;1049;H;20010629;20011121;1800000;R;3;FARM;;WB;;40;8152534;
C;187;1853123;18;20040202 11:53;PT C//190974 , , , , , , WS 100388 WB 121194 WB 121195 WB 130760 WB 24;
C;187;1853123;18;20040202 11:53;8158 WB 248157;
D;187;1853123;18;20040202 11:53;P;;;;;;
D;187;1853123;18;20040202 11:53;P;;;;;;
D;187;1853123;18;20040202 11:53;P;;;;;;
D;187;1853123;18;20040202 11:53;V;;;;;;
D;187;1853123;18;20040202 11:53;V;;;;;;
B;187;1853257;19;20040202 11:53;;;35;PIKE ST;CURLEWIS;2381;4047;M;20031211;20040112;70000;A;R;RESIDENCE;;AX;;0;AA339434;
C;187;1853257;19;20040202 11:53;1, 2//589527 7/11/758320;
D;187;1853257;19;20040202 11:53;P;;;;;;
D;187;1853257;19;20040202 11:53;P;;;;;;
D;187;1853257;19;20040202 11:53;V;;;;;;
B;187;1853530;20;20040202 11:53;;;;'SOUTH YAMBA';GUNNEDAH;2380;374.6;H;20031203;20040106;555000;R;3;FARM;;CB;;0;AA298497;
C;187;1853530;20;20040202 11:53;52, 115, 125, PT 160, 161, 221, 309//755495;
D;187;1853530;20;20040202 11:53;P;;;;;;
D;187;1853530;20;20040202 11:53;P;;;;;;
D;187;1853530;20;20040202 11:53;V;;;;;;
B;187;1853867;21;20040202 11:53;;;;BLACKJACK RD;GUNNEDAH;2380;4.252;H;20031215;20040116;180000;R;R;RESIDENCE;;FA;;0;AA359731;
C;187;1853867;21;20040202 11:53;21//869418 1//917333;
D;187;1853867;21;20040202 11:53;P;;;;;;
D;187;1853867;21;20040202 11:53;V;;;;;;
B;187;1853968;22;20040202 11:53;;;;BANDO ST;MULLALEY;2379;2023.4;M;20020118;20020218;42000;A;R;RESIDENCE;;AY;;0;8429813;
C;187;1853968;22;20040202 11:53;A, B//416729;
D;187;1853968;22;20040202 11:53;P;;;;;;
D;187;1853968;22;20040202 11:53;V;;;;;;
B;187;1854493;23;20040202 11:53;;;;'BOXWOOD';KELVIN;2380;5.374;H;20031031;20031121;85000;R;R;RESIDENCE;;FB;;0;AA222996;
C;187;1854493;23;20040202 11:54;155, 165, 168, 170//754956 Licence 187489;
D;187;1854493;23;20040202 11:54;P;;;;;;
D;187;1854493;23;20040202 11:54;P;;;;;;
D;187;1854493;23;20040202 11:54;V;;;;;;
B;187;1854497;24;20040202 11:54;;;;PH YARRARI;GUNNEDAH;2380;4047;M;20031104;20031223;110000;R;R;RESIDENCE;;FB;;0;AA312080;
C;187;1854497;24;20040202 11:54;177//754956;
D;187;1854497;24;20040202 11:54;P;;;;;;
D;187;1854497;24;20040202 11:54;P;;;;;;
D;187;1854497;24;20040202 11:54;V;;;;;;
B;187;2820564;25;20040202 11:54;NIOLA HILLS;;;WANDOBAH RD;GUNNEDAH;2380;40;H;20030905;20031017;227500;R;V;VACANT LAND;;FC;;0;AA347693;
C;187;2820564;25;20040202 11:54;1//1026862;
D;187;2820564;25;20040202 11:54;P;;;;;;
D;187;2820564;25;20040202 11:54;P;;;;;;
D;187;2820564;25;20040202 11:54;V;;;;;;
D;187;2820564;25;20040202 11:54;V;;;;;;
B;187;3056998;26;20040202 11:54;;;206;WANDOBAH RD;GUNNEDAH;2380;6.855;H;20030925;20031106;225000;R;R;RESIDENCE;;FA;;0;AA281932;
C;187;3056998;26;20040202 11:54;349//755503;
D;187;3056998;26;20040202 11:54;P;;;;;;
D;187;3056998;26;20040202 11:54;V;;;;;;
B;187;3058715;27;20040202 11:54;;;135;LITTLE BLOOMFIELD ST;GUNNEDAH;2380;948.4;M;20031209;20031211;15000;;V;VACANT LAND;;;;0;AA318242;
C;187;3058715;27;20040202 11:54;B//416622;
D;187;3058715;27;20040202 11:54;P;;;;;;
D;187;3058715;27;20040202 11:54;P;;;;;;
D;187;3058715;27;20040202 11:54;V;;;;;;
D;187;3058715;27;20040202 11:54;V;;;;;;
B;187;3059784;28;20040202 11:54;;;;BLACKJACK RD;GUNNEDAH;2380;26.23;H;20020930;20030328;4000;;V;VACANT LAND;;;;0;9497777;
C;187;3059784;28;20040202 11:54;11//1047045;
D;187;3059784;28;20040202 11:54;P;;;;;;
D;187;3059784;28;20040202 11:54;P;;;;;;
D;187;3059784;28;20040202 11:54;P;;;;;;
D;187;3059784;28;20040202 11:54;V;;;;;;
B;187;3059834;29;20040202 11:54;;;13;EIGHTH DIVISION MEMORIAL AVE;GUNNEDAH;2380;;;19970516;19970619;66500;;R;RESIDENCE;;;;0;3164967;
C;187;3059834;29;20040202 11:54;416//755503;
D;187;3059834;29;20040202 11:54;P;;;;;;
D;187;3059834;29;20040202 11:54;P;;;;;;
D;187;3059834;29;20040202 11:54;V;;;;;;
Z;156;29;30;95;
