A;151;20050104 11:47;MASMITH;
C;151;3089352;19;20050104 11:47;136/1067639;
D;151;3089352;19;20050104 11:47;P;;;;;;
D;151;3089352;19;20050104 11:47;P;;;;;;
D;151;3089352;19;20050104 11:47;V;;;;;;
B;151;3127686;20;20050104 11:47;;;51;CANNING DR;CASINO;2470;722;M;20041022;20041209;85000;A;V;VACANT LAND;;AJ;;0;AB172972;
C;151;3127686;20;20050104 11:47;52/1074509;
D;151;3127686;20;20050104 11:47;P;;;;;;
D;151;3127686;20;20050104 11:47;P;;;;;;
D;151;3127686;20;20050104 11:47;V;;;;;;
B;151;3127692;21;20050104 11:47;;;48;CANNING DR;CASINO;2470;797.8;M;20041201;20041217;79000;A;V;VACANT LAND;;AJ;;0;AB173486;
C;151;3127692;21;20050104 11:47;58/1074509;
D;151;3127692;21;20050104 11:47;P;;;;;;
D;151;3127692;21;20050104 11:47;P;;;;;;
D;151;3127692;21;20050104 11:47;V;;;;;;
B;151;3145224;22;20050104 11:47;LOT 42;;;SUMMERLAND WAY;FAIRY HILL;2470;1;H;20040513;20041210;25000;;V;VACANT LAND;;;;0;AB160677;
C;151;3145224;22;20050104 11:47;42/1071389;
D;151;3145224;22;20050104 11:47;P;;;;;;
D;151;3145224;22;20050104 11:47;P;;;;;;
D;151;3145224;22;20050104 11:47;V;;;;;;
Z;122;22;22;76;
