A;039;20040401 15:24;PDANN;
B;039;453835;1;20040401 15:24;;1;38;ANTILL ST;QUEANBEYAN;2620;;;20040128;20040303;185000;;R;RESIDENCE;1;;;0;AA478156;
C;039;453835;1;20040401 15:24;1//SP 39748;
D;039;453835;1;20040401 15:24;P;;;;;;
D;039;453835;1;20040401 15:24;P;;;;;;
D;039;453835;1;20040401 15:24;V;;;;;;
B;039;453869;2;20040401 15:24;;13;10;ARTHUR ST;QUEANBEYAN;2620;;;20040121;20040220;88000;;R;RESIDENCE;13;;;0;AA493288;
C;039;453869;2;20040401 15:24;13//SP 17679;
D;039;453869;2;20040401 15:24;P;;;;;;
D;039;453869;2;20040401 15:24;V;;;;;;
D;039;453869;2;20040401 15:24;V;;;;;;
B;039;454412;3;20040401 15:24;;;8;BAYSIDE CT;JERRABOMBERRA;2619;462.3;M;20040123;20040223;387000;A;R;RESIDENCE;;JD;;0;AA499745;
C;039;454412;3;20040401 15:24;18//875932;
D;039;454412;3;20040401 15:24;P;;;;;;
D;039;454412;3;20040401 15:24;V;;;;;;
B;039;454667;4;20040401 15:24;;;213;BICENTENNIAL DR;JERRABOMBERRA;2619;794.8;M;20040130;20040223;570000;A;R;RESIDENCE;;JA;;0;AA476415;
C;039;454667;4;20040401 15:24;1287//1013820;
D;039;454667;4;20040401 15:24;P;;;;;;
D;039;454667;4;20040401 15:24;P;;;;;;
D;039;454667;4;20040401 15:24;V;;;;;;
D;039;454667;4;20040401 15:24;V;;;;;;
B;039;454711;5;20040401 15:24;;;1;ORCHID AVE;JERRABOMBERRA;2619;818.6;M;20040130;20040211;463000;A;R;RESIDENCE;;DJ;;0;AA497365;
C;039;454711;5;20040401 15:24;169//786394;
D;039;454711;5;20040401 15:24;P;;;;;;
D;039;454711;5;20040401 15:24;V;;;;;;
D;039;454711;5;20040401 15:24;V;;;;;;
B;039;454945;6;20040401 15:24;;;5;BOCCIARINI CT;JERRABOMBERRA;2619;1006;M;20031219;20040302;279000;A;V;VACANT LAND;;JC;;0;AA498528;
C;039;454945;6;20040401 15:24;123//1009982;
D;039;454945;6;20040401 15:24;P;;;;;;
D;039;454945;6;20040401 15:24;P;;;;;;
D;039;454945;6;20040401 15:24;V;;;;;;
B;039;455476;7;20040401 15:24;;;56;BRUDENELL DR;JERRABOMBERRA;2619;716.1;M;20031120;20031219;355000;A;R;RESIDENCE;;DZ;;0;AA480390;
C;039;455476;7;20040401 15:24;72//775666;
D;039;455476;7;20040401 15:24;P;;;;;;
D;039;455476;7;20040401 15:24;P;;;;;;
D;039;455476;7;20040401 15:24;V;;;;;;
D;039;455476;7;20040401 15:24;V;;;;;;
B;039;455703;8;20040401 15:24;;;72;CAMERON RD;QUEANBEYAN;2620;581.7;M;20040224;20040311;262000;A;R;RESIDENCE;;AF;;0;AA521279;
C;039;455703;8;20040401 15:24;169//12746;
D;039;455703;8;20040401 15:24;P;;;;;;
D;039;455703;8;20040401 15:24;P;;;;;;
D;039;455703;8;20040401 15:24;V;;;;;;
B;039;455827;9;20040401 15:24;;16;17;CAMPBELL ST;QUEANBEYAN;2620;;;20030924;20031106;150000;;R;RESIDENCE;16;;;0;AA479825;
C;039;455827;9;20040401 15:24;16//SP 36995;
D;039;455827;9;20040401 15:24;P;;;;;;
D;039;455827;9;20040401 15:24;V;;;;;;
D;039;455827;9;20040401 15:24;V;;;;;;
B;039;455892;10;20040401 15:24;;;43;CANBERRA AVE;QUEANBEYAN;2620;3395;M;20040210;20040224;1300000;A;3;MOTEL;;DA;;0;AA521927;
C;039;455892;10;20040401 15:24;1//746788;
D;039;455892;10;20040401 15:24;P;;;;;;
D;039;455892;10;20040401 15:24;V;;;;;;
B;039;456025;11;20040401 15:24;;;8;CANTLE PL;QUEANBEYAN;2620;650;M;20030719;20040218;326000;A;R;RESIDENCE;;HF;;0;AA478436;
C;039;456025;11;20040401 15:24;134//710557;
D;039;456025;11;20040401 15:24;P;;;;;;
D;039;456025;11;20040401 15:24;V;;;;;;
D;039;456025;11;20040401 15:24;V;;;;;;
B;039;456071;12;20040401 15:24;;12;13;CARINYA ST;QUEANBEYAN;2620;;;20040211;20040305;200000;;R;RESIDENCE;12;;;0;AA493131;
C;039;456071;12;20040401 15:24;12//SP 20920;
D;039;456071;12;20040401 15:24;P;;;;;;
D;039;456071;12;20040401 15:24;P;;;;;;
D;039;456071;12;20040401 15:24;V;;;;;;
